description,price,website,search_term,scrape_timestamp
Brócoli Metro x kg,S/ 7.99 x kg,metro,BRÓCOLI,2024-12-04 14:43:52.383585
Brócoli Viva x unid,S/ 8.50,metro,BRÓCOLI,2024-12-04 14:43:52.383585
Nuggets de Pollo con Brócoli Avinka 15un,S/ 10.99,metro,BRÓCOLI,2024-12-04 14:43:52.383585
Floretes de Brócoli 500g aprox,S/ 7.49,metro,BRÓCOLI,2024-12-04 14:43:52.383585
Germinado de Brócoli Age Bandeja 100g,S/ 16.80,metro,BRÓCOLI,2024-12-04 14:43:52.383585
