description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Aceitunas en Conserva BELL'S Botija entera Bol...,S/ 6.10 un,plaza_vea,ACEITUNA DE BOTIJA,2024-12-05 15:38:51.787912,250.0,g,Aceitunas en Conserva BELL'S Botija entera Bol,6.1,plaza_vea,Bolsa 250g,,ACEITUNA DE BOTIJA
Aceitunas en Conserva BELL'S Botija en Tiras B...,S/ 6.50 un,plaza_vea,ACEITUNA DE BOTIJA,2024-12-05 15:38:51.787912,250.0,g,Aceitunas en Conserva BELL'S Botija en Tiras B,6.5,plaza_vea,Bolsa 250g,,ACEITUNA DE BOTIJA
Aceituna Botija Extra 240 g,S/ 8.50,tottus,ACEITUNA DE BOTIJA,2024-12-05 12:22:19.367329,240.0,g,Aceituna Botija Extra,8.5,tottus,,CALE,ACEITUNA DE BOTIJA
Aceitunas Botija 240 g,S/ 8.90,tottus,ACEITUNA DE BOTIJA,2024-12-05 12:22:19.367329,240.0,g,Aceitunas Botija,8.9,tottus,,EL OLIVAR,ACEITUNA DE BOTIJA
Aceitunas en Conserva BELL'S Botija Deshuesada Bolsa 250g,S/ 9.40,vivanda,ACEITUNA DE BOTIJA,2024-12-05 22:16:55.860359,250.0,g,Aceitunas en Conserva BELL'S Botija Deshuesada Bolsa,9.4,vivanda,,BELL'S,ACEITUNA DE BOTIJA
Aceitunas en Conserva BELL'S Botija deshuesada...,S/ 9.40 un,plaza_vea,ACEITUNA DE BOTIJA,2024-12-05 15:38:51.787912,250.0,g,Aceitunas en Conserva BELL'S Botija deshuesada,9.4,plaza_vea,Bolsa 250g,,ACEITUNA DE BOTIJA
Aceituna Botija sin Pepa 240 g,S/ 11.30,tottus,ACEITUNA DE BOTIJA,2024-12-05 12:22:19.367329,240.0,g,Aceituna Botija sin Pepa,11.3,tottus,,TOTTUS,ACEITUNA DE BOTIJA
Aceitunas Negras Botija Extra 400g,S/ 12.99,wong,ACEITUNA DE BOTIJA,2024-12-05 18:57:08.884325,400.0,g,Aceitunas Negras Botija Extra,12.99,wong,,,ACEITUNA DE BOTIJA
Aceituna Botija en Rodajas HUERTO MEJÍA Paquet...,S/ 13.50 un,plaza_vea,ACEITUNA DE BOTIJA,2024-12-05 15:38:51.787912,220.0,g,Aceituna Botija en Rodajas HUERTO MEJÍA Paquet,13.5,plaza_vea,Táper 220g,,ACEITUNA DE BOTIJA
Aceituna Botija Extra Huerto Mejía Pote 400 gr,S/ 14.00,metro,ACEITUNA DE BOTIJA,2024-12-05 16:20:35.279022,400.0,g,Aceituna Botija Extra Huerto Mejía Pote r,14.0,metro,,,ACEITUNA DE BOTIJA
