description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Yogurt Batido con Trozos de Arándano Laive Griego 120g,S/ 2.50,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,120.0,g,Yogurt Batido con Trozos de Arándano Laive Griego,2.5,wong,,,ARÁNDANOS
Yogurt Batido con Trozos de Arándano Laive Griego 120g,S/ 2.50,metro,ARÁNDANOS,2024-12-05 16:02:35.456730,120.0,g,Yogurt Batido con Trozos de Arándano Laive Griego,2.5,metro,,,ARÁNDANOS
Blueberries BELL'S FRESCOS Bandeja 100g,S/ 3.29 un,plaza_vea,ARÁNDANOS,2024-12-05 15:19:07.732345,100.0,g,Blueberries BELL'S FRESCOS Bandeja,3.29,plaza_vea,Bandeja 100g,,ARÁNDANOS
Bebida Natural BIO Arándano con Uva y Manzana Botella 300ml,S/ 3.60,vivanda,ARÁNDANOS,2024-12-05 22:04:21.128151,300.0,ml,Bebida Natural BIO Arándano con Uva y Manzana Botella,3.6,vivanda,,BIO,ARÁNDANOS
"Jugo de Arándano, Uva y Manzana Bio Botella 300ml",S/ 3.60,metro,ARÁNDANOS,2024-12-05 16:02:35.456730,300.0,ml,"Jugo de Arándano, Uva y Manzana Bio Botella",3.6,metro,,,ARÁNDANOS
Mezcla GRANUTS Arándanos Bolsa 50g,S/ 3.70 un,plaza_vea,ARÁNDANOS,2024-12-05 15:19:07.732345,50.0,g,Mezcla GRANUTS Arándanos Bolsa,3.7,plaza_vea,Bolsa 50g,,ARÁNDANOS
Mix de Frutos Secos con Arándanos Granuts 50g,S/ 3.70,metro,ARÁNDANOS,2024-12-05 16:02:35.456730,50.0,g,Mix de Frutos Secos con Arándanos Granuts,3.7,metro,,,ARÁNDANOS
"Jugo de Arándano, Uva y Manzana Bio Botella 300ml",S/ 3.80,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,300.0,ml,"Jugo de Arándano, Uva y Manzana Bio Botella",3.8,wong,,,ARÁNDANOS
Bebida Pulp Tetra Arándano 1L,S/ 3.90,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,1.0,l,Bebida Pulp Tetra Arándano,3.9,wong,,,ARÁNDANOS
Yogurt Griego TIGO Arándanos con Chía Botella ...,S/ 4.10 un,plaza_vea,ARÁNDANOS,2024-12-05 15:19:07.732345,285.0,g,Yogurt Griego TIGO Arándanos con Chía Botella,4.1,plaza_vea,Botella 285g,,ARÁNDANOS
Yogurt Bebible Tigo Griego Arándano con Chía Botella 285g,S/ 4.10,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,285.0,g,Yogurt Bebible Tigo Griego Arándano con Chía Botella,4.1,wong,,,ARÁNDANOS
Yogurt Tipo Griego con Arándano & Chía Tigo 160g,S/ 4.20,metro,ARÁNDANOS,2024-12-05 16:02:35.456730,160.0,g,Yogurt Tipo Griego con Arándano & Chía Tigo,4.2,metro,,,ARÁNDANOS
Yogurt Griego TIGO Arándano con Chía Pote 160g,S/ 4.29,vivanda,ARÁNDANOS,2024-12-05 22:04:21.128151,160.0,g,Yogurt Griego TIGO Arándano con Chía Pote,4.29,vivanda,,TIGO,ARÁNDANOS
Yogurt Griego TIGO Arándano con Chía Pote 160g,S/ 4.29 un,plaza_vea,ARÁNDANOS,2024-12-05 15:19:07.732345,160.0,g,Yogurt Griego TIGO Arándano con Chía Pote,4.29,plaza_vea,Pote 160g,,ARÁNDANOS
Yogurt Griego Vakimu Arándano 160g,S/ 4.40,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,160.0,g,Yogurt Griego Vakimu Arándano,4.4,wong,,,ARÁNDANOS
Arándano Intipa Foods Bandeja 150 g,S/ 4.70,metro,ARÁNDANOS,2024-12-05 16:02:35.456730,150.0,g,Arándano Intipa Foods Bandeja,4.7,metro,,,ARÁNDANOS
Compota Smiley Kids Manzana + Plátano + Arándano 90g,S/ 4.90,metro,ARÁNDANOS,2024-12-05 16:02:35.456730,90.0,g,Compota Smiley Kids Manzana + Plátano + Arándano,4.9,metro,,,ARÁNDANOS
Compota Smiley Kids Manzana + Plátano + Arándano 90g,S/ 4.90,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,90.0,g,Compota Smiley Kids Manzana + Plátano + Arándano,4.9,wong,,,ARÁNDANOS
Compota de Arándano con Quinua Casa Verde 120g,S/ 4.99,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,120.0,g,Compota de Arándano con Quinua Casa Verde,4.99,wong,,,ARÁNDANOS
Compota de Arándano con Quinua Casa Verde 120g,S/ 4.99,metro,ARÁNDANOS,2024-12-05 16:02:35.456730,120.0,g,Compota de Arándano con Quinua Casa Verde,4.99,metro,,,ARÁNDANOS
Yogurt Griego Vakimu Arándanos y Granola 178g,S/ 5.28,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,178.0,g,Yogurt Griego Vakimu Arándanos y Granola,5.28,wong,,,ARÁNDANOS
Yogurt Griego Vakimu Arándanos y Granola 178g,S/ 5.28,metro,ARÁNDANOS,2024-12-05 16:02:35.456730,178.0,g,Yogurt Griego Vakimu Arándanos y Granola,5.28,metro,,,ARÁNDANOS
Bebida de Jugo de Arándano L'Onda Botella 500ml,S/ 5.30,metro,ARÁNDANOS,2024-12-05 16:02:35.456730,500.0,ml,Bebida de Jugo de Arándano L'Onda Botella,5.3,metro,,,ARÁNDANOS
Bebida de Jugo de Arándano L'Onda Botella 500ml,S/ 5.50,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,500.0,ml,Bebida de Jugo de Arándano L'Onda Botella,5.5,wong,,,ARÁNDANOS
Avena Instantánea con Arándano Sin Gluten Dyfferent Pote 65 g,S/ 5.80,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,65.0,g,Avena Instantánea con Arándano Sin Gluten Dyfferent Pote,5.8,wong,,,ARÁNDANOS
Arándanos Hortifrut 125g,S/ 5.99,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,125.0,g,Arándanos Hortifrut,5.99,wong,,,ARÁNDANOS
Yogurt VAKIMU +Pro Sabor Arándanos Pote 160g,S/ 6.10 un,plaza_vea,ARÁNDANOS,2024-12-05 15:19:07.732345,160.0,g,Yogurt VAKIMU +Pro Sabor Arándanos Pote,6.1,plaza_vea,Pote 160g,,ARÁNDANOS
Yogurt VAKIMU +Pro Sabor Arándanos Pote 160g,S/ 6.10,vivanda,ARÁNDANOS,2024-12-05 22:04:21.128151,160.0,g,Yogurt VAKIMU +Pro Sabor Arándanos Pote,6.1,vivanda,,VAKIMU,ARÁNDANOS
Agua de Piña con Arándanos Light Golden 485ml,S/ 6.10,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,485.0,ml,Agua de Piña con Arándanos Light Golden,6.1,wong,,,ARÁNDANOS
Puré de Manzana y Arándano Orgánico AMA TIME D...,S/ 6.30 un,plaza_vea,ARÁNDANOS,2024-12-05 15:19:07.732345,90.0,g,Puré de Manzana y Arándano Orgánico AMA TIME D,6.3,plaza_vea,Doypack 90g,,ARÁNDANOS
Yogurt Griego TIGO Arándano con Chía y Granola...,S/ 6.30 un,plaza_vea,ARÁNDANOS,2024-12-05 15:19:07.732345,175.0,g,Yogurt Griego TIGO Arándano con Chía y Granola,6.3,plaza_vea,Vaso 175g,,ARÁNDANOS
"Yogurt Griego con Arándano, Chía y Granola Tigo Premium 175g",S/ 6.30,metro,ARÁNDANOS,2024-12-05 16:02:35.456730,175.0,g,"Yogurt Griego con Arándano, Chía y Granola Tigo Premium",6.3,metro,,,ARÁNDANOS
Agua de Piña con Arándanos Light Golden 485ml,S/ 6.49,metro,ARÁNDANOS,2024-12-05 16:02:35.456730,485.0,ml,Agua de Piña con Arándanos Light Golden,6.49,metro,,,ARÁNDANOS
Arándano Deshidratado Apecánate 100g,S/ 6.50,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,100.0,g,Arándano Deshidratado Apecánate,6.5,wong,,,ARÁNDANOS
Jugo Ama Manzana Arándano Tetra 200ml,S/ 6.60,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,200.0,ml,Jugo Ama Manzana Arándano Tetra,6.6,wong,,,ARÁNDANOS
Yogurt Gloria Actibio Sabor Pitahaya Mango y Arándano Botella 950ml,S/ 6.70,metro,ARÁNDANOS,2024-12-05 16:02:35.456730,950.0,ml,Yogurt Gloria Actibio Sabor Pitahaya Mango y Arándano Botella,6.7,metro,,,ARÁNDANOS
Barra de Cereal Cereal Bar Arándanos 12un,S/ 6.90,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,12.0,un,Barra de Cereal Cereal Bar Arándanos,6.9,wong,,,ARÁNDANOS
Arándanos Congelados Fest 500g,S/ 7.49,metro,ARÁNDANOS,2024-12-05 16:02:35.456730,500.0,g,Arándanos Congelados Fest,7.49,metro,,,ARÁNDANOS
Yogurt GLORIA ActiBio con Linaza Sabor a Pitah...,S/ 7.50 un,plaza_vea,ARÁNDANOS,2024-12-05 15:19:07.732345,950.0,g,Yogurt GLORIA ActiBio con Linaza Sabor a Pitah,7.5,plaza_vea,Botella 950g,,ARÁNDANOS
"Yogurt GLORIA ActiBio con Linaza Sabor a Pitahaya, Mango y Arándanos Botella 950g",S/ 7.50,vivanda,ARÁNDANOS,2024-12-05 22:04:21.128151,950.0,g,"Yogurt GLORIA ActiBio con Linaza Sabor a Pitahaya, Mango y Arándanos Botella",7.5,vivanda,,GLORIA,ARÁNDANOS
Sixpack Bebida Pulp Arándano Uva Botella 250ml,S/ 7.90,metro,ARÁNDANOS,2024-12-05 16:02:35.456730,250.0,ml,Sixpack Bebida Pulp Arándano Uva Botella,7.9,metro,,,ARÁNDANOS
Sixpack Bebida Pulp Arándano Uva Botella 250ml,S/ 8.10,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,250.0,ml,Sixpack Bebida Pulp Arándano Uva Botella,8.1,wong,,,ARÁNDANOS
Jabón Líquido Family Care Arándano y Yogurt 400ml,S/ 8.50,metro,ARÁNDANOS,2024-12-05 16:02:35.456730,400.0,ml,Jabón Líquido Family Care Arándano y Yogurt,8.5,metro,,,ARÁNDANOS
Mix Blueberries Frambuesa BELL'S Bandeja 100g,S/ 8.60 un,plaza_vea,ARÁNDANOS,2024-12-05 15:19:07.732345,100.0,g,Mix Blueberries Frambuesa BELL'S Bandeja,8.6,plaza_vea,Bandeja 100g,,ARÁNDANOS
Yogurt Smoothie Arándano Chía Cuisine & Co Botella 980g,S/ 8.90,metro,ARÁNDANOS,2024-12-05 16:02:35.456730,980.0,g,Yogurt Smoothie Arándano Chía Cuisine & Co Botella,8.9,metro,,,ARÁNDANOS
Dulce Untable de Arándanos 200g,S/ 8.90,metro,ARÁNDANOS,2024-12-05 16:02:35.456730,200.0,g,Dulce Untable de Arándanos,8.9,metro,,,ARÁNDANOS
Bebida de Arándanos L'ONDA con Té Verde Botell...,S/ 8.99 un,plaza_vea,ARÁNDANOS,2024-12-05 15:19:07.732345,1.0,l,Bebida de Arándanos L'ONDA con Té Verde Botell,8.99,plaza_vea,Botella 1L,,ARÁNDANOS
Blueberries BELL'S FRESCOS Bandeja 300g,S/ 8.99 un,plaza_vea,ARÁNDANOS,2024-12-05 15:19:07.732345,1.0,un,Blueberries BELL'S FRESCOS Bandeja,8.99,plaza_vea,Bandeja 1un,,ARÁNDANOS
Bebida de Arándanos L'ONDA con Té Verde Botella 1L,S/ 8.99,vivanda,ARÁNDANOS,2024-12-05 22:04:21.128151,1.0,l,Bebida de Arándanos L'ONDA con Té Verde Botella,8.99,vivanda,,L ONDA,ARÁNDANOS
Mermelada CASA VERDE Arándano y Mango Frasco 2...,S/ 9 un,plaza_vea,ARÁNDANOS,2024-12-05 15:19:07.732345,210.0,g,Mermelada CASA VERDE Arándano y Mango Frasco 2,9.0,plaza_vea,Frasco 210g,,ARÁNDANOS
Mermelada CASA VERDE Arándano y Mango Frasco 210g,S/ 9.00,vivanda,ARÁNDANOS,2024-12-05 22:04:21.128151,210.0,g,Mermelada CASA VERDE Arándano y Mango Frasco,9.0,vivanda,,CASAVERDE,ARÁNDANOS
Mermelada de Arándano y Mango Casa Verde 210g,S/ 9.00,metro,ARÁNDANOS,2024-12-05 16:02:35.456730,210.0,g,Mermelada de Arándano y Mango Casa Verde,9.0,metro,,,ARÁNDANOS
Pulpa de Arándano Congelada Natifut 250g,S/ 9.04,metro,ARÁNDANOS,2024-12-05 16:02:35.456730,250.0,g,Pulpa de Arándano Congelada Natifut,9.04,metro,,,ARÁNDANOS
Infusiones SAINT GOTTARD Arandano frambuesa Ca...,S/ 9.40 un,plaza_vea,ARÁNDANOS,2024-12-05 15:19:07.732345,20.0,un,Infusiones SAINT GOTTARD Arandano frambuesa Ca,9.4,plaza_vea,Caja 20un,,ARÁNDANOS
Infusiones SAINT GOTTARD Arandano frambuesa Caja 20Un,S/ 9.40,vivanda,ARÁNDANOS,2024-12-05 22:04:21.128151,20.0,un,Infusiones SAINT GOTTARD Arandano frambuesa Caja,9.4,vivanda,,SAINT GOTTARD,ARÁNDANOS
Mix de Frutos Secos con Arándanos Granuts 180g,S/ 9.50,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,180.0,g,Mix de Frutos Secos con Arándanos Granuts,9.5,wong,,,ARÁNDANOS
Mix de Frutos Secos con Arándanos Granuts 180g,S/ 9.50,metro,ARÁNDANOS,2024-12-05 16:02:35.456730,180.0,g,Mix de Frutos Secos con Arándanos Granuts,9.5,metro,,,ARÁNDANOS
Jabón Líquido Family Care Arándano y Yogurt 400ml,S/ 9.50,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,400.0,ml,Jabón Líquido Family Care Arándano y Yogurt,9.5,wong,,,ARÁNDANOS
Helado de Arándanos y Camu Camu Sanúa 133ml,S/ 9.50,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,133.0,ml,Helado de Arándanos y Camu Camu Sanúa,9.5,wong,,,ARÁNDANOS
Yogurt Bebible Griego TIGO Arándano y Chía Bot...,S/ 9.90 un,plaza_vea,ARÁNDANOS,2024-12-05 15:19:07.732345,800.0,g,Yogurt Bebible Griego TIGO Arándano y Chía Bot,9.9,plaza_vea,Botella 800g,,ARÁNDANOS
Arándano Congelado FEST Paquete 500g,S/ 9.90 un,plaza_vea,ARÁNDANOS,2024-12-05 15:19:07.732345,500.0,g,Arándano Congelado FEST Paquete,9.9,plaza_vea,Paquete 500g,,ARÁNDANOS
Yogurt Griego LAIVE Sabor a Arándanos Botella 800g,S/ 9.90,vivanda,ARÁNDANOS,2024-12-05 22:04:21.128151,800.0,g,Yogurt Griego LAIVE Sabor a Arándanos Botella,9.9,vivanda,,LAIVE,ARÁNDANOS
Yogurt Bebible Griego TIGO Arándano y Chía Botella 800g,S/ 9.90,vivanda,ARÁNDANOS,2024-12-05 22:04:21.128151,800.0,g,Yogurt Bebible Griego TIGO Arándano y Chía Botella,9.9,vivanda,,TIGO,ARÁNDANOS
Yogurt Bebible Tigo Sabor Arándano con Chía Botella 800g,S/ 9.90,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,800.0,g,Yogurt Bebible Tigo Sabor Arándano con Chía Botella,9.9,wong,,,ARÁNDANOS
Yogurt Bebible Tigo Sabor Arándano con Chía Botella 800g,S/ 9.90,metro,ARÁNDANOS,2024-12-05 16:02:35.456730,800.0,g,Yogurt Bebible Tigo Sabor Arándano con Chía Botella,9.9,metro,,,ARÁNDANOS
Galletas de Chocolate Blanco y Arándanos Rojos Merba Bolsa 200 g,S/ 9.90,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,200.0,g,Galletas de Chocolate Blanco y Arándanos Rojos Merba Bolsa,9.9,wong,,,ARÁNDANOS
Mezcla de Arándanos BELL'S Táper 200g,S/ 10 un,plaza_vea,ARÁNDANOS,2024-12-05 15:19:07.732345,200.0,g,Mezcla de Arándanos BELL'S Táper,10.0,plaza_vea,Envase de Plastico 200g,,ARÁNDANOS
"Mix Maní, Almendras y Arándanos GRANUTS Bolsa 180g",S/ 10.20,vivanda,ARÁNDANOS,2024-12-05 22:04:21.128151,180.0,g,"Mix Maní, Almendras y Arándanos GRANUTS Bolsa",10.2,vivanda,,GRANUTS,ARÁNDANOS
"Mix Maní, Almendras y Arándanos GRANUTS Bolsa ...",S/ 10.49 un,plaza_vea,ARÁNDANOS,2024-12-05 15:19:07.732345,180.0,g,"Mix Maní, Almendras y Arándanos GRANUTS Bolsa",10.49,plaza_vea,Bolsa 180g,,ARÁNDANOS
Yogurt Bebible Ecologic Sabor Arándano 1L,S/ 10.70,metro,ARÁNDANOS,2024-12-05 16:02:35.456730,1.0,l,Yogurt Bebible Ecologic Sabor Arándano,10.7,metro,,,ARÁNDANOS
Yogurt Griego TIGO Sabor Arándanos con Chía Pote 500g,S/ 10.80,vivanda,ARÁNDANOS,2024-12-05 22:04:21.128151,500.0,g,Yogurt Griego TIGO Sabor Arándanos con Chía Pote,10.8,vivanda,,TIGO,ARÁNDANOS
"Pulpa Congelada de Acaí, Arándano y Mango Berries del Perú 200g",S/ 10.96,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,200.0,g,"Pulpa Congelada de Acaí, Arándano y Mango Berries del Perú",10.96,wong,,,ARÁNDANOS
Yogurt Griego Descremado DANLAC con Arándanos ...,S/ 10.99 un,plaza_vea,ARÁNDANOS,2024-12-05 15:19:07.732345,420.0,g,Yogurt Griego Descremado DANLAC con Arándanos,10.99,plaza_vea,Frasco 420g,,ARÁNDANOS
Arándano Hortifrut 300g,S/ 10.99,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,300.0,g,Arándano Hortifrut,10.99,wong,,,ARÁNDANOS
Yogurt Tipo Griego Tigo Arándano con Chía 500g,S/ 11.10,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,500.0,g,Yogurt Tipo Griego Tigo Arándano con Chía,11.1,wong,,,ARÁNDANOS
Yogurt Smoothie Arándano Chía Cuisine & Co Botella 980g,S/ 11.40,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,980.0,g,Yogurt Smoothie Arándano Chía Cuisine & Co Botella,11.4,wong,,,ARÁNDANOS
Yogurt Griego Descremado DANLAC con Arándanos Frasco 420g,S/ 11.50,vivanda,ARÁNDANOS,2024-12-05 22:04:21.128151,420.0,g,Yogurt Griego Descremado DANLAC con Arándanos Frasco,11.5,vivanda,,DANLAC,ARÁNDANOS
Yogurt Griego Descremado con Arándano Danlac Frasco 420g,S/ 11.90,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,420.0,g,Yogurt Griego Descremado con Arándano Danlac Frasco,11.9,wong,,,ARÁNDANOS
Yogurt Vakimu +Pro Arándano 500g,S/ 11.92,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,500.0,g,Yogurt Vakimu +Pro Arándano,11.92,wong,,,ARÁNDANOS
Agua de Piña con Arándanos Light Golden 1L,S/ 11.99,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,1.0,l,Agua de Piña con Arándanos Light Golden,11.99,wong,,,ARÁNDANOS
Agua de Piña con Arándanos Light Golden 1L,S/ 11.99,metro,ARÁNDANOS,2024-12-05 16:02:35.456730,1.0,l,Agua de Piña con Arándanos Light Golden,11.99,metro,,,ARÁNDANOS
Helado con Stevia Atelier Arándanos 85g,S/ 12.50,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,85.0,g,Helado con Stevia Atelier Arándanos,12.5,wong,,,ARÁNDANOS
Yogurt Griego TIGO Arándano y Chía Pote 750g,S/ 12.90 un,plaza_vea,ARÁNDANOS,2024-12-05 15:19:07.732345,750.0,g,Yogurt Griego TIGO Arándano y Chía Pote,12.9,plaza_vea,Pote 750g,,ARÁNDANOS
Pulpa de Arándanos Agroselva Doypack 250g,S/ 12.99,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,250.0,g,Pulpa de Arándanos Agroselva Doypack,12.99,wong,,,ARÁNDANOS
Tripack Agua de Piña Light con Arándanos Golden Botella 485ml,S/ 13.00,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,485.0,ml,Tripack Agua de Piña Light con Arándanos Golden Botella,13.0,wong,,,ARÁNDANOS
Mermelada de Arándano Light Casa Verde 180g,S/ 13.40,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,180.0,g,Mermelada de Arándano Light Casa Verde,13.4,wong,,,ARÁNDANOS
Yogurt Griego Vakimu Arándano 1 Kg,S/ 13.44,metro,ARÁNDANOS,2024-12-05 16:02:35.456730,1.0,kg,Yogurt Griego Vakimu Arándano,13.44,metro,,,ARÁNDANOS
Cerveza Kunstmann Arándano Botella 330ml,S/ 13.90,wong,ARÁNDANOS,2024-12-05 18:38:10.611265,330.0,ml,Cerveza Kunstmann Arándano Botella,13.9,wong,,,ARÁNDANOS
Cereal MCCALLUM'S Multicereal con Arándanos Caja 350g,S/ 13.90,vivanda,ARÁNDANOS,2024-12-05 22:04:21.128151,350.0,g,Cereal MCCALLUM'S Multicereal con Arándanos Caja,13.9,vivanda,,MCCALLUM S,ARÁNDANOS
Cereal MCCALLUM'S Multicereal con Arándanos Ca...,S/ 13.90 un,plaza_vea,ARÁNDANOS,2024-12-05 15:19:07.732345,350.0,g,Cereal MCCALLUM'S Multicereal con Arándanos Ca,13.9,plaza_vea,Caja 350g,,ARÁNDANOS
Galleta BABY MUM Arándano Caja 50g,S/ 13.99 un,plaza_vea,ARÁNDANOS,2024-12-05 15:19:07.732345,50.0,g,Galleta BABY MUM Arándano Caja,13.99,plaza_vea,Caja 50g,,ARÁNDANOS
