description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Cereal VEGA Aritos Frutados Bolsa 20g,Vega,20.0,g,0.5,vega,2024-12-05 11:52:55.078757,CEREALES PROCESADOS SIMPLES (HOJUELAS),20.0,g,0.5,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal BELL'S Corn Flakes Bolsa 20g,BELL'S,20.0,g,0.59,vivanda,2024-12-05 21:37:42.977210,CEREALES PROCESADOS SIMPLES (HOJUELAS),20.0,g,0.59,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal ÁNGEL Copix Chocolate Bolsa 18g,Angel,18.0,g,0.8,vega,2024-12-05 11:52:55.078757,CEREALES PROCESADOS SIMPLES (HOJUELAS),18.0,g,0.8,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Piña para Jugo x kg,,1.0,kg,2.42,metro,2024-12-05 15:22:04.245656,CEREALES PROCESADOS SIMPLES (HOJUELAS),1.0,kg,2.42,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Camote Amarillo Procesado,,1.0,kg,2.79,plaza_vea,2024-12-05 14:39:33.755116,CEREALES PROCESADOS SIMPLES (HOJUELAS),1.0,kg,2.79,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal VEGA Hojuelas Azucaradas Bolsa 140g,Vega,140.0,g,2.9,vega,2024-12-05 11:52:55.078757,CEREALES PROCESADOS SIMPLES (HOJUELAS),140.0,g,2.9,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal VEGA Bolitas Sabor a Chocolate Bolsa 140g,Vega,140.0,g,2.9,vega,2024-12-05 11:52:55.078757,CEREALES PROCESADOS SIMPLES (HOJUELAS),140.0,g,2.9,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Hojuelas de Papas Nativas TIYAPUY Mix Fritas B...,,40.0,g,2.9,plaza_vea,2024-12-05 14:39:33.755116,CEREALES PROCESADOS SIMPLES (HOJUELAS),40.0,g,2.9,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Yogur Battimix GLORIA Vainilla con Hojuelas Va...,,144.0,g,3.1,plaza_vea,2024-12-05 14:39:33.755116,CEREALES PROCESADOS SIMPLES (HOJUELAS),144.0,g,3.1,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Yogurt LAIVE Mix Vainilla Francesa con Hojuela...,,125.0,g,3.1,plaza_vea,2024-12-05 14:39:33.755116,CEREALES PROCESADOS SIMPLES (HOJUELAS),125.0,g,3.1,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Camote Amarillo Procesado Wong x kg,,1.0,kg,3.19,wong,2024-12-05 17:51:19.506134,CEREALES PROCESADOS SIMPLES (HOJUELAS),1.0,kg,3.19,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Camote Morado Procesado x kg,,1.0,kg,3.19,wong,2024-12-05 17:51:19.506134,CEREALES PROCESADOS SIMPLES (HOJUELAS),1.0,kg,3.19,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Camote Amarillo Procesado Meza x kg,,1.0,kg,3.19,wong,2024-12-05 17:51:19.506134,CEREALES PROCESADOS SIMPLES (HOJUELAS),1.0,kg,3.19,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal ÁNGEL Flakes Bolsa 130g,Angel,130.0,g,3.2,vega,2024-12-05 11:52:55.078757,CEREALES PROCESADOS SIMPLES (HOJUELAS),130.0,g,3.2,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal ÁNGEL Meli Arito Bolsa 130g,Angel,130.0,g,3.2,vega,2024-12-05 11:52:55.078757,CEREALES PROCESADOS SIMPLES (HOJUELAS),130.0,g,3.2,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal ÁNGEL Zuck Bolsa 130g,Angel,130.0,g,3.2,vega,2024-12-05 11:52:55.078757,CEREALES PROCESADOS SIMPLES (HOJUELAS),130.0,g,3.2,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal ANGEL Almohada Fresia Bolsa 110g,Angel,110.0,g,3.2,vega,2024-12-05 11:52:55.078757,CEREALES PROCESADOS SIMPLES (HOJUELAS),110.0,g,3.2,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal ANGEL Copix Choco Bolsa 120g,Angel,120.0,g,3.2,vega,2024-12-05 11:52:55.078757,CEREALES PROCESADOS SIMPLES (HOJUELAS),120.0,g,3.2,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal ÁNGEL Zuck Bolsa 130g,,130.0,g,3.2,plaza_vea,2024-12-05 14:39:33.755116,CEREALES PROCESADOS SIMPLES (HOJUELAS),130.0,g,3.2,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal ÁNGEL Frutt Doypack 840g,Angel,840.0,g,3.2,vega,2024-12-05 11:52:55.078757,CEREALES PROCESADOS SIMPLES (HOJUELAS),840.0,g,3.2,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereales Metro Bolicolor 120g,,120.0,g,3.3,metro,2024-12-05 15:22:04.245656,CEREALES PROCESADOS SIMPLES (HOJUELAS),120.0,g,3.3,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Trigo Light CEREALES ATOMICO de Soya Bolsa 100...,,100.0,g,3.5,plaza_vea,2024-12-05 14:39:33.755116,CEREALES PROCESADOS SIMPLES (HOJUELAS),100.0,g,3.5,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereales Cuisine & Co Monstrobolitas 120g,,120.0,g,3.5,wong,2024-12-05 17:51:19.506134,CEREALES PROCESADOS SIMPLES (HOJUELAS),120.0,g,3.5,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereales Cuisine & Co Monstrobolitas 120g,,120.0,g,3.5,metro,2024-12-05 15:22:04.245656,CEREALES PROCESADOS SIMPLES (HOJUELAS),120.0,g,3.5,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal Insuflado de Trigo Maca Trigo Bio Maca Bolsa 120g,,120.0,g,3.5,metro,2024-12-05 15:22:04.245656,CEREALES PROCESADOS SIMPLES (HOJUELAS),120.0,g,3.5,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal VITAPLUS Arrocito con miel Bolsa 150Gr,,150.0,g,3.6,plaza_vea,2024-12-05 14:39:33.755116,CEREALES PROCESADOS SIMPLES (HOJUELAS),150.0,g,3.6,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal VITAPLUS Maíz con miel Bolsa 140Gr,,140.0,g,3.6,plaza_vea,2024-12-05 14:39:33.755116,CEREALES PROCESADOS SIMPLES (HOJUELAS),140.0,g,3.6,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Hojuelas al Ajo EL CEDRO con Pan Árabe Bolsa 5...,,50.0,g,3.6,plaza_vea,2024-12-05 14:39:33.755116,CEREALES PROCESADOS SIMPLES (HOJUELAS),50.0,g,3.6,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Yogurt YOLEIT Mix Vainilla con Cereales de Cho...,,125.0,g,3.9,plaza_vea,2024-12-05 14:39:33.755116,CEREALES PROCESADOS SIMPLES (HOJUELAS),125.0,g,3.9,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Avena y Chía en Hojuelas de 380 g,TOTTUS,380.0,g,4.0,tottus,2024-12-05 11:23:25.420356,CEREALES PROCESADOS SIMPLES (HOJUELAS),380.0,g,4.0,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Avena en Hojuelas Precocida 380 g,TOTTUS,380.0,g,4.0,tottus,2024-12-05 11:23:25.420356,CEREALES PROCESADOS SIMPLES (HOJUELAS),380.0,g,4.0,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Trigo Nuclear Light 110 g,,110.0,g,4.2,metro,2024-12-05 15:22:04.245656,CEREALES PROCESADOS SIMPLES (HOJUELAS),110.0,g,4.2,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Trigo Nuclear 110 g,,110.0,g,4.2,metro,2024-12-05 15:22:04.245656,CEREALES PROCESADOS SIMPLES (HOJUELAS),110.0,g,4.2,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Galletas de Cacao COSTA Gran Cereal Paquete 6u...,,6.0,un,4.2,plaza_vea,2024-12-05 14:39:33.755116,CEREALES PROCESADOS SIMPLES (HOJUELAS),6.0,un,4.2,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Maca Avena GRANO DE ORO Hojuelas Precocidas Bo...,,370.0,g,4.5,plaza_vea,2024-12-05 14:39:33.755116,CEREALES PROCESADOS SIMPLES (HOJUELAS),370.0,g,4.5,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Chía Avena GRANO DE ORO Hojuelas Precocidas Bo...,,370.0,g,4.5,plaza_vea,2024-12-05 14:39:33.755116,CEREALES PROCESADOS SIMPLES (HOJUELAS),370.0,g,4.5,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Kiwicha Avena GRANO DE ORO Hojuelas Precocidas...,,370.0,g,4.5,plaza_vea,2024-12-05 14:39:33.755116,CEREALES PROCESADOS SIMPLES (HOJUELAS),370.0,g,4.5,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Arrocito Cereal Nuclear 110 g,,110.0,g,4.5,metro,2024-12-05 15:22:04.245656,CEREALES PROCESADOS SIMPLES (HOJUELAS),110.0,g,4.5,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Hojuelas Precocidas de Avena con Maca 370 g,GRANO DE ORO,370.0,g,4.9,tottus,2024-12-05 11:23:25.420356,CEREALES PROCESADOS SIMPLES (HOJUELAS),370.0,g,4.9,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Piña Golden Metro x kg,,1.0,kg,4.99,metro,2024-12-05 15:22:04.245656,CEREALES PROCESADOS SIMPLES (HOJUELAS),1.0,kg,4.99,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal de Maíz Trix 90g,,90.0,g,5.0,metro,2024-12-05 15:22:04.245656,CEREALES PROCESADOS SIMPLES (HOJUELAS),90.0,g,5.0,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal NESTLÉ TRIX Bolsa 90g,TRIX,90.0,g,5.0,vivanda,2024-12-05 21:37:42.977210,CEREALES PROCESADOS SIMPLES (HOJUELAS),90.0,g,5.0,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Avena Hojuela 3 Ositos Precocida Clásica 250g,MOLITALIA,250.0,g,5.0,tottus,2024-12-05 11:23:25.420356,CEREALES PROCESADOS SIMPLES (HOJUELAS),250.0,g,5.0,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Avena Integral en Hojuelas Grano de Oro 500g,,500.0,g,5.5,metro,2024-12-05 15:22:04.245656,CEREALES PROCESADOS SIMPLES (HOJUELAS),500.0,g,5.5,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Avena con Cereales Andinos Premium 3 OSITOS Bo...,,270.0,g,5.6,plaza_vea,2024-12-05 14:39:33.755116,CEREALES PROCESADOS SIMPLES (HOJUELAS),270.0,g,5.6,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Piña Golden Wong x kg,,1.0,kg,5.69,wong,2024-12-05 17:51:19.506134,CEREALES PROCESADOS SIMPLES (HOJUELAS),1.0,kg,5.69,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal VEGA Bolitas Chocolate Bolsa 20g,Vega,20.0,g,5.7,vega,2024-12-05 11:52:55.078757,CEREALES PROCESADOS SIMPLES (HOJUELAS),20.0,g,5.7,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Aritos Nuclear 110 g,,110.0,g,5.7,metro,2024-12-05 15:22:04.245656,CEREALES PROCESADOS SIMPLES (HOJUELAS),110.0,g,5.7,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal Bar COSTA Choco Caja 12un,,12.0,un,6.0,plaza_vea,2024-12-05 14:39:33.755116,CEREALES PROCESADOS SIMPLES (HOJUELAS),12.0,un,6.0,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal Bar COSTA Golden Caja 12un,,12.0,un,6.0,plaza_vea,2024-12-05 14:39:33.755116,CEREALES PROCESADOS SIMPLES (HOJUELAS),12.0,un,6.0,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal Bar COSTA Arándanos Caja 12un,,12.0,un,6.0,plaza_vea,2024-12-05 14:39:33.755116,CEREALES PROCESADOS SIMPLES (HOJUELAS),12.0,un,6.0,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal Bar COSTA Manzana y Canela Caja 12un,,12.0,un,6.0,plaza_vea,2024-12-05 14:39:33.755116,CEREALES PROCESADOS SIMPLES (HOJUELAS),12.0,un,6.0,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal Bar COSTA Chips Caja 12un,,12.0,un,6.0,plaza_vea,2024-12-05 14:39:33.755116,CEREALES PROCESADOS SIMPLES (HOJUELAS),12.0,un,6.0,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Hojuelas de Cereales Sabor Chocolate Chocapic Bolsa 90 g,,90.0,g,6.0,metro,2024-12-05 15:22:04.245656,CEREALES PROCESADOS SIMPLES (HOJUELAS),90.0,g,6.0,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal Bar 12un Display Costa Golden,,12.0,un,6.2,wong,2024-12-05 17:51:19.506134,CEREALES PROCESADOS SIMPLES (HOJUELAS),12.0,un,6.2,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal Bar 12un Display Costa Choco,,12.0,un,6.2,wong,2024-12-05 17:51:19.506134,CEREALES PROCESADOS SIMPLES (HOJUELAS),12.0,un,6.2,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal Bar 12un Display Costa Choco,,12.0,un,6.3,metro,2024-12-05 15:22:04.245656,CEREALES PROCESADOS SIMPLES (HOJUELAS),12.0,un,6.3,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal Bar COSTA Chips Caja 12un,COSTA,12.0,un,6.5,vivanda,2024-12-05 21:37:42.977210,CEREALES PROCESADOS SIMPLES (HOJUELAS),12.0,un,6.5,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal Bar COSTA Choco Caja 12un,COSTA,12.0,un,6.5,vivanda,2024-12-05 21:37:42.977210,CEREALES PROCESADOS SIMPLES (HOJUELAS),12.0,un,6.5,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Avena Hojuela Precocida Clásica 500g,3 OSITOS,500.0,g,6.9,tottus,2024-12-05 11:23:25.420356,CEREALES PROCESADOS SIMPLES (HOJUELAS),500.0,g,6.9,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Hojuelas de Maíz Corn Flakes Cuisine & Co 200g,,200.0,g,6.9,metro,2024-12-05 15:22:04.245656,CEREALES PROCESADOS SIMPLES (HOJUELAS),200.0,g,6.9,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Hojuelas de Kiwicha 200 g,MOLICUSCO,200.0,g,7.65,tottus,2024-12-05 11:23:25.420356,CEREALES PROCESADOS SIMPLES (HOJUELAS),200.0,g,7.65,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Hojuelas de Maíz Corn Flakes Cuisine & Co 200g,,200.0,g,7.9,wong,2024-12-05 17:51:19.506134,CEREALES PROCESADOS SIMPLES (HOJUELAS),200.0,g,7.9,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal KIWIGÉN DuoMix Bolsa 180g,,180.0,g,8.8,plaza_vea,2024-12-05 14:39:33.755116,CEREALES PROCESADOS SIMPLES (HOJUELAS),180.0,g,8.8,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Avena Quaker Tradicional 500g,,500.0,g,8.9,metro,2024-12-05 15:22:04.245656,CEREALES PROCESADOS SIMPLES (HOJUELAS),500.0,g,8.9,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Piqueo VEGGIE CHIPS MIX Hojuelas de vegetales ...,,250.0,g,8.9,plaza_vea,2024-12-05 14:39:33.755116,CEREALES PROCESADOS SIMPLES (HOJUELAS),250.0,g,8.9,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Avena QUAKER Hojuelas de Avena Instantánea Caj...,,350.0,g,9.29,plaza_vea,2024-12-05 14:39:33.755116,CEREALES PROCESADOS SIMPLES (HOJUELAS),350.0,g,9.29,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal BELL'S Corn Flakes Azucarados Bolsa 500g,BELL'S,500.0,g,9.4,vivanda,2024-12-05 21:37:42.977210,CEREALES PROCESADOS SIMPLES (HOJUELAS),500.0,g,9.4,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal GRANO DE ORO Salvado de Avena Doypack 300g,GRANO DE ORO,300.0,g,9.4,vivanda,2024-12-05 21:37:42.977210,CEREALES PROCESADOS SIMPLES (HOJUELAS),300.0,g,9.4,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal KELLOGG'S Corn Flakes Caja 200g,,200.0,g,9.6,plaza_vea,2024-12-05 14:39:33.755116,CEREALES PROCESADOS SIMPLES (HOJUELAS),200.0,g,9.6,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal COSECHA DEL PARAISO Tostado molido Bolsa 400Gr,COSECHA DEL PARAÍSO,400.0,g,9.7,vivanda,2024-12-05 21:37:42.977210,CEREALES PROCESADOS SIMPLES (HOJUELAS),400.0,g,9.7,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Piña Madura Golden x kg,,1.0,kg,9.89,wong,2024-12-05 17:51:19.506134,CEREALES PROCESADOS SIMPLES (HOJUELAS),1.0,kg,9.89,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereales Bañados con Chocolate Estrellas 2 Cerritos Bolsa 125 gr,,125.0,g,9.9,metro,2024-12-05 15:22:04.245656,CEREALES PROCESADOS SIMPLES (HOJUELAS),125.0,g,9.9,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Avena Tradicional Cuisine & Co 1kg,,1.0,kg,9.9,wong,2024-12-05 17:51:19.506134,CEREALES PROCESADOS SIMPLES (HOJUELAS),1.0,kg,9.9,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Granola Frutos del Bosque Cuisine & Co 300g,,300.0,g,9.9,metro,2024-12-05 15:22:04.245656,CEREALES PROCESADOS SIMPLES (HOJUELAS),300.0,g,9.9,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal Bar COSTA Chocochips 21gr,Costa,21.0,g,9.9,vega,2024-12-05 11:52:55.078757,CEREALES PROCESADOS SIMPLES (HOJUELAS),21.0,g,9.9,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Avena Tradicional Cuisine & Co 1kg,,1.0,kg,9.9,metro,2024-12-05 15:22:04.245656,CEREALES PROCESADOS SIMPLES (HOJUELAS),1.0,kg,9.9,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Hojuelas de Kiwicha LA CASA MIRAMIEL Bolsa 190...,,190.0,g,9.9,plaza_vea,2024-12-05 14:39:33.755116,CEREALES PROCESADOS SIMPLES (HOJUELAS),190.0,g,9.9,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal NATURANDES Harina de linaza Bolsa 300Gr,,300.0,g,10.0,plaza_vea,2024-12-05 14:39:33.755116,CEREALES PROCESADOS SIMPLES (HOJUELAS),300.0,g,10.0,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Hojuelas de Maíz Corn Flakes Kellogg's 200g,,200.0,g,10.0,metro,2024-12-05 15:22:04.245656,CEREALES PROCESADOS SIMPLES (HOJUELAS),200.0,g,10.0,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Barra de Cereales Mini Cereal Bar Golden 24un,,24.0,un,10.1,metro,2024-12-05 15:22:04.245656,CEREALES PROCESADOS SIMPLES (HOJUELAS),24.0,un,10.1,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal Kiwigen Duomix 180g,,180.0,g,10.2,metro,2024-12-05 15:22:04.245656,CEREALES PROCESADOS SIMPLES (HOJUELAS),180.0,g,10.2,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Barra de Cereales Mini Cereal Bar Golden 24un,,24.0,un,10.2,wong,2024-12-05 17:51:19.506134,CEREALES PROCESADOS SIMPLES (HOJUELAS),24.0,un,10.2,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal Kiwigen Mix Chocolate 180g,,180.0,g,10.2,metro,2024-12-05 15:22:04.245656,CEREALES PROCESADOS SIMPLES (HOJUELAS),180.0,g,10.2,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Hojuelas de Kiwicha Molicusco 200g,,200.0,g,10.2,wong,2024-12-05 17:51:19.506134,CEREALES PROCESADOS SIMPLES (HOJUELAS),200.0,g,10.2,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Hojuelas precocidas de avena de 1 kg,GRANO DE ORO,1.0,kg,10.5,tottus,2024-12-05 11:23:25.420356,CEREALES PROCESADOS SIMPLES (HOJUELAS),1.0,kg,10.5,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereales de Trigo con Cacao Chocapic 170g,,170.0,g,10.5,metro,2024-12-05 15:22:04.245656,CEREALES PROCESADOS SIMPLES (HOJUELAS),170.0,g,10.5,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereales Bañados con Chocolate Pelotitas 2 Cerritos Bolsa 125 gr,,125.0,g,10.5,metro,2024-12-05 15:22:04.245656,CEREALES PROCESADOS SIMPLES (HOJUELAS),125.0,g,10.5,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal KELLOGGS Hot Wheels Caja 135g,KELLOGG S,135.0,g,10.9,vivanda,2024-12-05 21:37:42.977210,CEREALES PROCESADOS SIMPLES (HOJUELAS),135.0,g,10.9,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal en Barra DYFFERENT Chocolate con Maní C...,,175.0,g,10.9,plaza_vea,2024-12-05 14:39:33.755116,CEREALES PROCESADOS SIMPLES (HOJUELAS),175.0,g,10.9,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal NATURANDES Harina 7 semillas Bolsa 200Gr,NATURANDES,200.0,g,10.9,vivanda,2024-12-05 21:37:42.977210,CEREALES PROCESADOS SIMPLES (HOJUELAS),200.0,g,10.9,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal de Maíz Azucarado Cuisine & Co Reggae Flakes 480g,,480.0,g,10.9,wong,2024-12-05 17:51:19.506134,CEREALES PROCESADOS SIMPLES (HOJUELAS),480.0,g,10.9,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal de Maíz Azucarado Cuisine & Co Reggae Flakes 480g,,480.0,g,10.9,metro,2024-12-05 15:22:04.245656,CEREALES PROCESADOS SIMPLES (HOJUELAS),480.0,g,10.9,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal ÁNGEL Flakes Bolsa 500g,,500.0,g,11.1,plaza_vea,2024-12-05 14:39:33.755116,CEREALES PROCESADOS SIMPLES (HOJUELAS),500.0,g,11.1,CEREALES PROCESADOS SIMPLES (HOJUELAS)
