description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,brand,CLASIFICACION
Bebida en Polvo Clight Sin Calorías Sabor Piña 14g,S/ 2.30,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,14.0,g,Bebida en Polvo Clight Sin Calorías Sabor Piña,2.3,metro,,GELATINA (PARA PREPARAR)
Bebida en Polvo Clight Sin Calorías Sabor Naranja 14g,S/ 2.30,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,14.0,g,Bebida en Polvo Clight Sin Calorías Sabor Naranja,2.3,metro,,GELATINA (PARA PREPARAR)
Gelatina Universal de Naranja 38g,S/ 2.50,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,38.0,g,Gelatina Universal de Naranja,2.5,metro,,GELATINA (PARA PREPARAR)
Gelatina Universal de Piña 38g,S/ 2.50,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,38.0,g,Gelatina Universal de Piña,2.5,metro,,GELATINA (PARA PREPARAR)
Mazamorra Morada UNIVERSAL Bolsa 150gr,S/ 2.50,vega,GELATINA (PARA PREPARAR),2024-12-05 13:20:34.306969,150.0,g,Mazamorra Morada UNIVERSAL Bolsa r,2.5,vega,Universal,GELATINA (PARA PREPARAR)
Gelatina Universal de Fresa 38g,S/ 2.50,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,38.0,g,Gelatina Universal de Fresa,2.5,metro,,GELATINA (PARA PREPARAR)
Gelatina Light BELL'S Piña Bolsa 19g,S/ 2.50,vivanda,GELATINA (PARA PREPARAR),2024-12-05 22:29:38.041609,19.0,g,Gelatina Light BELL'S Piña Bolsa,2.5,vivanda,BELL'S,GELATINA (PARA PREPARAR)
Pudin UNIVERSAL sabor a Vainilla Bolsa 100gr,S/ 2.50,vega,GELATINA (PARA PREPARAR),2024-12-05 13:20:34.306969,100.0,g,Pudin UNIVERSAL sabor a Vainilla Bolsa r,2.5,vega,Universal,GELATINA (PARA PREPARAR)
Gelatina Universal de Piña 38g,S/ 2.60,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,38.0,g,Gelatina Universal de Piña,2.6,wong,,GELATINA (PARA PREPARAR)
Gelatina Universal de Naranja 38g,S/ 2.60,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,38.0,g,Gelatina Universal de Naranja,2.6,wong,,GELATINA (PARA PREPARAR)
Gelatina Sin Azúcar Cuisine & Co Sabor Piña 19g,S/ 2.90,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,19.0,g,Gelatina Sin Azúcar Cuisine & Co Sabor Piña,2.9,wong,,GELATINA (PARA PREPARAR)
Gelatina Sin Azúcar Cuisine & Co Sabor Naranja 19g,S/ 2.90,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,19.0,g,Gelatina Sin Azúcar Cuisine & Co Sabor Naranja,2.9,wong,,GELATINA (PARA PREPARAR)
Gelatina Sin Azúcar Cuisine & Co Sabor Fresa 19g,S/ 2.90,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,19.0,g,Gelatina Sin Azúcar Cuisine & Co Sabor Fresa,2.9,wong,,GELATINA (PARA PREPARAR)
Gelatina Sin Azúcar Cuisine & Co Sabor Piña 19g,S/ 2.90,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,19.0,g,Gelatina Sin Azúcar Cuisine & Co Sabor Piña,2.9,metro,,GELATINA (PARA PREPARAR)
Gelatina Sin Azúcar Cuisine & Co Sabor Naranja 19g,S/ 2.90,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,19.0,g,Gelatina Sin Azúcar Cuisine & Co Sabor Naranja,2.9,metro,,GELATINA (PARA PREPARAR)
Gelatina UMSHA Sabor Naranja Bolsa 120g,S/ 3.20,vega,GELATINA (PARA PREPARAR),2024-12-05 13:20:34.306969,120.0,g,Gelatina UMSHA Sabor Naranja Bolsa,3.2,vega,UMSHA,GELATINA (PARA PREPARAR)
Gelatina UMSHA Sabor Limón Bolsa 120g,S/ 3.20,vega,GELATINA (PARA PREPARAR),2024-12-05 13:20:34.306969,120.0,g,Gelatina UMSHA Sabor Limón Bolsa,3.2,vega,UMSHA,GELATINA (PARA PREPARAR)
Gelatina UMSHA Sabor Piña Bolsa 120g,S/ 3.20,vega,GELATINA (PARA PREPARAR),2024-12-05 13:20:34.306969,120.0,g,Gelatina UMSHA Sabor Piña Bolsa,3.2,vega,UMSHA,GELATINA (PARA PREPARAR)
Gelatina UMSHA Sabor a Piña Bolsa 120g,S/ 3.40,vivanda,GELATINA (PARA PREPARAR),2024-12-05 22:29:38.041609,120.0,g,Gelatina UMSHA Sabor a Piña Bolsa,3.4,vivanda,UMSHA,GELATINA (PARA PREPARAR)
Gelatina Umsha Sabor Uva 120g,S/ 3.50,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,120.0,g,Gelatina Umsha Sabor Uva,3.5,metro,,GELATINA (PARA PREPARAR)
Gelatina TIMONEL Sabor a Fresa Bolsa 150gr,S/ 3.50,vega,GELATINA (PARA PREPARAR),2024-12-05 13:20:34.306969,150.0,g,Gelatina TIMONEL Sabor a Fresa Bolsa r,3.5,vega,Timonel,GELATINA (PARA PREPARAR)
Gelatina Cuisine & Co Sabor Piña 130g,S/ 3.50,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,130.0,g,Gelatina Cuisine & Co Sabor Piña,3.5,wong,,GELATINA (PARA PREPARAR)
Gelatina Umsha Sabor Piña 120g,S/ 3.50,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,120.0,g,Gelatina Umsha Sabor Piña,3.5,metro,,GELATINA (PARA PREPARAR)
Gelatina Cuisine & Co Sabor Naranja 130g,S/ 3.50,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,130.0,g,Gelatina Cuisine & Co Sabor Naranja,3.5,wong,,GELATINA (PARA PREPARAR)
Gelatina Diet Piña Wong Caja 19 g,S/ 3.50,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,19.0,g,Gelatina Diet Piña Wong Caja,3.5,wong,,GELATINA (PARA PREPARAR)
Gelatina Sin Azúcar Cuisine & Co Sabor Piña 19g,S/ 3.50,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,19.0,g,Gelatina Sin Azúcar Cuisine & Co Sabor Piña,3.5,wong,,GELATINA (PARA PREPARAR)
Gelatina Sin Azúcar Cuisine & Co Sabor Fresa 19g,S/ 3.50,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,19.0,g,Gelatina Sin Azúcar Cuisine & Co Sabor Fresa,3.5,metro,,GELATINA (PARA PREPARAR)
Gelatina Sin Azúcar Cuisine & Co Sabor Piña 19g,S/ 3.50,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,19.0,g,Gelatina Sin Azúcar Cuisine & Co Sabor Piña,3.5,metro,,GELATINA (PARA PREPARAR)
Gelatina UMSHA de Uva Bolsa 120g,S/ 3.50,vivanda,GELATINA (PARA PREPARAR),2024-12-05 22:29:38.041609,120.0,g,Gelatina UMSHA de Uva Bolsa,3.5,vivanda,UMSHA,GELATINA (PARA PREPARAR)
Gelatina Cuisine & Co Sabor Fresa 130g,S/ 3.50,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,130.0,g,Gelatina Cuisine & Co Sabor Fresa,3.5,wong,,GELATINA (PARA PREPARAR)
Gelatina Umsha Sabor Uva 120g,S/ 3.50,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,120.0,g,Gelatina Umsha Sabor Uva,3.5,wong,,GELATINA (PARA PREPARAR)
Gelatina Cuisine & Co Sabor Fresa 130g,S/ 3.50,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,130.0,g,Gelatina Cuisine & Co Sabor Fresa,3.5,metro,,GELATINA (PARA PREPARAR)
Gelatina Umsha Sabor Fresa 120g,S/ 3.50,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,120.0,g,Gelatina Umsha Sabor Fresa,3.5,wong,,GELATINA (PARA PREPARAR)
Gelatina Umsha Sabor Naranja 120g,S/ 3.50,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,120.0,g,Gelatina Umsha Sabor Naranja,3.5,wong,,GELATINA (PARA PREPARAR)
Gelatina UNIVERSAL Sabor a Fresa Bolsa 130g,S/ 3.50 8%,vega,GELATINA (PARA PREPARAR),2024-12-05 13:20:34.306969,130.0,g,Gelatina UNIVERSAL Sabor a Fresa Bolsa,3.5,vega,Universal,GELATINA (PARA PREPARAR)
Gelatina Umsha Sabor Naranja 120g,S/ 3.50,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,120.0,g,Gelatina Umsha Sabor Naranja,3.5,metro,,GELATINA (PARA PREPARAR)
Gelatina UNIVERSAL Sabor a Limón Bolsa 130g,S/ 3.50 8%,vega,GELATINA (PARA PREPARAR),2024-12-05 13:20:34.306969,130.0,g,Gelatina UNIVERSAL Sabor a Limón Bolsa,3.5,vega,Universal,GELATINA (PARA PREPARAR)
Gelatina TIMONEL Sabor a Naranja Bolsa 150gr,S/ 3.50,vega,GELATINA (PARA PREPARAR),2024-12-05 13:20:34.306969,150.0,g,Gelatina TIMONEL Sabor a Naranja Bolsa r,3.5,vega,Timonel,GELATINA (PARA PREPARAR)
Gelatina UNIVERSAL Sabor a Piña Bolsa 130g,S/ 3.50 8%,vega,GELATINA (PARA PREPARAR),2024-12-05 13:20:34.306969,130.0,g,Gelatina UNIVERSAL Sabor a Piña Bolsa,3.5,vega,Universal,GELATINA (PARA PREPARAR)
Gelatina Umsha Sabor Fresa 120g,S/ 3.50,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,120.0,g,Gelatina Umsha Sabor Fresa,3.5,metro,,GELATINA (PARA PREPARAR)
Gelatina BELL'S Sabor a Naranja Bolsa 180g,S/ 3.60,vivanda,GELATINA (PARA PREPARAR),2024-12-05 22:29:38.041609,180.0,g,Gelatina BELL'S Sabor a Naranja Bolsa,3.6,vivanda,BELL'S,GELATINA (PARA PREPARAR)
Gelatina Diet Universal Naranja Caja 19 g,S/ 3.70,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,19.0,g,Gelatina Diet Universal Naranja Caja,3.7,metro,,GELATINA (PARA PREPARAR)
Gelatina Sabor Limón Diet Universal 19g,S/ 3.70,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,19.0,g,Gelatina Sabor Limón Diet Universal,3.7,metro,,GELATINA (PARA PREPARAR)
Gelatina Diet Universal Piña Caja 19 g,S/ 3.70,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,19.0,g,Gelatina Diet Universal Piña Caja,3.7,metro,,GELATINA (PARA PREPARAR)
Gelatina Sabor Fresa Diet Universal 19g,S/ 3.70,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,19.0,g,Gelatina Sabor Fresa Diet Universal,3.7,metro,,GELATINA (PARA PREPARAR)
Gelatina UMSHA Sabor a Limón Bolsa 120g,S/ 3.70,vivanda,GELATINA (PARA PREPARAR),2024-12-05 22:29:38.041609,120.0,g,Gelatina UMSHA Sabor a Limón Bolsa,3.7,vivanda,UMSHA,GELATINA (PARA PREPARAR)
Gelatina UNIVERSAL Sabor a Piña Caja 19g,S/ 3.70,vivanda,GELATINA (PARA PREPARAR),2024-12-05 22:29:38.041609,19.0,g,Gelatina UNIVERSAL Sabor a Piña Caja,3.7,vivanda,UNIVERSAL,GELATINA (PARA PREPARAR)
Pepino Holandés Hidropónico de Invernadero Ecologic x unid,S/ 3.80,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,1.0,un,Pepino Holandés Hidropónico de Invernadero Ecologic,3.8,metro,,GELATINA (PARA PREPARAR)
Gelatina Sabor Fresa Diet Universal 19g,S/ 3.80,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,19.0,g,Gelatina Sabor Fresa Diet Universal,3.8,wong,,GELATINA (PARA PREPARAR)
Gelatina Diet Universal Piña Caja 19 g,S/ 3.80,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,19.0,g,Gelatina Diet Universal Piña Caja,3.8,wong,,GELATINA (PARA PREPARAR)
Gelatina Sabor Limón Diet Universal 19g,S/ 3.80,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,19.0,g,Gelatina Sabor Limón Diet Universal,3.8,wong,,GELATINA (PARA PREPARAR)
Gelatina UNIVERSAL Sabor a Cereza Bolsa 130g,S/ 3.99,vivanda,GELATINA (PARA PREPARAR),2024-12-05 22:29:38.041609,130.0,g,Gelatina UNIVERSAL Sabor a Cereza Bolsa,3.99,vivanda,UNIVERSAL,GELATINA (PARA PREPARAR)
Gelatina UNIVERSAL Sabor a Piña Bolsa 130g,S/ 3.99,vivanda,GELATINA (PARA PREPARAR),2024-12-05 22:29:38.041609,130.0,g,Gelatina UNIVERSAL Sabor a Piña Bolsa,3.99,vivanda,UNIVERSAL,GELATINA (PARA PREPARAR)
Gelatina UNIVERSAL Sabor a Durazno Bolsa 130g,S/ 3.99,vivanda,GELATINA (PARA PREPARAR),2024-12-05 22:29:38.041609,130.0,g,Gelatina UNIVERSAL Sabor a Durazno Bolsa,3.99,vivanda,UNIVERSAL,GELATINA (PARA PREPARAR)
Gelatina Universal de Fresa Sobre 130g,S/ 3.99,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,130.0,g,Gelatina Universal de Fresa Sobre,3.99,metro,,GELATINA (PARA PREPARAR)
Gelatina Universal Cereza 130g,S/ 3.99,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,130.0,g,Gelatina Universal Cereza,3.99,metro,,GELATINA (PARA PREPARAR)
Gelatina Universal de Naranja Sobre 130g,S/ 3.99,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,130.0,g,Gelatina Universal de Naranja Sobre,3.99,metro,,GELATINA (PARA PREPARAR)
Gelatina Universal de Uva Sobre 130g,S/ 3.99,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,130.0,g,Gelatina Universal de Uva Sobre,3.99,metro,,GELATINA (PARA PREPARAR)
Gelatina Universal de Piña Sobre 130g,S/ 3.99,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,130.0,g,Gelatina Universal de Piña Sobre,3.99,metro,,GELATINA (PARA PREPARAR)
Pepino Holandés Cuisine & Co 300g,S/ 4.00,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,300.0,g,Pepino Holandés Cuisine & Co,4.0,metro,,GELATINA (PARA PREPARAR)
Pepino Holandés Cuisine & Co 300g,S/ 4.00,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,300.0,g,Pepino Holandés Cuisine & Co,4.0,wong,,GELATINA (PARA PREPARAR)
Gelatina Universal Cereza 130g,S/ 4.10,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,130.0,g,Gelatina Universal Cereza,4.1,wong,,GELATINA (PARA PREPARAR)
Apio en Bastones Ecologic 200g,S/ 4.20,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,200.0,g,Apio en Bastones Ecologic,4.2,wong,,GELATINA (PARA PREPARAR)
Harina Sin Preparar Favorita 1kg,S/ 4.50,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,1.0,kg,Harina Sin Preparar Favorita,4.5,wong,,GELATINA (PARA PREPARAR)
Pepinillo Holandés Frescas x un,S/ 4.70,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,1.0,un,Pepinillo Holandés Frescas,4.7,wong,,GELATINA (PARA PREPARAR)
Pepinillo Holandés Frescas x un,S/ 4.70,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,1.0,un,Pepinillo Holandés Frescas,4.7,metro,,GELATINA (PARA PREPARAR)
Espinaca Bebé Frescas 150g,S/ 4.80,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,150.0,g,Espinaca Bebé Frescas,4.8,metro,,GELATINA (PARA PREPARAR)
Espinaca Bebé Frescas 150g,S/ 4.80,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,150.0,g,Espinaca Bebé Frescas,4.8,wong,,GELATINA (PARA PREPARAR)
Champiñón Entero Cuisine & Co 200g,S/ 4.90,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,200.0,g,Champiñón Entero Cuisine & Co,4.9,metro,,GELATINA (PARA PREPARAR)
Gelatina en Polvo Sabor a Piña Sobre 160 g,S/ 5,tottus,GELATINA (PARA PREPARAR),2024-12-05 12:40:14.888278,160.0,g,Gelatina en Polvo Sabor a Piña Sobre,5.0,tottus,ROYAL,GELATINA (PARA PREPARAR)
Gelatina ROYAL Sabor a Cereza Bolsa 160gr,S/ 5.00,vega,GELATINA (PARA PREPARAR),2024-12-05 13:20:34.306969,160.0,g,Gelatina ROYAL Sabor a Cereza Bolsa r,5.0,vega,Royal,GELATINA (PARA PREPARAR)
Gelatina en Polvo Sabor a Fresa Sobre 160 g,S/ 5,tottus,GELATINA (PARA PREPARAR),2024-12-05 12:40:14.888278,160.0,g,Gelatina en Polvo Sabor a Fresa Sobre,5.0,tottus,ROYAL,GELATINA (PARA PREPARAR)
Gelatina ROYAL Sabor a Fresa Bolsa 160gr,S/ 5.00,vega,GELATINA (PARA PREPARAR),2024-12-05 13:20:34.306969,160.0,g,Gelatina ROYAL Sabor a Fresa Bolsa r,5.0,vega,Royal,GELATINA (PARA PREPARAR)
Gelatina ROYAL Sabor a Naranja Bolsa 160gr,S/ 5.00,vega,GELATINA (PARA PREPARAR),2024-12-05 13:20:34.306969,160.0,g,Gelatina ROYAL Sabor a Naranja Bolsa r,5.0,vega,Royal,GELATINA (PARA PREPARAR)
Gelatina Diet Universal con Stevia Piña Caja 19g,S/ 5.10,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,19.0,g,Gelatina Diet Universal con Stevia Piña Caja,5.1,metro,,GELATINA (PARA PREPARAR)
Gelatina Diet Universal con Stevia Fresa Caja 19 g,S/ 5.10,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,19.0,g,Gelatina Diet Universal con Stevia Fresa Caja,5.1,metro,,GELATINA (PARA PREPARAR)
Gelatina Diet Universal con Stevia Naranja Caja 19 g,S/ 5.10,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,19.0,g,Gelatina Diet Universal con Stevia Naranja Caja,5.1,metro,,GELATINA (PARA PREPARAR)
Gelatina ROYAL Sabor a Cereza Bolsa 160g,S/ 5.20,vivanda,GELATINA (PARA PREPARAR),2024-12-05 22:29:38.041609,160.0,g,Gelatina ROYAL Sabor a Cereza Bolsa,5.2,vivanda,ROYAL,GELATINA (PARA PREPARAR)
Gelatina Diet Universal con Stevia Naranja Caja 19 g,S/ 5.20,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,19.0,g,Gelatina Diet Universal con Stevia Naranja Caja,5.2,wong,,GELATINA (PARA PREPARAR)
Gelatina en Polvo Royal Sabor Fresa 160g,S/ 5.20,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,160.0,g,Gelatina en Polvo Royal Sabor Fresa,5.2,metro,,GELATINA (PARA PREPARAR)
Gelatina en Polvo Royal Sabor Limón 160g,S/ 5.20,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,160.0,g,Gelatina en Polvo Royal Sabor Limón,5.2,wong,,GELATINA (PARA PREPARAR)
Gelatina en Polvo Royal Sabor Naranja 160g,S/ 5.20,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,160.0,g,Gelatina en Polvo Royal Sabor Naranja,5.2,metro,,GELATINA (PARA PREPARAR)
Gelatina en Polvo Royal Sabor Limón 160g,S/ 5.20,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,160.0,g,Gelatina en Polvo Royal Sabor Limón,5.2,metro,,GELATINA (PARA PREPARAR)
Gelatina en Polvo Royal Sabor Fresa 160g,S/ 5.20,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,160.0,g,Gelatina en Polvo Royal Sabor Fresa,5.2,wong,,GELATINA (PARA PREPARAR)
Gelatina Diet Universal con Stevia Fresa Caja 19 g,S/ 5.20,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,19.0,g,Gelatina Diet Universal con Stevia Fresa Caja,5.2,wong,,GELATINA (PARA PREPARAR)
Gelatina Diet Universal con Stevia Piña Caja 19g,S/ 5.20,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,19.0,g,Gelatina Diet Universal con Stevia Piña Caja,5.2,wong,,GELATINA (PARA PREPARAR)
Gelatina ROYAL Sabor a Piña Bolsa 160g,S/ 5.20,vivanda,GELATINA (PARA PREPARAR),2024-12-05 22:29:38.041609,160.0,g,Gelatina ROYAL Sabor a Piña Bolsa,5.2,vivanda,ROYAL,GELATINA (PARA PREPARAR)
Gelatina Universal Extra Colágeno Fresa Caja 30 g,S/ 5.30,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,30.0,g,Gelatina Universal Extra Colágeno Fresa Caja,5.3,metro,,GELATINA (PARA PREPARAR)
Gelatina Universal Extra Colágeno Fresa Caja 30 g,S/ 5.40,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,30.0,g,Gelatina Universal Extra Colágeno Fresa Caja,5.4,wong,,GELATINA (PARA PREPARAR)
Gelatina sin Sabor para Repostería Universal Sobre 7.5 g Caja 4 unid,S/ 5.80,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,7.5,g,Gelatina sin Sabor para Repostería Universal Sobre  Caja,5.8,wong,,GELATINA (PARA PREPARAR)
Champiñones Picados Cuisine & Co 200g,S/ 5.90,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,200.0,g,Champiñones Picados Cuisine & Co,5.9,metro,,GELATINA (PARA PREPARAR)
Champiñones Picados Cuisine & Co 200g,S/ 5.90,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,200.0,g,Champiñones Picados Cuisine & Co,5.9,wong,,GELATINA (PARA PREPARAR)
Pepinillo Premium La Huerta x unid,S/ 6.00,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,1.0,un,Pepinillo Premium La Huerta,6.0,wong,,GELATINA (PARA PREPARAR)
Harina Sin Preparar Nicolini 1kg,S/ 6.10,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,1.0,kg,Harina Sin Preparar Nicolini,6.1,wong,,GELATINA (PARA PREPARAR)
Champiñón Entero Cuisine & Co 200g,S/ 6.20,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,200.0,g,Champiñón Entero Cuisine & Co,6.2,wong,,GELATINA (PARA PREPARAR)
Harina Preparada Favorita 1kg,S/ 6.20,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,1.0,kg,Harina Preparada Favorita,6.2,wong,,GELATINA (PARA PREPARAR)
Zanahoria Baby Hidropónica Ecologic 250g,S/ 6.20,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,250.0,g,Zanahoria Baby Hidropónica Ecologic,6.2,wong,,GELATINA (PARA PREPARAR)
Tomate Cherry Baby Hidropónico de Invernadero Ecologic Bandeja 300g,S/ 6.30,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,300.0,g,Tomate Cherry Baby Hidropónico de Invernadero Ecologic Bandeja,6.3,wong,,GELATINA (PARA PREPARAR)
Espinaca Frescas 400g,S/ 6.30,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,400.0,g,Espinaca Frescas,6.3,wong,,GELATINA (PARA PREPARAR)
Harina de Trigo sin Preparar MOLITALIA sin Preparar Bolsa 1kg,S/ 6.30,vivanda,GELATINA (PARA PREPARAR),2024-12-05 22:29:38.041609,1.0,kg,Harina de Trigo sin Preparar MOLITALIA sin Preparar Bolsa,6.3,vivanda,MOLITALIA,GELATINA (PARA PREPARAR)
Champiñones Picados Paccu 200g,S/ 6.70,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,200.0,g,Champiñones Picados Paccu,6.7,metro,,GELATINA (PARA PREPARAR)
