description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Mini Ciabatta 5un,S/ 1.95,wong,PAN CIABATTA,2024-12-05 17:37:47.347048,5.0,un,Mini Ciabatta,1.95,wong,,,PAN CIABATTA
Pan Ciabatta 5un,S/ 2.80,wong,PAN CIABATTA,2024-12-05 17:37:47.347048,5.0,un,Pan Ciabatta,2.8,wong,,,PAN CIABATTA
Pan Ciabatta Precocido Congelado BELL'S Bolsa 5un,S/ 4.00,vivanda,PAN CIABATTA,2024-12-05 21:31:34.440961,5.0,un,Pan Ciabatta Precocido Congelado BELL'S Bolsa,4.0,vivanda,,BELL'S,PAN CIABATTA
Pan Ciabatta Precocido Congelado 6 Unidades,S/ 4.50,tottus,PAN CIABATTA,2024-12-05 11:14:35.541033,6.0,un,Pan Ciabatta Precocido Congelado ades,4.5,tottus,,TOTTUS,PAN CIABATTA
Pan Ciabatta Pre Cocido Don Mamino Bolsa 250 g,S/ 4.99,metro,PAN CIABATTA,2024-12-05 15:10:20.951930,250.0,g,Pan Ciabatta Pre Cocido Don Mamino Bolsa,4.99,metro,,,PAN CIABATTA
Pan Ciabatta DON MAMINO Precocido Bolsa 250g,S/ 5.00,vivanda,PAN CIABATTA,2024-12-05 21:31:34.440961,250.0,g,Pan Ciabatta DON MAMINO Precocido Bolsa,5.0,vivanda,,DON MAMINO,PAN CIABATTA
Pan Ciabatta Refrigerado Bolsa 6un,S/ 5.00,vivanda,PAN CIABATTA,2024-12-05 21:31:34.440961,6.0,un,Pan Ciabatta Refrigerado Bolsa,5.0,vivanda,,VIVANDA,PAN CIABATTA
Pan Ciabatta Precocido Cuisine & Co 6un,S/ 5.52,metro,PAN CIABATTA,2024-12-05 15:10:20.951930,6.0,un,Pan Ciabatta Precocido Cuisine & Co,5.52,metro,,,PAN CIABATTA
Pan Mini Ciabatta LA FLORENCIA Bolsa 550g,S/ 5.90 un,plaza_vea,PAN CIABATTA,2024-12-05 14:30:24.700711,550.0,g,Pan Mini Ciabatta LA FLORENCIA Bolsa,5.9,plaza_vea,Bolsa 550g,,PAN CIABATTA
Pan Ciabatta Precocido 10un,S/ 5.90,metro,PAN CIABATTA,2024-12-05 15:10:20.951930,10.0,un,Pan Ciabatta Precocido,5.9,metro,,,PAN CIABATTA
Pan Ciabatta Precocido Metro Bolsa 10 Unid,S/ 6.50,metro,PAN CIABATTA,2024-12-05 15:10:20.951930,10.0,un,Pan Ciabatta Precocido Metro Bolsa,6.5,metro,,,PAN CIABATTA
Pan Ciabatta Precocido 10un,S/ 6.90,wong,PAN CIABATTA,2024-12-05 17:37:47.347048,10.0,un,Pan Ciabatta Precocido,6.9,wong,,,PAN CIABATTA
Pan Ciabatta x Kg,S/ 7.90 x kg,plaza_vea,PAN CIABATTA,2024-12-05 14:30:24.700711,0.42,kg,Pan Ciabatta,7.9,plaza_vea,Presentación 0.42 kg aprox.,,PAN CIABATTA
Pan Ciabatta Salvado Bolsa 6un,S/ 9.10,vivanda,PAN CIABATTA,2024-12-05 21:31:34.440961,6.0,un,Pan Ciabatta Salvado Bolsa,9.1,vivanda,,LA FLORENCIA,PAN CIABATTA
