description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,brand,CLASIFICACION
Cajonazo Naranja de Jugo Extra 10 Kg,S/ 15,tottus,ARROZ A GRANEL,2024-12-05 11:08:23.566991,10.0,kg,Cajonazo Naranja de Jugo Extra,15.0,tottus,GRANEL,ARROZ A GRANEL
Mimma Galletas para Perros Huesitos Raza Grande Arroz con Carne Sachet 500 g,S/ 15.20,wong,ARROZ A GRANEL,2024-12-05 17:28:21.485734,500.0,g,Mimma Galletas para Perros Huesitos Raza Grande Arroz con Carne Sachet,15.2,wong,,ARROZ A GRANEL
Mimma Galletas para Perros Huesitos Raza Grande Arroz con Carne Sachet 500 g,S/ 15.20,metro,ARROZ A GRANEL,2024-12-05 15:01:30.543681,500.0,g,Mimma Galletas para Perros Huesitos Raza Grande Arroz con Carne Sachet,15.2,metro,,ARROZ A GRANEL
Arroz Superior Gran Chalán 5kg,S/ 23.49,metro,ARROZ A GRANEL,2024-12-05 15:01:30.543681,5.0,kg,Arroz Superior Gran Chalán,23.49,metro,,ARROZ A GRANEL
Arroz Gran Reserva Extra Valle Norte Bolsa 5 Kg,S/ 25.49,metro,ARROZ A GRANEL,2024-12-05 15:01:30.543681,5.0,kg,Arroz Gran Reserva Extra Valle Norte Bolsa,25.49,metro,,ARROZ A GRANEL
Arroz Extra Gran Chalán 5kg,S/ 25.90,metro,ARROZ A GRANEL,2024-12-05 15:01:30.543681,5.0,kg,Arroz Extra Gran Chalán,25.9,metro,,ARROZ A GRANEL
Arroz Gran Reserva Extra Valle Norte Bolsa 5 Kg,S/ 26.50,wong,ARROZ A GRANEL,2024-12-05 17:28:21.485734,5.0,kg,Arroz Gran Reserva Extra Valle Norte Bolsa,26.5,wong,,ARROZ A GRANEL
Arroz Extra VALLENORTE Gran Reserva Bolsa 5Kg,S/ 27.50,vivanda,ARROZ A GRANEL,2024-12-05 21:27:41.856909,5.0,kg,Arroz Extra VALLENORTE Gran Reserva Bolsa,27.5,vivanda,VALLENORTE,ARROZ A GRANEL
Cajonazo de Papa Canchan 10 kg,S/ 28.90,tottus,ARROZ A GRANEL,2024-12-05 11:08:23.566991,10.0,kg,Cajonazo de Papa Canchan,28.9,tottus,GRANEL,ARROZ A GRANEL
Cajonazo Papa Yungay 10 kg,S/ 28.90,tottus,ARROZ A GRANEL,2024-12-05 11:08:23.566991,10.0,kg,Cajonazo Papa Yungay,28.9,tottus,GRANEL,ARROZ A GRANEL
Cajonazo de Maracuya 6 kg,S/ 36,tottus,ARROZ A GRANEL,2024-12-05 11:08:23.566991,6.0,kg,Cajonazo de Maracuya,36.0,tottus,GRANEL,ARROZ A GRANEL
Cajonazo Cebolla Roja 10 kg,S/ 37.80,tottus,ARROZ A GRANEL,2024-12-05 11:08:23.566991,10.0,kg,Cajonazo Cebolla Roja,37.8,tottus,GRANEL,ARROZ A GRANEL
