description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado
Trigo Mote Tesoro del Campo 350g,,350.0,g,2.9,metro,2024-12-05 16:20:57.402837,PALLAR,1,kg,8.285714285714286
Trigo Mote Cuisine & Co 500g,,500.0,g,3.5,metro,2024-12-05 16:20:57.402837,PALLAR,1,kg,7.0
Trigo Mote Tesoro Del Campo Bolsa 500 g,,500.0,g,3.7,metro,2024-12-05 16:20:57.402837,PALLAR,1,kg,7.4
Trigo Mote Costeño 500g,,500.0,g,4.4,metro,2024-12-05 16:20:57.402837,PALLAR,1,kg,8.8
Lentejón Máxima 500g,,500.0,g,4.9,metro,2024-12-05 16:20:57.402837,PALLAR,1,kg,9.8
Lenteja Bebé Cuisine & Co 500g,,500.0,g,4.9,metro,2024-12-05 16:20:57.402837,PALLAR,1,kg,9.8
Lenteja Cuisine & Co 500g,,500.0,g,4.9,metro,2024-12-05 16:20:57.402837,PALLAR,1,kg,9.8
Lenteja Máxima 500g,,500.0,g,4.9,metro,2024-12-05 16:20:57.402837,PALLAR,1,kg,9.8
Garbanzo Maixma Bolsa 500 g,,500.0,g,4.99,metro,2024-12-05 16:20:57.402837,PALLAR,1,kg,9.98
Lenteja Bolsa 350 g,,350.0,g,5.0,metro,2024-12-05 16:20:57.402837,PALLAR,1,kg,14.285714285714286
Morón Costeño 500g,,500.0,g,5.3,wong,2024-12-05 18:57:11.951343,PALLAR,1,kg,10.6
Garbanzos Cuisine & Co 500g,,500.0,g,5.4,wong,2024-12-05 18:57:11.951343,PALLAR,1,kg,10.8
Lenteja Costeño 500g,,500.0,g,5.4,wong,2024-12-05 18:57:11.951343,PALLAR,1,kg,10.8
Garbanzos Cuisine & Co 500g,,500.0,g,5.4,metro,2024-12-05 16:20:57.402837,PALLAR,1,kg,10.8
Lenteja Bebé Tesoro Del Campo Bolsa 500 g,,500.0,g,5.5,metro,2024-12-05 16:20:57.402837,PALLAR,1,kg,11.0
Lenteja Bebé Tesoro Del Campo Bolsa 500 g,,500.0,g,5.5,wong,2024-12-05 18:57:11.951343,PALLAR,1,kg,11.0
Lenteja Cuisine & Co 500g,,500.0,g,5.7,wong,2024-12-05 18:57:11.951343,PALLAR,1,kg,11.4
Pallar BELL'S Bolsa 500g,,500.0,g,5.7,plaza_vea,2024-12-05 15:38:38.295577,PALLAR,1,kg,11.4
Pallar 500 g,TOTTUS,500.0,g,5.7,tottus,2024-12-05 12:21:38.534843,PALLAR,1,kg,11.4
Pallar BELL'S Bolsa 500g,BELL'S,500.0,g,5.7,vivanda,2024-12-05 22:16:17.658111,PALLAR,1,kg,11.4
Lentejón Cuisine & Co 500g,,500.0,g,5.7,wong,2024-12-05 18:57:11.951343,PALLAR,1,kg,11.4
Lenteja Tesoro Del Campo Bolsa 500 g,,500.0,g,5.85,metro,2024-12-05 16:20:57.402837,PALLAR,1,kg,11.7
Pallar Maxima Bolsa 500 g,,500.0,g,5.9,metro,2024-12-05 16:20:57.402837,PALLAR,1,kg,11.8
Pallares INCATRAIL Bolsa 500g,INCATRAIL,500.0,g,6.1,vivanda,2024-12-05 22:16:17.658111,PALLAR,1,kg,12.2
Lentejón Tesoro Del Campo Bolsa 500 g,,500.0,g,6.1,metro,2024-12-05 16:20:57.402837,PALLAR,1,kg,12.2
Lentejas Paisana Bolsa 500 g,,500.0,g,6.5,metro,2024-12-05 16:20:57.402837,PALLAR,1,kg,13.0
Lentejas Bebé Bolsa 500 g,,500.0,g,6.5,wong,2024-12-05 18:57:11.951343,PALLAR,1,kg,13.0
Garbanzo Costeño 500g,,500.0,g,6.6,metro,2024-12-05 16:20:57.402837,PALLAR,1,kg,13.2
Lenteja Baby Paisana Bolsa 500 g,,500.0,g,6.7,metro,2024-12-05 16:20:57.402837,PALLAR,1,kg,13.4
Lentejón Costeño 500g,,500.0,g,6.8,metro,2024-12-05 16:20:57.402837,PALLAR,1,kg,13.6
Garbanzo Costeño 500g,,500.0,g,6.8,wong,2024-12-05 18:57:11.951343,PALLAR,1,kg,13.6
Pallar Cuisine & Co Bolsa 500 gr,,500.0,g,6.9,wong,2024-12-05 18:57:11.951343,PALLAR,1,kg,13.8
Pallar Cuisine & Co Bolsa 500 gr,,500.0,g,6.9,metro,2024-12-05 16:20:57.402837,PALLAR,1,kg,13.8
Lentejón Costeño 500g,,500.0,g,6.9,wong,2024-12-05 18:57:11.951343,PALLAR,1,kg,13.8
Quinua Máxima 500g,,500.0,g,7.0,metro,2024-12-05 16:20:57.402837,PALLAR,1,kg,14.0
Pallar Costeño 500g,,500.0,g,7.0,metro,2024-12-05 16:20:57.402837,PALLAR,1,kg,14.0
Pallar Costeño 500g,,500.0,g,7.2,wong,2024-12-05 18:57:11.951343,PALLAR,1,kg,14.4
Garbanzos Tesoro Del Campo Bolsa 500 g,,500.0,g,7.4,wong,2024-12-05 18:57:11.951343,PALLAR,1,kg,14.8
Pallar Costeño 500 g,COSTENO,500.0,g,7.7,tottus,2024-12-05 12:21:38.534843,PALLAR,1,kg,15.4
Pallar Seleccionado 500 g,TESORO DEL CAMPO,500.0,g,7.8,tottus,2024-12-05 12:21:38.534843,PALLAR,1,kg,15.6
Pallar TESORO DEL CAMPO Bolsa 500g,,500.0,g,7.8,plaza_vea,2024-12-05 15:38:38.295577,PALLAR,1,kg,15.6
Pallar Precocido GUVA Bandeja 500g,GUVA,500.0,g,7.9,vivanda,2024-12-05 22:16:17.658111,PALLAR,1,kg,15.8
Pallar Precocido Bolsa 500g,,500.0,g,7.9,plaza_vea,2024-12-05 15:38:38.295577,PALLAR,1,kg,15.8
Pallar Tesoro Del Campo Bolsa 500 g,,500.0,g,7.9,metro,2024-12-05 16:20:57.402837,PALLAR,1,kg,15.8
Pallar Tesoro Del Campo Bolsa 500 g,,500.0,g,8.2,wong,2024-12-05 18:57:11.951343,PALLAR,1,kg,16.4
Quinua Roja Orgánica Tiyapuy Doypack 340 g,,340.0,g,8.8,wong,2024-12-05 18:57:11.951343,PALLAR,1,kg,25.88235294117647
Quinua Cuisine & Co 500g,,500.0,g,9.3,metro,2024-12-05 16:20:57.402837,PALLAR,1,kg,18.6
Quinua Cuisine & Co 500g,,500.0,g,9.3,wong,2024-12-05 18:57:11.951343,PALLAR,1,kg,18.6
Quinua Costeño 500g,,500.0,g,9.8,metro,2024-12-05 16:20:57.402837,PALLAR,1,kg,19.6
Quinua Tesoro Del Campo Bolsa 500 g,,500.0,g,9.85,metro,2024-12-05 16:20:57.402837,PALLAR,1,kg,19.7
Quinua Costeño 500g,,500.0,g,9.89,wong,2024-12-05 18:57:11.951343,PALLAR,1,kg,19.78
Quinua Tesoro Del Campo Bolsa 500 g,,500.0,g,10.25,wong,2024-12-05 18:57:11.951343,PALLAR,1,kg,20.5
Quinua Perlada Nativa Incasur Bolsa 250 gr,,250.0,g,11.2,metro,2024-12-05 16:20:57.402837,PALLAR,1,kg,44.8
Maíz Cancha Sierra Exportadora Desgranado Bolsa 425 g,,425.0,g,11.3,wong,2024-12-05 18:57:11.951343,PALLAR,1,kg,26.58823529411765
Quinua Perlada Gourmet Incasur Bolsa 250 gr,,250.0,g,11.9,wong,2024-12-05 18:57:11.951343,PALLAR,1,kg,47.6
Quinua Perlada Nativa Incasur Bolsa 250 gr,,250.0,g,11.9,wong,2024-12-05 18:57:11.951343,PALLAR,1,kg,47.6
Quinua Roja Vidandina Doypack 454 g,,454.0,g,13.3,wong,2024-12-05 18:57:11.951343,PALLAR,1,kg,29.295154185022025
Maíz Chulpi Desgranado Kuski Bolsa 425 g,,425.0,g,14.9,metro,2024-12-05 16:20:57.402837,PALLAR,1,kg,35.05882352941177
Maíz Mote Sierra Exportadora Desgranado Bolsa 425 g,,425.0,g,14.9,wong,2024-12-05 18:57:11.951343,PALLAR,1,kg,35.05882352941177
Quinua Blanca Vidandina Doypack 454 g,,454.0,g,14.9,metro,2024-12-05 16:20:57.402837,PALLAR,1,kg,32.819383259911895
Quinua tricolor Vida & Quinua Bolsa 454 g,,454.0,g,15.3,metro,2024-12-05 16:20:57.402837,PALLAR,1,kg,33.70044052863436
Quinua Negra Vidandina Doypack 454 g,,454.0,g,15.5,wong,2024-12-05 18:57:11.951343,PALLAR,1,kg,34.14096916299559
Quinua tricolor Vida & Quinua Bolsa 454 g,,454.0,g,15.5,wong,2024-12-05 18:57:11.951343,PALLAR,1,kg,34.14096916299559
Maíz Chulpi Desgranado Kuski Bolsa 425 g,,425.0,g,16.3,wong,2024-12-05 18:57:11.951343,PALLAR,1,kg,38.352941176470594
Quinua Blanca Orgánica Vidandina Doypack 454 g,,454.0,g,18.9,metro,2024-12-05 16:20:57.402837,PALLAR,1,kg,41.62995594713656
Quinua Blanca Orgánica Vidandina Doypack 454 g,,454.0,g,19.5,wong,2024-12-05 18:57:11.951343,PALLAR,1,kg,42.95154185022026
