description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Agua Socosani Saborizada Manzana Botella 500 ml,S/ 2.00,wong,MANZANA IMPORTADA,2024-12-05 18:31:09.469598,500.0,ml,Agua Socosani Saborizada Manzana Botella,2.0,wong,,,MANZANA IMPORTADA
Bebida Con Gas San Luis Manzana Botella 625ml,S/ 2.20,wong,MANZANA IMPORTADA,2024-12-05 18:31:09.469598,625.0,ml,Bebida Con Gas San Luis Manzana Botella,2.2,wong,,,MANZANA IMPORTADA
Suavizante SUAVITEL Frescura de Manzana Doypack 180ml,S/ 2.20,vega,MANZANA IMPORTADA,2024-12-05 12:33:26.339957,180.0,ml,Suavizante SUAVITEL Frescura de Manzana Doypack,2.2,vega,,Suavitel,MANZANA IMPORTADA
Gaseosa Fanta Beetlejuice Manzana Verde Botella 500ml,S/ 2.70,wong,MANZANA IMPORTADA,2024-12-05 18:31:09.469598,500.0,ml,Gaseosa Fanta Beetlejuice Manzana Verde Botella,2.7,wong,,,MANZANA IMPORTADA
Maizena DURYEA Caja 100gr,S/ 2.90,vega,MANZANA IMPORTADA,2024-12-05 12:33:26.339957,100.0,g,Maizena DURYEA Caja r,2.9,vega,,Duryea,MANZANA IMPORTADA
Maizena UNIVERSAL Bolsa 180gr,S/ 3.00,vega,MANZANA IMPORTADA,2024-12-05 12:33:26.339957,180.0,g,Maizena UNIVERSAL Bolsa r,3.0,vega,,Universal,MANZANA IMPORTADA
Limpiador VCLEAN Manzana y Canela Botella 900ml,S/ 3.20,vega,MANZANA IMPORTADA,2024-12-05 12:33:26.339957,900.0,ml,Limpiador VCLEAN Manzana y Canela Botella,3.2,vega,,Vclean,MANZANA IMPORTADA
Jugo de Manzana y Camu Camu Bio Botella 300ml,S/ 3.80,wong,MANZANA IMPORTADA,2024-12-05 18:31:09.469598,300.0,ml,Jugo de Manzana y Camu Camu Bio Botella,3.8,wong,,,MANZANA IMPORTADA
"Jugo de Arándano, Uva y Manzana Bio Botella 300ml",S/ 3.80,wong,MANZANA IMPORTADA,2024-12-05 18:31:09.469598,300.0,ml,"Jugo de Arándano, Uva y Manzana Bio Botella",3.8,wong,,,MANZANA IMPORTADA
"Bebida de Manzana, Aguaje y Cocona Bio Botella 300ml",S/ 3.80,wong,MANZANA IMPORTADA,2024-12-05 18:31:09.469598,300.0,ml,"Bebida de Manzana, Aguaje y Cocona Bio Botella",3.8,wong,,,MANZANA IMPORTADA
Manzana Rayada Wong x kg,S/ 3.82 x kg,wong,MANZANA IMPORTADA,2024-12-05 18:31:09.469598,1.0,kg,Manzana Rayada Wong,3.82,wong,,,MANZANA IMPORTADA
Manzana Israel x kg,S/ 3.82 x kg,wong,MANZANA IMPORTADA,2024-12-05 18:31:09.469598,1.0,kg,Manzana Israel,3.82,wong,,,MANZANA IMPORTADA
Bebida de Manzana Frugos del Valle Caja 970ml,S/ 3.90,wong,MANZANA IMPORTADA,2024-12-05 18:31:09.469598,970.0,ml,Bebida de Manzana Frugos del Valle Caja,3.9,wong,,,MANZANA IMPORTADA
Avena con Manzana SANTA CATALINA Bolsa 150g,S/ 4.10,vega,MANZANA IMPORTADA,2024-12-05 12:33:26.339957,150.0,g,Avena con Manzana SANTA CATALINA Bolsa,4.1,vega,,Santa Catalina,MANZANA IMPORTADA
Ambientador Glade en Gel bolsa Manzana Canela 30g,S/ 4.30,wong,MANZANA IMPORTADA,2024-12-05 18:31:09.469598,30.0,g,Ambientador Glade en Gel bolsa Manzana Canela,4.3,wong,,,MANZANA IMPORTADA
Cerveza Mahou Clásica Lata 330ml,S/ 4.50,wong,MANZANA IMPORTADA,2024-12-05 18:31:09.469598,330.0,ml,Cerveza Mahou Clásica Lata,4.5,wong,,,MANZANA IMPORTADA
Lavavajillas en Pasta Home Care Manzana 800g,S/ 4.50,wong,MANZANA IMPORTADA,2024-12-05 18:31:09.469598,800.0,g,Lavavajillas en Pasta Home Care Manzana,4.5,wong,,,MANZANA IMPORTADA
