description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Bebida TAMPICO Cero Citrus Punch Botella 400ml,S/ 1.50,vega,COSTILLA DE CERDO,2024-12-05 11:56:54.277065,400.0,ml,Bebida TAMPICO Cero Citrus Punch Botella,1.5,vega,,Tampico,COSTILLA DE CERDO
Caldo Sabor Costilla de Res Doña Gusta 6 Unidades,S/ 2.20,tottus,COSTILLA DE CERDO,2024-12-05 11:26:03.226902,6.0,un,Caldo Sabor Costilla de Res Doña Gusta ades,2.2,tottus,,AJINOMOTO,COSTILLA DE CERDO
Pasta Precocida Trigo Ramen Costilla 85g,S/ 2.30,tottus,COSTILLA DE CERDO,2024-12-05 11:26:03.226902,85.0,g,Pasta Precocida Trigo Ramen Costilla,2.3,tottus,,NISSIN,COSTILLA DE CERDO
Sopa de costilla con fideos de 60 g,S/ 2.40,tottus,COSTILLA DE CERDO,2024-12-05 11:26:03.226902,60.0,g,Sopa de costilla con fideos de,2.4,tottus,,TOTTUS,COSTILLA DE CERDO
Tortillas de maíz DORITOS Dinamita Limón Bolsa 35g,S/ 2.50,vega,COSTILLA DE CERDO,2024-12-05 11:56:54.277065,35.0,g,Tortillas de maíz DORITOS Dinamita Limón Bolsa,2.5,vega,,Doritos,COSTILLA DE CERDO
Tortillas de maíz DORITOS Dinamita Bolsa 35g,S/ 2.50,vega,COSTILLA DE CERDO,2024-12-05 11:56:54.277065,35.0,g,Tortillas de maíz DORITOS Dinamita Bolsa,2.5,vega,,Doritos,COSTILLA DE CERDO
Tortillas de maiz VEGA Picante Bolsa 150g,S/ 3.90,vega,COSTILLA DE CERDO,2024-12-05 11:56:54.277065,150.0,g,Tortillas de maiz VEGA Picante Bolsa,3.9,vega,,Vega,COSTILLA DE CERDO
Tortillas de Maíz DORITOS Queso Atrevido Bolsa 90g,S/ 4.20,vega,COSTILLA DE CERDO,2024-12-05 11:56:54.277065,90.0,g,Tortillas de Maíz DORITOS Queso Atrevido Bolsa,4.2,vega,,Doritos,COSTILLA DE CERDO
Frijol Castilla TIMONEL Bolsa 400g,S/ 4.60,vega,COSTILLA DE CERDO,2024-12-05 11:56:54.277065,400.0,g,Frijol Castilla TIMONEL Bolsa,4.6,vega,,Timonel,COSTILLA DE CERDO
Bebida TAMPICO Cero Citrus Punch Botella 3L,S/ 6.90,vega,COSTILLA DE CERDO,2024-12-05 11:56:54.277065,3.0,l,Bebida TAMPICO Cero Citrus Punch Botella,6.9,vega,,Tampico,COSTILLA DE CERDO
Papa Seca 500 g,S/ 7.30,tottus,COSTILLA DE CERDO,2024-12-05 11:26:03.226902,500.0,g,Papa Seca,7.3,tottus,,TESORO DEL CAMPO,COSTILLA DE CERDO
Paté de Cerdo Finas Hierbas 150 g,S/ 8.90,tottus,COSTILLA DE CERDO,2024-12-05 11:26:03.226902,150.0,g,Paté de Cerdo Finas Hierbas,8.9,tottus,,CASA EUROPA,COSTILLA DE CERDO
Hamburguesa Cerdo Duroc 360 g,S/ 8.90,tottus,COSTILLA DE CERDO,2024-12-05 11:26:03.226902,360.0,g,Hamburguesa Cerdo Duroc,8.9,tottus,,REDONDOS,COSTILLA DE CERDO
ADEREZO PARA CERDO 350 GRS.,S/ 10,tottus,COSTILLA DE CERDO,2024-12-05 11:26:03.226902,350.0,g,ADEREZO PARA CERDO RS.,10.0,tottus,,PIKI,COSTILLA DE CERDO
CHICHARRON DE CERDO X 150GR,S/ 11.90,tottus,COSTILLA DE CERDO,2024-12-05 11:26:03.226902,150.0,g,CHICHARRON DE CERDO X R,11.9,tottus,,TOTTUS,COSTILLA DE CERDO
TREATS OREJAS DE CERDO X 2UN,S/ 12,tottus,COSTILLA DE CERDO,2024-12-05 11:26:03.226902,2.0,un,TREATS OREJAS DE CERDO X,12.0,tottus,,RAMBALA,COSTILLA DE CERDO
