description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,brand,CLASIFICACION
Salsa Roja Lista CASA VERDE Frasco 350g,S/ 10.80,vivanda,VAINITA VERDE (AMERICANA),2024-12-05 22:12:12.812489,350.0,g,Salsa Roja Lista CASA VERDE Frasco,10.8,vivanda,CASAVERDE,VAINITA VERDE (AMERICANA)
Vainita Corte Greens Fresh Frozen 1 kg,S/ 10.88,metro,VAINITA VERDE (AMERICANA),2024-12-05 16:15:49.101633,1.0,kg,Vainita Corte Greens Fresh Frozen,10.88,metro,,VAINITA VERDE (AMERICANA)
Dip de Espárrago Verde Casa Verde 285g,S/ 10.90,metro,VAINITA VERDE (AMERICANA),2024-12-05 16:15:49.101633,285.0,g,Dip de Espárrago Verde Casa Verde,10.9,metro,,VAINITA VERDE (AMERICANA)
Dip de Espárrago Verde Casa Verde 285g,S/ 10.90,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,285.0,g,Dip de Espárrago Verde Casa Verde,10.9,wong,,VAINITA VERDE (AMERICANA)
Ensalada Cesar's Verde Puro 250g,S/ 10.90,metro,VAINITA VERDE (AMERICANA),2024-12-05 16:15:49.101633,250.0,g,Ensalada Cesar's Verde Puro,10.9,metro,,VAINITA VERDE (AMERICANA)
Arveja x kg,S/ 10.99 x kg,metro,VAINITA VERDE (AMERICANA),2024-12-05 16:15:49.101633,1.0,kg,Arveja,10.99,metro,,VAINITA VERDE (AMERICANA)
Espárrago Verde Entero La Huerto Bandeja 330 g,S/ 11.19,metro,VAINITA VERDE (AMERICANA),2024-12-05 16:15:49.101633,330.0,g,Espárrago Verde Entero La Huerto Bandeja,11.19,metro,,VAINITA VERDE (AMERICANA)
Aceituna Verde sin Pepa HUERTO MEJÍA Paquete 230g,S/ 11.50,vivanda,VAINITA VERDE (AMERICANA),2024-12-05 22:12:12.812489,230.0,g,Aceituna Verde sin Pepa HUERTO MEJÍA Paquete,11.5,vivanda,HUERTO MEJÍA,VAINITA VERDE (AMERICANA)
Esponja SCOTCH-BRITE Fibra Verde Abrasiva Paquete 3un,S/ 11.90,vivanda,VAINITA VERDE (AMERICANA),2024-12-05 22:12:12.812489,3.0,un,Esponja SCOTCH-BRITE Fibra Verde Abrasiva Paquete,11.9,vivanda,SCOTCH-BRITE,VAINITA VERDE (AMERICANA)
Quinua Casa Verde Bicolor Lista para Cocinar 375 g,S/ 11.90,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,375.0,g,Quinua Casa Verde Bicolor Lista para Cocinar,11.9,wong,,VAINITA VERDE (AMERICANA)
Quinua Casa Verde Bicolor Lista para Cocinar 375 g,S/ 11.90,metro,VAINITA VERDE (AMERICANA),2024-12-05 16:15:49.101633,375.0,g,Quinua Casa Verde Bicolor Lista para Cocinar,11.9,metro,,VAINITA VERDE (AMERICANA)
Vainitas Picadas Cuisine & Co 500g,S/ 11.90,metro,VAINITA VERDE (AMERICANA),2024-12-05 16:15:49.101633,500.0,g,Vainitas Picadas Cuisine & Co,11.9,metro,,VAINITA VERDE (AMERICANA)
Dip de Hummus con Ajo Casa Verde 240 g,S/ 11.90,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,240.0,g,Dip de Hummus con Ajo Casa Verde,11.9,wong,,VAINITA VERDE (AMERICANA)
Dip de Hummus con Ajo Casa Verde 240 g,S/ 11.90,metro,VAINITA VERDE (AMERICANA),2024-12-05 16:15:49.101633,240.0,g,Dip de Hummus con Ajo Casa Verde,11.9,metro,,VAINITA VERDE (AMERICANA)
Vainita Metro x kg,S/ 11.99 x kg,metro,VAINITA VERDE (AMERICANA),2024-12-05 16:15:49.101633,1.0,kg,Vainita Metro,11.99,metro,,VAINITA VERDE (AMERICANA)
Vainita Picada Wong Bandeja 300g,S/ 12.00,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,300.0,g,Vainita Picada Wong Bandeja,12.0,wong,,VAINITA VERDE (AMERICANA)
Té Verde MC COLIN'S Caja 25un,S/ 12.80,vivanda,VAINITA VERDE (AMERICANA),2024-12-05 22:12:12.812489,25.0,un,Té Verde MC COLIN'S Caja,12.8,vivanda,MC COLIN'S,VAINITA VERDE (AMERICANA)
Mermelada de Arándano Light Casa Verde 180g,S/ 12.90,metro,VAINITA VERDE (AMERICANA),2024-12-05 16:15:49.101633,180.0,g,Mermelada de Arándano Light Casa Verde,12.9,metro,,VAINITA VERDE (AMERICANA)
Aceituna Verde con Castaña HUERTO MEJÍA Paquete 220g,S/ 12.90,vivanda,VAINITA VERDE (AMERICANA),2024-12-05 22:12:12.812489,220.0,g,Aceituna Verde con Castaña HUERTO MEJÍA Paquete,12.9,vivanda,HUERTO MEJÍA,VAINITA VERDE (AMERICANA)
Salsa Blanca Casa Verde 325g,S/ 13.10,metro,VAINITA VERDE (AMERICANA),2024-12-05 16:15:49.101633,325.0,g,Salsa Blanca Casa Verde,13.1,metro,,VAINITA VERDE (AMERICANA)
Aceituna Verde con Castaña Huerto Mejía Pote 400 gr,S/ 13.10,metro,VAINITA VERDE (AMERICANA),2024-12-05 16:15:49.101633,400.0,g,Aceituna Verde con Castaña Huerto Mejía Pote r,13.1,metro,,VAINITA VERDE (AMERICANA)
Salsa Verde Peruana Casa Verde 330g,S/ 13.20,metro,VAINITA VERDE (AMERICANA),2024-12-05 16:15:49.101633,330.0,g,Salsa Verde Peruana Casa Verde,13.2,metro,,VAINITA VERDE (AMERICANA)
Aceituna Verde con Pimiento Huerto Mejía Pote 400 gr,S/ 13.20,metro,VAINITA VERDE (AMERICANA),2024-12-05 16:15:49.101633,400.0,g,Aceituna Verde con Pimiento Huerto Mejía Pote r,13.2,metro,,VAINITA VERDE (AMERICANA)
Salsa Verde Peruana Casa Verde 330g,S/ 13.20,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,330.0,g,Salsa Verde Peruana Casa Verde,13.2,wong,,VAINITA VERDE (AMERICANA)
Salsa Blanca Casa Verde 325g,S/ 13.30,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,325.0,g,Salsa Blanca Casa Verde,13.3,wong,,VAINITA VERDE (AMERICANA)
Mermelada de Arándano Light Casa Verde 180g,S/ 13.40,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,180.0,g,Mermelada de Arándano Light Casa Verde,13.4,wong,,VAINITA VERDE (AMERICANA)
Aceitunas Verdes en Conserva VALDEPORRES Rellenas de Anchoas Frasco 370g,S/ 13.49,vivanda,VAINITA VERDE (AMERICANA),2024-12-05 22:12:12.812489,370.0,g,Aceitunas Verdes en Conserva VALDEPORRES Rellenas de Anchoas Frasco,13.49,vivanda,VALDEPORRES,VAINITA VERDE (AMERICANA)
Lentejas Casa Verde Listas para Comer 750 g,S/ 13.60,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,750.0,g,Lentejas Casa Verde Listas para Comer,13.6,wong,,VAINITA VERDE (AMERICANA)
Lentejas Casa Verde Listas para Comer 750 g,S/ 13.60,metro,VAINITA VERDE (AMERICANA),2024-12-05 16:15:49.101633,750.0,g,Lentejas Casa Verde Listas para Comer,13.6,metro,,VAINITA VERDE (AMERICANA)
Crema de Rocoto Casa Verde 350g,S/ 13.90,metro,VAINITA VERDE (AMERICANA),2024-12-05 16:15:49.101633,350.0,g,Crema de Rocoto Casa Verde,13.9,metro,,VAINITA VERDE (AMERICANA)
Té Verde Sabor a Frutos Rojos Lipton 20un,S/ 14.60,metro,VAINITA VERDE (AMERICANA),2024-12-05 16:15:49.101633,20.0,un,Té Verde Sabor a Frutos Rojos Lipton,14.6,metro,,VAINITA VERDE (AMERICANA)
Uva Verde sin Pepa x Kg,S/ 14.99,vivanda,VAINITA VERDE (AMERICANA),2024-12-05 22:12:12.812489,1.0,kg,Uva Verde sin Pepa,14.99,vivanda,VIVANDA,VAINITA VERDE (AMERICANA)
Aceitunas Verdes Deshuesadas en Conserva OLIVOS DEL SUR Doypack 300g,S/ 15.40,vivanda,VAINITA VERDE (AMERICANA),2024-12-05 22:12:12.812489,300.0,g,Aceitunas Verdes Deshuesadas en Conserva OLIVOS DEL SUR Doypack,15.4,vivanda,OLIVOS DEL SUR,VAINITA VERDE (AMERICANA)
Uva Verde Sin Semilla 900g,S/ 15.49,metro,VAINITA VERDE (AMERICANA),2024-12-05 16:15:49.101633,900.0,g,Uva Verde Sin Semilla,15.49,metro,,VAINITA VERDE (AMERICANA)
Vainita Picada Wong Bandeja 400 g,S/ 15.50,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,400.0,g,Vainita Picada Wong Bandeja,15.5,wong,,VAINITA VERDE (AMERICANA)
Frejoles Casa Verde Listos para Comer 750 g,S/ 15.70,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,750.0,g,Frejoles Casa Verde Listos para Comer,15.7,wong,,VAINITA VERDE (AMERICANA)
Frejoles Casa Verde Listos para Comer 750 g,S/ 15.70,metro,VAINITA VERDE (AMERICANA),2024-12-05 16:15:49.101633,750.0,g,Frejoles Casa Verde Listos para Comer,15.7,metro,,VAINITA VERDE (AMERICANA)
Salsa Honey Mustard HUELLA VERDE Pote 350ml,S/ 16.20,vivanda,VAINITA VERDE (AMERICANA),2024-12-05 22:12:12.812489,350.0,ml,Salsa Honey Mustard HUELLA VERDE Pote,16.2,vivanda,HUELLA VERDE,VAINITA VERDE (AMERICANA)
Salsa Dijon Vinaigrette HUELLA VERDE Pote 350ml,S/ 16.20,vivanda,VAINITA VERDE (AMERICANA),2024-12-05 22:12:12.812489,350.0,ml,Salsa Dijon Vinaigrette HUELLA VERDE Pote,16.2,vivanda,HUELLA VERDE,VAINITA VERDE (AMERICANA)
Salsa Vinagreta Honey Mustard Huella Verde 350ml,S/ 16.90,metro,VAINITA VERDE (AMERICANA),2024-12-05 16:15:49.101633,350.0,ml,Salsa Vinagreta Honey Mustard Huella Verde,16.9,metro,,VAINITA VERDE (AMERICANA)
Salsa Vinagreta Dijon Huella Verde 350ml,S/ 16.90,metro,VAINITA VERDE (AMERICANA),2024-12-05 16:15:49.101633,350.0,ml,Salsa Vinagreta Dijon Huella Verde,16.9,metro,,VAINITA VERDE (AMERICANA)
Infusiones WAWASANA Te verde piña Caja 50Un,S/ 16.90,vivanda,VAINITA VERDE (AMERICANA),2024-12-05 22:12:12.812489,50.0,un,Infusiones WAWASANA Te verde piña Caja,16.9,vivanda,WAWASANA,VAINITA VERDE (AMERICANA)
Granola Huella Verde Lúcuma 200g,S/ 16.90,metro,VAINITA VERDE (AMERICANA),2024-12-05 16:15:49.101633,200.0,g,Granola Huella Verde Lúcuma,16.9,metro,,VAINITA VERDE (AMERICANA)
Salsa Vinagreta Honey Mustard Huella Verde 350ml,S/ 16.90,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,350.0,ml,Salsa Vinagreta Honey Mustard Huella Verde,16.9,wong,,VAINITA VERDE (AMERICANA)
Granola Huella Verde The Skinny Mood 200g,S/ 16.90,metro,VAINITA VERDE (AMERICANA),2024-12-05 16:15:49.101633,200.0,g,Granola Huella Verde The Skinny Mood,16.9,metro,,VAINITA VERDE (AMERICANA)
Salsa Vinagreta Dijon Huella Verde 350ml,S/ 16.90,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,350.0,ml,Salsa Vinagreta Dijon Huella Verde,16.9,wong,,VAINITA VERDE (AMERICANA)
Caja Organizadora Duraplast Navidad Transparente con Tapa Verde 28L,S/ 16.90,metro,VAINITA VERDE (AMERICANA),2024-12-05 16:15:49.101633,28.0,l,Caja Organizadora Duraplast Navidad Transparente con Tapa Verde,16.9,metro,,VAINITA VERDE (AMERICANA)
Granola Huella Verde Chocolate Quinoa 200g,S/ 16.90,metro,VAINITA VERDE (AMERICANA),2024-12-05 16:15:49.101633,200.0,g,Granola Huella Verde Chocolate Quinoa,16.9,metro,,VAINITA VERDE (AMERICANA)
Sacagrasa MR. MÚSCULO Verde Gatillo 500ml,S/ 18.70,vivanda,VAINITA VERDE (AMERICANA),2024-12-05 22:12:12.812489,500.0,ml,Sacagrasa MR. MÚSCULO Verde Gatillo,18.7,vivanda,MR MUSCULO,VAINITA VERDE (AMERICANA)
Pañales para Piscina Pampers Splashers Talla G 11un,S/ 19.90,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,11.0,un,Pañales para Piscina Pampers Splashers Talla G,19.9,wong,,VAINITA VERDE (AMERICANA)
Hojuelas de Avena Huella Verde 400g,S/ 20.70,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,400.0,g,Hojuelas de Avena Huella Verde,20.7,wong,,VAINITA VERDE (AMERICANA)
Granola Huella Verde The Skinny Mood 400g,S/ 25.90,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,400.0,g,Granola Huella Verde The Skinny Mood,25.9,wong,,VAINITA VERDE (AMERICANA)
Granola HUELLA VERDE Lúcuma Doypack 400g,S/ 25.90,vivanda,VAINITA VERDE (AMERICANA),2024-12-05 22:12:12.812489,400.0,g,Granola HUELLA VERDE Lúcuma Doypack,25.9,vivanda,HUELLA VERDE,VAINITA VERDE (AMERICANA)
Granola Huella Verde Chocolate Quinoa 400g,S/ 25.90,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,400.0,g,Granola Huella Verde Chocolate Quinoa,25.9,wong,,VAINITA VERDE (AMERICANA)
Granola HUELLA VERDE Original Doypack 400g,S/ 25.90,vivanda,VAINITA VERDE (AMERICANA),2024-12-05 22:12:12.812489,400.0,g,Granola HUELLA VERDE Original Doypack,25.9,vivanda,HUELLA VERDE,VAINITA VERDE (AMERICANA)
Granola Huella Verde Lúcuma 400g,S/ 25.90,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,400.0,g,Granola Huella Verde Lúcuma,25.9,wong,,VAINITA VERDE (AMERICANA)
Arroz Mix Kiwicha y Linaza Huella Verde 500g,S/ 27.30,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,500.0,g,Arroz Mix Kiwicha y Linaza Huella Verde,27.3,wong,,VAINITA VERDE (AMERICANA)
Arroz Mix Cañihua y Chía Huella Verde 500g,S/ 27.30,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,500.0,g,Arroz Mix Cañihua y Chía Huella Verde,27.3,wong,,VAINITA VERDE (AMERICANA)
Avena Mix con Quinua y Maca Huella Verde 600g,S/ 28.50,metro,VAINITA VERDE (AMERICANA),2024-12-05 16:15:49.101633,600.0,g,Avena Mix con Quinua y Maca Huella Verde,28.5,metro,,VAINITA VERDE (AMERICANA)
Avena Mix con Chía y Berries Huella Verde 600g,S/ 28.50,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,600.0,g,Avena Mix con Chía y Berries Huella Verde,28.5,wong,,VAINITA VERDE (AMERICANA)
Avena Mix con Quinua y Maca Huella Verde 600g,S/ 28.50,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,600.0,g,Avena Mix con Quinua y Maca Huella Verde,28.5,wong,,VAINITA VERDE (AMERICANA)
Té Verde STASH TEA Frambuesa y Granada Caja 18un,S/ 32.50,vivanda,VAINITA VERDE (AMERICANA),2024-12-05 22:12:12.812489,18.0,un,Té Verde STASH TEA Frambuesa y Granada Caja,32.5,vivanda,STASH,VAINITA VERDE (AMERICANA)
Pañales para Bebé Pampers Premium Care Talla P 36un,S/ 38.70,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,36.0,un,Pañales para Bebé Pampers Premium Care Talla P,38.7,wong,,VAINITA VERDE (AMERICANA)
Pañales para Bebé Pampers Premium Care Talla XG 42un,S/ 70.90,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,1.0,g,Pañales para Bebé Pampers Premium Care Talla,70.9,wong,,VAINITA VERDE (AMERICANA)
Pañales para Bebé Pampers Premium Care Talla XXG 38un,S/ 70.90,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,1.0,g,Pañales para Bebé Pampers Premium Care Talla X,70.9,wong,,VAINITA VERDE (AMERICANA)
Pants para Bebé Pampers Premium Care Talla XXG 52un,S/ 79.90,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,1.0,g,Pants para Bebé Pampers Premium Care Talla X,79.9,wong,,VAINITA VERDE (AMERICANA)
Pants para Bebé Pampers Premium Care Talla XG 52un,S/ 79.90,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,1.0,g,Pants para Bebé Pampers Premium Care Talla,79.9,wong,,VAINITA VERDE (AMERICANA)
Pants para Bebé Pampers Premium Care Talla G 64un,S/ 79.90,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,64.0,un,Pants para Bebé Pampers Premium Care Talla G,79.9,wong,,VAINITA VERDE (AMERICANA)
Pisco Mosto Verde Quebranta Portón Botella 750ml,S/ 80.90,metro,VAINITA VERDE (AMERICANA),2024-12-05 16:15:49.101633,750.0,ml,Pisco Mosto Verde Quebranta Portón Botella,80.9,metro,,VAINITA VERDE (AMERICANA)
Pisco Mosto Verde Acholado Portón Botella 750ml,S/ 80.90,metro,VAINITA VERDE (AMERICANA),2024-12-05 16:15:49.101633,750.0,ml,Pisco Mosto Verde Acholado Portón Botella,80.9,metro,,VAINITA VERDE (AMERICANA)
Pañales para Bebés Pampers Premium Care Hipoalergénico Talla XXXG 52un,S/ 86.90,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,1.0,g,Pañales para Bebés Pampers Premium Care Hipoalergénico Talla XX,86.9,wong,,VAINITA VERDE (AMERICANA)
Pañales para Bebé Pampers Premium Care Talla XG 68un,S/ 93.50,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,1.0,g,Pañales para Bebé Pampers Premium Care Talla,93.5,wong,,VAINITA VERDE (AMERICANA)
Pañales para Bebé Pampers Premium Care Talla XXG 68un,S/ 93.50,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,1.0,g,Pañales para Bebé Pampers Premium Care Talla X,93.5,wong,,VAINITA VERDE (AMERICANA)
Pañales para Bebé Pampers Premium Care Talla G 72un,S/ 95.10,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,72.0,un,Pañales para Bebé Pampers Premium Care Talla G,95.1,wong,,VAINITA VERDE (AMERICANA)
Tripack Toallitas Húmedas Pampers Recién Nacido 192un,S/ 98.10,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,192.0,un,Tripack Toallitas Húmedas Pampers Recién Nacido,98.1,wong,,VAINITA VERDE (AMERICANA)
Twopack Pañales para Bebé Pampers Premium Care Talla G 54un,S/ 115.50,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,54.0,un,Twopack Pañales para Bebé Pampers Premium Care Talla G,115.5,wong,,VAINITA VERDE (AMERICANA)
Twopack Pañales para Bebé Pampers Premium Care Talla XG 42un,S/ 115.50,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,1.0,g,Twopack Pañales para Bebé Pampers Premium Care Talla,115.5,wong,,VAINITA VERDE (AMERICANA)
Twopack Pañales para Bebé Pampers Premium Care Talla XXG 38un,S/ 115.50,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,1.0,g,Twopack Pañales para Bebé Pampers Premium Care Talla X,115.5,wong,,VAINITA VERDE (AMERICANA)
Pants para Bebé Pampers Premium Care Talla XG 96un,S/ 139.90,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,1.0,g,Pants para Bebé Pampers Premium Care Talla,139.9,wong,,VAINITA VERDE (AMERICANA)
Pants para Bebé Pampers Premium Care Talla XXG 90un,S/ 139.90,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,1.0,g,Pants para Bebé Pampers Premium Care Talla X,139.9,wong,,VAINITA VERDE (AMERICANA)
Pack Pañales Pampers Premium Care + Pants Talla G 136un,S/ 145.90,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,136.0,un,Pack Pañales Pampers Premium Care + Pants Talla G,145.9,wong,,VAINITA VERDE (AMERICANA)
Twopack Pants para Bebé Pampers Premium Care Talla G 64un,S/ 145.90,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,64.0,un,Twopack Pants para Bebé Pampers Premium Care Talla G,145.9,wong,,VAINITA VERDE (AMERICANA)
Pack Pañales Pampers Premium Care + Pants Talla XXG 120un,S/ 145.90,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,1.0,g,Pack Pañales Pampers Premium Care + Pants Talla X,145.9,wong,,VAINITA VERDE (AMERICANA)
Pack Pañales Pampers Premium Care + Pants Talla XG 120un,S/ 145.90,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,1.0,g,Pack Pañales Pampers Premium Care + Pants Talla,145.9,wong,,VAINITA VERDE (AMERICANA)
Twopack Pants para Bebé Pampers Premium Care Talla XG 52un,S/ 145.90,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,1.0,g,Twopack Pants para Bebé Pampers Premium Care Talla,145.9,wong,,VAINITA VERDE (AMERICANA)
Pañales para Bebés Pampers Premium Care Talla XG 112un,S/ 149.90,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,1.0,g,Pañales para Bebés Pampers Premium Care Talla,149.9,wong,,VAINITA VERDE (AMERICANA)
Pañales para Bebés Pampers Premium Care Talla XXG 112un,S/ 149.90,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,1.0,g,Pañales para Bebés Pampers Premium Care Talla X,149.9,wong,,VAINITA VERDE (AMERICANA)
Twopack Pañales para Bebé Pampers Premium Care Talla G 72un,S/ 157.90,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,72.0,un,Twopack Pañales para Bebé Pampers Premium Care Talla G,157.9,wong,,VAINITA VERDE (AMERICANA)
Twopack Pañales para Bebé Pampers Premium Care Talla M 172un,S/ 157.90,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,172.0,un,Twopack Pañales para Bebé Pampers Premium Care Talla M,157.9,wong,,VAINITA VERDE (AMERICANA)
Twopack Pañales para Bebé Pampers Premium Care Talla XG 68un,S/ 157.90,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,1.0,g,Twopack Pañales para Bebé Pampers Premium Care Talla,157.9,wong,,VAINITA VERDE (AMERICANA)
Twopack Pañales para Bebé Pampers Premium Care Talla XXG 68un,S/ 157.90,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,1.0,g,Twopack Pañales para Bebé Pampers Premium Care Talla X,157.9,wong,,VAINITA VERDE (AMERICANA)
Tripack Pañales para Bebé Pampers Premium Care Talla G 72un,S/ 229.90,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,72.0,un,Tripack Pañales para Bebé Pampers Premium Care Talla G,229.9,wong,,VAINITA VERDE (AMERICANA)
Tripack Pañales para Bebé Pampers Premium Care Talla XXG 68un,S/ 229.90,wong,VAINITA VERDE (AMERICANA),2024-12-05 18:52:02.896735,1.0,g,Tripack Pañales para Bebé Pampers Premium Care Talla X,229.9,wong,,VAINITA VERDE (AMERICANA)
