description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado
Galletas Fruta Mixta Bolsa 60 g,,60.0,g,1.6,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,60.0,g,1.6
Harina Sin Preparar Favorita 1kg,,1.0,kg,4.5,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,1.0,kg,4.5
Chocolate Relleno con Semillas de Avellana Britt 26g,,26.0,g,4.99,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,26.0,g,4.99
Semillas de Girasol Cuisine&Co Pote 200 g,,200.0,g,5.68,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,200.0,g,5.68
Compota De Frutas Mixtas Heinz Frasco 113 g,,113.0,g,5.8,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,113.0,g,5.8
Harina Sin Preparar Nicolini 1kg,,1.0,kg,6.1,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,1.0,kg,6.1
Harina Preparada Favorita 1kg,,1.0,kg,6.2,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,1.0,kg,6.2
Harina Sin Preparar Grano de Oro Paquete 1 kg,,1.0,kg,6.5,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,1.0,kg,6.5
Harina Sin Preparar Molitalia 1kg,,1.0,kg,6.5,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,1.0,kg,6.5
Snack Siete Dragones Puffs de Quinua Pollo Brasa 100g,,100.0,g,6.9,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,100.0,g,6.9
Snack Siete Dragones Puffs de Quinua Queso Grillado 100g,,100.0,g,6.9,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,100.0,g,6.9
Harina Cuisine & Co Sin Preparar Bolsa 1 Kg,,1.0,kg,6.9,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,1.0,kg,6.9
Harina Cuisine & Co Preparada Bolsa 1 Kg,,1.0,kg,6.9,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,1.0,kg,6.9
Margarina Dorina Clásica 220g,,220.0,g,6.9,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,220.0,g,6.9
Harina de Trigo Preparada Nicolini 1kg,,1.0,kg,6.99,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,1.0,kg,6.99
Harina Preparada Molitalia 1kg,,1.0,kg,6.99,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,1.0,kg,6.99
Harina Sin Preparar Blanca Flor 1kg,,1.0,kg,7.6,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,1.0,kg,7.6
Harina de Trigo Integral Doypack 500 g,,500.0,g,7.7,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,500.0,g,7.7
"Pan Pita Integral con Semillas de Chía, Linaza y Quinua Unión Bolsa 10 unid",,10.0,un,7.9,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,10.0,un,7.9
Harina de Maíz Amarillo P.A.N 1kg,,1.0,kg,8.5,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,1.0,kg,8.5
Harina de Maiz Blanco Precocida P.A.N Contenido 1 kg,,1.0,kg,8.5,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,1.0,kg,8.5
Harina Preparada Blanca Flor 1kg,,1.0,kg,8.99,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,1.0,kg,8.99
Harina de Arroz Costeño 1 g,,1.0,g,9.2,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,1.0,g,9.2
Verduras para Sopa Mixta Wong Bandeja 300g,,300.0,g,9.5,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,300.0,g,9.5
Pan de Molde de Semillas Bimbo Vital Bolsa 360 g,,360.0,g,9.5,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,360.0,g,9.5
Salvado de Trigo con Harina de Linaza Grano de Oro Salvamix 250g,,250.0,g,9.6,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,250.0,g,9.6
Mezcla de Nueces y Semillas Trunuts Manímix 150g,,150.0,g,9.9,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,150.0,g,9.9
Harina de Maíz Blanco Precocida Doñarepa 1kg,,1.0,kg,9.9,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,1.0,kg,9.9
7 Semillas en Polvo Miskísimoo 184g,,184.0,g,10.4,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,184.0,g,10.4
Semillas de Calabaza Cuisine&Co Pote 200 g,,200.0,g,11.2,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,200.0,g,11.2
Galletas de Maíz Horneadas Salmas Granos y Semillas 126g,,126.0,g,11.5,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,126.0,g,11.5
Harina de Coco Sin Gluten Mi Tierra Bolsa 400 g,,400.0,g,11.7,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,400.0,g,11.7
Harina de Avena sin Gluten Mi Tierra Bolsa 400 g,,400.0,g,11.9,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,400.0,g,11.9
Sixpack Mezcla de Nueces y Semillas Trunuts Manímix 30g,,30.0,g,12.1,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,30.0,g,12.1
Harina Tostada de 7 Semillas Perú Inka 400g,,400.0,g,12.4,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,400.0,g,12.4
Pan de Molde de Semillas Bimbo Vital Bolsa 600 g,,600.0,g,12.9,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,600.0,g,12.9
Semilla Power Renacer 200 g,,200.0,g,13.4,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,200.0,g,13.4
Harina de Cañihua Bolsa 200 g,,200.0,g,13.9,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,200.0,g,13.9
Harina de Trigo Integral Doypack 1 kg,,1.0,kg,14.2,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,1.0,kg,14.2
Harina de Avena Integral Marimiel 300 g,,300.0,g,14.4,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,300.0,g,14.4
Cereal Semillitas Con Harina 7 Semillas Angel Bolsa 350 g,,350.0,g,14.9,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,350.0,g,14.9
Harina de Soya Cruda Bolsa 500 g,,500.0,g,15.4,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,500.0,g,15.4
Salvado de Trigo con Harina de Linaza Salvamix Frasco 750 g,,750.0,g,15.4,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,750.0,g,15.4
Pack de Alfajores de Harina Casa del Alfajor Caja 260 g,,260.0,g,15.5,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,260.0,g,15.5
Harina de Soya Tostada Renacer Bolsa 500 g,,500.0,g,15.5,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,500.0,g,15.5
Verduras para Sopa Mixta Wong Bandeja 600g,,600.0,g,15.6,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,600.0,g,15.6
Semillas de Girasol Renacer 200 g,,200.0,g,15.6,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,200.0,g,15.6
Harina de Coco Orgánico Cuisine & Co 350g,,350.0,g,15.9,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,350.0,g,15.9
Uva Verde Sin Semilla 900g,,900.0,g,16.49,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,900.0,g,16.49
Harina Siete Semilla Naturandes Chocolate 200 g,,200.0,g,16.9,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,200.0,g,16.9
Mix Fibra Semillas Naturandes 160g,,160.0,g,16.9,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,160.0,g,16.9
Harina Naturandes Siete Semilla Natural Vainilla 200 g,,200.0,g,16.9,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,200.0,g,16.9
Harina Classic Yellow Duncan Hines 432g,,432.0,g,17.5,wong,2024-12-05 17:36:11.813970,HARINA SIETE SEMILLAS O MIXTAS,432.0,g,17.5
