description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado
Yuca x kg,,1.0,kg,2.89,metro,2024-12-05 16:23:45.861850,YUCA,1.0,kg,2.89
Fécula de Yuca UNIVERSAL Sobre 180g,UNIVERSAL,180.0,g,3.3,vivanda,2024-12-05 22:18:29.451487,YUCA,180.0,g,3.3
Yuca x kg,,1.0,kg,4.49,wong,2024-12-05 19:00:00.486715,YUCA,1.0,kg,4.49
Chifles Picantes Cuisine & Co 100g,,100.0,g,4.9,wong,2024-12-05 19:00:00.486715,YUCA,100.0,g,4.9
Chifles Jalapeños Cuisine & Co 100g,,100.0,g,4.9,wong,2024-12-05 19:00:00.486715,YUCA,100.0,g,4.9
Piqueo VILLA NATURA Chifles camotes y yucas fr...,,150.0,g,5.0,plaza_vea,2024-12-05 15:41:51.853722,YUCA,150.0,g,5.0
Camote Frito en Hojuelas Cuisine & Co Pote 100 g,,100.0,g,5.5,metro,2024-12-05 16:23:45.861850,YUCA,100.0,g,5.5
Palitos de Yuca con Ajonjolí 100g,,100.0,g,5.52,metro,2024-12-05 16:23:45.861850,YUCA,100.0,g,5.52
Palitos de Yuca con Queso Metro Caja 100g,,100.0,g,5.52,metro,2024-12-05 16:23:45.861850,YUCA,100.0,g,5.52
Camote Frito Cuisine & Co Bolsa 130 gr,,130.0,g,5.9,metro,2024-12-05 16:23:45.861850,YUCA,130.0,g,5.9
Camote Frito Cuisine & Co Bolsa 130 gr,,130.0,g,5.9,wong,2024-12-05 19:00:00.486715,YUCA,130.0,g,5.9
Hojuelas de Camote Tiyapuy Bolsa 160 g,,160.0,g,6.2,wong,2024-12-05 19:00:00.486715,YUCA,160.0,g,6.2
Chifles del Vraem Tiyapuy 142g,,142.0,g,6.2,wong,2024-12-05 19:00:00.486715,YUCA,142.0,g,6.2
Chifles del Vraem Tiyapuy 142g,,142.0,g,6.3,metro,2024-12-05 16:23:45.861850,YUCA,142.0,g,6.3
Chifles Norteños Cuisine & Co Pote 100 g,,100.0,g,6.6,metro,2024-12-05 16:23:45.861850,YUCA,100.0,g,6.6
Chifles Norteños Cuisine & Co Pote 100 g,,100.0,g,6.8,wong,2024-12-05 19:00:00.486715,YUCA,100.0,g,6.8
Palitos de Yuca con Ajonjolí 100g,,100.0,g,6.88,wong,2024-12-05 19:00:00.486715,YUCA,100.0,g,6.88
Palitos de Yuca con Queso 100g,,100.0,g,6.88,wong,2024-12-05 19:00:00.486715,YUCA,100.0,g,6.88
Yuca en Trozos FIFU Bolsa 500g,FIFU,500.0,g,6.9,vivanda,2024-12-05 22:18:29.451487,YUCA,500.0,g,6.9
Palitos de Yuca con Queso 100g,,100.0,g,6.9,metro,2024-12-05 16:23:45.861850,YUCA,100.0,g,6.9
Chifle Acevichado Cuisine & Co 150g,,150.0,g,6.9,wong,2024-12-05 19:00:00.486715,YUCA,150.0,g,6.9
Chifle Acevichado Cuisine & Co 150g,,150.0,g,6.9,metro,2024-12-05 16:23:45.861850,YUCA,150.0,g,6.9
Palitos de Yuca con Ajonjolí 100g,,100.0,g,6.9,metro,2024-12-05 16:23:45.861850,YUCA,100.0,g,6.9
Yuca en Trozos Green Food 400g,,400.0,g,7.12,wong,2024-12-05 19:00:00.486715,YUCA,400.0,g,7.12
Chifles Salados Villa Natura 150g,,150.0,g,7.3,metro,2024-12-05 16:23:45.861850,YUCA,150.0,g,7.3
Camote en Hojuelas Inka Chips 130g,,130.0,g,7.5,wong,2024-12-05 19:00:00.486715,YUCA,130.0,g,7.5
Hojuelas de Camote Villa Natura 150g,,150.0,g,7.5,metro,2024-12-05 16:23:45.861850,YUCA,150.0,g,7.5
