description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Azúcar Impalpable UNIVERSAL Bolsa 200gr,S/ 3.10,vega,AZÚCAR RUBIA,2024-12-05 13:05:34.686245,200.0,g,Azúcar Impalpable UNIVERSAL Bolsa r,3.1,vega,,Universal,AZÚCAR RUBIA
Azúcar Rubia Máxima 1kg,S/ 4.40,metro,AZÚCAR RUBIA,2024-12-05 16:25:15.869413,1.0,kg,Azúcar Rubia Máxima,4.4,metro,,,AZÚCAR RUBIA
Azúcar Rubia VEGA Bolsa 1Kg,S/ 4.60,vega,AZÚCAR RUBIA,2024-12-05 13:05:34.686245,1.0,kg,Azúcar Rubia VEGA Bolsa,4.6,vega,,Vega,AZÚCAR RUBIA
Azúcar Rubia BELL'S Bolsa 1Kg,S/ 4.60,vivanda,AZÚCAR RUBIA,2024-12-05 22:19:43.452670,1.0,kg,Azúcar Rubia BELL'S Bolsa,4.6,vivanda,,BELL'S,AZÚCAR RUBIA
Azúcar Rubia Wong 1kg,S/ 4.70,wong,AZÚCAR RUBIA,2024-12-05 19:01:48.460951,1.0,kg,Azúcar Rubia Wong,4.7,wong,,,AZÚCAR RUBIA
Azúcar Rubia Cuisine & Co 1kg,S/ 4.80,metro,AZÚCAR RUBIA,2024-12-05 16:25:15.869413,1.0,kg,Azúcar Rubia Cuisine & Co,4.8,metro,,,AZÚCAR RUBIA
Azúcar Rubia Cuisine & Co 1kg,S/ 4.90,wong,AZÚCAR RUBIA,2024-12-05 19:01:48.460951,1.0,kg,Azúcar Rubia Cuisine & Co,4.9,wong,,,AZÚCAR RUBIA
Azúcar Rubia DULFINA Bolsa 1Kg,S/ 5.10,vivanda,AZÚCAR RUBIA,2024-12-05 22:19:43.452670,1.0,kg,Azúcar Rubia DULFINA Bolsa,5.1,vivanda,,DULFINA,AZÚCAR RUBIA
Azúcar Rubia CARTAVIO Bolsa 1Kg,S/ 5.10,vega,AZÚCAR RUBIA,2024-12-05 13:05:34.686245,1.0,kg,Azúcar Rubia CARTAVIO Bolsa,5.1,vega,,Cartavio,AZÚCAR RUBIA
Azúcar Rubia DULFINA Bolsa 1Kg,S/ 5.10 un,plaza_vea,AZÚCAR RUBIA,2024-12-05 15:43:52.766121,1.0,kg,Azúcar Rubia DULFINA Bolsa,5.1,plaza_vea,Bolsa 1Kg,,AZÚCAR RUBIA
Azúcar Rubia Dulfina Bolsa 1 kg,S/ 5.10,metro,AZÚCAR RUBIA,2024-12-05 16:25:15.869413,1.0,kg,Azúcar Rubia Dulfina Bolsa,5.1,metro,,,AZÚCAR RUBIA
Azúcar Rubia Paramonga 1kg,S/ 5.20,metro,AZÚCAR RUBIA,2024-12-05 16:25:15.869413,1.0,kg,Azúcar Rubia Paramonga,5.2,metro,,,AZÚCAR RUBIA
Azúcar Rubia COSTEÑO Bolsa 1Kg,S/ 5.90 un,plaza_vea,AZÚCAR RUBIA,2024-12-05 15:43:52.766121,1.0,kg,Azúcar Rubia COSTEÑO Bolsa,5.9,plaza_vea,Bolsa 1kg,,AZÚCAR RUBIA
Azúcar rubia con Stevia 500 gr,S/ 7.50,tottus,AZÚCAR RUBIA,2024-12-05 12:26:43.670503,500.0,g,Azúcar rubia con Stevia r,7.5,tottus,,TOTTUS,AZÚCAR RUBIA
