description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,brand,CLASIFICACION
Bebida Kero Aloe Vera Sabor Uva Botella 300ml,S/ 3.10,metro,UVA NEGRA,2024-12-05 16:03:06.272977,300.0,ml,Bebida Kero Aloe Vera Sabor Uva Botella,3.1,metro,,UVA NEGRA
Pimienta Negra Molida Cuisine & Co 18g,S/ 3.20,metro,UVA NEGRA,2024-12-05 16:03:06.272977,18.0,g,Pimienta Negra Molida Cuisine & Co,3.2,metro,,UVA NEGRA
Pimienta Negra Molida La Sazón de Don Benito 30g,S/ 3.20,metro,UVA NEGRA,2024-12-05 16:03:06.272977,30.0,g,Pimienta Negra Molida La Sazón de Don Benito,3.2,metro,,UVA NEGRA
Gelatina Umsha Sabor Uva 120g,S/ 3.50,metro,UVA NEGRA,2024-12-05 16:03:06.272977,120.0,g,Gelatina Umsha Sabor Uva,3.5,metro,,UVA NEGRA
Gelatina UMSHA de Uva Bolsa 120g,S/ 3.50,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,120.0,g,Gelatina UMSHA de Uva Bolsa,3.5,vivanda,UMSHA,UVA NEGRA
"Jugo de Arándano, Uva y Manzana Bio Botella 300ml",S/ 3.60,metro,UVA NEGRA,2024-12-05 16:03:06.272977,300.0,ml,"Jugo de Arándano, Uva y Manzana Bio Botella",3.6,metro,,UVA NEGRA
Bebida Natural BIO Arándano con Uva y Manzana Botella 300ml,S/ 3.60,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,300.0,ml,Bebida Natural BIO Arándano con Uva y Manzana Botella,3.6,vivanda,BIO,UVA NEGRA
Bebida Bio Aloe Uva Botella 500ml,S/ 3.70,metro,UVA NEGRA,2024-12-05 16:03:06.272977,500.0,ml,Bebida Bio Aloe Uva Botella,3.7,metro,,UVA NEGRA
Pimienta Negra Entera Toña 18g,S/ 3.70,metro,UVA NEGRA,2024-12-05 16:03:06.272977,18.0,g,Pimienta Negra Entera Toña,3.7,metro,,UVA NEGRA
Pimienta KARIÑO Negra entera Sobre 17Gr,S/ 3.70,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,17.0,g,Pimienta KARIÑO Negra entera Sobre r,3.7,vivanda,KARINO,UVA NEGRA
Pimienta Negra Molida Toña 18g,S/ 3.70,metro,UVA NEGRA,2024-12-05 16:03:06.272977,18.0,g,Pimienta Negra Molida Toña,3.7,metro,,UVA NEGRA
Té Etiqueta Negra Hornimans Caja 25 Unid,S/ 3.90,metro,UVA NEGRA,2024-12-05 16:03:06.272977,25.0,un,Té Etiqueta Negra Hornimans Caja,3.9,metro,,UVA NEGRA
Pimienta Negra BELL'S Paquete 6un,S/ 3.90,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,6.0,un,Pimienta Negra BELL'S Paquete,3.9,vivanda,BELL'S,UVA NEGRA
Gelatina Universal de Uva Sobre 130g,S/ 3.99,metro,UVA NEGRA,2024-12-05 16:03:06.272977,130.0,g,Gelatina Universal de Uva Sobre,3.99,metro,,UVA NEGRA
Gelatina UNIVERSAL Sabor a Uva Bolsa 130g,S/ 3.99,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,130.0,g,Gelatina UNIVERSAL Sabor a Uva Bolsa,3.99,vivanda,UNIVERSAL,UVA NEGRA
Aceituna Negra Entera Olivalle 180g,S/ 4.10,metro,UVA NEGRA,2024-12-05 16:03:06.272977,180.0,g,Aceituna Negra Entera Olivalle,4.1,metro,,UVA NEGRA
Salsa Roja DON VITTORIO Doypack 200g,S/ 4.20,vega,UVA NEGRA,2024-12-05 12:38:53.925851,200.0,g,Salsa Roja DON VITTORIO Doypack,4.2,vega,Don Vittorio,UVA NEGRA
Gomas FINI Regaliz Uva Ácida Bolsa 80gr,S/ 4.20,vega,UVA NEGRA,2024-12-05 12:38:53.925851,80.0,g,Gomas FINI Regaliz Uva Ácida Bolsa r,4.2,vega,Fini,UVA NEGRA
Pimienta Negra Molida Sibarita Sobre 6 Unid,S/ 4.30,metro,UVA NEGRA,2024-12-05 16:03:06.272977,6.0,un,Pimienta Negra Molida Sibarita Sobre,4.3,metro,,UVA NEGRA
Pimienta Negra Molida Badia Sobre 0.5 Onzas,S/ 4.30,metro,UVA NEGRA,2024-12-05 16:03:06.272977,0.5,oz,Pimienta Negra Molida Badia Sobre,4.3,metro,,UVA NEGRA
Pimienta Negra Entera Badia Sobre 0.5 Onzas,S/ 4.30,metro,UVA NEGRA,2024-12-05 16:03:06.272977,0.5,oz,Pimienta Negra Entera Badia Sobre,4.3,metro,,UVA NEGRA
Papa Negra Comcen x kg,S/ 4.49 x kg,metro,UVA NEGRA,2024-12-05 16:03:06.272977,1.0,kg,Papa Negra Comcen,4.49,metro,,UVA NEGRA
Papa Negra Andina Procesada Metro x kg,S/ 4.49 x kg,metro,UVA NEGRA,2024-12-05 16:03:06.272977,1.0,kg,Papa Negra Andina Procesada Metro,4.49,metro,,UVA NEGRA
Papa Negra Andina Procesada x kg,S/ 4.69 x kg,metro,UVA NEGRA,2024-12-05 16:03:06.272977,1.0,kg,Papa Negra Andina Procesada,4.69,metro,,UVA NEGRA
Pimienta 4 ESTACIONES Negra molida Sobre 15Gr,S/ 4.70,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,15.0,g,Pimienta 4 ESTACIONES Negra molida Sobre r,4.7,vivanda,4ESTACIONES,UVA NEGRA
Cerveza Cusqueña Negra Botella 330ml,S/ 4.90,metro,UVA NEGRA,2024-12-05 16:03:06.272977,330.0,ml,Cerveza Cusqueña Negra Botella,4.9,metro,,UVA NEGRA
Regaliz Sabor Uva Fini Tubos Ácidos 80g,S/ 4.90,metro,UVA NEGRA,2024-12-05 16:03:06.272977,80.0,g,Regaliz Sabor Uva Fini Tubos Ácidos,4.9,metro,,UVA NEGRA
Pimienta Negra Molida 4 ESTACIONES Frasco 35g,S/ 4.99,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,35.0,g,Pimienta Negra Molida 4 ESTACIONES Frasco,4.99,vivanda,4ESTACIONES,UVA NEGRA
Bebida Rehidratante Gatorlit Recover Uva Botella 591ml,S/ 5.00,metro,UVA NEGRA,2024-12-05 16:03:06.272977,591.0,ml,Bebida Rehidratante Gatorlit Recover Uva Botella,5.0,metro,,UVA NEGRA
Bebida Rehidratante GATORADE Gatorlyte Uva 591ml,S/ 5.00,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,591.0,ml,Bebida Rehidratante GATORADE Gatorlyte Uva,5.0,vivanda,GATORADE,UVA NEGRA
Cerveza Cusqueña Negra Lata 355ml,S/ 5.00,metro,UVA NEGRA,2024-12-05 16:03:06.272977,355.0,ml,Cerveza Cusqueña Negra Lata,5.0,metro,,UVA NEGRA
Pimienta KARIÑO Negra molida Sobre 18Gr,S/ 5.10,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,18.0,g,Pimienta KARIÑO Negra molida Sobre r,5.1,vivanda,KARINO,UVA NEGRA
Aceituna Negra en rodajas Olivalle Doy pack 160 g,S/ 5.10,metro,UVA NEGRA,2024-12-05 16:03:06.272977,160.0,g,Aceituna Negra en rodajas Olivalle Doy pack,5.1,metro,,UVA NEGRA
Pimienta Negra MARAS GOURMET Bolsa 30g,S/ 5.40,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,30.0,g,Pimienta Negra MARAS GOURMET Bolsa,5.4,vivanda,MARAS GOURMET,UVA NEGRA
Pimienta Negra Entera Maras Gourmet 30g,S/ 5.40,metro,UVA NEGRA,2024-12-05 16:03:06.272977,30.0,g,Pimienta Negra Entera Maras Gourmet,5.4,metro,,UVA NEGRA
Papa Negra Andina Agro Selecto 1Kg,S/ 5.50,metro,UVA NEGRA,2024-12-05 16:03:06.272977,1.0,kg,Papa Negra Andina Agro Selecto,5.5,metro,,UVA NEGRA
Bebida de Uva Mogu Mogue Botella 320 ml,S/ 5.90,metro,UVA NEGRA,2024-12-05 16:03:06.272977,320.0,ml,Bebida de Uva Mogu Mogue Botella,5.9,metro,,UVA NEGRA
Rehidratante FLASHLYTE Sabor a Uva Botella 625ml,S/ 6.00,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,625.0,ml,Rehidratante FLASHLYTE Sabor a Uva Botella,6.0,vivanda,FLASHLYTE,UVA NEGRA
Lavavajilla en Pasta CLORANDINA Uva Pote 1000gr,S/ 6.30,vega,UVA NEGRA,2024-12-05 12:38:53.925851,1000.0,g,Lavavajilla en Pasta CLORANDINA Uva Pote r,6.3,vega,Clorandina,UVA NEGRA
Chupetin Mister Pops Pintalengua Sabor Uva 432g,S/ 6.50,metro,UVA NEGRA,2024-12-05 16:03:06.272977,432.0,g,Chupetin Mister Pops Pintalengua Sabor Uva,6.5,metro,,UVA NEGRA
Gaseosa Fanta Uva Lata 355ml,S/ 6.50,metro,UVA NEGRA,2024-12-05 16:03:06.272977,355.0,ml,Gaseosa Fanta Uva Lata,6.5,metro,,UVA NEGRA
Pimienta Negra Molida VEGA Pote 50gr,S/ 6.50,vega,UVA NEGRA,2024-12-05 12:38:53.925851,50.0,g,Pimienta Negra Molida VEGA Pote r,6.5,vega,Vega,UVA NEGRA
Bebida con Aloe Vera SAPPE Uva Botella 300ml,S/ 6.60,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,300.0,ml,Bebida con Aloe Vera SAPPE Uva Botella,6.6,vivanda,SAPPE,UVA NEGRA
Salsa Roja DON VITTORIO Doypack 400g,S/ 6.80,vega,UVA NEGRA,2024-12-05 12:38:53.925851,400.0,g,Salsa Roja DON VITTORIO Doypack,6.8,vega,Don Vittorio,UVA NEGRA
Pimienta KARIÑO Negra molida Frasco 40Gr,S/ 6.99,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,40.0,g,Pimienta KARIÑO Negra molida Frasco r,6.99,vivanda,KARINO,UVA NEGRA
Pimienta 4 ESTACIONES Negra molida Sobre 60Gr,S/ 7.50,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,60.0,g,Pimienta 4 ESTACIONES Negra molida Sobre r,7.5,vivanda,4ESTACIONES,UVA NEGRA
Papel Higiénico PARACAS Gold Negro Doble Hoja Paquete 4un,S/ 7.90,vega,UVA NEGRA,2024-12-05 12:38:53.925851,4.0,un,Papel Higiénico PARACAS Gold Negro Doble Hoja Paquete,7.9,vega,Paracas,UVA NEGRA
Bolsa para Basura VIRUTEX Negra 35L Planas,S/ 7.90,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,35.0,l,Bolsa para Basura VIRUTEX Negra  Planas,7.9,vivanda,VIRUTEX,UVA NEGRA
Sixpack Bebida Pulp Arándano Uva Botella 250ml,S/ 7.90,metro,UVA NEGRA,2024-12-05 16:03:06.272977,250.0,ml,Sixpack Bebida Pulp Arándano Uva Botella,7.9,metro,,UVA NEGRA
Jugo de Uva Tinto Aurora Botella 300ml,S/ 8.20,metro,UVA NEGRA,2024-12-05 16:03:06.272977,300.0,ml,Jugo de Uva Tinto Aurora Botella,8.2,metro,,UVA NEGRA
Bebida Reay to Drink Party Box Uva Danger Lata 355ml,S/ 8.50,metro,UVA NEGRA,2024-12-05 16:03:06.272977,355.0,ml,Bebida Reay to Drink Party Box Uva Danger Lata,8.5,metro,,UVA NEGRA
Ensal Fruta Melon Mango Uva SOLEI Bandeja 300g,S/ 8.79,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,300.0,g,Ensal Fruta Melon Mango Uva SOLEI Bandeja,8.79,vivanda,SOLEI,UVA NEGRA
Aceituna Negra Seca Preparada 305g,S/ 8.90,metro,UVA NEGRA,2024-12-05 16:03:06.272977,305.0,g,Aceituna Negra Seca Preparada,8.9,metro,,UVA NEGRA
Infusiones DEL VALLE Uña de Gato Caja 100 un,S/ 8.90,vega,UVA NEGRA,2024-12-05 12:38:53.925851,100.0,un,Infusiones DEL VALLE Uña de Gato Caja,8.9,vega,Del Valle,UVA NEGRA
Pimienta Negra Molida Cuisine & Co Frasco 60g,S/ 9.30,metro,UVA NEGRA,2024-12-05 16:03:06.272977,60.0,g,Pimienta Negra Molida Cuisine & Co Frasco,9.3,metro,,UVA NEGRA
Aceituna Negra sin Pepa EL OLIVAR Bolsa 240g,S/ 9.50,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,240.0,g,Aceituna Negra sin Pepa EL OLIVAR Bolsa,9.5,vivanda,EL OLIVAR,UVA NEGRA
Aceitunas Negras Enteras 270g,S/ 9.52,metro,UVA NEGRA,2024-12-05 16:03:06.272977,270.0,g,Aceitunas Negras Enteras,9.52,metro,,UVA NEGRA
Aceitunas Negras Deshuesadas 220g,S/ 9.52,metro,UVA NEGRA,2024-12-05 16:03:06.272977,220.0,g,Aceitunas Negras Deshuesadas,9.52,metro,,UVA NEGRA
Cera Negra Autobrillante TeknoWax Doypack 300 ml,S/ 9.60,metro,UVA NEGRA,2024-12-05 16:03:06.272977,300.0,ml,Cera Negra Autobrillante TeknoWax Doypack,9.6,metro,,UVA NEGRA
Aceitunas Negras en Rodajas 200g,S/ 9.76,metro,UVA NEGRA,2024-12-05 16:03:06.272977,200.0,g,Aceitunas Negras en Rodajas,9.76,metro,,UVA NEGRA
Pimienta Negra Molida Badia Frasco 2 Onzas,S/ 9.90,metro,UVA NEGRA,2024-12-05 16:03:06.272977,2.0,oz,Pimienta Negra Molida Badia Frasco,9.9,metro,,UVA NEGRA
Pimienta BADIA Negra molida Frasco 56.7Gr,S/ 9.90,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,56.7,g,Pimienta BADIA Negra molida Frasco r,9.9,vivanda,BADIA,UVA NEGRA
Bolsa para Basura VIRUTEX Negra 50L Planas,S/ 10.00,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,50.0,l,Bolsa para Basura VIRUTEX Negra  Planas,10.0,vivanda,VIRUTEX,UVA NEGRA
Pimienta Negra Entera Mccormick 53g,S/ 10.90,metro,UVA NEGRA,2024-12-05 16:03:06.272977,53.0,g,Pimienta Negra Entera Mccormick,10.9,metro,,UVA NEGRA
Aceitunas Negras Secas Deshuesadas 230g,S/ 10.99,metro,UVA NEGRA,2024-12-05 16:03:06.272977,230.0,g,Aceitunas Negras Secas Deshuesadas,10.99,metro,,UVA NEGRA
Sixpack Bebida Rehidratante Powerade Uva Botella 600ml,S/ 11.40,metro,UVA NEGRA,2024-12-05 16:03:06.272977,600.0,ml,Sixpack Bebida Rehidratante Powerade Uva Botella,11.4,metro,,UVA NEGRA
Bolsa para Basura VIRUTEX Negra 220L Planas,S/ 11.50,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,220.0,l,Bolsa para Basura VIRUTEX Negra  Planas,11.5,vivanda,VIRUTEX,UVA NEGRA
Aceituna Negra Entera Cocktail Cuisine & Co 280g,S/ 11.50,metro,UVA NEGRA,2024-12-05 16:03:06.272977,280.0,g,Aceituna Negra Entera Cocktail Cuisine & Co,11.5,metro,,UVA NEGRA
Pimienta Negra Entera Cuisine & Co Frasco 50g,S/ 11.50,metro,UVA NEGRA,2024-12-05 16:03:06.272977,50.0,g,Pimienta Negra Entera Cuisine & Co Frasco,11.5,metro,,UVA NEGRA
Aceituna Negra con Pepa BELL'S Táper 280g,S/ 11.50,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,280.0,g,Aceituna Negra con Pepa BELL'S Táper,11.5,vivanda,BELL'S FRESCOS,UVA NEGRA
Papa Negra Andina Agro Selecto 2Kg,S/ 11.50,metro,UVA NEGRA,2024-12-05 16:03:06.272977,2.0,kg,Papa Negra Andina Agro Selecto,11.5,metro,,UVA NEGRA
Pimienta Negra Entera Cuisine & Co 50g + Molinillo,S/ 11.60,metro,UVA NEGRA,2024-12-05 16:03:06.272977,50.0,g,Pimienta Negra Entera Cuisine & Co  + Molinillo,11.6,metro,,UVA NEGRA
Cera en Pasta Emperatriz Negra 300ml,S/ 11.80,metro,UVA NEGRA,2024-12-05 16:03:06.272977,300.0,ml,Cera en Pasta Emperatriz Negra,11.8,metro,,UVA NEGRA
Aceituna Negra sin Pepa BELL'S Táper 260g,S/ 11.90,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,260.0,g,Aceituna Negra sin Pepa BELL'S Táper,11.9,vivanda,BELL'S FRESCOS,UVA NEGRA
Aceituna Negra HUERTO MEJÍA Paquete 250g,S/ 12.50,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,250.0,g,Aceituna Negra HUERTO MEJÍA Paquete,12.5,vivanda,HUERTO MEJÍA,UVA NEGRA
Picadillo de Aceitunas Negras Maras Gourmet 220g,S/ 12.60,metro,UVA NEGRA,2024-12-05 16:03:06.272977,220.0,g,Picadillo de Aceitunas Negras Maras Gourmet,12.6,metro,,UVA NEGRA
Quinua Negra Vidandina Doypack 454 g,S/ 13.50,metro,UVA NEGRA,2024-12-05 16:03:06.272977,454.0,g,Quinua Negra Vidandina Doypack,13.5,metro,,UVA NEGRA
Uva Sultana Nacional Metro x kg,S/ 13.90 x kg,metro,UVA NEGRA,2024-12-05 16:03:06.272977,1.0,kg,Uva Sultana Nacional Metro,13.9,metro,,UVA NEGRA
Set 12 Ganchos Krea Metálicos Uvas,S/ 13.99,metro,UVA NEGRA,2024-12-05 16:03:06.272977,12.0,g,Set anchos Krea Metálicos Uvas,13.99,metro,,UVA NEGRA
Pimienta Negra Entera Badia Frasco con Moledor 2.25 Onzas,S/ 14.10,metro,UVA NEGRA,2024-12-05 16:03:06.272977,2.25,oz,Pimienta Negra Entera Badia Frasco con Moledor,14.1,metro,,UVA NEGRA
Paté a La Pimienta Pata Negra Frasco 110 g,S/ 14.40,metro,UVA NEGRA,2024-12-05 16:03:06.272977,110.0,g,Paté a La Pimienta Pata Negra Frasco,14.4,metro,,UVA NEGRA
Bolsa para Basura VIRUTEX Negra 75L Planas,S/ 14.90,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,75.0,l,Bolsa para Basura VIRUTEX Negra  Planas,14.9,vivanda,VIRUTEX,UVA NEGRA
Pimienta Negra Entera Maras Gourmet con Molinillo 60g,S/ 14.90,metro,UVA NEGRA,2024-12-05 16:03:06.272977,60.0,g,Pimienta Negra Entera Maras Gourmet con Molinillo,14.9,metro,,UVA NEGRA
Aceituna Negra Entera Extra Cuisine & Co 280g,S/ 14.90,metro,UVA NEGRA,2024-12-05 16:03:06.272977,280.0,g,Aceituna Negra Entera Extra Cuisine & Co,14.9,metro,,UVA NEGRA
Pimienta Negra Molida MARAS GOURMET Frasco 60g,S/ 14.90,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,60.0,g,Pimienta Negra Molida MARAS GOURMET Frasco,14.9,vivanda,MARAS GOURMET,UVA NEGRA
Uva Verde sin Pepa x Kg,S/ 14.99,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,1.0,kg,Uva Verde sin Pepa,14.99,vivanda,VIVANDA,UVA NEGRA
Uva Verde Sin Semilla 900g,S/ 15.49,metro,UVA NEGRA,2024-12-05 16:03:06.272977,900.0,g,Uva Verde Sin Semilla,15.49,metro,,UVA NEGRA
Chía Negra en Granos Orgánico ECOANDINO Doypack 250g,S/ 15.60,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,250.0,g,Chía Negra en Granos Orgánico ECOANDINO Doypack,15.6,vivanda,ECOANDINO,UVA NEGRA
Sal Himalaya Fossil River Negra Pote 150 gr,S/ 15.90,metro,UVA NEGRA,2024-12-05 16:03:06.272977,150.0,g,Sal Himalaya Fossil River Negra Pote r,15.9,metro,,UVA NEGRA
Torta Rectangular Selva Negra 7 Porciones,S/ 15.92,metro,UVA NEGRA,2024-12-05 16:03:06.272977,7.0,un,Torta Rectangular Selva Negra,15.92,metro,,UVA NEGRA
Aceituna Negra Entera OLIVALLE Balde 400g,S/ 16.00,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,400.0,g,Aceituna Negra Entera OLIVALLE Balde,16.0,vivanda,OLIVALLE,UVA NEGRA
Jugo Mogu Mogu Uva Botella 1L,S/ 16.50,metro,UVA NEGRA,2024-12-05 16:03:06.272977,1.0,l,Jugo Mogu Mogu Uva Botella,16.5,metro,,UVA NEGRA
Bolsa para Basura VIRUTEX Negra 140L Planas,S/ 16.90,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,140.0,l,Bolsa para Basura VIRUTEX Negra  Planas,16.9,vivanda,VIRUTEX,UVA NEGRA
Bebida con Aloe Vera Sappe Uva Botella 1 L,S/ 17.10,metro,UVA NEGRA,2024-12-05 16:03:06.272977,1.0,l,Bebida con Aloe Vera Sappe Uva Botella,17.1,metro,,UVA NEGRA
Aceitunas Negras En Rodajas Lomas Del Olivar 500G,S/ 17.20,metro,UVA NEGRA,2024-12-05 16:03:06.272977,500.0,g,Aceitunas Negras En Rodajas Lomas Del Olivar,17.2,metro,,UVA NEGRA
Aceitunas Negras Deshuesada Lomas Del Olivar 500G,S/ 17.20,metro,UVA NEGRA,2024-12-05 16:03:06.272977,500.0,g,Aceitunas Negras Deshuesada Lomas Del Olivar,17.2,metro,,UVA NEGRA
Destilado de Uvas y Pasas Botella 750 ml,S/ 17.80,metro,UVA NEGRA,2024-12-05 16:03:06.272977,750.0,ml,Destilado de Uvas y Pasas Botella,17.8,metro,,UVA NEGRA
Chía Negra Orgánica Ecoandino 250g,S/ 17.90,metro,UVA NEGRA,2024-12-05 16:03:06.272977,250.0,g,Chía Negra Orgánica Ecoandino,17.9,metro,,UVA NEGRA
Aceituna Negra Deshuesada OLIVALLE Balde 350g,S/ 18.20,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,350.0,g,Aceituna Negra Deshuesada OLIVALLE Balde,18.2,vivanda,OLIVALLE,UVA NEGRA
Jugo de Fruta L'ONDA Cranberry Uva Botella 1.89L,S/ 18.70,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,1.89,l,Jugo de Fruta L'ONDA Cranberry Uva Botella,18.7,vivanda,L'ONDA,UVA NEGRA
Set Pocillos Krea Base Negra 3un,S/ 19.50,metro,UVA NEGRA,2024-12-05 16:03:06.272977,3.0,un,Set Pocillos Krea Base Negra,19.5,metro,,UVA NEGRA
Aceitunas Negras Deshuesadas 350g,S/ 19.90,metro,UVA NEGRA,2024-12-05 16:03:06.272977,350.0,g,Aceitunas Negras Deshuesadas,19.9,metro,,UVA NEGRA
Aceitunas Negras Botija Extra 400g,S/ 20.70,metro,UVA NEGRA,2024-12-05 16:03:06.272977,400.0,g,Aceitunas Negras Botija Extra,20.7,metro,,UVA NEGRA
Sixpack Cerveza Cusqueña Negra Botella 310ml,S/ 21.90,metro,UVA NEGRA,2024-12-05 16:03:06.272977,310.0,ml,Sixpack Cerveza Cusqueña Negra Botella,21.9,metro,,UVA NEGRA
Polvo Instantáneo de Tarwi TAURI con Maca Negra Doypack 250g,S/ 21.90,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,250.0,g,Polvo Instantáneo de Tarwi TAURI con Maca Negra Doypack,21.9,vivanda,TAURI,UVA NEGRA
Cerveza CUSQUEÑA Malta Pack 6 Botella 310ml,S/ 22.50 2%,vega,UVA NEGRA,2024-12-05 12:38:53.925851,310.0,ml,Cerveza CUSQUEÑA Malta Pack 6 Botella,22.5,vega,Cusqueña,UVA NEGRA
Jugo de Uva Blanco Aurora Botella 1L,S/ 22.50,metro,UVA NEGRA,2024-12-05 16:03:06.272977,1.0,l,Jugo de Uva Blanco Aurora Botella,22.5,metro,,UVA NEGRA
Pimienta Negra Molida Badia 113.4g,S/ 22.90,metro,UVA NEGRA,2024-12-05 16:03:06.272977,113.4,g,Pimienta Negra Molida Badia,22.9,metro,,UVA NEGRA
Cerveza CUSQUEÑA Malta Pack 6 Lata 355ml,S/ 22.90,vega,UVA NEGRA,2024-12-05 12:38:53.925851,6.0,l,Cerveza CUSQUEÑA Malta Pack ata,22.9,vega,Cusqueña,UVA NEGRA
Maca Negra en Polvo Inkaforest Orgánica 200g,S/ 23.50,metro,UVA NEGRA,2024-12-05 16:03:06.272977,200.0,g,Maca Negra en Polvo Inkaforest Orgánica,23.5,metro,,UVA NEGRA
Helado Selva Negra Dulce Pasión 650g,S/ 23.50,metro,UVA NEGRA,2024-12-05 16:03:06.272977,650.0,g,Helado Selva Negra Dulce Pasión,23.5,metro,,UVA NEGRA
Cerveza CUSQUEÑA Negra Botella 310ml Paquete 6un,S/ 23.90,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,310.0,ml,Cerveza CUSQUEÑA Negra Botella  Paquete,23.9,vivanda,CUSQUEÑA,UVA NEGRA
Sixpack Cerveza Cusqueña Negra Lata 355ml,S/ 25.90,metro,UVA NEGRA,2024-12-05 16:03:06.272977,355.0,ml,Sixpack Cerveza Cusqueña Negra Lata,25.9,metro,,UVA NEGRA
Jugo de Uva Blush Kedem Light Botella 1.89L,S/ 26.90,metro,UVA NEGRA,2024-12-05 16:03:06.272977,1.89,l,Jugo de Uva Blush Kedem Light Botella,26.9,metro,,UVA NEGRA
Jugo de Uva Concord Kedem Light Botella 1.89L,S/ 26.90,metro,UVA NEGRA,2024-12-05 16:03:06.272977,1.89,l,Jugo de Uva Concord Kedem Light Botella,26.9,metro,,UVA NEGRA
Jugo de Uva Concord Kedem Botella 1.89L,S/ 26.90,metro,UVA NEGRA,2024-12-05 16:03:06.272977,1.89,l,Jugo de Uva Concord Kedem Botella,26.9,metro,,UVA NEGRA
