description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Huesitos de Ganado Vacuno Deshidratado Pet's Fun 30g,,30.0,g,5.2,metro,2024-12-05 15:26:47.152907,SANCOCHADO DE VACUNO,1.0,kg,173.33333333333334,SANCOCHADO DE VACUNO
Hojuelas de ganado Vacuno deshidrat Pet's Fun 60g,,60.0,g,6.5,metro,2024-12-05 15:26:47.152907,SANCOCHADO DE VACUNO,1.0,kg,108.33333333333334,SANCOCHADO DE VACUNO
Premios de Vacuno Ahumados Pet's Fun 80g,,80.0,g,9.0,metro,2024-12-05 15:26:47.152907,SANCOCHADO DE VACUNO,1.0,kg,112.5,SANCOCHADO DE VACUNO
Hojuelas de ganado Vacuno deshidrat Pet's Fun 100g,,100.0,g,9.1,metro,2024-12-05 15:26:47.152907,SANCOCHADO DE VACUNO,1.0,kg,91.0,SANCOCHADO DE VACUNO
Huesos de ganado Vacuno Deshidratado Pet's Fun 75g,,75.0,g,9.8,metro,2024-12-05 15:26:47.152907,SANCOCHADO DE VACUNO,1.0,kg,130.66666666666669,SANCOCHADO DE VACUNO
Hojuelas de Ganado Vacuno Deshidratado Pet's Fun 250g,,250.0,g,12.9,metro,2024-12-05 15:26:47.152907,SANCOCHADO DE VACUNO,1.0,kg,51.6,SANCOCHADO DE VACUNO
Barritas de ganado Vacuno Pet's Fun 250g,,250.0,g,13.2,metro,2024-12-05 15:26:47.152907,SANCOCHADO DE VACUNO,1.0,kg,52.8,SANCOCHADO DE VACUNO
Premios de Vacuno Ahumados Pet's Fun 250g,,250.0,g,14.2,metro,2024-12-05 15:26:47.152907,SANCOCHADO DE VACUNO,1.0,kg,56.8,SANCOCHADO DE VACUNO
Huesos de ganado Vacuno deshidratad Pet's Fun 250g,,250.0,g,14.5,metro,2024-12-05 15:26:47.152907,SANCOCHADO DE VACUNO,1.0,kg,58.0,SANCOCHADO DE VACUNO
Hueso de Ganado Vacuno Deshidratado Pet's Fun 100g,,100.0,g,14.59,metro,2024-12-05 15:26:47.152907,SANCOCHADO DE VACUNO,1.0,kg,145.9,SANCOCHADO DE VACUNO
Verduras Picadas para Ensalada Sancochado Cuisine & Co 800g,,800.0,g,15.5,metro,2024-12-05 15:26:47.152907,SANCOCHADO DE VACUNO,1.0,kg,19.375,SANCOCHADO DE VACUNO
Huesitos de Ganado Vacuno Deshidratado Pet's Fun 162g,,162.0,g,16.4,metro,2024-12-05 15:26:47.152907,SANCOCHADO DE VACUNO,1.0,kg,101.23456790123456,SANCOCHADO DE VACUNO
Hueso de Ganado Vacuno Deshidratado Pet's Fun 130g,,130.0,g,18.0,metro,2024-12-05 15:26:47.152907,SANCOCHADO DE VACUNO,1.0,kg,138.46153846153845,SANCOCHADO DE VACUNO
Costillar Nacional x kg,,1.0,kg,18.9,metro,2024-12-05 15:26:47.152907,SANCOCHADO DE VACUNO,1.0,kg,18.9,SANCOCHADO DE VACUNO
Costillar Nacional x kg,,1.0,kg,18.9,metro,2024-12-05 15:26:47.152907,SANCOCHADO DE VACUNO,1.0,kg,18.9,SANCOCHADO DE VACUNO
Costillar Don Goyo x kg,,1.0,kg,21.9,metro,2024-12-05 15:26:47.152907,SANCOCHADO DE VACUNO,1.0,kg,21.9,SANCOCHADO DE VACUNO
Sancochado Punta de Pecho Nacional x kg,,1.0,kg,21.9,metro,2024-12-05 15:26:47.152907,SANCOCHADO DE VACUNO,1.0,kg,21.9,SANCOCHADO DE VACUNO
Barritas de Ganado Vacuno Pet's Fun 500g,,500.0,g,22.5,metro,2024-12-05 15:26:47.152907,SANCOCHADO DE VACUNO,1.0,kg,45.0,SANCOCHADO DE VACUNO
Sancochado de Pescuezo Nacional x kg,,1.0,kg,22.9,metro,2024-12-05 15:26:47.152907,SANCOCHADO DE VACUNO,1.0,kg,22.9,SANCOCHADO DE VACUNO
Sancochado Punta de Pecho Don Goyo x kg,,1.0,kg,24.9,metro,2024-12-05 15:26:47.152907,SANCOCHADO DE VACUNO,1.0,kg,24.9,SANCOCHADO DE VACUNO
Sancochado Punta de Pecho x kg,,1.0,kg,24.9,metro,2024-12-05 15:26:47.152907,SANCOCHADO DE VACUNO,1.0,kg,24.9,SANCOCHADO DE VACUNO
Sancochado de Pescuezo x kg,,1.0,kg,25.9,metro,2024-12-05 15:26:47.152907,SANCOCHADO DE VACUNO,1.0,kg,25.9,SANCOCHADO DE VACUNO
Sancochado de Osobuco Nacional x kg,,1.0,kg,25.9,metro,2024-12-05 15:26:47.152907,SANCOCHADO DE VACUNO,1.0,kg,25.9,SANCOCHADO DE VACUNO
Sancochado de Osobuco Nacional Porcionado x kg,,1.0,kg,25.9,metro,2024-12-05 15:26:47.152907,SANCOCHADO DE VACUNO,1.0,kg,25.9,SANCOCHADO DE VACUNO
Hojuelas de Ganado Vacuno Deshidratado Pet's Fun 750g,,750.0,g,30.0,metro,2024-12-05 15:26:47.152907,SANCOCHADO DE VACUNO,1.0,kg,40.0,SANCOCHADO DE VACUNO
Barritas de Ganado Vacuno Pet's Fun 1kg,,1.0,kg,39.9,metro,2024-12-05 15:26:47.152907,SANCOCHADO DE VACUNO,1.0,kg,39.9,SANCOCHADO DE VACUNO
Entrecostilla de Res Metro x kg,,1.0,kg,39.9,metro,2024-12-05 15:26:47.152907,SANCOCHADO DE VACUNO,1.0,kg,39.9,SANCOCHADO DE VACUNO
Bife de Vacío de Res Metro x kg,,1.0,kg,51.9,metro,2024-12-05 15:26:47.152907,SANCOCHADO DE VACUNO,1.0,kg,51.9,SANCOCHADO DE VACUNO
Queso Maduro Edam Vonk Bola al Vacío x Kilo,,1.0,kg,103.5,metro,2024-12-05 15:26:47.152907,SANCOCHADO DE VACUNO,1.0,kg,103.5,SANCOCHADO DE VACUNO
