description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Pan de Molde LA FLORENCIA Bolsa 350g,S/ 6.90,vivanda,PAN DE MOLDE,2024-12-05 21:32:32.292497,350.0,g,Pan de Molde LA FLORENCIA Bolsa,6.9,vivanda,,LA FLORENCIA,PAN DE MOLDE
Pan de Molde Integral BELL'S Mediano Bolsa 500...,S/ 7.40 un,plaza_vea,PAN DE MOLDE,2024-12-05 14:31:11.885849,500.0,g,Pan de Molde Integral BELL'S Mediano Bolsa 500,7.4,plaza_vea,Bolsa 500g,,PAN DE MOLDE
Pan de Molde Blanco BELL'S Mediano Bolsa 500g,S/ 7.40 un,plaza_vea,PAN DE MOLDE,2024-12-05 14:31:11.885849,500.0,g,Pan de Molde Blanco BELL'S Mediano Bolsa,7.4,plaza_vea,Bolsa 500g,,PAN DE MOLDE
PAN MOLDE BLANCO X 480 GR,S/ 7.60,tottus,PAN DE MOLDE,2024-12-05 11:15:51.737495,480.0,g,PAN MOLDE BLANCO X R,7.6,tottus,,TOTTUS,PAN DE MOLDE
Pan Molde Integral x 480 g,S/ 7.60,tottus,PAN DE MOLDE,2024-12-05 11:15:51.737495,480.0,g,Pan Molde Integral x,7.6,tottus,,TOTTUS,PAN DE MOLDE
Pan de Molde Blanco Cuisine & Co Bolsa 500 gr,S/ 7.90,metro,PAN DE MOLDE,2024-12-05 15:12:02.141906,500.0,g,Pan de Molde Blanco Cuisine & Co Bolsa r,7.9,metro,,,PAN DE MOLDE
Pan de Molde Integral LA FLORENCIA Bolsa 500g,S/ 7.90,vivanda,PAN DE MOLDE,2024-12-05 21:32:32.292497,500.0,g,Pan de Molde Integral LA FLORENCIA Bolsa,7.9,vivanda,,LA FLORENCIA,PAN DE MOLDE
Pan de Molde Integral Cuisine & Co Bolsa 500 gr,S/ 7.90,wong,PAN DE MOLDE,2024-12-05 17:38:36.651271,500.0,g,Pan de Molde Integral Cuisine & Co Bolsa r,7.9,wong,,,PAN DE MOLDE
Pan de Molde Blanco LA FLORENCIA Bolsa 500g,S/ 7.90 un,plaza_vea,PAN DE MOLDE,2024-12-05 14:31:11.885849,500.0,g,Pan de Molde Blanco LA FLORENCIA Bolsa,7.9,plaza_vea,Bolsa 500g,,PAN DE MOLDE
Pan de Molde Integral LA FLORENCIA Bolsa 500g,S/ 7.90 un,plaza_vea,PAN DE MOLDE,2024-12-05 14:31:11.885849,500.0,g,Pan de Molde Integral LA FLORENCIA Bolsa,7.9,plaza_vea,Bolsa 500g,,PAN DE MOLDE
Pan de Molde Integral UNIÓN Mediano Bolsa 360g,S/ 8.39 un,plaza_vea,PAN DE MOLDE,2024-12-05 14:31:11.885849,360.0,g,Pan de Molde Integral UNIÓN Mediano Bolsa,8.39,plaza_vea,Bolsa 360g,,PAN DE MOLDE
Pan de Molde Integral BELL'S Mediano Bolsa 500g,S/ 8.60,vivanda,PAN DE MOLDE,2024-12-05 21:32:32.292497,500.0,g,Pan de Molde Integral BELL'S Mediano Bolsa,8.6,vivanda,,BELL'S,PAN DE MOLDE
Pan de Molde Integral Cuisine & Co 600g,S/ 8.90,metro,PAN DE MOLDE,2024-12-05 15:12:02.141906,600.0,g,Pan de Molde Integral Cuisine & Co,8.9,metro,,,PAN DE MOLDE
Pan de Molde Blanco Cuisine & Co 600g,S/ 8.90,metro,PAN DE MOLDE,2024-12-05 15:12:02.141906,600.0,g,Pan de Molde Blanco Cuisine & Co,8.9,metro,,,PAN DE MOLDE
Pan de Molde Integral 500 g,S/ 8.90,tottus,PAN DE MOLDE,2024-12-05 11:15:51.737495,500.0,g,Pan de Molde Integral,8.9,tottus,,PYC,PAN DE MOLDE
Pan de Molde Integral Unión Mediano Bolsa 360 g,S/ 8.99,metro,PAN DE MOLDE,2024-12-05 15:12:02.141906,360.0,g,Pan de Molde Integral Unión Mediano Bolsa,8.99,metro,,,PAN DE MOLDE
Pan De Molde Blanco 480 g,S/ 9.50,tottus,PAN DE MOLDE,2024-12-05 11:15:51.737495,480.0,g,Pan De Molde Blanco,9.5,tottus,,PYC,PAN DE MOLDE
Pan de Molde Brioche Wong 300g,S/ 9.50,wong,PAN DE MOLDE,2024-12-05 17:38:36.651271,300.0,g,Pan de Molde Brioche Wong,9.5,wong,,,PAN DE MOLDE
Pan de Molde Integral Unión Mediano Bolsa 360 g,S/ 9.70,wong,PAN DE MOLDE,2024-12-05 17:38:36.651271,360.0,g,Pan de Molde Integral Unión Mediano Bolsa,9.7,wong,,,PAN DE MOLDE
Pan de Molde Superbom Blanco 465 g,S/ 9.80,metro,PAN DE MOLDE,2024-12-05 15:12:02.141906,465.0,g,Pan de Molde Superbom Blanco,9.8,metro,,,PAN DE MOLDE
Pan de Molde Blanco Bauducco 390g,S/ 9.90,metro,PAN DE MOLDE,2024-12-05 15:12:02.141906,390.0,g,Pan de Molde Blanco Bauducco,9.9,metro,,,PAN DE MOLDE
Pan de Molde Integral Familiar PYC Bolsa 500 g,S/ 9.90,metro,PAN DE MOLDE,2024-12-05 15:12:02.141906,500.0,g,Pan de Molde Integral Familiar PYC Bolsa,9.9,metro,,,PAN DE MOLDE
Pan de Molde Blanco Bauducco 390g,S/ 9.90,wong,PAN DE MOLDE,2024-12-05 17:38:36.651271,390.0,g,Pan de Molde Blanco Bauducco,9.9,wong,,,PAN DE MOLDE
Pan De Molde Blanco Don Mamino 250 g,S/ 9.90,wong,PAN DE MOLDE,2024-12-05 17:38:36.651271,250.0,g,Pan De Molde Blanco Don Mamino,9.9,wong,,,PAN DE MOLDE
Pan de Molde Rebanado Bimbo Fuente de Calcio 480 g,S/ 10.50,tottus,PAN DE MOLDE,2024-12-05 11:15:51.737495,480.0,g,Pan de Molde Rebanado Bimbo Fuente de Calcio,10.5,tottus,,,PAN DE MOLDE
Pan de Molde BIMBO Vital Semillas Bolsa 360g,S/ 10.50 un,plaza_vea,PAN DE MOLDE,2024-12-05 14:31:11.885849,360.0,g,Pan de Molde BIMBO Vital Semillas Bolsa,10.5,plaza_vea,Bolsa 360g,,PAN DE MOLDE
Pan de molde con semillas Vital de 360 g,S/ 10.50,tottus,PAN DE MOLDE,2024-12-05 11:15:51.737495,360.0,g,Pan de molde con semillas Vital de,10.5,tottus,,BIMBO,PAN DE MOLDE
Pan de molde integral 480 g,S/ 10.70,tottus,PAN DE MOLDE,2024-12-05 11:15:51.737495,480.0,g,Pan de molde integral,10.7,tottus,,BIMBO,PAN DE MOLDE
Pan de Molde Multicereal Vital Bimbo Bolsa 360 g,S/ 10.80,metro,PAN DE MOLDE,2024-12-05 15:12:02.141906,360.0,g,Pan de Molde Multicereal Vital Bimbo Bolsa,10.8,metro,,,PAN DE MOLDE
Pan de Molde Blanco Bimbo 480g,S/ 11.20,metro,PAN DE MOLDE,2024-12-05 15:12:02.141906,480.0,g,Pan de Molde Blanco Bimbo,11.2,metro,,,PAN DE MOLDE
Pan de Molde BIMBO Vital Semillas Bolsa 360g,S/ 11.20,vivanda,PAN DE MOLDE,2024-12-05 21:32:32.292497,360.0,g,Pan de Molde BIMBO Vital Semillas Bolsa,11.2,vivanda,,BIMBO,PAN DE MOLDE
Pan de Molde UNIÓN Granos Integrales Bolsa 540...,S/ 11.40 un,plaza_vea,PAN DE MOLDE,2024-12-05 14:31:11.885849,540.0,g,Pan de Molde UNIÓN Granos Integrales Bolsa 540,11.4,plaza_vea,Bolsa 540g,,PAN DE MOLDE
Pan de Molde Bimbo Doble Fibra 510g,S/ 11.50,metro,PAN DE MOLDE,2024-12-05 15:12:02.141906,510.0,g,Pan de Molde Bimbo Doble Fibra,11.5,metro,,,PAN DE MOLDE
Pan de Molde de Yema Misturapan 390g,S/ 11.59,metro,PAN DE MOLDE,2024-12-05 15:12:02.141906,390.0,g,Pan de Molde de Yema Misturapan,11.59,metro,,,PAN DE MOLDE
Pan de Molde Campesino Misturapan 390g,S/ 11.59,metro,PAN DE MOLDE,2024-12-05 15:12:02.141906,390.0,g,Pan de Molde Campesino Misturapan,11.59,metro,,,PAN DE MOLDE
Pan de Molde Finas Hierbas Misturapan 390g,S/ 11.59,metro,PAN DE MOLDE,2024-12-05 15:12:02.141906,390.0,g,Pan de Molde Finas Hierbas Misturapan,11.59,metro,,,PAN DE MOLDE
Pan de Molde Multigranos 390g,S/ 11.59,metro,PAN DE MOLDE,2024-12-05 15:12:02.141906,390.0,g,Pan de Molde Multigranos,11.59,metro,,,PAN DE MOLDE
Pan de Molde Integral Misturapan 390g,S/ 11.59,metro,PAN DE MOLDE,2024-12-05 15:12:02.141906,390.0,g,Pan de Molde Integral Misturapan,11.59,metro,,,PAN DE MOLDE
Pan de Molde Tipo Artesanal Bimbo Artesano Original 560g,S/ 11.90,metro,PAN DE MOLDE,2024-12-05 15:12:02.141906,560.0,g,Pan de Molde Tipo Artesanal Bimbo Artesano Original,11.9,metro,,,PAN DE MOLDE
Pan de molde artesano integral de 560 g,S/ 11.90,tottus,PAN DE MOLDE,2024-12-05 11:15:51.737495,560.0,g,Pan de molde artesano integral de,11.9,tottus,,BIMBO,PAN DE MOLDE
Pan de Molde Integral Cuisine & Co 800g,S/ 11.90,wong,PAN DE MOLDE,2024-12-05 17:38:36.651271,800.0,g,Pan de Molde Integral Cuisine & Co,11.9,wong,,,PAN DE MOLDE
Pan de Molde Tipo Artesanal Bimbo Artesano Integral 560g,S/ 11.90,metro,PAN DE MOLDE,2024-12-05 15:12:02.141906,560.0,g,Pan de Molde Tipo Artesanal Bimbo Artesano Integral,11.9,metro,,,PAN DE MOLDE
Pan de Molde Tipo Artesanal Bimbo Artesano Integral 560g,S/ 11.90,wong,PAN DE MOLDE,2024-12-05 17:38:36.651271,560.0,g,Pan de Molde Tipo Artesanal Bimbo Artesano Integral,11.9,wong,,,PAN DE MOLDE
Pan de Molde Integral Cuisine & Co 800g,S/ 11.90,metro,PAN DE MOLDE,2024-12-05 15:12:02.141906,800.0,g,Pan de Molde Integral Cuisine & Co,11.9,metro,,,PAN DE MOLDE
Pan de Molde Bimbo Doble Fibra 510g,S/ 11.90,wong,PAN DE MOLDE,2024-12-05 17:38:36.651271,510.0,g,Pan de Molde Bimbo Doble Fibra,11.9,wong,,,PAN DE MOLDE
Pan de Molde Integral 390g,S/ 11.90,wong,PAN DE MOLDE,2024-12-05 17:38:36.651271,390.0,g,Pan de Molde Integral,11.9,wong,,,PAN DE MOLDE
