description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Jugo Pulp Fort Hierro Durazno 145ml,S/ 0.60,metro,DURAZNO HUAYCO,2024-12-05 15:58:05.266398,145.0,ml,Jugo Pulp Fort Hierro Durazno,0.6,metro,,,DURAZNO HUAYCO
Yogurt Frutado Gloria Durazno Vaso 120 g,S/ 1.70,metro,DURAZNO HUAYCO,2024-12-05 15:58:05.266398,120.0,g,Yogurt Frutado Gloria Durazno Vaso,1.7,metro,,,DURAZNO HUAYCO
Yogurt GLORIA Frutado Durazno Vaso 120g,S/ 1.80,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,120.0,g,Yogurt GLORIA Frutado Durazno Vaso,1.8,vivanda,,GLORIA,DURAZNO HUAYCO
Yogurt Laive Kids Durazno 120g,S/ 1.80,wong,DURAZNO HUAYCO,2024-12-05 18:30:45.196484,120.0,g,Yogurt Laive Kids Durazno,1.8,wong,,,DURAZNO HUAYCO
Yogurt Probiótico LAIVE Durazno Vaso 120g,S/ 1.80 un,plaza_vea,DURAZNO HUAYCO,2024-12-05 15:14:35.723859,120.0,g,Yogurt Probiótico LAIVE Durazno Vaso,1.8,plaza_vea,Vaso 120g,,DURAZNO HUAYCO
Yogurt Frutado Gloria Durazno Vaso 120 g,S/ 1.90,wong,DURAZNO HUAYCO,2024-12-05 18:30:45.196484,120.0,g,Yogurt Frutado Gloria Durazno Vaso,1.9,wong,,,DURAZNO HUAYCO
Yogurt Bebible Gloria Durazno Botella 180 g,S/ 2.00,metro,DURAZNO HUAYCO,2024-12-05 15:58:05.266398,180.0,g,Yogurt Bebible Gloria Durazno Botella,2.0,metro,,,DURAZNO HUAYCO
Bebida de Durazno Pulp Caja 315 ml,S/ 2.00,metro,DURAZNO HUAYCO,2024-12-05 15:58:05.266398,315.0,ml,Bebida de Durazno Pulp Caja,2.0,metro,,,DURAZNO HUAYCO
Bebida PULP Durazno Botella 300ml,S/ 2.00,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,300.0,ml,Bebida PULP Durazno Botella,2.0,vivanda,,PULP,DURAZNO HUAYCO
Bebida PULP Durazno Botella 300ml,S/ 2 un,plaza_vea,DURAZNO HUAYCO,2024-12-05 15:14:35.723859,300.0,ml,Bebida PULP Durazno Botella,2.0,plaza_vea,Botella 300ml,,DURAZNO HUAYCO
Bebida Durazno Gloria Caja 500ml,S/ 2.10,wong,DURAZNO HUAYCO,2024-12-05 18:30:45.196484,500.0,ml,Bebida Durazno Gloria Caja,2.1,wong,,,DURAZNO HUAYCO
Bebida Durazno Gloria Caja 500ml,S/ 2.10,metro,DURAZNO HUAYCO,2024-12-05 15:58:05.266398,500.0,ml,Bebida Durazno Gloria Caja,2.1,metro,,,DURAZNO HUAYCO
Yogurt Bebible GLORIA Sabor a Durazno Botella 180g,S/ 2.10,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,180.0,g,Yogurt Bebible GLORIA Sabor a Durazno Botella,2.1,vivanda,,GLORIA,DURAZNO HUAYCO
Yogurt Bebible Gloria Durazno Botella 180 g,S/ 2.20,wong,DURAZNO HUAYCO,2024-12-05 18:30:45.196484,180.0,g,Yogurt Bebible Gloria Durazno Botella,2.2,wong,,,DURAZNO HUAYCO
Yogurt Griego LAIVE con Trozos de Durazno Vaso...,S/ 2.20 un,plaza_vea,DURAZNO HUAYCO,2024-12-05 15:14:35.723859,120.0,g,Yogurt Griego LAIVE con Trozos de Durazno Vaso,2.2,plaza_vea,Vaso 120g,,DURAZNO HUAYCO
Bebida de Durazno GLORIA Caja 500ml,S/ 2.20 un,plaza_vea,DURAZNO HUAYCO,2024-12-05 15:14:35.723859,270.0,ml,Bebida de Durazno GLORIA Caja,2.2,plaza_vea,Caja 270ml,,DURAZNO HUAYCO
