description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado
Sopa instantánea AJINOMEN Pollo y Verduras Bolsa 80g,AJINOMEN,80.0,g,1.6,vivanda,2024-12-05 22:14:25.329355,VERDURA PICADA,80.0,g,1.6
Mini PICARAS Clásicas Paquete 46g,PICARAS,46.0,g,2.0,vivanda,2024-12-05 22:14:25.329355,VERDURA PICADA,46.0,g,2.0
Sopa Ramen NISSIN Sabor Verdura Bolsa 85g,NISSIN,85.0,g,2.2,vivanda,2024-12-05 22:14:25.329355,VERDURA PICADA,85.0,g,2.2
Champiñón Picado Paccu 100g,,100.0,g,3.4,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,100.0,g,3.4
Pepinillo Hidropónico Ecologic x un,,1.0,un,3.7,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,1.0,un,3.7
Pepino Holandés Hidropónico de Invernadero Ecologic x unid,,1.0,un,3.8,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,1.0,un,3.8
Chicha Morada Pasteurizada Wong Botella 500ml,,500.0,ml,3.89,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,500.0,ml,3.89
Pepino Holandés Cuisine & Co 300g,,300.0,g,4.0,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,300.0,g,4.0
Pepino Holandés Cuisine & Co 300g,,300.0,g,4.0,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,300.0,g,4.0
Tomate Cherry Bandeja 280 g,,280.0,g,4.1,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,280.0,g,4.1
Apio en Bastones Ecologic 200g,,200.0,g,4.2,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,200.0,g,4.2
Berenjena de Invernadero La Huerta Wong x unid,,1.0,un,4.5,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,1.0,un,4.5
Pepinillo Holandés Frescas x un,,1.0,un,4.7,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,1.0,un,4.7
Lechuga Romana Viva 300g,,300.0,g,4.8,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,300.0,g,4.8
Lechuga Romana Viva 300g,,300.0,g,4.8,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,300.0,g,4.8
Espinaca Bebé Frescas 150g,,150.0,g,4.8,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,150.0,g,4.8
Mix Verduras FRUTO DE ORO Lata 184g,FRUTO DE ORO,184.0,g,4.9,vivanda,2024-12-05 22:14:25.329355,VERDURA PICADA,184.0,g,4.9
Champiñón Entero Cuisine & Co 200g,,200.0,g,4.9,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,200.0,g,4.9
Champiñón Picado BELL'S FRESCOS Bandeja 200g,BELL'S FRESCOS,200.0,g,5.19,vivanda,2024-12-05 22:14:25.329355,VERDURA PICADA,200.0,g,5.19
Arveja Desvainada Villa Nova 100g,,100.0,g,5.4,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,100.0,g,5.4
Berenjena Baby Ecologic 3un,,3.0,un,5.4,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,3.0,un,5.4
Pepinillo Pickles Hidropónico de Invernadero Ecologic Bandeja 300g,,300.0,g,5.4,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,300.0,g,5.4
Pepinillo Pickles Hidropónico de Invernadero Ecologic Bandeja 300g,,300.0,g,5.4,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,300.0,g,5.4
Galletas PICARAS Clásicas Paquete 6un,PICARAS,6.0,un,5.5,vivanda,2024-12-05 22:14:25.329355,VERDURA PICADA,6.0,un,5.5
Espinaca Picada en Porciones Congelada Green Food 400g,,400.0,g,5.52,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,400.0,g,5.52
Espinaca Picada en Porciones Congelada Green Food 400g,,400.0,g,5.52,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,400.0,g,5.52
Sandia Picada BELL'S FRESCOS Bandeja 300g,BELL'S FRESCOS,300.0,g,5.69,vivanda,2024-12-05 22:14:25.329355,VERDURA PICADA,300.0,g,5.69
Champiñones Picados Cuisine & Co 200g,,200.0,g,5.9,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,200.0,g,5.9
Champiñones Picados Cuisine & Co 200g,,200.0,g,5.9,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,200.0,g,5.9
Espinaca Frescas 400g,,400.0,g,5.9,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,400.0,g,5.9
Setas Solis Bandeja 200g,,200.0,g,5.99,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,200.0,g,5.99
Galletas PICARAS Fresa Pasión Bañadas en Chocolate Paquete 6un,PICARAS,6.0,un,6.0,vivanda,2024-12-05 22:14:25.329355,VERDURA PICADA,6.0,un,6.0
Cebollita Perla La Huerta Wong Bandeja 230g aprox,,230.0,g,6.1,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,230.0,g,6.1
Rabanito Baby Hidropónico de Invernadero Ecologic Bandeja 250g,,250.0,g,6.2,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,250.0,g,6.2
Champiñón Entero Cuisine & Co 200g,,200.0,g,6.2,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,200.0,g,6.2
Pepinillo Japonés La Huerta 420g,,420.0,g,6.2,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,420.0,g,6.2
Champiñón Mixtura Gourmet Cuisine & Co 400g,,400.0,g,6.2,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,400.0,g,6.2
Zanahoria Baby Hidropónica Ecologic 250g,,250.0,g,6.2,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,250.0,g,6.2
Bulbo de Hinojo La Huerta Wong Bandeja 2 unid,,2.0,un,6.3,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,2.0,un,6.3
Zanahoria Rallada Ecologic 300g,,300.0,g,6.3,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,300.0,g,6.3
Espinaca Frescas 400g,,400.0,g,6.3,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,400.0,g,6.3
Tomate Cherry Baby Hidropónico de Invernadero Ecologic Bandeja 300g,,300.0,g,6.3,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,300.0,g,6.3
Tomate Cherry Baby Hidropónico de Invernadero Ecologic Bandeja 300g,,300.0,g,6.3,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,300.0,g,6.3
Champiñones Crimini Enteros Cuisine & Co 200g,,200.0,g,6.5,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,200.0,g,6.5
Pina Picada BELL'S FRESCOS Bandeja 300g,BELL'S FRESCOS,300.0,g,6.5,vivanda,2024-12-05 22:14:25.329355,VERDURA PICADA,300.0,g,6.5
Salad Mix Línea Verde 150g,,1.0,l,6.5,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,1.0,l,6.5
Hongos Ostra Willka Bandeja 200g,,200.0,g,6.5,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,200.0,g,6.5
Champiñones Crimini Enteros Cuisine & Co 200g,,200.0,g,6.5,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,200.0,g,6.5
Bebida de Chicha Morada Light Golden Botella 485ml,,485.0,ml,6.5,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,485.0,ml,6.5
Champiñones Picados Paccu 200g,,200.0,g,6.7,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,200.0,g,6.7
Ensalada Parrillera Ecologic x 400 g,,400.0,g,6.7,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,400.0,g,6.7
Champiñones Enteros Paccu Bandeja 200g,,200.0,g,6.7,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,200.0,g,6.7
Galletas PICARAS Extremas Paquete 6un,PICARAS,6.0,un,6.8,vivanda,2024-12-05 22:14:25.329355,VERDURA PICADA,6.0,un,6.8
Zucchini Baby Ecologic 3un,,3.0,un,6.8,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,3.0,un,6.8
Zucchini Baby Ecologic 3un,,3.0,un,6.8,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,3.0,un,6.8
Champiñones Enteros Paccu Bandeja 200g,,200.0,g,6.9,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,200.0,g,6.9
Choclito Baby Ecologic 250g,,250.0,g,6.9,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,250.0,g,6.9
Ají Jalapeño Ecologic 250g,,250.0,g,6.9,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,250.0,g,6.9
Champiñones Picados Paccu 200g,,200.0,g,7.0,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,200.0,g,7.0
Champiñones Crimini Enteros Paccu Bandeja 200g,,200.0,g,7.2,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,200.0,g,7.2
Melón en Trozos Natifrut 280g,,280.0,g,7.49,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,280.0,g,7.49
Sandía en Trozos Natifrut 280g,,280.0,g,7.49,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,280.0,g,7.49
Verduras Wok Mix BELL'S Bolsa 500g,BELL'S,500.0,g,7.49,vivanda,2024-12-05 22:14:25.329355,VERDURA PICADA,500.0,g,7.49
Melón en Trozos Natifrut 280g,,280.0,g,7.49,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,280.0,g,7.49
Sandía en Trozos Natifrut 280g,,280.0,g,7.49,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,280.0,g,7.49
Tomate Cherry Hidropónico de Invernadero Don Miguel Bandeja 300 g,,300.0,g,7.5,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,300.0,g,7.5
Tomate Cherry Hidropónico de Invernadero Don Miguel Bandeja 300 g,,300.0,g,7.5,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,300.0,g,7.5
Apio Prelavado Viva 300g,,300.0,g,7.5,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,300.0,g,7.5
Pecana Pelada VILLA NATURA Bolsa 60g,VILLA NATURA,60.0,g,7.9,vivanda,2024-12-05 22:14:25.329355,VERDURA PICADA,60.0,g,7.9
Verduras para Ensalada Rusa Don Verde 250g,,250.0,g,8.0,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,250.0,g,8.0
Cebolla Roja Picada Cuisine & Co 200g,,200.0,g,8.0,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,200.0,g,8.0
Fideos Fusilli de Verduras LA MONTANARA Tornillo Bolsa 500g,LA MONTANARA,500.0,g,8.0,vivanda,2024-12-05 22:14:25.329355,VERDURA PICADA,500.0,g,8.0
Sopa de Verduras Don Verde 250g,,250.0,g,8.2,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,250.0,g,8.2
Papaya en Trozos Natifrut 280g,,280.0,g,8.49,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,280.0,g,8.49
Verduras para Ensalada Mixta Don Verde 250g,,250.0,g,8.5,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,250.0,g,8.5
Mix Col Zanahoria Ecologic 250g,,250.0,g,8.6,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,250.0,g,8.6
Cebolla Picada BELL'S FRESCOS Bandeja 200g,BELL'S FRESCOS,200.0,g,8.99,vivanda,2024-12-05 22:14:25.329355,VERDURA PICADA,200.0,g,8.99
Piña en Trozos Golden 350g,,350.0,g,8.99,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,350.0,g,8.99
Chicha Morada Golden Botella 1L,,1.0,l,9.0,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,1.0,l,9.0
Chicha Morada Light Golden Botella 1L,,1.0,l,9.0,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,1.0,l,9.0
Choclito Baby La Huerta 200g,,200.0,g,9.0,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,200.0,g,9.0
Quinua Tricolor Precocida Guva 500g,,500.0,g,9.19,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,500.0,g,9.19
Quinua Blanca Precocida Guva 500g,,500.0,g,9.19,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,500.0,g,9.19
Nueces Peladas BELL'S Táper 100g,BELL'S,100.0,g,9.2,vivanda,2024-12-05 22:14:25.329355,VERDURA PICADA,100.0,g,9.2
Pimiento de Colores Ecologic 3un,,3.0,un,9.3,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,3.0,un,9.3
"Ensalada de Frutas Piña, Sandía y Papaya Natifrut 340g",,340.0,g,9.49,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,340.0,g,9.49
"Ensalada de Frutas Piña, Sandía y Papaya Natifrut 340g",,340.0,g,9.49,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,340.0,g,9.49
Verduras Picadas para Estofado de Carne Cuisine & Co 200g,,200.0,g,9.5,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,200.0,g,9.5
Verduras Picadas para Crema de Vegetales Cuisine & Co 350g,,350.0,g,9.5,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,350.0,g,9.5
Verduras para Sopa Casera Don Verde 250g,,250.0,g,9.5,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,250.0,g,9.5
Verduras para Sopa Mixta Wong Bandeja 300g,,300.0,g,9.5,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,300.0,g,9.5
Verduras Picadas para Sopa de Verduras Cuisine & Co 300g,,300.0,g,9.5,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,300.0,g,9.5
Pina Picada BELL'S FRESCOS Bandeja 500g,BELL'S FRESCOS,500.0,g,9.89,vivanda,2024-12-05 22:14:25.329355,VERDURA PICADA,500.0,g,9.89
Tomate Cherry La Huerta 300g,,300.0,g,9.9,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,300.0,g,9.9
Nuez Pelada VALLEALTO Bolsa 90g,VALLEALTO,90.0,g,10.0,vivanda,2024-12-05 22:14:25.329355,VERDURA PICADA,90.0,g,10.0
Verduras Picadas para Sopa Mixta Cuisine & Co 300g,,300.0,g,10.0,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,300.0,g,10.0
Verduras Picadas para Arroz con Pollo Cuisine & Co 200g,,200.0,g,10.3,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,200.0,g,10.3
Ravioles de Carne y Verdura BELL'S Paquete 500g,BELL'S,500.0,g,10.9,vivanda,2024-12-05 22:14:25.329355,VERDURA PICADA,500.0,g,10.9
Verduras para Crema de Vegetales Wong Bandeja 350g,,350.0,g,11.0,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,350.0,g,11.0
Verduras Picadas para Sopa Chake Cuisine & Co 350g,,350.0,g,11.0,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,350.0,g,11.0
Frejol Verde Wong Bandeja 200g,,200.0,g,11.0,wong,2024-12-05 18:55:34.721204,VERDURA PICADA,200.0,g,11.0
Verduras Picadas para Estofado de Pollo Cuisine & Co 200g,,200.0,g,11.0,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,200.0,g,11.0
Verduras Picadas para Menestrón Cuisine & Co 300g,,300.0,g,11.3,metro,2024-12-05 16:19:19.280247,VERDURA PICADA,300.0,g,11.3
