description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Leche Condensada NESTLÉ Toppings Lata 100g,S/ 3.00,vivanda,LECHE CONDENSADA,2024-12-05 21:55:28.381996,100.0,g,Leche Condensada NESTLÉ Toppings Lata,3.0,vivanda,,NESTLÉ,LECHE CONDENSADA
Leche Condensada NESTLÉ Toppings Lata 100g,S/ 3 un,plaza_vea,LECHE CONDENSADA,2024-12-05 15:05:41.980625,100.0,g,Leche Condensada NESTLÉ Toppings Lata,3.0,plaza_vea,Lata 100g,,LECHE CONDENSADA
Leche Condensada NESTLÉ Lata 100g,S/ 3.80 un,plaza_vea,LECHE CONDENSADA,2024-12-05 15:05:41.980625,100.0,g,Leche Condensada NESTLÉ Lata,3.8,plaza_vea,Lata 100g,,LECHE CONDENSADA
Leche Condensada Lata x 100 g,S/ 3.80,tottus,LECHE CONDENSADA,2024-12-05 11:48:57.905404,100.0,g,Leche Condensada Lata x,3.8,tottus,,NESTLE,LECHE CONDENSADA
Leche Condensada BELL'S Lata 390g,S/ 4.60,vivanda,LECHE CONDENSADA,2024-12-05 21:55:28.381996,390.0,g,Leche Condensada BELL'S Lata,4.6,vivanda,,BELL'S,LECHE CONDENSADA
Leche Condensada Gloria Doy Pack 200 g,S/ 5.30,metro,LECHE CONDENSADA,2024-12-05 15:46:46.766934,200.0,g,Leche Condensada Gloria Doy Pack,5.3,metro,,,LECHE CONDENSADA
Alimento Azucarado Bonlé 397g,S/ 5.50,wong,LECHE CONDENSADA,2024-12-05 18:18:59.450238,397.0,g,Alimento Azucarado Bonlé,5.5,wong,,,LECHE CONDENSADA
Condensada Nestlé Topping 397g,S/ 5.50,wong,LECHE CONDENSADA,2024-12-05 18:18:59.450238,397.0,g,Condensada Nestlé Topping,5.5,wong,,,LECHE CONDENSADA
Condensada Nestlé Topping 397g,S/ 5.50,metro,LECHE CONDENSADA,2024-12-05 15:46:46.766934,397.0,g,Condensada Nestlé Topping,5.5,metro,,,LECHE CONDENSADA
Leche Condensada Cuisine & Co Lata 397g,S/ 5.90,wong,LECHE CONDENSADA,2024-12-05 18:18:59.450238,397.0,g,Leche Condensada Cuisine & Co Lata,5.9,wong,,,LECHE CONDENSADA
Leche Condensada Nestlé Lata 393g,S/ 6.20,metro,LECHE CONDENSADA,2024-12-05 15:46:46.766934,393.0,g,Leche Condensada Nestlé Lata,6.2,metro,,,LECHE CONDENSADA
Leche Condensada Gloria 393g,S/ 6.50,metro,LECHE CONDENSADA,2024-12-05 15:46:46.766934,393.0,g,Leche Condensada Gloria,6.5,metro,,,LECHE CONDENSADA
Leche Condensada Nestlé 393 g,S/ 6.50,tottus,LECHE CONDENSADA,2024-12-05 11:48:57.905404,393.0,g,Leche Condensada Nestlé,6.5,tottus,,NESTLE,LECHE CONDENSADA
Leche Condensada Gloria 393g,S/ 6.50,wong,LECHE CONDENSADA,2024-12-05 18:18:59.450238,393.0,g,Leche Condensada Gloria,6.5,wong,,,LECHE CONDENSADA
Leche Condensada NESTLÉ Lata 393g,S/ 6.90,vega,LECHE CONDENSADA,2024-12-05 12:25:31.359746,393.0,g,Leche Condensada NESTLÉ Lata,6.9,vega,,Nestle,LECHE CONDENSADA
Leche Condensada Sin Lactosa Nestlé 387g,S/ 7.40,wong,LECHE CONDENSADA,2024-12-05 18:18:59.450238,387.0,g,Leche Condensada Sin Lactosa Nestlé,7.4,wong,,,LECHE CONDENSADA
Leche Condensada Sin Lactosa Nestlé 387g,S/ 7.40,metro,LECHE CONDENSADA,2024-12-05 15:46:46.766934,387.0,g,Leche Condensada Sin Lactosa Nestlé,7.4,metro,,,LECHE CONDENSADA
Leche Condensada NESTLÉ Sin Lactosa Lata 387g,S/ 8 un,plaza_vea,LECHE CONDENSADA,2024-12-05 15:05:41.980625,387.0,g,Leche Condensada NESTLÉ Sin Lactosa Lata,8.0,plaza_vea,Lata 387g,,LECHE CONDENSADA
Bebida a Base de Coco Condensada Lata 320 g,S/ 12.90,wong,LECHE CONDENSADA,2024-12-05 18:18:59.450238,320.0,g,Bebida a Base de Coco Condensada Lata,12.9,wong,,,LECHE CONDENSADA
Leche Condesada de Coco Orgánica Lata 210 g,S/ 20.50,wong,LECHE CONDENSADA,2024-12-05 18:18:59.450238,210.0,g,Leche Condesada de Coco Orgánica Lata,20.5,wong,,,LECHE CONDENSADA
