description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Detergente en Polvo PEROS Lavanda Bolsa 900g,S/ 7.40,vega,PERICO,2024-12-05 12:14:50.605338,900.0,g,Detergente en Polvo PEROS Lavanda Bolsa,7.4,vega,,PEROS,PERICO
Detergente en Polvo PEROS Limón Bolsa 900g,S/ 7.40,vega,PERICO,2024-12-05 12:14:50.605338,900.0,g,Detergente en Polvo PEROS Limón Bolsa,7.4,vega,,PEROS,PERICO
Detergente en Polvo PEROS Tropical Bolsa 900g,S/ 7.40,vega,PERICO,2024-12-05 12:14:50.605338,900.0,g,Detergente en Polvo PEROS Tropical Bolsa,7.4,vega,,PEROS,PERICO
Comida para Perros RICOCRACK Cachorros Todas las razas Multisabores Caja 200gr,S/ 8.00 6%,vega,PERICO,2024-12-05 12:14:50.605338,200.0,g,Comida para Perros RICOCRACK Cachorros Todas las razas Multisabores Caja r,8.0,vega,,Ricocan,PERICO
Porciones de Perico Seafrost 500g,S/ 12.50,metro,PERICO,2024-12-05 15:38:24.005924,500.0,g,Porciones de Perico Seafrost,12.5,metro,,,PERICO
Porciones de Perico Pescanova 300g,S/ 13.50,metro,PERICO,2024-12-05 15:38:24.005924,300.0,g,Porciones de Perico Pescanova,13.5,metro,,,PERICO
Perico en Porciones PESCANOVA Congelado Bolsa ...,S/ 14.90 un,plaza_vea,PERICO,2024-12-05 14:57:18.972843,300.0,g,Perico en Porciones PESCANOVA Congelado Bolsa,14.9,plaza_vea,Bolsa 300g,,PERICO
Perico en Porciones PESCANOVA Congelado Bolsa 300g,S/ 15.30,vivanda,PERICO,2024-12-05 21:49:37.320040,300.0,g,Perico en Porciones PESCANOVA Congelado Bolsa,15.3,vivanda,,PESCANOVA,PERICO
Porciones de Perico Empanizado SEAFROST Caja 5...,S/ 18.90 un,plaza_vea,PERICO,2024-12-05 14:57:18.972843,500.0,g,Porciones de Perico Empanizado SEAFROST Caja 5,18.9,plaza_vea,Caja 500g,,PERICO
Detergente en Polvo PEROS Floral Bolsa 3Kg,S/ 18.90,vega,PERICO,2024-12-05 12:14:50.605338,3.0,kg,Detergente en Polvo PEROS Floral Bolsa,18.9,vega,,PEROS,PERICO
Hamburguesa de Perico Umi Foods Caja 500 g,S/ 21.50,metro,PERICO,2024-12-05 15:38:24.005924,500.0,g,Hamburguesa de Perico Umi Foods Caja,21.5,metro,,,PERICO
Porciones de Perico Empanizado SEAFROST Caja 500g,S/ 21.90,vivanda,PERICO,2024-12-05 21:49:37.320040,500.0,g,Porciones de Perico Empanizado SEAFROST Caja,21.9,vivanda,,SEAFROST,PERICO
Porciones de Perico Empanizado Seafrost 500g,S/ 22.50,wong,PERICO,2024-12-05 18:09:19.177951,500.0,g,Porciones de Perico Empanizado Seafrost,22.5,wong,,,PERICO
Porciones de Perico Empanizado Seafrost 500g,S/ 22.50,metro,PERICO,2024-12-05 15:38:24.005924,500.0,g,Porciones de Perico Empanizado Seafrost,22.5,metro,,,PERICO
Hamburguesa de Perico Umi Foods Caja 500 g,S/ 22.50,wong,PERICO,2024-12-05 18:09:19.177951,500.0,g,Hamburguesa de Perico Umi Foods Caja,22.5,wong,,,PERICO
Porciones de Perico BELL'S Bolsa 500g,S/ 25.50 un,plaza_vea,PERICO,2024-12-05 14:57:18.972843,500.0,g,Porciones de Perico BELL'S Bolsa,25.5,plaza_vea,Bolsa 500g,,PERICO
Porciones de Perico BELL'S Bolsa 500g,S/ 26.30,vivanda,PERICO,2024-12-05 21:49:37.320040,500.0,g,Porciones de Perico BELL'S Bolsa,26.3,vivanda,,BELL'S,PERICO
Tacos de perico A1 Bolsa 300g,S/ 28.90,vivanda,PERICO,2024-12-05 21:49:37.320040,300.0,g,Tacos de perico A1 Bolsa,28.9,vivanda,,A1,PERICO
Porciones de Perico Congelado Cuisine & Co 500g,S/ 37.50,metro,PERICO,2024-12-05 15:38:24.005924,500.0,g,Porciones de Perico Congelado Cuisine & Co,37.5,metro,,,PERICO
Porciones de Perico Congelado Cuisine & Co 500g,S/ 38.90,wong,PERICO,2024-12-05 18:09:19.177951,500.0,g,Porciones de Perico Congelado Cuisine & Co,38.9,wong,,,PERICO
Porciones de Perico A-1 Bolsa 500g,S/ 38.90 un,plaza_vea,PERICO,2024-12-05 14:57:18.972843,500.0,g,Porciones de Perico A-1 Bolsa,38.9,plaza_vea,Bolsa 500g,,PERICO
Porciones de Perico A1 Bolsa 500 g,S/ 39.90,metro,PERICO,2024-12-05 15:38:24.005924,500.0,g,Porciones de Perico A1 Bolsa,39.9,metro,,,PERICO
Porciones de Perico A-1 Bolsa 500g,S/ 40.30,vivanda,PERICO,2024-12-05 21:49:37.320040,500.0,g,Porciones de Perico A-1 Bolsa,40.3,vivanda,,A1,PERICO
Porciones de Perico A1 Bolsa 500 g,S/ 41.50,wong,PERICO,2024-12-05 18:09:19.177951,500.0,g,Porciones de Perico A1 Bolsa,41.5,wong,,,PERICO
Filete de Perico Fresco x kg,S/ 55.90 x kg,wong,PERICO,2024-12-05 18:09:19.177951,1.0,kg,Filete de Perico Fresco,55.9,wong,,,PERICO
Detergente en Polvo PEROS Limón Bolsa 15Kg,S/ 72.90,vega,PERICO,2024-12-05 12:14:50.605338,15.0,kg,Detergente en Polvo PEROS Limón Bolsa,72.9,vega,,PEROS,PERICO
Comida para perros DOGCHOW Adultos Razas Medianas y Grandes Bolsa 8kg,S/ 88.50 11%,vega,PERICO,2024-12-05 12:14:50.605338,8.0,kg,Comida para perros DOGCHOW Adultos Razas Medianas y Grandes Bolsa,88.5,vega,,Dog Chow,PERICO
Comida para Perros RICOCAN Adultos Razas Pequeñas Cordero y Cereal Bolsa 15 Kg,S/ 98.90 9%,vega,PERICO,2024-12-05 12:14:50.605338,15.0,kg,Comida para Perros RICOCAN Adultos Razas Pequeñas Cordero y Cereal Bolsa,98.9,vega,,Ricocan,PERICO
Comida Para Perros RICOCAN Adultos Pequeños Cordero y Cereal Bolsa 22Kg,S/ 144.90 31%,vega,PERICO,2024-12-05 12:14:50.605338,22.0,kg,Comida Para Perros RICOCAN Adultos Pequeños Cordero y Cereal Bolsa,144.9,vega,,Ricocan,PERICO
Comida para Perros DOG CHOW Gran Comienzo Cachorros Medianos y Grandes Bolsa 15Kg,S/ 162.50 20%,vega,PERICO,2024-12-05 12:14:50.605338,15.0,kg,Comida para Perros DOG CHOW Gran Comienzo Cachorros Medianos y Grandes Bolsa,162.5,vega,,Dog Chow,PERICO
