description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado
Supercat Adultos Delicias en Salsa Pavo 160 g,,160.0,g,3.7,wong,2024-12-05 18:01:53.888127,PAVO EVISCERADO,1.0,kg,23.125
Filetitos en Salsa Ricocat Adultos Sabor Pavo 190g,,190.0,g,4.5,wong,2024-12-05 18:01:53.888127,PAVO EVISCERADO,1.0,kg,23.68421052631579
Aderezo para Pavo Cuisine & Co 150g,,150.0,g,4.6,wong,2024-12-05 18:01:53.888127,PAVO EVISCERADO,1.0,kg,30.666666666666664
Alimento Húmedo para Gatos Ricocat Filetitos en Salsa Sabor Pavo 160g,,160.0,g,4.7,wong,2024-12-05 18:01:53.888127,PAVO EVISCERADO,1.0,kg,29.375
Delicias en Salsa Super Cat Adultos Sabor Pavo 190g,,190.0,g,5.0,metro,2024-12-05 15:32:22.460102,PAVO EVISCERADO,1.0,kg,26.315789473684212
Fancy Feast Goulash Pavo Pouch 85g,,85.0,g,5.9,metro,2024-12-05 15:32:22.460102,PAVO EVISCERADO,1.0,kg,69.41176470588235
Aderezo para Pavo Cuisine & Co 250g,,250.0,g,6.9,metro,2024-12-05 15:32:22.460102,PAVO EVISCERADO,1.0,kg,27.6
Aderezo para Pavo Cuisine & Co 250g,,250.0,g,6.9,wong,2024-12-05 18:01:53.888127,PAVO EVISCERADO,1.0,kg,27.6
Felix Alimento Húmedo para Gatos Paté de Pavo y Menudencias Lata 156 gr,,156.0,g,7.0,metro,2024-12-05 15:32:22.460102,PAVO EVISCERADO,1.0,kg,44.871794871794876
Aderezo de Pavo Cuisine & Co 250g,,250.0,g,7.9,metro,2024-12-05 15:32:22.460102,PAVO EVISCERADO,1.0,kg,31.6
Ricocat Paté para Gatos Adultos Pavo e Hígado Lata 330 gr,,330.0,g,8.4,wong,2024-12-05 18:01:53.888127,PAVO EVISCERADO,1.0,kg,25.454545454545457
Hot Dog de Pavo Braedt Balance 250g,,250.0,g,8.91,wong,2024-12-05 18:01:53.888127,PAVO EVISCERADO,1.0,kg,35.64
Aderezo de Pavo Arezzo 500g,,500.0,g,9.5,metro,2024-12-05 15:32:22.460102,PAVO EVISCERADO,1.0,kg,19.0
Aderezo de Pavo Arezzo 500g,,500.0,g,9.5,wong,2024-12-05 18:01:53.888127,PAVO EVISCERADO,1.0,kg,19.0
Aderezo para Pavo Piki 350g,,350.0,g,10.0,wong,2024-12-05 18:01:53.888127,PAVO EVISCERADO,1.0,kg,28.571428571428573
Aderezo para Pavo Piki 350g,,350.0,g,10.0,metro,2024-12-05 15:32:22.460102,PAVO EVISCERADO,1.0,kg,28.571428571428573
Rodaja Casera de Pavita San Fernando x kg,,1.0,kg,10.4,metro,2024-12-05 15:32:22.460102,PAVO EVISCERADO,1.0,kg,10.4
Alimento Rambala parte de Gato Pavo Jurel 500g,,500.0,g,12.2,metro,2024-12-05 15:32:22.460102,PAVO EVISCERADO,1.0,kg,24.4
Limpiador Pato Tanque Pastilla Marina 1 Repuesto 40g,,40.0,g,12.4,wong,2024-12-05 18:01:53.888127,PAVO EVISCERADO,1.0,kg,310.0
Pavo Entero con Menudencia Cuisine & Co x kg,,1.0,kg,12.8,wong,2024-12-05 18:01:53.888127,PAVO EVISCERADO,1.0,kg,12.8
Brazuelo de Pavita San Fernando x kg,,1.0,kg,13.2,metro,2024-12-05 15:32:22.460102,PAVO EVISCERADO,1.0,kg,13.2
Aderezo de Pavo Cuisine & Co 500g,,500.0,g,13.5,wong,2024-12-05 18:01:53.888127,PAVO EVISCERADO,1.0,kg,27.0
Jamón de Pavo Braedt Paquete 200 g,,200.0,g,13.5,wong,2024-12-05 18:01:53.888127,PAVO EVISCERADO,1.0,kg,67.5
Jamón de Pechuga de Pavo Casa Europa Paquete 200 g,,200.0,g,14.8,metro,2024-12-05 15:32:22.460102,PAVO EVISCERADO,1.0,kg,74.0
Pavo Entero Redondos x kg,,1.0,kg,14.9,metro,2024-12-05 15:32:22.460102,PAVO EVISCERADO,1.0,kg,14.9
Pavo Entero Congelado San Fernando x kg,,1.0,kg,15.4,metro,2024-12-05 15:32:22.460102,PAVO EVISCERADO,1.0,kg,15.4
Jamón de Pechuga de Pavo Braedt Balance Paquete 200 g,,200.0,g,15.5,wong,2024-12-05 18:01:53.888127,PAVO EVISCERADO,1.0,kg,77.5
Jamón de Pechuga de Pavo Suiza 180g,,180.0,g,15.9,metro,2024-12-05 15:32:22.460102,PAVO EVISCERADO,1.0,kg,88.33333333333333
Jamón de Pechuga de Pavo Salchichería Alemana 200g,,200.0,g,15.9,metro,2024-12-05 15:32:22.460102,PAVO EVISCERADO,1.0,kg,79.5
Hamburguesas de Pavo Natural Home 600g,,600.0,g,15.99,metro,2024-12-05 15:32:22.460102,PAVO EVISCERADO,1.0,kg,26.650000000000002
Drummets de Pavita San Fernando x kg,,1.0,kg,16.6,metro,2024-12-05 15:32:22.460102,PAVO EVISCERADO,1.0,kg,16.6
Jamón de Pechuga de Pavo Zimmermann Paquete 150 g,,150.0,g,16.9,metro,2024-12-05 15:32:22.460102,PAVO EVISCERADO,1.0,kg,112.66666666666666
