description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
HELADO PALET SUBLIME DONOFRIO UN 80 ML,,80.0,ML,2.5,metro,2024-12-05 16:31:46.569278,HELADO FAMILIAR,80.0,ML,2.5,HELADO FAMILIAR
HELADO COPA KBANA LUCUMA VAINILLA X103ML,D'ONOFRIO,103.0,ml,2.5,tottus,2024-12-05 12:30:44.586930,HELADO FAMILIAR,103.0,ml,2.5,HELADO FAMILIAR
HELADO DUO PALETA VLLA LUCUMA BOL X 80ML,SUBLIME,80.0,ml,3.0,tottus,2024-12-05 12:30:44.586930,HELADO FAMILIAR,80.0,ml,3.0,HELADO FAMILIAR
SUBLIME PALETA CHOCOLATE C MANI X 80ML,D'ONOFRIO,80.0,ml,3.0,tottus,2024-12-05 12:30:44.586930,HELADO FAMILIAR,80.0,ml,3.0,HELADO FAMILIAR
HELADO FRIO RICO LUCUMA CACAO X 120ML,D'ONOFRIO,120.0,ml,4.0,tottus,2024-12-05 12:30:44.586930,HELADO FAMILIAR,120.0,ml,4.0,HELADO FAMILIAR
HELADO FRIO RICO VAINILLA CACAO X 120ML,D'ONOFRIO,120.0,ml,4.0,tottus,2024-12-05 12:30:44.586930,HELADO FAMILIAR,120.0,ml,4.0,HELADO FAMILIAR
HELADO FRIO RICO CAPPUCCINO CACAO X120ML,D'ONOFRIO,120.0,ml,4.0,tottus,2024-12-05 12:30:44.586930,HELADO FAMILIAR,120.0,ml,4.0,HELADO FAMILIAR
HELADO SIN PARAR LUCUMA VLLA POTE X170ML,D'ONOFRIO,170.0,ml,4.5,tottus,2024-12-05 12:30:44.586930,HELADO FAMILIAR,170.0,ml,4.5,HELADO FAMILIAR
Helado de Vainilla y Mora de 500 mL,TOTTUS,500.0,ml,4.9,tottus,2024-12-05 12:30:44.586930,HELADO FAMILIAR,500.0,ml,4.9,HELADO FAMILIAR
HELADO FRIO RICO PALETA VAINI ALMEN PANGOA93ML,D'ONOFRIO,93.0,ml,5.0,tottus,2024-12-05 12:30:44.586930,HELADO FAMILIAR,93.0,ml,5.0,HELADO FAMILIAR
HELADO FRIO RICO PALETA MARACUYA ANCASH X93ML,D'ONOFRIO,93.0,ml,5.0,tottus,2024-12-05 12:30:44.586930,HELADO FAMILIAR,93.0,ml,5.0,HELADO FAMILIAR
FRIO RICO PALETA FRESA HUAURA X 93ML,D'ONOFRIO,93.0,ml,5.0,tottus,2024-12-05 12:30:44.586930,HELADO FAMILIAR,93.0,ml,5.0,HELADO FAMILIAR
Helado de vainilla con stevia de 50 g,UNIVERSAL,50.0,g,5.1,tottus,2024-12-05 12:30:44.586930,HELADO FAMILIAR,50.0,g,5.1,HELADO FAMILIAR
Helado con Stevia sabor Lúcuma x 50 gr,UNIVERSAL,50.0,g,5.1,tottus,2024-12-05 12:30:44.586930,HELADO FAMILIAR,50.0,g,5.1,HELADO FAMILIAR
HELADO CON STEVIA SABOR FRESA X50GR,UNIVERSAL,50.0,g,5.1,tottus,2024-12-05 12:30:44.586930,HELADO FAMILIAR,50.0,g,5.1,HELADO FAMILIAR
Helado Sabor Chocolate Con Stevia 50 g,UNIVERSAL,50.0,g,5.1,tottus,2024-12-05 12:30:44.586930,HELADO FAMILIAR,50.0,g,5.1,HELADO FAMILIAR
Emolienté Familiar 150 g,NATURANDES,150.0,g,5.7,tottus,2024-12-05 12:30:44.586930,HELADO FAMILIAR,150.0,g,5.7,HELADO FAMILIAR
Helado de Yogurt para Perros Yogy Pote 100 gr,,100.0,g,6.99,metro,2024-12-05 16:31:46.569278,HELADO FAMILIAR,100.0,g,6.99,HELADO FAMILIAR
Helado para Perros Sabor Arándanos y Sandía Yogy 100g,,100.0,g,6.99,metro,2024-12-05 16:31:46.569278,HELADO FAMILIAR,100.0,g,6.99,HELADO FAMILIAR
Galleta Munición Familiar 450 g,SAN JORGE,450.0,g,7.5,tottus,2024-12-05 12:30:44.586930,HELADO FAMILIAR,450.0,g,7.5,HELADO FAMILIAR
