description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Sopa Instántanea AJINOMEN Sabor a Carne Bolsa ...,S/ 1.60 un,plaza_vea,CARNE DE CARNERO,2024-12-05 14:39:58.966031,80.0,g,Sopa Instántanea AJINOMEN Sabor a Carne Bolsa,1.6,plaza_vea,Bolsa 80g,,CARNE DE CARNERO
Sopa Instántanea AJINOMEN Sabor a Carne Bolsa 80g,S/ 1.60,vivanda,CARNE DE CARNERO,2024-12-05 21:38:04.306581,80.0,g,Sopa Instántanea AJINOMEN Sabor a Carne Bolsa,1.6,vivanda,,AJINOMEN,CARNE DE CARNERO
Sopa de Carne BELL'S Vaso 65g,S/ 1.90,vivanda,CARNE DE CARNERO,2024-12-05 21:38:04.306581,65.0,g,Sopa de Carne BELL'S Vaso,1.9,vivanda,,BELL'S,CARNE DE CARNERO
Sopa Instantánea Ajinomen Sabor Carne Oriental 80 g,S/ 1.90,tottus,CARNE DE CARNERO,2024-12-05 11:23:20.247836,80.0,g,Sopa Instantánea Ajinomen Sabor Carne Oriental,1.9,tottus,,AJINOMOTO,CARNE DE CARNERO
Sopa Ramen NISSIN Sabor Carne Bolsa 85g,S/ 2.20 un,plaza_vea,CARNE DE CARNERO,2024-12-05 14:39:58.966031,85.0,g,Sopa Ramen NISSIN Sabor Carne Bolsa,2.2,plaza_vea,Bolsa 85g,,CARNE DE CARNERO
Concentrado en Polvo Doña Gusta Sabor Carne 6un,S/ 2.20,metro,CARNE DE CARNERO,2024-12-05 15:23:03.820601,6.0,un,Concentrado en Polvo Doña Gusta Sabor Carne,2.2,metro,,,CARNE DE CARNERO
Caldo de Carne DOÑA GUSTA Concentrado en Polvo Caja 42g,S/ 2.20,vivanda,CARNE DE CARNERO,2024-12-05 21:38:04.306581,42.0,g,Caldo de Carne DOÑA GUSTA Concentrado en Polvo Caja,2.2,vivanda,,DOÑA GUSTA,CARNE DE CARNERO
Caldo de Carne DOÑA GUSTA Concentrado en Polvo...,S/ 2.20 un,plaza_vea,CARNE DE CARNERO,2024-12-05 14:39:58.966031,42.0,g,Caldo de Carne DOÑA GUSTA Concentrado en Polvo,2.2,plaza_vea,Caja 42g,,CARNE DE CARNERO
Caldo Sabor Carne Doña Gusta 6 Unidades,S/ 2.20,tottus,CARNE DE CARNERO,2024-12-05 11:23:20.247836,6.0,un,Caldo Sabor Carne Doña Gusta ades,2.2,tottus,,AJINOMOTO,CARNE DE CARNERO
Sopa Ramen NISSIN Sabor Carne Bolsa 85g,S/ 2.20,vivanda,CARNE DE CARNERO,2024-12-05 21:38:04.306581,85.0,g,Sopa Ramen NISSIN Sabor Carne Bolsa,2.2,vivanda,,NISSIN,CARNE DE CARNERO
Pasta Precocida Ramen Sab Carne 85g,S/ 2.30,tottus,CARNE DE CARNERO,2024-12-05 11:23:20.247836,85.0,g,Pasta Precocida Ramen Sab Carne,2.3,tottus,,NISSIN,CARNE DE CARNERO
Aderezo para Carne de Cerdo PIKI Bolsa 100g,S/ 2.40 un,plaza_vea,CARNE DE CARNERO,2024-12-05 14:39:58.966031,100.0,g,Aderezo para Carne de Cerdo PIKI Bolsa,2.4,plaza_vea,Bolsa 100g,,CARNE DE CARNERO
Sopa de Fideos con Carne de 60 g,S/ 2.40,tottus,CARNE DE CARNERO,2024-12-05 11:23:20.247836,60.0,g,Sopa de Fideos con Carne de,2.4,tottus,,TOTTUS,CARNE DE CARNERO
Comida para Perros RICOCAN Trocitos Adultos Ca...,S/ 3 un,plaza_vea,CARNE DE CARNERO,2024-12-05 14:39:58.966031,100.0,g,Comida para Perros RICOCAN Trocitos Adultos Ca,3.0,plaza_vea,Paquete 100g,,CARNE DE CARNERO
Comida para Gatos RICOCAT Trocitos Carne Gatit...,S/ 3 un,plaza_vea,CARNE DE CARNERO,2024-12-05 14:39:58.966031,85.0,g,Comida para Gatos RICOCAT Trocitos Carne Gatit,3.0,plaza_vea,Paquete 85g,,CARNE DE CARNERO
Comida para Gatos RICOCAT Gatitos Trocitos de Carne 85g,S/ 3.00,vega,CARNE DE CARNERO,2024-12-05 11:53:20.465040,85.0,g,Comida para Gatos RICOCAT Gatitos Trocitos de Carne,3.0,vega,,Ricocat,CARNE DE CARNERO
