description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Aceitunas Enteras en Conserva OLIVALLE Botija ...,S/ 4 un,plaza_vea,FILETE DE PESCADO EN CONSERVA,2024-12-05 14:59:24.074450,180.0,g,Aceitunas Enteras en Conserva OLIVALLE Botija,4.0,plaza_vea,Doypack 180g,,FILETE DE PESCADO EN CONSERVA
Filete de Atún en Aceite Vegetal Cuisine & Co 140g,S/ 4.20,metro,FILETE DE PESCADO EN CONSERVA,2024-12-05 15:40:30.167486,140.0,g,Filete de Atún en Aceite Vegetal Cuisine & Co,4.2,metro,,,FILETE DE PESCADO EN CONSERVA
Filete de Atún en Agua y Sal Cuisine & Co 140g,S/ 4.20,metro,FILETE DE PESCADO EN CONSERVA,2024-12-05 15:40:30.167486,140.0,g,Filete de Atún en Agua y Sal Cuisine & Co,4.2,metro,,,FILETE DE PESCADO EN CONSERVA
Filete de Atún en Agua y Sal Metro 140g,S/ 4.20,metro,FILETE DE PESCADO EN CONSERVA,2024-12-05 15:40:30.167486,140.0,g,Filete de Atún en Agua y Sal Metro,4.2,metro,,,FILETE DE PESCADO EN CONSERVA
Filete de Atún en Aceite Vegetal Metro 140g,S/ 4.20,metro,FILETE DE PESCADO EN CONSERVA,2024-12-05 15:40:30.167486,140.0,g,Filete de Atún en Aceite Vegetal Metro,4.2,metro,,,FILETE DE PESCADO EN CONSERVA
Tomate Entero Pelado CIDACOS Lata 400g,S/ 4.30 un,plaza_vea,FILETE DE PESCADO EN CONSERVA,2024-12-05 14:59:24.074450,400.0,g,Tomate Entero Pelado CIDACOS Lata,4.3,plaza_vea,Lata 400g,,FILETE DE PESCADO EN CONSERVA
Filete de Caballa VEGA en Aceite Vegetal Lata 170g,S/ 4.40,vega,FILETE DE PESCADO EN CONSERVA,2024-12-05 12:18:10.007111,170.0,g,Filete de Caballa VEGA en Aceite Vegetal Lata,4.4,vega,,Vega,FILETE DE PESCADO EN CONSERVA
Alimento Húmedo para Gatos CAT CHOW Adultos Pe...,S/ 4.50 un,plaza_vea,FILETE DE PESCADO EN CONSERVA,2024-12-05 14:59:24.074450,85.0,g,Alimento Húmedo para Gatos CAT CHOW Adultos Pe,4.5,plaza_vea,Doypack 85g,,FILETE DE PESCADO EN CONSERVA
Filete de Bonito en Aceite Vegetal Tambomar 120g,S/ 4.50,metro,FILETE DE PESCADO EN CONSERVA,2024-12-05 15:40:30.167486,120.0,g,Filete de Bonito en Aceite Vegetal Tambomar,4.5,metro,,,FILETE DE PESCADO EN CONSERVA
Filete de Caballa en Aceite Vegetal Tambomar 120g,S/ 4.50,metro,FILETE DE PESCADO EN CONSERVA,2024-12-05 15:40:30.167486,120.0,g,Filete de Caballa en Aceite Vegetal Tambomar,4.5,metro,,,FILETE DE PESCADO EN CONSERVA
Filete de Bonito FRESCOMAR en Aceite Vegetal L...,S/ 4.50 un,plaza_vea,FILETE DE PESCADO EN CONSERVA,2024-12-05 14:59:24.074450,170.0,g,Filete de Bonito FRESCOMAR en Aceite Vegetal L,4.5,plaza_vea,Lata 170g,,FILETE DE PESCADO EN CONSERVA
Alimento Húmedo para Gatos CAT CHOW Esteriliza...,S/ 4.50 un,plaza_vea,FILETE DE PESCADO EN CONSERVA,2024-12-05 14:59:24.074450,85.0,g,Alimento Húmedo para Gatos CAT CHOW Esteriliza,4.5,plaza_vea,Doypack 85g,,FILETE DE PESCADO EN CONSERVA
Filete De Atún En Aceite x 140 g,S/ 4.60,tottus,FILETE DE PESCADO EN CONSERVA,2024-12-05 11:42:54.601710,140.0,g,Filete De Atún En Aceite x,4.6,tottus,,TOTTUS,FILETE DE PESCADO EN CONSERVA
Filetes De Atún En Agua x 140 g,S/ 4.60,tottus,FILETE DE PESCADO EN CONSERVA,2024-12-05 11:42:54.601710,140.0,g,Filetes De Atún En Agua x,4.6,tottus,,TOTTUS,FILETE DE PESCADO EN CONSERVA
Filete de Caballa FRESCOMAR Aceite Vegetal Lat...,S/ 4.80 un,plaza_vea,FILETE DE PESCADO EN CONSERVA,2024-12-05 14:59:24.074450,170.0,g,Filete de Caballa FRESCOMAR Aceite Vegetal Lat,4.8,plaza_vea,Lata 170g,,FILETE DE PESCADO EN CONSERVA
Filete de Bonito en Aceite Campomar 150g,S/ 4.90,wong,FILETE DE PESCADO EN CONSERVA,2024-12-05 18:11:44.156924,150.0,g,Filete de Bonito en Aceite Campomar,4.9,wong,,,FILETE DE PESCADO EN CONSERVA
Filete de Caballa en Aceite Vegetal Cuisine & Co 170g,S/ 4.90,wong,FILETE DE PESCADO EN CONSERVA,2024-12-05 18:11:44.156924,170.0,g,Filete de Caballa en Aceite Vegetal Cuisine & Co,4.9,wong,,,FILETE DE PESCADO EN CONSERVA
Filete de Bonito en Aceite Campomar 150g,S/ 4.90,metro,FILETE DE PESCADO EN CONSERVA,2024-12-05 15:40:30.167486,150.0,g,Filete de Bonito en Aceite Campomar,4.9,metro,,,FILETE DE PESCADO EN CONSERVA
