description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Agua Sin Gas LOA Botella 625 ml,S/ 1.30,vega,AGUA MINERAL SIN GAS,2024-12-05 13:28:21.604693,625.0,ml,Agua Sin Gas LOA Botella,1.3,vega,,Loa,AGUA MINERAL SIN GAS
Agua Mineral sin gas 625 mL,S/ 1.50,tottus,AGUA MINERAL SIN GAS,2024-12-05 12:48:10.982262,625.0,ml,Agua Mineral sin gas,1.5,tottus,,CIELO,AGUA MINERAL SIN GAS
Agua SAN LUIS Sin Gas Botella 750ml,S/ 1.60,vega,AGUA MINERAL SIN GAS,2024-12-05 13:28:21.604693,750.0,ml,Agua SAN LUIS Sin Gas Botella,1.6,vega,,San Luis,AGUA MINERAL SIN GAS
Agua Mineral SAN LUIS Con Gas Botella 625ml,S/ 1.60,vivanda,AGUA MINERAL SIN GAS,2024-12-05 22:35:03.572719,625.0,ml,Agua Mineral SAN LUIS Con Gas Botella,1.6,vivanda,,SAN LUIS,AGUA MINERAL SIN GAS
Agua Mineral SAN MATEO Con Gas Botella 600ml,S/ 1.80,vivanda,AGUA MINERAL SIN GAS,2024-12-05 22:35:03.572719,600.0,ml,Agua Mineral SAN MATEO Con Gas Botella,1.8,vivanda,,SAN MATEO,AGUA MINERAL SIN GAS
Agua SAN MATEO con Gas Botella 600ml,S/ 1.80,vega,AGUA MINERAL SIN GAS,2024-12-05 13:28:21.604693,600.0,ml,Agua SAN MATEO con Gas Botella,1.8,vega,,San Mateo,AGUA MINERAL SIN GAS
Agua SAN MATEO sin Gas Botella 600ml,S/ 1.80,vega,AGUA MINERAL SIN GAS,2024-12-05 13:28:21.604693,600.0,ml,Agua SAN MATEO sin Gas Botella,1.8,vega,,San Mateo,AGUA MINERAL SIN GAS
Agua Mineral SAN MATEO sin Gas Botella 600ml,S/ 1.80 un,plaza_vea,AGUA MINERAL SIN GAS,2024-12-05 16:06:32.200068,600.0,ml,Agua Mineral SAN MATEO sin Gas Botella,1.8,plaza_vea,Botella 600ml,,AGUA MINERAL SIN GAS
Agua Mineral SAN MATEO Con Gas Botella 600ml,S/ 1.80 un,plaza_vea,AGUA MINERAL SIN GAS,2024-12-05 16:06:32.200068,600.0,ml,Agua Mineral SAN MATEO Con Gas Botella,1.8,plaza_vea,Botella 600ml,,AGUA MINERAL SIN GAS
AGUA MESA SIN GAS BOTELLA X 750ML,S/ 1.80,tottus,AGUA MINERAL SIN GAS,2024-12-05 12:48:10.982262,750.0,ml,AGUA MESA SIN GAS BOTELLA X,1.8,tottus,,SAN LUIS,AGUA MINERAL SIN GAS
Agua con Gas Mineral San Mateo Botella 600ml,S/ 1.80,metro,AGUA MINERAL SIN GAS,2024-12-05 16:52:46.272415,600.0,ml,Agua con Gas Mineral San Mateo Botella,1.8,metro,,,AGUA MINERAL SIN GAS
Agua Mineral Con Gas Socosani Botella 500 ml,S/ 1.99,metro,AGUA MINERAL SIN GAS,2024-12-05 16:52:46.272415,500.0,ml,Agua Mineral Con Gas Socosani Botella,1.99,metro,,,AGUA MINERAL SIN GAS
Agua Mineral SOCOSANI Con Gas Botella 500ml,S/ 2.00,vivanda,AGUA MINERAL SIN GAS,2024-12-05 22:35:03.572719,500.0,ml,Agua Mineral SOCOSANI Con Gas Botella,2.0,vivanda,,SOCOSANI,AGUA MINERAL SIN GAS
Agua Mineral SOCOSANI Con Gas Botella 500ml,S/ 2 un,plaza_vea,AGUA MINERAL SIN GAS,2024-12-05 16:06:32.200068,500.0,ml,Agua Mineral SOCOSANI Con Gas Botella,2.0,plaza_vea,Botella 500ml,,AGUA MINERAL SIN GAS
Agua Mineral Con Gas 600 mL,S/ 2.20,tottus,AGUA MINERAL SIN GAS,2024-12-05 12:48:10.982262,600.0,ml,Agua Mineral Con Gas,2.2,tottus,,SAN MATEO,AGUA MINERAL SIN GAS
Agua Mineral SAN MATEO Con Gas Botella 1.5L,S/ 2.20 un,plaza_vea,AGUA MINERAL SIN GAS,2024-12-05 16:06:32.200068,1.5,l,Agua Mineral SAN MATEO Con Gas Botella,2.2,plaza_vea,Botella 1.5L,,AGUA MINERAL SIN GAS
Agua Mineral con gas 500 mL,S/ 2.40,tottus,AGUA MINERAL SIN GAS,2024-12-05 12:48:10.982262,500.0,ml,Agua Mineral con gas,2.4,tottus,,SOCOSANI,AGUA MINERAL SIN GAS
Agua Mineral sin gas con Tapa Deportiva 1 L,S/ 2.50,tottus,AGUA MINERAL SIN GAS,2024-12-05 12:48:10.982262,1.0,l,Agua Mineral sin gas con Tapa Deportiva,2.5,tottus,,CIELO,AGUA MINERAL SIN GAS
AGUA MESA SIN GAS BOTELLA X 1L,S/ 2.50,tottus,AGUA MINERAL SIN GAS,2024-12-05 12:48:10.982262,1.0,l,AGUA MESA SIN GAS BOTELLA X,2.5,tottus,,SAN LUIS,AGUA MINERAL SIN GAS
Agua Mineral SAN LUIS sin Gas Botella 1L,S/ 2.60 un,plaza_vea,AGUA MINERAL SIN GAS,2024-12-05 16:06:32.200068,1.0,l,Agua Mineral SAN LUIS sin Gas Botella,2.6,plaza_vea,Botella 1L,,AGUA MINERAL SIN GAS
Agua Mineral SAN LUIS sin Gas Botella 1L,S/ 2.70,vivanda,AGUA MINERAL SIN GAS,2024-12-05 22:35:03.572719,1.0,l,Agua Mineral SAN LUIS sin Gas Botella,2.7,vivanda,,SAN LUIS,AGUA MINERAL SIN GAS
Agua Mineral sin gas 2.5 L,S/ 2.90,tottus,AGUA MINERAL SIN GAS,2024-12-05 12:48:10.982262,2.5,l,Agua Mineral sin gas,2.9,tottus,,CIELO,AGUA MINERAL SIN GAS
Agua Mineral Ozonizada Merrs Rosa Botella 630 ml,S/ 2.99,metro,AGUA MINERAL SIN GAS,2024-12-05 16:52:46.272415,630.0,ml,Agua Mineral Ozonizada Merrs Rosa Botella,2.99,metro,,,AGUA MINERAL SIN GAS
Agua Mineral SAN MATEO sin Gas Botella 2.5L,S/ 3 un,plaza_vea,AGUA MINERAL SIN GAS,2024-12-05 16:06:32.200068,2.5,l,Agua Mineral SAN MATEO sin Gas Botella,3.0,plaza_vea,Botella 2.5L,,AGUA MINERAL SIN GAS
Agua Mineral SAN LUIS Con Gas Botella 2.5L,S/ 3.00,vivanda,AGUA MINERAL SIN GAS,2024-12-05 22:35:03.572719,2.5,l,Agua Mineral SAN LUIS Con Gas Botella,3.0,vivanda,,SAN LUIS,AGUA MINERAL SIN GAS
Agua Mineral SAN LUIS sin Gas Botella 2.5L,S/ 3.00,vivanda,AGUA MINERAL SIN GAS,2024-12-05 22:35:03.572719,2.5,l,Agua Mineral SAN LUIS sin Gas Botella,3.0,vivanda,,SAN LUIS,AGUA MINERAL SIN GAS
Agua Mineral SAN LUIS Con Gas Botella 2.5L,S/ 3 un,plaza_vea,AGUA MINERAL SIN GAS,2024-12-05 16:06:32.200068,2.5,l,Agua Mineral SAN LUIS Con Gas Botella,3.0,plaza_vea,Botella 2.5L,,AGUA MINERAL SIN GAS
Agua SAN CARLOS sin Gas Botella 3L,S/ 3.00,vega,AGUA MINERAL SIN GAS,2024-12-05 13:28:21.604693,3.0,l,Agua SAN CARLOS sin Gas Botella,3.0,vega,,San Carlos,AGUA MINERAL SIN GAS
Agua Mineral Ozonizada Merrs Rosa Botella 630 ml,S/ 3.20,wong,AGUA MINERAL SIN GAS,2024-12-05 19:30:22.180274,630.0,ml,Agua Mineral Ozonizada Merrs Rosa Botella,3.2,wong,,,AGUA MINERAL SIN GAS
Agua Sin Gas Mineral San Mateo Botella 2.5 L,S/ 3.20,metro,AGUA MINERAL SIN GAS,2024-12-05 16:52:46.272415,2.5,l,Agua Sin Gas Mineral San Mateo Botella,3.2,metro,,,AGUA MINERAL SIN GAS
Agua Mineral sin gas 2.5 L,S/ 3.20,tottus,AGUA MINERAL SIN GAS,2024-12-05 12:48:10.982262,2.5,l,Agua Mineral sin gas,3.2,tottus,,SAN LUIS,AGUA MINERAL SIN GAS
Agua Sin Gas Mineral San Mateo Botella 2.5 L,S/ 3.20,wong,AGUA MINERAL SIN GAS,2024-12-05 19:30:22.180274,2.5,l,Agua Sin Gas Mineral San Mateo Botella,3.2,wong,,,AGUA MINERAL SIN GAS
