description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado
Yogurt Batido GLORIA Griego Sabor Mango Vaso 120g,GLORIA,120.0,g,2.2,vivanda,2024-12-05 22:04:39.957658,MANGO,120.0,g,2.2
Bebida de Mango Frugos del Valle Botella 300ml,,300.0,ml,2.25,wong,2024-12-05 18:38:21.030922,MANGO,300.0,ml,2.25
Mango Kent x kg,,0.6,kg,2.4,plaza_vea,2024-12-05 15:21:23.510158,MANGO,0.6,kg,2.4
Mango Haden,,0.4,kg,2.8,plaza_vea,2024-12-05 15:21:23.510158,MANGO,0.4,kg,2.8
Mango Edward,,0.6,kg,2.9,plaza_vea,2024-12-05 15:21:23.510158,MANGO,0.6,kg,2.9
Bebida de Mango Frugos del Valle Caja 970ml,,970.0,ml,3.9,wong,2024-12-05 18:38:21.030922,MANGO,970.0,ml,3.9
Bebida FRUGOS Sabor a Mango Caja 970ml,FRUGOS,970.0,ml,3.9,vivanda,2024-12-05 22:04:39.957658,MANGO,970.0,ml,3.9
Bebida PULP Mango Caja 1L,PULP,1.0,l,4.4,vivanda,2024-12-05 22:04:39.957658,MANGO,1.0,l,4.4
Néctar de Mango Selva Botella 300 ml,,300.0,ml,4.4,wong,2024-12-05 18:38:21.030922,MANGO,300.0,ml,4.4
Mango Kent Wong x kg,,1.0,kg,4.49,wong,2024-12-05 18:38:21.030922,MANGO,1.0,kg,4.49
Bebida de Mango Pulp Caja 1 L,,1.0,l,4.5,wong,2024-12-05 18:38:21.030922,MANGO,1.0,l,4.5
Bebida de Mango Watts Caja 1L,,1.0,l,4.5,wong,2024-12-05 18:38:21.030922,MANGO,1.0,l,4.5
Bebida de Mango y Fresa Frugos del Valle Caja 1L,,1.0,l,4.5,wong,2024-12-05 18:38:21.030922,MANGO,1.0,l,4.5
Agua Gasificada LACROIX Mango Lata 355ml,LACROIX,355.0,ml,4.7,vivanda,2024-12-05 22:04:39.957658,MANGO,355.0,ml,4.7
Compota Mango con Quinua CASA VERDE Frasco 120...,,120.0,g,4.99,plaza_vea,2024-12-05 15:21:23.510158,MANGO,120.0,g,4.99
Jugo de Fruta KERO Mango y Maracuyá Botella 475ml,KERO,475.0,ml,5.7,vivanda,2024-12-05 22:04:39.957658,MANGO,475.0,ml,5.7
Bebida FRU+ Sabor a Mango y Durazno Botella 400ml,FRU +,400.0,ml,5.7,vivanda,2024-12-05 22:04:39.957658,MANGO,400.0,ml,5.7
Bebida de Mango y Durazno Frumas Botella 400 ml,,400.0,ml,5.9,wong,2024-12-05 18:38:21.030922,MANGO,400.0,ml,5.9
"Jugo de Mango, Maracuyá y Camu Camu Kero Botella 475 ml",,475.0,ml,5.9,wong,2024-12-05 18:38:21.030922,MANGO,475.0,ml,5.9
Bebida de Mango Mogu Mogue Botella 320 ml,,320.0,ml,5.9,wong,2024-12-05 18:38:21.030922,MANGO,320.0,ml,5.9
Bebida de Mango y Maracuyá Frumas Botella 400 ml,,400.0,ml,5.9,wong,2024-12-05 18:38:21.030922,MANGO,400.0,ml,5.9
Pulpa de Mango Congelada El Frutero 500g,,500.0,g,6.59,wong,2024-12-05 18:38:21.030922,MANGO,500.0,g,6.59
Mermelada de Mango De la Casa 250g,,250.0,g,6.9,metro,2024-12-05 16:03:34.351542,MANGO,250.0,g,6.9
Melocotón para Dulce,,0.75,kg,6.9,plaza_vea,2024-12-05 15:21:23.510158,MANGO,0.75,kg,6.9
Mango Kafro x kg,,1.0,kg,7.43,wong,2024-12-05 18:38:21.030922,MANGO,1.0,kg,7.43
Twopack Bebida de Mango Frugos del Valle Caja 1L,,1.0,l,7.5,wong,2024-12-05 18:38:21.030922,MANGO,1.0,l,7.5
