description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Cereal BELL'S Corn Flakes Bolsa 20g,BELL'S,20.0,g,0.59,vivanda,2024-12-05 22:31:42.526130,POP CORN (BOCADITOS),20.0,g,0.59,POP CORN (BOCADITOS)
"All in One LG 24V50N-G.AJ34B4 24"" Core i3 1011OU 4GB 500GB Blanco",LG,4.0,g,2.0,vivanda,2024-12-05 22:31:42.526130,POP CORN (BOCADITOS),4.0,g,2.0,POP CORN (BOCADITOS)
Caramelos Ring Pop TOPPS Surtidos Unidad 14g,TOPPS,14.0,g,2.4,vivanda,2024-12-05 22:31:42.526130,POP CORN (BOCADITOS),14.0,g,2.4,POP CORN (BOCADITOS)
Pop Corn VEGA Bolsa 400g,Vega,400.0,g,2.9,vega,2024-12-05 13:24:31.511686,POP CORN (BOCADITOS),400.0,g,2.9,POP CORN (BOCADITOS)
Pop Corn TIMONEL Bolsa 400g,Timonel,400.0,g,3.1,vega,2024-12-05 13:24:31.511686,POP CORN (BOCADITOS),400.0,g,3.1,POP CORN (BOCADITOS)
Caramelo Spring Pop Minions 14g Surtido,,14.0,g,3.3,wong,2024-12-05 19:26:24.863094,POP CORN (BOCADITOS),14.0,g,3.3,POP CORN (BOCADITOS)
Caramelo Spring Pop Minions 14g Surtido,,14.0,g,3.3,metro,2024-12-05 16:49:28.725458,POP CORN (BOCADITOS),14.0,g,3.3,POP CORN (BOCADITOS)
Maíz Pop Corn Cuisine & Co 500g,,500.0,g,3.5,metro,2024-12-05 16:49:28.725458,POP CORN (BOCADITOS),500.0,g,3.5,POP CORN (BOCADITOS)
Maíz Pop Corn x 350 g,TESORO DEL CAMPO,350.0,g,3.65,tottus,2024-12-05 12:43:28.420002,POP CORN (BOCADITOS),350.0,g,3.65,POP CORN (BOCADITOS)
Maíz Pop Corn Bolsa 350 g,,350.0,g,3.8,metro,2024-12-05 16:49:28.725458,POP CORN (BOCADITOS),350.0,g,3.8,POP CORN (BOCADITOS)
Maíz Pop Corn Costeño 500g,,500.0,g,4.0,metro,2024-12-05 16:49:28.725458,POP CORN (BOCADITOS),500.0,g,4.0,POP CORN (BOCADITOS)
Maíz Pop Corn Costeño 500g,,500.0,g,4.0,wong,2024-12-05 19:26:24.863094,POP CORN (BOCADITOS),500.0,g,4.0,POP CORN (BOCADITOS)
Maíz Pop Corn TESORO VERDE Bolsa 500g,TESORO VERDE,500.0,g,4.2,vivanda,2024-12-05 22:31:42.526130,POP CORN (BOCADITOS),500.0,g,4.2,POP CORN (BOCADITOS)
Maíz Pop Corn BELL'S Bolsa 500g,BELL'S,500.0,g,4.3,vivanda,2024-12-05 22:31:42.526130,POP CORN (BOCADITOS),500.0,g,4.3,POP CORN (BOCADITOS)
Maíz Pop Corn Máxima 500g,,500.0,g,4.3,metro,2024-12-05 16:49:28.725458,POP CORN (BOCADITOS),500.0,g,4.3,POP CORN (BOCADITOS)
Maiz Pop Corn Paisana Bolsa 500 g,,500.0,g,4.4,metro,2024-12-05 16:49:28.725458,POP CORN (BOCADITOS),500.0,g,4.4,POP CORN (BOCADITOS)
