description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Tableta Para Taza Sabor Chocolate Clavo Y Canela x 60 g,S/ 1.80,tottus,CHOCOLATE EN PASTA (TAZA),2024-12-05 12:28:49.350517,60.0,g,Tableta Para Taza Sabor Chocolate Clavo Y Canela x,1.8,tottus,,GENERICO,CHOCOLATE EN PASTA (TAZA)
Tableta Para Taza Sabor Chocolate x 90 g,S/ 2,tottus,CHOCOLATE EN PASTA (TAZA),2024-12-05 12:28:49.350517,90.0,g,Tableta Para Taza Sabor Chocolate x,2.0,tottus,,TOTTUS,CHOCOLATE EN PASTA (TAZA)
Wafer Late 9 Unidades de 19.5g c/u,S/ 5.90,tottus,CHOCOLATE EN PASTA (TAZA),2024-12-05 12:28:49.350517,9.0,un,Wafer Late ades de  c/u,5.9,tottus,,TOTTUS,CHOCOLATE EN PASTA (TAZA)
Chocolate A La Taza Con Azúcar x 100 g,S/ 10.20,tottus,CHOCOLATE EN PASTA (TAZA),2024-12-05 12:28:49.350517,100.0,g,Chocolate A La Taza Con Azúcar x,10.2,tottus,,LA IBERICA,CHOCOLATE EN PASTA (TAZA)
Chocolate para Taza SOL DE CUSCO Pasta Pura Ta...,S/ 13.70 un,plaza_vea,CHOCOLATE EN PASTA (TAZA),2024-12-05 15:45:12.889297,80.0,g,Chocolate para Taza SOL DE CUSCO Pasta Pura Ta,13.7,plaza_vea,Bolsa 80g,,CHOCOLATE EN PASTA (TAZA)
Tableta Para Taza Pasta Pura x 80 g,S/ 13.70,tottus,CHOCOLATE EN PASTA (TAZA),2024-12-05 12:28:49.350517,80.0,g,Tableta Para Taza Pasta Pura x,13.7,tottus,,SOL DEL CUSCO,CHOCOLATE EN PASTA (TAZA)
Chocolate para Taza Pasta Pura Sol del Cusco 80g,S/ 14.50,metro,CHOCOLATE EN PASTA (TAZA),2024-12-05 16:26:30.273689,80.0,g,Chocolate para Taza Pasta Pura Sol del Cusco,14.5,metro,,,CHOCOLATE EN PASTA (TAZA)
Chocolate para Taza Pasta Pura Sol del Cusco 80g,S/ 14.50,wong,CHOCOLATE EN PASTA (TAZA),2024-12-05 19:03:16.887497,80.0,g,Chocolate para Taza Pasta Pura Sol del Cusco,14.5,wong,,,CHOCOLATE EN PASTA (TAZA)
Tableta Para Taza Chocolate 100% Cacao Organico x 100 g,S/ 16,tottus,CHOCOLATE EN PASTA (TAZA),2024-12-05 12:28:49.350517,100.0,g,Tableta Para Taza Chocolate 100% Cacao Organico x,16.0,tottus,,ORQUIDEA,CHOCOLATE EN PASTA (TAZA)
Pasta de Cacao Orgánico Ecoandino Inkani Tableta 100 g,S/ 16.60,wong,CHOCOLATE EN PASTA (TAZA),2024-12-05 19:03:16.887497,100.0,g,Pasta de Cacao Orgánico Ecoandino Inkani Tableta,16.6,wong,,,CHOCOLATE EN PASTA (TAZA)
Chocolate Instantáneo Para Taza Lata x 324 g,S/ 21.40,tottus,CHOCOLATE EN PASTA (TAZA),2024-12-05 12:28:49.350517,324.0,g,Chocolate Instantáneo Para Taza Lata x,21.4,tottus,,SOL DEL CUSCO,CHOCOLATE EN PASTA (TAZA)
Chocolate Instantáneo Para Taza Clavo Canela Lata x 324 g,S/ 21.40,tottus,CHOCOLATE EN PASTA (TAZA),2024-12-05 12:28:49.350517,324.0,g,Chocolate Instantáneo Para Taza Clavo Canela Lata x,21.4,tottus,,SOL DEL CUSCO,CHOCOLATE EN PASTA (TAZA)
Cafemoka Instantáneo Para Taza x 220 g,S/ 21.40,tottus,CHOCOLATE EN PASTA (TAZA),2024-12-05 12:28:49.350517,220.0,g,Cafemoka Instantáneo Para Taza x,21.4,tottus,,SOL DEL CUSCO,CHOCOLATE EN PASTA (TAZA)
Chocolate para Taza TIMONEL Bolsa 90g Caja 50u,S/ 52.00 26%,vega,CHOCOLATE EN PASTA (TAZA),2024-12-05 13:08:21.732411,90.0,g,Chocolate para Taza TIMONEL Bolsa  Caja 50u,52.0,vega,,Vega,CHOCOLATE EN PASTA (TAZA)
