description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Queso Edam Duman x kg,S/ 44.00 x kg,wong,QUESO EDAM,2024-12-05 18:21:22.760421,1.0,kg,Queso Edam Duman,44.0,wong,,,QUESO EDAM
Queso Edam De Origen Laminado 500g,S/ 45.20,wong,QUESO EDAM,2024-12-05 18:21:22.760421,500.0,g,Queso Edam De Origen Laminado,45.2,wong,,,QUESO EDAM
Mix Quesos Pack Edam Gouda Emmental 300 g,S/ 46.90,tottus,QUESO EDAM,2024-12-05 11:49:35.575819,300.0,g,Mix Quesos Pack Edam Gouda Emmental,46.9,tottus,,TOTTUS,QUESO EDAM
Queso Edam Bonlé en Tajadas x kg,S/ 49.00 x kg,wong,QUESO EDAM,2024-12-05 18:21:22.760421,1.0,kg,Queso Edam Bonlé en Tajadas,49.0,wong,,,QUESO EDAM
Queso Edam Laive x kg,S/ 49.90 x kg,metro,QUESO EDAM,2024-12-05 15:48:04.181126,1.0,kg,Queso Edam Laive,49.9,metro,,,QUESO EDAM
Queso Edam Cuisine & Co x kg,S/ 49.90 x kg,metro,QUESO EDAM,2024-12-05 15:48:04.181126,1.0,kg,Queso Edam Cuisine & Co,49.9,metro,,,QUESO EDAM
Queso Edam Light Cuisine & Co x kg,S/ 50.60 x kg,metro,QUESO EDAM,2024-12-05 15:48:04.181126,1.0,kg,Queso Edam Light Cuisine & Co,50.6,metro,,,QUESO EDAM
Queso Edam Light Cuisine & Co x kg,S/ 50.60 x kg,wong,QUESO EDAM,2024-12-05 18:21:22.760421,1.0,kg,Queso Edam Light Cuisine & Co,50.6,wong,,,QUESO EDAM
Queso Edam Président en Tajadas x kg,S/ 51.50 x kg,metro,QUESO EDAM,2024-12-05 15:48:04.181126,1.0,kg,Queso Edam Président en Tajadas,51.5,metro,,,QUESO EDAM
Queso Edam La Matilde en Tajadas 1kg,S/ 52.00,metro,QUESO EDAM,2024-12-05 15:48:04.181126,1.0,kg,Queso Edam La Matilde en Tajadas,52.0,metro,,,QUESO EDAM
Queso Edam Light Laive en Tajadas x kg,S/ 54.90 x kg,metro,QUESO EDAM,2024-12-05 15:48:04.181126,1.0,kg,Queso Edam Light Laive en Tajadas,54.9,metro,,,QUESO EDAM
Queso Edam Duman x kg,S/ 55.00 x kg,metro,QUESO EDAM,2024-12-05 15:48:04.181126,1.0,kg,Queso Edam Duman,55.0,metro,,,QUESO EDAM
Queso Edam Braedt en Tajadas x kg,S/ 60.90 x kg,metro,QUESO EDAM,2024-12-05 15:48:04.181126,1.0,kg,Queso Edam Braedt en Tajadas,60.9,metro,,,QUESO EDAM
Queso Edam La Matilde en Tajadas 1kg,S/ 64.00,wong,QUESO EDAM,2024-12-05 18:21:22.760421,1.0,kg,Queso Edam La Matilde en Tajadas,64.0,wong,,,QUESO EDAM
Queso Edam Milkunz en Tajadas x kg,S/ 72.90 x kg,metro,QUESO EDAM,2024-12-05 15:48:04.181126,1.0,kg,Queso Edam Milkunz en Tajadas,72.9,metro,,,QUESO EDAM
Queso Edam Milkunz en Tajadas x kg,S/ 72.90 x kg,wong,QUESO EDAM,2024-12-05 18:21:22.760421,1.0,kg,Queso Edam Milkunz en Tajadas,72.9,wong,,,QUESO EDAM
Queso Maduro Edam Milkunz Bola x Kg,S/ 102.00 x kg,wong,QUESO EDAM,2024-12-05 18:21:22.760421,1.0,kg,Queso Maduro Edam Milkunz Bola,102.0,wong,,,QUESO EDAM
Queso Maduro Edam Vonk Bola al Vacío x Kilo,S/ 107.00 x kg,wong,QUESO EDAM,2024-12-05 18:21:22.760421,1.0,kg,Queso Maduro Edam Vonk Bola al Vacío,107.0,wong,,,QUESO EDAM
Queso Maduro Edam Gestam x kg,S/ 123.50 x kg,wong,QUESO EDAM,2024-12-05 18:21:22.760421,1.0,kg,Queso Maduro Edam Gestam,123.5,wong,,,QUESO EDAM
