description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado
Aceite de Oliva Extra Virgen Orgánico Borges Botella 500 ml,,500.0,ml,45.9,wong,2024-12-05 18:23:55.969958,ACEITE DE OLIVA,1.0,l,91.8
Aceite De Oliva Extra Virgen Familiar Picual Castillo De Canena Botella 250 ml,,250.0,ml,45.9,wong,2024-12-05 18:23:55.969958,ACEITE DE OLIVA,1.0,l,183.6
Aceite de Oliva Extra Virgen Carbonell Botella 500 ml,,500.0,ml,46.5,metro,2024-12-05 15:50:55.737751,ACEITE DE OLIVA,1.0,l,93.0
Aceite de Oliva OLIVOS DEL SUR Extra Virgen Bo...,,500.0,ml,46.9,plaza_vea,2024-12-05 15:09:34.253857,ACEITE DE OLIVA,1.0,l,93.8
Aceite de Oliva EL OLIVAR Extra Virgen Botella 500ml,EL OLIVAR,500.0,ml,47.4,vivanda,2024-12-05 21:57:26.755416,ACEITE DE OLIVA,1.0,l,94.8
Aceite de Oliva ACAVILLE Extra Virgen Botella 500ml,ACAVILLE,500.0,ml,47.9,vivanda,2024-12-05 21:57:26.755416,ACEITE DE OLIVA,1.0,l,95.8
Aceite de Oliva ACAVILLE Extra Virgen Gourmet Botella 500ml,ACAVILLE,500.0,ml,48.99,vivanda,2024-12-05 21:57:26.755416,ACEITE DE OLIVA,1.0,l,97.98
Aceite de Oliva ACAVILLE Extra Virgen Gourmet ...,,500.0,ml,48.99,plaza_vea,2024-12-05 15:09:34.253857,ACEITE DE OLIVA,1.0,l,97.98
Aceite de Oliva Huerto Extra Virgen Alamein Premium 500ml,,500.0,ml,49.0,wong,2024-12-05 18:23:55.969958,ACEITE DE OLIVA,1.0,l,98.0
Aceite de Oliva Finca Rotondo Extra Virgen 500ml,,500.0,ml,49.0,metro,2024-12-05 15:50:55.737751,ACEITE DE OLIVA,1.0,l,98.0
Aceite de Oliva Virgen Botella 500 ml,,500.0,ml,49.3,metro,2024-12-05 15:50:55.737751,ACEITE DE OLIVA,1.0,l,98.6
Aceite de Oliva Santolivo Extra Virgen 500ml,,500.0,ml,49.9,wong,2024-12-05 18:23:55.969958,ACEITE DE OLIVA,1.0,l,99.8
Aceite de Oliva CREMONINI Extra Virgen Botella...,,500.0,ml,49.9,plaza_vea,2024-12-05 15:09:34.253857,ACEITE DE OLIVA,1.0,l,99.8
Aceite de Oliva Puro Botella 500 ml,,500.0,ml,50.3,metro,2024-12-05 15:50:55.737751,ACEITE DE OLIVA,1.0,l,100.6
Aceite de Oliva Extra Virgen 500 mL,OLIVOS DEL SUR,500.0,ml,51.9,tottus,2024-12-05 11:52:22.581679,ACEITE DE OLIVA,1.0,l,103.8
Aceite de Oliva Cuisine & Co 1L,,1.0,l,54.8,metro,2024-12-05 15:50:55.737751,ACEITE DE OLIVA,1.0,l,54.8
Aceite de Oliva Cuisine & Co Botella 1 Lt,,1.0,l,54.8,metro,2024-12-05 15:50:55.737751,ACEITE DE OLIVA,1.0,l,54.8
Aceite de Oliva EL CORTE INGLÉS Extra Virgen B...,,1.0,l,54.9,plaza_vea,2024-12-05 15:09:34.253857,ACEITE DE OLIVA,1.0,l,54.9
Aceite de Oliva Cuisine & Co Botella 1 Lt,,1.0,l,55.8,wong,2024-12-05 18:23:55.969958,ACEITE DE OLIVA,1.0,l,55.8
Aceite de Oliva Cuisine & Co 1L,,1.0,l,55.8,wong,2024-12-05 18:23:55.969958,ACEITE DE OLIVA,1.0,l,55.8
Aceite de Oliva BELL'S Puro Botella 900ml,BELL'S,900.0,ml,56.19,vivanda,2024-12-05 21:57:26.755416,ACEITE DE OLIVA,1.0,l,62.43333333333334
Aceite de Oliva Extra Virgen Filippo Berio 750ml,,750.0,ml,59.5,metro,2024-12-05 15:50:55.737751,ACEITE DE OLIVA,1.0,l,79.33333333333333
Aceite de Oliva VALDEPORRES Suave Botella 1L,,1.0,l,59.9,plaza_vea,2024-12-05 15:09:34.253857,ACEITE DE OLIVA,1.0,l,59.9
Aceite de Oliva Extra Virgen Filippo Berio 750ml,,750.0,ml,59.9,wong,2024-12-05 18:23:55.969958,ACEITE DE OLIVA,1.0,l,79.86666666666666
Pack de Aceite de Oliva 500 mL + Vinagre de Manzaza 100 mL,OLIVOS DEL SUR,500.0,ml,61.7,tottus,2024-12-05 11:52:22.581679,ACEITE DE OLIVA,1.0,l,123.4
Aceite Vegetal COCINERO Galón 5L,Cocinero,5.0,l,62.1,vega,2024-12-05 12:28:35.181411,ACEITE DE OLIVA,1.0,l,12.420000000000002
Aceite de Oliva La Española Puro Botella 1 L,,1.0,l,64.5,metro,2024-12-05 15:50:55.737751,ACEITE DE OLIVA,1.0,l,64.5
