description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado
Panetón Todinoo Bolsa 900g + Panetón Todinnito 85g,,900.0,g,25.5,wong,2024-12-05 17:42:09.348768,PANETÓN,900.0,g,25.5
Panetón SAPITO Caja 450g,SAPITO,450.0,g,25.5,vivanda,2024-12-05 21:34:08.513451,PANETÓN,450.0,g,25.5
Panetón SAPITO Caja 450g,,450.0,g,25.5,plaza_vea,2024-12-05 14:32:54.227755,PANETÓN,450.0,g,25.5
Panetón TODINNO Caja 900gr + Todinnito Caja 85gr,TODINNO,900.0,g,25.5,vega,2024-12-05 11:46:23.316719,PANETÓN,900.0,g,25.5
Panetón Pasas Frutas Caja 880 gr,DONOFRIO,880.0,g,25.5,tottus,2024-12-05 11:17:35.295222,PANETÓN,880.0,g,25.5
Panetón Caja x 450 g,SAPITO,450.0,g,25.5,tottus,2024-12-05 11:17:35.295222,PANETÓN,450.0,g,25.5
Panetón Todinoo Bolsa 900g + Panetón Todinnito 85g,,900.0,g,25.5,metro,2024-12-05 15:15:01.156214,PANETÓN,900.0,g,25.5
Panetón Integral Unión Castañas Doypack 900g,,900.0,g,25.9,wong,2024-12-05 17:42:09.348768,PANETÓN,900.0,g,25.9
Panetón con Trozos de Chocolate POESSIA Bolsa ...,,900.0,g,25.9,plaza_vea,2024-12-05 14:32:54.227755,PANETÓN,900.0,g,25.9
Panetón D'Onofrio Caja 880g,,880.0,g,25.9,metro,2024-12-05 15:15:01.156214,PANETÓN,880.0,g,25.9
Panetón COSTA Caja 800g,,800.0,g,25.9,plaza_vea,2024-12-05 14:32:54.227755,PANETÓN,800.0,g,25.9
Panetón DONOFRIO Caja 880gr,Donofrio,880.0,g,25.9,vega,2024-12-05 11:46:23.316719,PANETÓN,880.0,g,25.9
Panetón Integral Unión Castañas Doypack 900g,,900.0,g,25.9,metro,2024-12-05 15:15:01.156214,PANETÓN,900.0,g,25.9
Paneton UNIÓN en Bolsa 900g,,900.0,g,26.5,plaza_vea,2024-12-05 14:32:54.227755,PANETÓN,900.0,g,26.5
Paneton UNIÓN en Bolsa 900g,UNIÓN,900.0,g,26.5,vivanda,2024-12-05 21:34:08.513451,PANETÓN,900.0,g,26.5
PANETON 900G+TODINNITO 85G C/FRUTA CONF,TODINNO,900.0,g,26.5,tottus,2024-12-05 11:17:35.295222,PANETÓN,900.0,g,26.5
Panetón DONOFRIO de Chocolate Relleno con Manjar Caja 450g,D'ONOFRIO,450.0,g,26.5,vivanda,2024-12-05 21:34:08.513451,PANETÓN,450.0,g,26.5
Panetón DONOFRIO de Chocolate Relleno con Manj...,,450.0,g,26.5,plaza_vea,2024-12-05 14:32:54.227755,PANETÓN,450.0,g,26.5
Panetón Ziplock Poessia 900 gr,SAN JORGE,900.0,g,26.5,tottus,2024-12-05 11:17:35.295222,PANETÓN,900.0,g,26.5
Panetón TODINNO Caja 900g + Panetón TODINNITO ...,,2.0,un,26.5,plaza_vea,2024-12-05 14:32:54.227755,PANETÓN,2.0,un,26.5
Panetón Gloria Caja 900g,,900.0,g,26.9,metro,2024-12-05 15:15:01.156214,PANETÓN,900.0,g,26.9
Panetón Gloria Caja 900g,,900.0,g,26.9,wong,2024-12-05 17:42:09.348768,PANETÓN,900.0,g,26.9
Panetón GLORIA Bolsa 900g,GLORIA,900.0,g,26.9,vivanda,2024-12-05 21:34:08.513451,PANETÓN,900.0,g,26.9
Panetón en Bolsa 900 g,BIMBO,900.0,g,26.9,tottus,2024-12-05 11:17:35.295222,PANETÓN,900.0,g,26.9
Panetón WINTER'S Bolsa 800g,WINTER'S,800.0,g,27.5,vivanda,2024-12-05 21:34:08.513451,PANETÓN,800.0,g,27.5
Panetón Winter's Doypack 800g,,800.0,g,27.5,metro,2024-12-05 15:15:01.156214,PANETÓN,800.0,g,27.5
Panetón Vegano Cuisine & Co Caja 500g,,500.0,g,27.9,metro,2024-12-05 15:15:01.156214,PANETÓN,500.0,g,27.9
Panetón Iluminato Doypack 900g,,900.0,g,27.9,wong,2024-12-05 17:42:09.348768,PANETÓN,900.0,g,27.9
Panetón Iluminato Doypack 900g,,900.0,g,27.9,metro,2024-12-05 15:15:01.156214,PANETÓN,900.0,g,27.9
