description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Lavadora WT13WPBK 13 Kg Smart Motion Carga Superior Blanco,"S/ 1,099",tottus,PAPA BLANCA,2024-12-05 12:23:14.522804,13.0,kg,Lavadora WT13WPBK  Smart Motion Carga Superior Blanco,1.0,tottus,,LG,PAPA BLANCA
Lavadora WT16WVTB 16 Kg TurboDrum Carga Superior Blanco,"S/ 1,399",tottus,PAPA BLANCA,2024-12-05 12:23:14.522804,16.0,kg,Lavadora WT16WVTB  TurboDrum Carga Superior Blanco,1.0,tottus,,LG,PAPA BLANCA
Papa Blanca x kg,S/ 1.59 x kg,metro,PAPA BLANCA,2024-12-05 16:22:00.234510,1.0,kg,Papa Blanca,1.59,metro,,,PAPA BLANCA
Papa Blanca Cocktail x kg,S/ 1.99 x kg,metro,PAPA BLANCA,2024-12-05 16:22:00.234510,1.0,kg,Papa Blanca Cocktail,1.99,metro,,,PAPA BLANCA
Papa Blanca Metro x kg,S/ 2.60 x kg,metro,PAPA BLANCA,2024-12-05 16:22:00.234510,1.0,kg,Papa Blanca Metro,2.6,metro,,,PAPA BLANCA
Papa Blanca,S/ 2.79 x kg,plaza_vea,PAPA BLANCA,2024-12-05 15:40:32.070092,0.5,kg,Papa Blanca,2.79,plaza_vea,Presentación 0.5 kg aprox.,,PAPA BLANCA
Papa Blanca Yungay Metro x kg,S/ 2.99 x kg,metro,PAPA BLANCA,2024-12-05 16:22:00.234510,1.0,kg,Papa Blanca Yungay Metro,2.99,metro,,,PAPA BLANCA
Papa Blanca Yungay,S/ 3.19 x kg,plaza_vea,PAPA BLANCA,2024-12-05 15:40:32.070092,1.0,kg,Papa Blanca Yungay,3.19,plaza_vea,Presentación 1 kg aprox.,,PAPA BLANCA
Papa Blanca Canchán Procesada x kgs,S/ 3.39 x kg,metro,PAPA BLANCA,2024-12-05 16:22:00.234510,1.0,kg,Papa Blanca Canchán Procesada s,3.39,metro,,,PAPA BLANCA
VINAGRE BLANCO X 1 L,S/ 3.90,tottus,PAPA BLANCA,2024-12-05 12:23:14.522804,1.0,l,VINAGRE BLANCO X,3.9,tottus,,TOTTUS,PAPA BLANCA
Marshmellows Millows Cilindro Blanco 145 g,S/ 4.90,tottus,PAPA BLANCA,2024-12-05 12:23:14.522804,145.0,g,Marshmellows Millows Cilindro Blanco,4.9,tottus,,COLOMBINA,PAPA BLANCA
Papas LAYS Clásicas Bolsa 210gr,S/ 7.00,vega,PAPA BLANCA,2024-12-05 13:01:40.994072,210.0,g,Papas LAYS Clásicas Bolsa r,7.0,vega,,Lays,PAPA BLANCA
Harina de Maíz Blanco Precocido 1 kg,S/ 8.50,tottus,PAPA BLANCA,2024-12-05 12:23:14.522804,1.0,kg,Harina de Maíz Blanco Precocido,8.5,tottus,,PAN,PAPA BLANCA
Papa Blanca Yungay Agro Selecto 2kg,S/ 8.50,metro,PAPA BLANCA,2024-12-05 16:22:00.234510,2.0,kg,Papa Blanca Yungay Agro Selecto,8.5,metro,,,PAPA BLANCA
Plato Blanco 23 Tami 20 und,S/ 8.90,tottus,PAPA BLANCA,2024-12-05 12:23:14.522804,20.0,un,Plato Blanco 23 Tami d,8.9,tottus,,,PAPA BLANCA
Manjar Blanco x 500 g,S/ 11.30,tottus,PAPA BLANCA,2024-12-05 12:23:14.522804,500.0,g,Manjar Blanco x,11.3,tottus,,LAIVE,PAPA BLANCA
Packx3 Jabón Blanco 90 g,S/ 12.50,tottus,PAPA BLANCA,2024-12-05 12:23:14.522804,90.0,g,Packx3 Jabón Blanco,12.5,tottus,,DOVE,PAPA BLANCA
Pan Molde Blanco Sin Corteza 560 g,S/ 12.90,tottus,PAPA BLANCA,2024-12-05 12:23:14.522804,560.0,g,Pan Molde Blanco Sin Corteza,12.9,tottus,,TOTTUS,PAPA BLANCA
