description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado
Yogurt Yopi Laive Fresa Vaso 80 g,,80.0,g,0.9,metro,2024-12-05 15:47:49.931634,YOGUR MIXTO EN VASO,80.0,g,0.9
Yogurt Probiótico LAIVE Fresa Vaso 120g,,120.0,g,1.59,plaza_vea,2024-12-05 15:06:21.538266,YOGUR MIXTO EN VASO,120.0,g,1.59
Yogurt GLORIA Batti Shake Vainilla Vaso 120g,,120.0,g,1.6,plaza_vea,2024-12-05 15:06:21.538266,YOGUR MIXTO EN VASO,120.0,g,1.6
Yogurt GLORIA Batti Shake Fresa Vaso 120g,GLORIA,120.0,g,1.6,vivanda,2024-12-05 21:54:49.958723,YOGUR MIXTO EN VASO,120.0,g,1.6
Yogurt Battishake Gloria Fresa Vaso 120 g,,120.0,g,1.7,wong,2024-12-05 18:20:28.067546,YOGUR MIXTO EN VASO,120.0,g,1.7
Yogurt GLORIA Frutado Durazno Vaso 120g,,120.0,g,1.7,plaza_vea,2024-12-05 15:06:21.538266,YOGUR MIXTO EN VASO,120.0,g,1.7
Yogurt Batishake Gloria Vainilla Vaso 120 g,,120.0,g,1.7,wong,2024-12-05 18:20:28.067546,YOGUR MIXTO EN VASO,120.0,g,1.7
Yogurt GLORIA Frutado Durazno Vaso 120g,GLORIA,120.0,g,1.8,vivanda,2024-12-05 21:54:49.958723,YOGUR MIXTO EN VASO,120.0,g,1.8
Yogurt GLORIA Parcialmente Descremado Sabor a ...,,180.0,kg,1.9,plaza_vea,2024-12-05 15:06:21.538266,YOGUR MIXTO EN VASO,180.0,kg,1.9
Yogurt Bebible GLORIA Sabor a Vainilla Botella...,,180.0,g,1.9,plaza_vea,2024-12-05 15:06:21.538266,YOGUR MIXTO EN VASO,180.0,g,1.9
Yogurt Bebible GLORIA Sabor a Durazno Botella ...,,180.0,g,1.9,plaza_vea,2024-12-05 15:06:21.538266,YOGUR MIXTO EN VASO,180.0,g,1.9
Yogurt Bebible Gloria Fresa Botella 180 g,,180.0,g,2.0,metro,2024-12-05 15:47:49.931634,YOGUR MIXTO EN VASO,180.0,g,2.0
Yogurt Bebible Gloria Vainilla Botella 180 g,,180.0,g,2.0,metro,2024-12-05 15:47:49.931634,YOGUR MIXTO EN VASO,180.0,g,2.0
Yogurt Bebible Gloria Lúcuma Botella 180 g,,180.0,g,2.0,metro,2024-12-05 15:47:49.931634,YOGUR MIXTO EN VASO,180.0,g,2.0
Yogurt Bebible Gloria Sabor Fresa y Plátano 180g,,180.0,g,2.0,metro,2024-12-05 15:47:49.931634,YOGUR MIXTO EN VASO,180.0,g,2.0
Yogurt Bebible Sabor Vainilla Francesa Laive 180g,,180.0,g,2.0,wong,2024-12-05 18:20:28.067546,YOGUR MIXTO EN VASO,180.0,g,2.0
Yogurt Gloria Slim Sabor Fresa 120g,,120.0,g,2.0,wong,2024-12-05 18:20:28.067546,YOGUR MIXTO EN VASO,120.0,g,2.0
Yogurt Bebible Sabor Vainilla Francesa Laive 180g,,180.0,g,2.0,metro,2024-12-05 15:47:49.931634,YOGUR MIXTO EN VASO,180.0,g,2.0
Yogurt Bebible Laive Fresa Botella 180g,,180.0,g,2.1,wong,2024-12-05 18:20:28.067546,YOGUR MIXTO EN VASO,180.0,g,2.1
Yogurt Batido GLORIA Griego Sabor Mango Vaso 120g,GLORIA,120.0,g,2.2,vivanda,2024-12-05 21:54:49.958723,YOGUR MIXTO EN VASO,120.0,g,2.2
Yogurt Gloria Griego Sabor Mango 120g,,120.0,g,2.2,metro,2024-12-05 15:47:49.931634,YOGUR MIXTO EN VASO,120.0,g,2.2
Yogurt Bebible Gloria Fresa Botella 180 g,,180.0,g,2.2,wong,2024-12-05 18:20:28.067546,YOGUR MIXTO EN VASO,180.0,g,2.2
Yogurt Batido GLORIA Griego Sabor Mango Vaso 1...,,120.0,g,2.2,plaza_vea,2024-12-05 15:06:21.538266,YOGUR MIXTO EN VASO,120.0,g,2.2
Yogurt Gloria Griego Sabor Natural 120g,,120.0,g,2.2,wong,2024-12-05 18:20:28.067546,YOGUR MIXTO EN VASO,120.0,g,2.2
Yogurt Griego LAIVE Sabor a Frutos Rojos Vaso ...,,115.0,g,2.2,plaza_vea,2024-12-05 15:06:21.538266,YOGUR MIXTO EN VASO,115.0,g,2.2
Yogurt Bebible Gloria Vainilla Botella 180 g,,180.0,g,2.2,wong,2024-12-05 18:20:28.067546,YOGUR MIXTO EN VASO,180.0,g,2.2
Yogurt Bebible Gloria Lúcuma Botella 180 g,,180.0,g,2.2,wong,2024-12-05 18:20:28.067546,YOGUR MIXTO EN VASO,180.0,g,2.2
Yogurt Griego LAIVE con Trozos de Fresa Vaso 1...,,120.0,g,2.2,plaza_vea,2024-12-05 15:06:21.538266,YOGUR MIXTO EN VASO,120.0,g,2.2
Yogurt Gloria Griego Sabor Frutos Rojos 120g,,120.0,g,2.2,wong,2024-12-05 18:20:28.067546,YOGUR MIXTO EN VASO,120.0,g,2.2
Yogurt Batido GLORIA Griego Sabor Maracuyá Vas...,,120.0,g,2.2,plaza_vea,2024-12-05 15:06:21.538266,YOGUR MIXTO EN VASO,120.0,g,2.2
Yogurt Gloria Griego Sabor Frutos Rojos 120g,,120.0,g,2.2,metro,2024-12-05 15:47:49.931634,YOGUR MIXTO EN VASO,120.0,g,2.2
Yogurt Griego LAIVE Sabor a Frutos Rojos Vaso 115g,LAIVE,115.0,g,2.2,vivanda,2024-12-05 21:54:49.958723,YOGUR MIXTO EN VASO,115.0,g,2.2
Yogurt Batido GLORIA Griego Sabor Frutos Rojos...,,120.0,g,2.2,plaza_vea,2024-12-05 15:06:21.538266,YOGUR MIXTO EN VASO,120.0,g,2.2
Yogurt Gloria Griego Sabor Mango 120g,,120.0,g,2.2,wong,2024-12-05 18:20:28.067546,YOGUR MIXTO EN VASO,120.0,g,2.2
