description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Galletas Animalitos 60g,S/ 1.00,metro,GALLINA EVISCERADA,2024-12-05 15:30:04.800268,60.0,g,Galletas Animalitos,1.0,metro,,,GALLINA EVISCERADA
Galletas Saladas FIELD Cream Cracker Paquete 7...,S/ 1.40 un,plaza_vea,GALLINA EVISCERADA,2024-12-05 14:45:56.585170,5.0,g,Galletas Saladas FIELD Cream Cracker Paquete 7,1.4,plaza_vea,"Paquete 73,5g",,GALLINA EVISCERADA
Galletas Saladas RITZ sabor Original Paquete 5...,S/ 1.50 un,plaza_vea,GALLINA EVISCERADA,2024-12-05 14:45:56.585170,52.5,g,Galletas Saladas RITZ sabor Original Paquete 5,1.5,plaza_vea,Bolsa 52.5g,,GALLINA EVISCERADA
Galletas Saladas RITZ Mini Original Bolsa 50g,S/ 1.50 un,plaza_vea,GALLINA EVISCERADA,2024-12-05 14:45:56.585170,50.0,g,Galletas Saladas RITZ Mini Original Bolsa,1.5,plaza_vea,Paquete 50 g,,GALLINA EVISCERADA
Sopa instantánea AJINOMEN Gallina criolla Bolsa 80Gr,S/ 1.60,vivanda,GALLINA EVISCERADA,2024-12-05 21:41:02.677066,80.0,g,Sopa instantánea AJINOMEN Gallina criolla Bolsa r,1.6,vivanda,,AJINOMEN,GALLINA EVISCERADA
Sopa con Fideos Instantánea Ajinomen Sabor Gallina Light 80g,S/ 1.60,wong,GALLINA EVISCERADA,2024-12-05 17:59:12.590624,80.0,g,Sopa con Fideos Instantánea Ajinomen Sabor Gallina Light,1.6,wong,,,GALLINA EVISCERADA
Sopa Instántanea AJINOMEN Sabor a Gallina Picante Bolsa 80g,S/ 1.60,vivanda,GALLINA EVISCERADA,2024-12-05 21:41:02.677066,80.0,g,Sopa Instántanea AJINOMEN Sabor a Gallina Picante Bolsa,1.6,vivanda,,AJINOMEN,GALLINA EVISCERADA
Galletas Fruta Mixta Bolsa 60 g,S/ 1.60,wong,GALLINA EVISCERADA,2024-12-05 17:59:12.590624,60.0,g,Galletas Fruta Mixta Bolsa,1.6,wong,,,GALLINA EVISCERADA
Galleta SAN JORGE Soda Familiar 75gr,S/ 1.60,vega,GALLINA EVISCERADA,2024-12-05 12:00:15.724621,75.0,g,Galleta SAN JORGE Soda Familiar r,1.6,vega,,San Jorge,GALLINA EVISCERADA
Sopa Instantánea Ajinomen Sabor Gallina 80g,S/ 1.60,metro,GALLINA EVISCERADA,2024-12-05 15:30:04.800268,80.0,g,Sopa Instantánea Ajinomen Sabor Gallina,1.6,metro,,,GALLINA EVISCERADA
Sopa instantánea AJINOMEN Gallina criolla Bols...,S/ 1.60 un,plaza_vea,GALLINA EVISCERADA,2024-12-05 14:45:56.585170,80.0,g,Sopa instantánea AJINOMEN Gallina criolla Bols,1.6,plaza_vea,Bolsa 80g,,GALLINA EVISCERADA
Sopa Instántanea AJINOMEN Sabor a Gallina Bols...,S/ 1.60 un,plaza_vea,GALLINA EVISCERADA,2024-12-05 14:45:56.585170,80.0,g,Sopa Instántanea AJINOMEN Sabor a Gallina Bols,1.6,plaza_vea,Bolsa 80g,,GALLINA EVISCERADA
Sopa Instantánea AJINOMEN Sabor a Gallina Picante Bolsa 80g,S/ 1.60,vega,GALLINA EVISCERADA,2024-12-05 12:00:15.724621,80.0,g,Sopa Instantánea AJINOMEN Sabor a Gallina Picante Bolsa,1.6,vega,,Ajinomen,GALLINA EVISCERADA
Galletas Morochas Snack 46g,S/ 1.70,wong,GALLINA EVISCERADA,2024-12-05 17:59:12.590624,46.0,g,Galletas Morochas Snack,1.7,wong,,,GALLINA EVISCERADA
Galletas de Vainilla SAN JORGE Paquete 120g,S/ 1.70 un,plaza_vea,GALLINA EVISCERADA,2024-12-05 14:45:56.585170,120.0,g,Galletas de Vainilla SAN JORGE Paquete,1.7,plaza_vea,Paquete 120g,,GALLINA EVISCERADA
Galletas Soda San Jorge Paquete 75 g,S/ 1.80,metro,GALLINA EVISCERADA,2024-12-05 15:30:04.800268,75.0,g,Galletas Soda San Jorge Paquete,1.8,metro,,,GALLINA EVISCERADA
Sopa Instantánea Ajinomen Gallina Light 80 g,S/ 1.90,tottus,GALLINA EVISCERADA,2024-12-05 11:29:05.266817,80.0,g,Sopa Instantánea Ajinomen Gallina Light,1.9,tottus,,AJINOMOTO,GALLINA EVISCERADA
Sopa Instantánea Ajinomen Sabor Gallina Criolla 80 g,S/ 1.90,tottus,GALLINA EVISCERADA,2024-12-05 11:29:05.266817,80.0,g,Sopa Instantánea Ajinomen Sabor Gallina Criolla,1.9,tottus,,AJINOMOTO,GALLINA EVISCERADA
Galletas Travesuras 50g,S/ 1.90,metro,GALLINA EVISCERADA,2024-12-05 15:30:04.800268,50.0,g,Galletas Travesuras,1.9,metro,,,GALLINA EVISCERADA
Galletas Soda San Jorge Paquete 75 g,S/ 1.90,wong,GALLINA EVISCERADA,2024-12-05 17:59:12.590624,75.0,g,Galletas Soda San Jorge Paquete,1.9,wong,,,GALLINA EVISCERADA
Galletas Saladas Ritz Original 52.5g,S/ 1.90,metro,GALLINA EVISCERADA,2024-12-05 15:30:04.800268,52.5,g,Galletas Saladas Ritz Original,1.9,metro,,,GALLINA EVISCERADA
Galletas CHIPS AHOY! Mini Original Bolsa 50g,S/ 1.90 un,plaza_vea,GALLINA EVISCERADA,2024-12-05 14:45:56.585170,50.0,g,Galletas CHIPS AHOY! Mini Original Bolsa,1.9,plaza_vea,Paquete 50g,,GALLINA EVISCERADA
Galletas Chips Ahoy Mini Original 50g,S/ 1.90,metro,GALLINA EVISCERADA,2024-12-05 15:30:04.800268,50.0,g,Galletas Chips Ahoy Mini Original,1.9,metro,,,GALLINA EVISCERADA
Sopa Instantánea Ajinomen Sabor Gallina Picante 80 g,S/ 1.90,tottus,GALLINA EVISCERADA,2024-12-05 11:29:05.266817,80.0,g,Sopa Instantánea Ajinomen Sabor Gallina Picante,1.9,tottus,,AJINOMOTO,GALLINA EVISCERADA
Galletas Chips Ahoy Mini Original 50g,S/ 1.99,wong,GALLINA EVISCERADA,2024-12-05 17:59:12.590624,50.0,g,Galletas Chips Ahoy Mini Original,1.99,wong,,,GALLINA EVISCERADA
Galletas SAN JORGE Coconut Paquete 55g x 2u,S/ 2.00,vega,GALLINA EVISCERADA,2024-12-05 12:00:15.724621,55.0,g,Galletas SAN JORGE Coconut Paquete  x 2u,2.0,vega,,San Jorge,GALLINA EVISCERADA
Galletas de Arroz Costeño Clásica 50g,S/ 2.10,wong,GALLINA EVISCERADA,2024-12-05 17:59:12.590624,50.0,g,Galletas de Arroz Costeño Clásica,2.1,wong,,,GALLINA EVISCERADA
Caldo de Gallina Doña Gusta 6 Unidades,S/ 2.20,tottus,GALLINA EVISCERADA,2024-12-05 11:29:05.266817,6.0,un,Caldo de Gallina Doña Gusta ades,2.2,tottus,,AJINOMOTO,GALLINA EVISCERADA
Galletas Travesuras 50g,S/ 2.20,wong,GALLINA EVISCERADA,2024-12-05 17:59:12.590624,50.0,g,Galletas Travesuras,2.2,wong,,,GALLINA EVISCERADA
Caldo de Gallina DOÑA GUSTA Concentrado en Pol...,S/ 2.20 un,plaza_vea,GALLINA EVISCERADA,2024-12-05 14:45:56.585170,42.0,g,Caldo de Gallina DOÑA GUSTA Concentrado en Pol,2.2,plaza_vea,Caja 42g,,GALLINA EVISCERADA
Caldo de Gallina DOÑA GUSTA Concentrado en Polvo Caja 42g,S/ 2.20,vivanda,GALLINA EVISCERADA,2024-12-05 21:41:02.677066,42.0,g,Caldo de Gallina DOÑA GUSTA Concentrado en Polvo Caja,2.2,vivanda,,DOÑA GUSTA,GALLINA EVISCERADA
Concentrado en Polvo Doña Gusta Sabor Gallina 6un,S/ 2.20,metro,GALLINA EVISCERADA,2024-12-05 15:30:04.800268,6.0,un,Concentrado en Polvo Doña Gusta Sabor Gallina,2.2,metro,,,GALLINA EVISCERADA
Concentrado en Polvo Doña Gusta Sabor Gallina 6un,S/ 2.30,wong,GALLINA EVISCERADA,2024-12-05 17:59:12.590624,6.0,un,Concentrado en Polvo Doña Gusta Sabor Gallina,2.3,wong,,,GALLINA EVISCERADA
Galletas de Agua San Jorge Nubbe Bolsa 110 g,S/ 2.40,wong,GALLINA EVISCERADA,2024-12-05 17:59:12.590624,110.0,g,Galletas de Agua San Jorge Nubbe Bolsa,2.4,wong,,,GALLINA EVISCERADA
Galletas Field Sabor Vainilla Family Size 148g,S/ 2.60,metro,GALLINA EVISCERADA,2024-12-05 15:30:04.800268,148.0,g,Galletas Field Sabor Vainilla Family Size,2.6,metro,,,GALLINA EVISCERADA
Galletas Integrales DEL PARAÍSO Ajonjolí con M...,S/ 2.70 un,plaza_vea,GALLINA EVISCERADA,2024-12-05 14:45:56.585170,100.0,g,Galletas Integrales DEL PARAÍSO Ajonjolí con M,2.7,plaza_vea,Paquete 100g,,GALLINA EVISCERADA
Galletas Field Sabor Vainilla Family Size 148g,S/ 2.70,wong,GALLINA EVISCERADA,2024-12-05 17:59:12.590624,148.0,g,Galletas Field Sabor Vainilla Family Size,2.7,wong,,,GALLINA EVISCERADA
Galletas Salvado de Trigo Fibra Light Bolsa 70 g,S/ 2.90,metro,GALLINA EVISCERADA,2024-12-05 15:30:04.800268,70.0,g,Galletas Salvado de Trigo Fibra Light Bolsa,2.9,metro,,,GALLINA EVISCERADA
Galletas Salvado con Ajonjolí Bolsa 70 g,S/ 2.90,metro,GALLINA EVISCERADA,2024-12-05 15:30:04.800268,70.0,g,Galletas Salvado con Ajonjolí Bolsa,2.9,metro,,,GALLINA EVISCERADA
Galletas Salvado con Orégano Fibra Light Bolsa 70 g,S/ 2.90,metro,GALLINA EVISCERADA,2024-12-05 15:30:04.800268,70.0,g,Galletas Salvado con Orégano Fibra Light Bolsa,2.9,metro,,,GALLINA EVISCERADA
Galletas Salvado con Orégano Fibra Light Bolsa 70 g,S/ 2.99,wong,GALLINA EVISCERADA,2024-12-05 17:59:12.590624,70.0,g,Galletas Salvado con Orégano Fibra Light Bolsa,2.99,wong,,,GALLINA EVISCERADA
Galletas COSTA Soda Line Paquete 170g,S/ 2.99 un,plaza_vea,GALLINA EVISCERADA,2024-12-05 14:45:56.585170,170.0,g,Galletas COSTA Soda Line Paquete,2.99,plaza_vea,Paquete 170g,,GALLINA EVISCERADA
Galletas COSTA Soda Line Paquete 170g,S/ 2.99,vivanda,GALLINA EVISCERADA,2024-12-05 21:41:02.677066,170.0,g,Galletas COSTA Soda Line Paquete,2.99,vivanda,,COSTA,GALLINA EVISCERADA
Galletas de Agua Line COSTA Paquete 200g,S/ 2.99 un,plaza_vea,GALLINA EVISCERADA,2024-12-05 14:45:56.585170,200.0,g,Galletas de Agua Line COSTA Paquete,2.99,plaza_vea,Paquete 200g,,GALLINA EVISCERADA
Galletas Salvado con Ajonjolí Bolsa 70 g,S/ 2.99,wong,GALLINA EVISCERADA,2024-12-05 17:59:12.590624,70.0,g,Galletas Salvado con Ajonjolí Bolsa,2.99,wong,,,GALLINA EVISCERADA
Galletas de Soda SODA V Paquete 6un,S/ 3 un,plaza_vea,GALLINA EVISCERADA,2024-12-05 14:45:56.585170,6.0,un,Galletas de Soda SODA V Paquete,3.0,plaza_vea,Paquete 6un,,GALLINA EVISCERADA
Galletas Integrales Cracknel Integral Paquete 175 g,S/ 3.00,metro,GALLINA EVISCERADA,2024-12-05 15:30:04.800268,175.0,g,Galletas Integrales Cracknel Integral Paquete,3.0,metro,,,GALLINA EVISCERADA
Galletas Nutritivas Nutri Deli Algarrobina 50g,S/ 3.10,metro,GALLINA EVISCERADA,2024-12-05 15:30:04.800268,50.0,g,Galletas Nutritivas Nutri Deli Algarrobina,3.1,metro,,,GALLINA EVISCERADA
Galletas Saldas CRACKELET Snack Jamón Ahumado ...,S/ 3.10 un,plaza_vea,GALLINA EVISCERADA,2024-12-05 14:45:56.585170,150.0,g,Galletas Saldas CRACKELET Snack Jamón Ahumado,3.1,plaza_vea,Bolsa 150g,,GALLINA EVISCERADA
Galletas Integrales BELL'S Paquete 6un,S/ 3.20 un,plaza_vea,GALLINA EVISCERADA,2024-12-05 14:45:56.585170,6.0,un,Galletas Integrales BELL'S Paquete,3.2,plaza_vea,Paquete 6un,,GALLINA EVISCERADA
Galletas Saladitas BELL'S Paquete 6un,S/ 3.20 un,plaza_vea,GALLINA EVISCERADA,2024-12-05 14:45:56.585170,6.0,un,Galletas Saladitas BELL'S Paquete,3.2,plaza_vea,Paquete 6un,,GALLINA EVISCERADA
Galletas Agua Line 200g,S/ 3.20,metro,GALLINA EVISCERADA,2024-12-05 15:30:04.800268,200.0,g,Galletas Agua Line,3.2,metro,,,GALLINA EVISCERADA
Galletas Integrales BELL'S Paquete 6un,S/ 3.20,vivanda,GALLINA EVISCERADA,2024-12-05 21:41:02.677066,6.0,un,Galletas Integrales BELL'S Paquete,3.2,vivanda,,BELL'S,GALLINA EVISCERADA
