description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,brand,CLASIFICACION
Tostadas Integrales PYC Paquete 8 unid,S/ 7.20,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,8.0,un,Tostadas Integrales PYC Paquete,7.2,metro,,TOSTADAS (MOLDE)
Tortillas Bimbo Rapiditas Cero Cero 280g,S/ 7.50,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,280.0,g,Tortillas Bimbo Rapiditas Cero Cero,7.5,metro,,TOSTADAS (MOLDE)
Tortillas de Trigo Integrales Rapiditas Bimbo Paquete 12 unid,S/ 7.50,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,12.0,un,Tortillas de Trigo Integrales Rapiditas Bimbo Paquete,7.5,metro,,TOSTADAS (MOLDE)
Tortillas de Trigo Clásicas Rapiditas Wraps Bimbo Paquete 6 unid,S/ 7.50,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,6.0,un,Tortillas de Trigo Clásicas Rapiditas Wraps Bimbo Paquete,7.5,metro,,TOSTADAS (MOLDE)
Mostaza Cuisine & Co 370g,S/ 7.50,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,370.0,g,Mostaza Cuisine & Co,7.5,metro,,TOSTADAS (MOLDE)
Tortillas de Trigo Clásicas Rapiditas Bimbo Paquete 12 unid,S/ 7.50,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,12.0,un,Tortillas de Trigo Clásicas Rapiditas Bimbo Paquete,7.5,metro,,TOSTADAS (MOLDE)
Tostadas Clásicas 20un,S/ 7.59,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,20.0,un,Tostadas Clásicas,7.59,metro,,TOSTADAS (MOLDE)
Tostadas Integrales 20un,S/ 7.59,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,20.0,un,Tostadas Integrales,7.59,metro,,TOSTADAS (MOLDE)
PAN MOLDE BLANCO X 480 GR,S/ 7.60,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,480.0,g,PAN MOLDE BLANCO X R,7.6,tottus,TOTTUS,TOSTADAS (MOLDE)
Pan Molde Integral x 480 g,S/ 7.60,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,480.0,g,Pan Molde Integral x,7.6,tottus,TOTTUS,TOSTADAS (MOLDE)
Tostadas Integrales Unión 10 Unidades 150 g,S/ 7.70,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,10.0,un,Tostadas Integrales Unión ades,7.7,tottus,UNION,TOSTADAS (MOLDE)
Mini Tostadas Integrales LA FLORENCIA Bolsa 36un,S/ 7.70,vivanda,TOSTADAS (MOLDE),2024-12-05 21:34:09.138878,36.0,un,Mini Tostadas Integrales LA FLORENCIA Bolsa,7.7,vivanda,LA FLORENCIA,TOSTADAS (MOLDE)
Mini Tostadas Clásicas LA FLORENCIA Bolsa 36un,S/ 7.70,vivanda,TOSTADAS (MOLDE),2024-12-05 21:34:09.138878,36.0,un,Mini Tostadas Clásicas LA FLORENCIA Bolsa,7.7,vivanda,LA FLORENCIA,TOSTADAS (MOLDE)
Tostadas Integrales LA FLORENCIA Bolsa 230g,S/ 7.70,vivanda,TOSTADAS (MOLDE),2024-12-05 21:34:09.138878,230.0,g,Tostadas Integrales LA FLORENCIA Bolsa,7.7,vivanda,LA FLORENCIA,TOSTADAS (MOLDE)
Tostadas Clásicas 20un,S/ 7.79,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,20.0,un,Tostadas Clásicas,7.79,metro,,TOSTADAS (MOLDE)
Tostadas Clásicas LA FLORENCIA Bolsa 200g,S/ 7.90,vivanda,TOSTADAS (MOLDE),2024-12-05 21:34:09.138878,200.0,g,Tostadas Clásicas LA FLORENCIA Bolsa,7.9,vivanda,LA FLORENCIA,TOSTADAS (MOLDE)
Tostaditas Clásica Natural 85 g,S/ 7.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,85.0,g,Tostaditas Clásica Natural,7.9,tottus,DON MAMINO,TOSTADAS (MOLDE)
Tostada Integral 142g,S/ 7.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,142.0,g,Tostada Integral,7.9,tottus,BAUDUCCO,TOSTADAS (MOLDE)
Tostada Clásica 142g,S/ 7.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,142.0,g,Tostada Clásica,7.9,tottus,BAUDUCCO,TOSTADAS (MOLDE)
Tostadas Piqueo Arito Don Mamino 85 G,S/ 7.99,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,85.0,g,Tostadas Piqueo Arito Don Mamino,7.99,metro,,TOSTADAS (MOLDE)
Tostaditas Piqueo Don Mamino Arito salvado de Trigo Caja 85 g,S/ 7.99,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,85.0,g,Tostaditas Piqueo Don Mamino Arito salvado de Trigo Caja,7.99,metro,,TOSTADAS (MOLDE)
Tostadas Blancas UNIÓN Clásicas Paquete 10un,S/ 8.20,vivanda,TOSTADAS (MOLDE),2024-12-05 21:34:09.138878,10.0,un,Tostadas Blancas UNIÓN Clásicas Paquete,8.2,vivanda,UNIÓN,TOSTADAS (MOLDE)
Tostadas Integrales UNIÓN Paquete 10un,S/ 8.20,vivanda,TOSTADAS (MOLDE),2024-12-05 21:34:09.138878,10.0,un,Tostadas Integrales UNIÓN Paquete,8.2,vivanda,UNIÓN,TOSTADAS (MOLDE)
Tostadas Clásicas Unión Bolsa 10 unid,S/ 8.20,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,10.0,un,Tostadas Clásicas Unión Bolsa,8.2,metro,,TOSTADAS (MOLDE)
Tostadas Integrales Unión Bolsa 10 unid,S/ 8.20,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,10.0,un,Tostadas Integrales Unión Bolsa,8.2,metro,,TOSTADAS (MOLDE)
Tostadas Integrales 142 g,S/ 8.30,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,142.0,g,Tostadas Integrales,8.3,metro,,TOSTADAS (MOLDE)
Tostadas Clásicas Bauducco 42g,S/ 8.30,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,42.0,g,Tostadas Clásicas Bauducco,8.3,metro,,TOSTADAS (MOLDE)
Tostadas Integrales 10 Unidades,S/ 8.50,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,10.0,un,Tostadas Integrales ades,8.5,tottus,BIMBO,TOSTADAS (MOLDE)
Galletas de Maíz Horneadas Salmas Granos y Semillas 126g,S/ 8.50,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,126.0,g,Galletas de Maíz Horneadas Salmas Granos y Semillas,8.5,metro,,TOSTADAS (MOLDE)
Galletas Salmas Camote y Zanahoria 126g,S/ 8.50,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,126.0,g,Galletas Salmas Camote y Zanahoria,8.5,metro,,TOSTADAS (MOLDE)
Tostadas Clásicas 160 g,S/ 8.50,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,160.0,g,Tostadas Clásicas,8.5,tottus,BIMBO,TOSTADAS (MOLDE)
Galletas de Maíz Horneadas Salmas 144g,S/ 8.50,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,144.0,g,Galletas de Maíz Horneadas Salmas,8.5,metro,,TOSTADAS (MOLDE)
Galletas de Maíz Horneadas Salmas Maíz Morado 126g,S/ 8.50,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,126.0,g,Galletas de Maíz Horneadas Salmas Maíz Morado,8.5,metro,,TOSTADAS (MOLDE)
Mostaza AlaCena 400g,S/ 8.60,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,400.0,g,Mostaza AlaCena,8.6,metro,,TOSTADAS (MOLDE)
Tostada Clasica BAUDUCCO Paquete de 142g,S/ 8.70,vivanda,TOSTADAS (MOLDE),2024-12-05 21:34:09.138878,142.0,g,Tostada Clasica BAUDUCCO Paquete de,8.7,vivanda,BAUDUCCO,TOSTADAS (MOLDE)
Tostaditas Piqueo Don Mamino Caja 85 g,S/ 8.90,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,85.0,g,Tostaditas Piqueo Don Mamino Caja,8.9,metro,,TOSTADAS (MOLDE)
Tostaditas Piqueo Don Mamino Marmoleadas Caja 85 g,S/ 8.90,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,85.0,g,Tostaditas Piqueo Don Mamino Marmoleadas Caja,8.9,metro,,TOSTADAS (MOLDE)
Tostaditas Cuadradas Don Mamino Salvado de Trigo Caja 85 g,S/ 8.90,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,85.0,g,Tostaditas Cuadradas Don Mamino Salvado de Trigo Caja,8.9,metro,,TOSTADAS (MOLDE)
Tostaditas Piqueo Don Mamino Naturales Caja 85 g,S/ 8.90,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,85.0,g,Tostaditas Piqueo Don Mamino Naturales Caja,8.9,metro,,TOSTADAS (MOLDE)
Tostaditas Cuadradas Don Mamino Marmoleadas Caja 85 g,S/ 8.90,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,85.0,g,Tostaditas Cuadradas Don Mamino Marmoleadas Caja,8.9,metro,,TOSTADAS (MOLDE)
Tostaditas Cuadradas Don Mamino Clásicas Caja 85 g,S/ 8.90,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,85.0,g,Tostaditas Cuadradas Don Mamino Clásicas Caja,8.9,metro,,TOSTADAS (MOLDE)
Pan de Molde Integral 500 g,S/ 8.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,500.0,g,Pan de Molde Integral,8.9,tottus,PYC,TOSTADAS (MOLDE)
Tostadas Integrales Bimbo Cero Cero 140g,S/ 9.30,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,140.0,g,Tostadas Integrales Bimbo Cero Cero,9.3,metro,,TOSTADAS (MOLDE)
Tostadas BIMBO Clásicas Paquete 10un,S/ 9.40,vivanda,TOSTADAS (MOLDE),2024-12-05 21:34:09.138878,10.0,un,Tostadas BIMBO Clásicas Paquete,9.4,vivanda,BIMBO,TOSTADAS (MOLDE)
Tostadas BIMBO Integrales Paquete 10un,S/ 9.40,vivanda,TOSTADAS (MOLDE),2024-12-05 21:34:09.138878,10.0,un,Tostadas BIMBO Integrales Paquete,9.4,vivanda,BIMBO,TOSTADAS (MOLDE)
Pan De Molde Blanco 480 g,S/ 9.50,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,480.0,g,Pan De Molde Blanco,9.5,tottus,PYC,TOSTADAS (MOLDE)
Tostadas Clásicas Bimbo Paquete 10 unid,S/ 9.50,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,10.0,un,Tostadas Clásicas Bimbo Paquete,9.5,metro,,TOSTADAS (MOLDE)
Tostadas Integrales Bimbo 10un,S/ 9.50,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,10.0,un,Tostadas Integrales Bimbo,9.5,metro,,TOSTADAS (MOLDE)
Tortilla de Maíz Tía Rosa 10un.,S/ 9.50,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,10.0,un,Tortilla de Maíz Tía Rosa .,9.5,metro,,TOSTADAS (MOLDE)
Mini Tostada Il Pastificio Ajo y Orégano 100g,S/ 9.90,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,100.0,g,Mini Tostada Il Pastificio Ajo y Orégano,9.9,metro,,TOSTADAS (MOLDE)
Mini Tostada Il Pastificio Tomate y Orégano 100g,S/ 9.90,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,100.0,g,Mini Tostada Il Pastificio Tomate y Orégano,9.9,metro,,TOSTADAS (MOLDE)
Almendras Tostadas 100 g,S/ 9.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,100.0,g,Almendras Tostadas,9.9,tottus,TOTTUS,TOSTADAS (MOLDE)
Harina Tostada de 7 Semillas Perú Inka 400g,S/ 9.90,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,400.0,g,Harina Tostada de 7 Semillas Perú Inka,9.9,metro,,TOSTADAS (MOLDE)
Tortilla Artesanal Clásica El Cedro 12un,S/ 9.90,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,12.0,un,Tortilla Artesanal Clásica El Cedro,9.9,metro,,TOSTADAS (MOLDE)
Pan de molde multicereal Vital con chía y linaza de 360 g,S/ 10.50,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,360.0,g,Pan de molde multicereal Vital con chía y linaza de,10.5,tottus,BIMBO,TOSTADAS (MOLDE)
Pan Brioche la Panaderia 400 g,S/ 10.50,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,400.0,g,Pan Brioche la Panaderia,10.5,tottus,TOTTUS,TOSTADAS (MOLDE)
Mostaza Clásica French's 226g,S/ 10.50,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,226.0,g,Mostaza Clásica French's,10.5,metro,,TOSTADAS (MOLDE)
Pan de Molde Rebanado Bimbo Fuente de Calcio 480 g,S/ 10.50,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,480.0,g,Pan de Molde Rebanado Bimbo Fuente de Calcio,10.5,tottus,,TOSTADAS (MOLDE)
Bruschetas Chips Maretti Mediterráneas 150g,S/ 10.60,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,150.0,g,Bruschetas Chips Maretti Mediterráneas,10.6,metro,,TOSTADAS (MOLDE)
Tortillas de Maíz Saniito 12un,S/ 10.60,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,12.0,un,Tortillas de Maíz Saniito,10.6,metro,,TOSTADAS (MOLDE)
"Bruschetas Chips Maretti Tomate, Aceituna y Orégano 150g",S/ 10.60,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,150.0,g,"Bruschetas Chips Maretti Tomate, Aceituna y Orégano",10.6,metro,,TOSTADAS (MOLDE)
Pan de molde integral 480 g,S/ 10.70,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,480.0,g,Pan de molde integral,10.7,tottus,BIMBO,TOSTADAS (MOLDE)
PAN MOLDE BLANCO X 750GR,S/ 10.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,750.0,g,PAN MOLDE BLANCO X R,10.9,tottus,TOTTUS,TOSTADAS (MOLDE)
Mostaza American Classic 227g,S/ 10.90,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,227.0,g,Mostaza American Classic,10.9,metro,,TOSTADAS (MOLDE)
Pan Molde Integral x 750 g,S/ 10.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,750.0,g,Pan Molde Integral x,10.9,tottus,TOTTUS,TOSTADAS (MOLDE)
Mostaza B&D Frasco 425 g + Kétchup B&D Frasco 425 g,S/ 10.90,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,425.0,g,Mostaza B&D Frasco  + Kétchup B&D Frasco,10.9,metro,,TOSTADAS (MOLDE)
Tortillas de Trigo Tía Rosa 425g,S/ 11.00,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,425.0,g,Tortillas de Trigo Tía Rosa,11.0,metro,,TOSTADAS (MOLDE)
Tortillas de Maíz Saniito 8un,S/ 11.60,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,8.0,un,Tortillas de Maíz Saniito,11.6,metro,,TOSTADAS (MOLDE)
Pan de molde artesano blanco 560 g,S/ 11.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,560.0,g,Pan de molde artesano blanco,11.9,tottus,BIMBO,TOSTADAS (MOLDE)
Mostaza B&D 1kg,S/ 11.90,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,1.0,kg,Mostaza B&D,11.9,metro,,TOSTADAS (MOLDE)
Pan de molde artesano integral de 560 g,S/ 11.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,560.0,g,Pan de molde artesano integral de,11.9,tottus,BIMBO,TOSTADAS (MOLDE)
Pan de Molde Vital con Semillas 600 g,S/ 12.40,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,600.0,g,Pan de Molde Vital con Semillas,12.4,tottus,BIMBO,TOSTADAS (MOLDE)
Pan de Molde Vital Integral Multicereal con Chía y Linaza 600 g,S/ 12.40,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,600.0,g,Pan de Molde Vital Integral Multicereal con Chía y Linaza,12.4,tottus,BIMBO,TOSTADAS (MOLDE)
Mostaza Heinz Doy Pack 368 g,S/ 12.50,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,368.0,g,Mostaza Heinz Doy Pack,12.5,metro,,TOSTADAS (MOLDE)
Pan de Molde Blanco Xl 750 g,S/ 12.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,750.0,g,Pan de Molde Blanco Xl,12.9,tottus,BIMBO,TOSTADAS (MOLDE)
Pan Molde Blanco Sin Corteza 560 g,S/ 12.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,560.0,g,Pan Molde Blanco Sin Corteza,12.9,tottus,TOTTUS,TOSTADAS (MOLDE)
Mostaza American Classic 397g,S/ 12.90,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,397.0,g,Mostaza American Classic,12.9,metro,,TOSTADAS (MOLDE)
Mostaza Dijón American Classic 340g,S/ 12.90,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,340.0,g,Mostaza Dijón American Classic,12.9,metro,,TOSTADAS (MOLDE)
Mostaza HEINZ Frasco 255g,S/ 13.40,vivanda,TOSTADAS (MOLDE),2024-12-05 21:34:09.138878,255.0,g,Mostaza HEINZ Frasco,13.4,vivanda,HEINZ,TOSTADAS (MOLDE)
Pan de Molde Blanco sin Corteza 560 g,S/ 13.50,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,560.0,g,Pan de Molde Blanco sin Corteza,13.5,tottus,DON MAMINO,TOSTADAS (MOLDE)
Mostaza HEINZ Doypack 368g,S/ 13.90,vivanda,TOSTADAS (MOLDE),2024-12-05 21:34:09.138878,368.0,g,Mostaza HEINZ Doypack,13.9,vivanda,HEINZ,TOSTADAS (MOLDE)
Cebada instantánea tostada de 170 g,S/ 13.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,170.0,g,Cebada instantánea tostada de,13.9,tottus,ECCO,TOSTADAS (MOLDE)
Molde Krea Muffin 6un,S/ 14.00,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,6.0,un,Molde Krea Muffin,14.0,metro,,TOSTADAS (MOLDE)
Tostadas Noglut de 100 g,S/ 14.10,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,100.0,g,Tostadas Noglut de,14.1,tottus,SANTIVERI,TOSTADAS (MOLDE)
Mostaza Heinz Frasco 255 g,S/ 14.30,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,255.0,g,Mostaza Heinz Frasco,14.3,metro,,TOSTADAS (MOLDE)
Pan De Molde Vital Mix Quinuas Bolsa x 600 g,S/ 14.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,600.0,g,Pan De Molde Vital Mix Quinuas Bolsa x,14.9,tottus,BIMBO,TOSTADAS (MOLDE)
Palitos Mini Pizza La Mole Bolsa 100 g,S/ 15.00,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,100.0,g,Palitos Mini Pizza La Mole Bolsa,15.0,metro,,TOSTADAS (MOLDE)
Palitos Al Olivo La Mole 100g,S/ 15.00,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,100.0,g,Palitos Al Olivo La Mole,15.0,metro,,TOSTADAS (MOLDE)
Pan De Molde Blanco Super Sandwich 800 g,S/ 15,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,800.0,g,Pan De Molde Blanco Super Sandwich,15.0,tottus,BIMBO,TOSTADAS (MOLDE)
Tostadas Sin Gluten Santiveri Noglut 100g,S/ 15.90,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,100.0,g,Tostadas Sin Gluten Santiveri Noglut,15.9,metro,,TOSTADAS (MOLDE)
Tostadas sin Gluten NOGLUT Paquete 100g,S/ 16.00,vivanda,TOSTADAS (MOLDE),2024-12-05 21:34:09.138878,100.0,g,Tostadas sin Gluten NOGLUT Paquete,16.0,vivanda,NOGLUT,TOSTADAS (MOLDE)
Pan de Molde Integral sin Borde 650 g,S/ 16.20,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,650.0,g,Pan de Molde Integral sin Borde,16.2,tottus,BIMBO,TOSTADAS (MOLDE)
