description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Sopa Instántanea AJINOMEN Sabor a Carne Bolsa 80g,S/ 1.60,vivanda,CARNE MOLIDA DE VACUNO,2024-12-05 21:39:55.601870,80.0,g,Sopa Instántanea AJINOMEN Sabor a Carne Bolsa,1.6,vivanda,,AJINOMEN,CARNE MOLIDA DE VACUNO
Caldo de Carne DOÑA GUSTA Concentrado en Polvo Caja 42g,S/ 2.20,vivanda,CARNE MOLIDA DE VACUNO,2024-12-05 21:39:55.601870,42.0,g,Caldo de Carne DOÑA GUSTA Concentrado en Polvo Caja,2.2,vivanda,,DOÑA GUSTA,CARNE MOLIDA DE VACUNO
Concentrado en Polvo Doña Gusta Sabor Carne 6un,S/ 2.20,metro,CARNE MOLIDA DE VACUNO,2024-12-05 15:27:03.017612,6.0,un,Concentrado en Polvo Doña Gusta Sabor Carne,2.2,metro,,,CARNE MOLIDA DE VACUNO
Pimienta Negra Molida BELL'S Sobre 15g,S/ 2.50,vivanda,CARNE MOLIDA DE VACUNO,2024-12-05 21:39:55.601870,15.0,g,Pimienta Negra Molida BELL'S Sobre,2.5,vivanda,,BELL'S,CARNE MOLIDA DE VACUNO
Pimienta Negra Molida Cuisine & Co 18g,S/ 3.20,metro,CARNE MOLIDA DE VACUNO,2024-12-05 15:27:03.017612,18.0,g,Pimienta Negra Molida Cuisine & Co,3.2,metro,,,CARNE MOLIDA DE VACUNO
Empanada de Carne LA FLORENCIA 1un,S/ 3.70,vivanda,CARNE MOLIDA DE VACUNO,2024-12-05 21:39:55.601870,1.0,un,Empanada de Carne LA FLORENCIA,3.7,vivanda,,LA FLORENCIA,CARNE MOLIDA DE VACUNO
Canela Molida KARIÑO Sobre 12g,S/ 4.20,vivanda,CARNE MOLIDA DE VACUNO,2024-12-05 21:39:55.601870,12.0,g,Canela Molida KARIÑO Sobre,4.2,vivanda,,KARINO,CARNE MOLIDA DE VACUNO
Pimienta Negra Molida Sibarita Sobre 6 Unid,S/ 4.30,metro,CARNE MOLIDA DE VACUNO,2024-12-05 15:27:03.017612,6.0,un,Pimienta Negra Molida Sibarita Sobre,4.3,metro,,,CARNE MOLIDA DE VACUNO
Caldo en cubitos MAGGI Sabor carne Caja 75.2Gr,S/ 4.50,vivanda,CARNE MOLIDA DE VACUNO,2024-12-05 21:39:55.601870,75.2,g,Caldo en cubitos MAGGI Sabor carne Caja r,4.5,vivanda,,MAGGI,CARNE MOLIDA DE VACUNO
Comida para Gatos FELIX Sensaciones de Carne en Salsa Pouch 85g,S/ 4.80,vivanda,CARNE MOLIDA DE VACUNO,2024-12-05 21:39:55.601870,85.0,g,Comida para Gatos FELIX Sensaciones de Carne en Salsa Pouch,4.8,vivanda,,FELIX,CARNE MOLIDA DE VACUNO
"Comida para Perros DOG CHOW Cachorros Razas Pequeñas Sabor Carne, Leche y Arroz Pouch 100g",S/ 4.90,vivanda,CARNE MOLIDA DE VACUNO,2024-12-05 21:39:55.601870,100.0,g,"Comida para Perros DOG CHOW Cachorros Razas Pequeñas Sabor Carne, Leche y Arroz Pouch",4.9,vivanda,,DOG CHOW,CARNE MOLIDA DE VACUNO
