description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado
Pollo Entero Fresco con Menudencia,,2.2,kg,9.4,plaza_vea,2024-12-05 14:48:05.972664,MENUDENCIA DE POLLO,1,kg,4.2727272727272725
Pollo Fresco con Menudencia Trozado en 8 Pieza...,,2.3,kg,10.9,plaza_vea,2024-12-05 14:48:05.972664,MENUDENCIA DE POLLO,1,kg,4.739130434782609
Pollo Entero sin Menudencia Congelado PERDIX 1...,,1.3,kg,13.9,plaza_vea,2024-12-05 14:48:05.972664,MENUDENCIA DE POLLO,1,kg,10.692307692307692
