description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado
Azúcar Rubia Dulfina Bolsa 5 kg,,5.0,kg,23.6,wong,2024-12-05 19:03:33.739370,EDULCORANTE,5.0,kg,23.6
Endulzante Orgánico Stevita Naturals 50un,,50.0,un,23.8,wong,2024-12-05 19:03:33.739370,EDULCORANTE,50.0,un,23.8
Azúcar Blanca Metro Bolsa 5 kg,,5.0,kg,23.9,metro,2024-12-05 16:25:44.405629,EDULCORANTE,5.0,kg,23.9
Panela Orgánica Granulada Panela de Piura Frasco 200 g,,200.0,g,23.9,wong,2024-12-05 19:03:33.739370,EDULCORANTE,200.0,g,23.9
Endulzante de Mesa Splenda Stevia 40un,,40.0,un,24.2,wong,2024-12-05 19:03:33.739370,EDULCORANTE,40.0,un,24.2
Endulzante Orgánico Stevita Naturals Extra Dulce 50un,,50.0,un,24.7,wong,2024-12-05 19:03:33.739370,EDULCORANTE,50.0,un,24.7
Endulzante Líquido La Boliviana Stevia 100ml,,100.0,ml,24.8,metro,2024-12-05 16:25:44.405629,EDULCORANTE,100.0,ml,24.8
Endulzante en Polvo La Boliviana Stevia 150g,,150.0,g,24.9,metro,2024-12-05 16:25:44.405629,EDULCORANTE,150.0,g,24.9
Edulcorante en Polvo Sugafor 50un,,50.0,un,25.8,wong,2024-12-05 19:03:33.739370,EDULCORANTE,50.0,un,25.8
Stevia Pura Cuisine & Co Pote 20 g,,20.0,g,25.9,metro,2024-12-05 16:25:44.405629,EDULCORANTE,20.0,g,25.9
Endulzante en Polvo Splenda Libre de Calorías 50un,,50.0,un,27.3,metro,2024-12-05 16:25:44.405629,EDULCORANTE,50.0,un,27.3
Stevia Nutrastevia En Polvo Frasco 50 g,,50.0,g,27.9,metro,2024-12-05 16:25:44.405629,EDULCORANTE,50.0,g,27.9
Endulzante en Polvo Splenda Libre de Calorías 50un,,50.0,un,27.9,wong,2024-12-05 19:03:33.739370,EDULCORANTE,50.0,un,27.9
Fruto del Monje Vía 60g,,60.0,g,28.0,metro,2024-12-05 16:25:44.405629,EDULCORANTE,60.0,g,28.0
Endulzante en Polvo NutraStevia con Yacón 50g,,50.0,g,28.3,wong,2024-12-05 19:03:33.739370,EDULCORANTE,50.0,g,28.3
Endulzante Líquido NutraStevia con Yacón 100ml,,100.0,ml,28.3,metro,2024-12-05 16:25:44.405629,EDULCORANTE,100.0,ml,28.3
Endulzante en Polvo NutraStevia con Colágeno 50g,,50.0,g,28.3,wong,2024-12-05 19:03:33.739370,EDULCORANTE,50.0,g,28.3
Endulzante Líquido NutraStevia con Yacón 100ml,,100.0,ml,28.4,wong,2024-12-05 19:03:33.739370,EDULCORANTE,100.0,ml,28.4
Stevia Nutrastevia En Polvo Frasco 50 g,,50.0,g,28.5,wong,2024-12-05 19:03:33.739370,EDULCORANTE,50.0,g,28.5
Edulcorante Líquido Sugafor 100ml,,100.0,ml,31.7,wong,2024-12-05 19:03:33.739370,EDULCORANTE,100.0,ml,31.7
Endulzante Líquido Nutrastevia Frasco 110 ml,,110.0,ml,32.7,wong,2024-12-05 19:03:33.739370,EDULCORANTE,110.0,ml,32.7
Edulcorante en Polvo Stevita Caja 100 Unid,,100.0,un,32.9,metro,2024-12-05 16:25:44.405629,EDULCORANTE,100.0,un,32.9
Endulzante Splenda Stevia 175g,,175.0,g,33.5,wong,2024-12-05 19:03:33.739370,EDULCORANTE,175.0,g,33.5
Edulcorante en Polvo Stevita Caja 100 Unid,,100.0,un,34.5,wong,2024-12-05 19:03:33.739370,EDULCORANTE,100.0,un,34.5
Endulzante en Polvo Vida Stevia Libre de Calorías Caja 100 Unid,,100.0,un,34.9,wong,2024-12-05 19:03:33.739370,EDULCORANTE,100.0,un,34.9
Edulcorante en Polvo Stevia Pote 120 g,,120.0,g,35.3,metro,2024-12-05 16:25:44.405629,EDULCORANTE,120.0,g,35.3
Edulcorante en Polvo Stevia Pote 120 g,,120.0,g,35.3,wong,2024-12-05 19:03:33.739370,EDULCORANTE,120.0,g,35.3
Endulzante en Polvo Stevia Cuisine & Co Caja 200 unid,,200.0,un,35.5,wong,2024-12-05 19:03:33.739370,EDULCORANTE,200.0,un,35.5
Endulzante de Stevia & Yacón Onza 100un,,100.0,un,37.7,wong,2024-12-05 19:03:33.739370,EDULCORANTE,100.0,un,37.7
Endulzante a Base de Fruto del Monje Zana 400g,,400.0,g,39.9,metro,2024-12-05 16:25:44.405629,EDULCORANTE,400.0,g,39.9
Endulzante a Base de Fruto del Monje Zana 400g,,400.0,g,39.9,wong,2024-12-05 19:03:33.739370,EDULCORANTE,400.0,g,39.9
Edulcorante en Tabletas Sugafor 330un,,330.0,un,40.9,wong,2024-12-05 19:03:33.739370,EDULCORANTE,330.0,un,40.9
Endulzante en Polvo Splenda Libre de Calorías 100un,,100.0,un,43.5,metro,2024-12-05 16:25:44.405629,EDULCORANTE,100.0,un,43.5
Endulzante en Polvo Splenda Libre de Calorías 100un,,100.0,un,43.5,wong,2024-12-05 19:03:33.739370,EDULCORANTE,100.0,un,43.5
Endulzante en Tabletas Splenda Libre de Calorías Dispenser 300 Unid,,300.0,un,43.8,metro,2024-12-05 16:25:44.405629,EDULCORANTE,300.0,un,43.8
Barras de Chocolate con Edulcorante LA IBÉRICA...,,6.0,un,44.9,plaza_vea,2024-12-05 15:43:40.931773,EDULCORANTE,6.0,un,44.9
Edulcorante en Polvo Stevita 150un,,150.0,un,47.4,metro,2024-12-05 16:25:44.405629,EDULCORANTE,150.0,un,47.4
Endulzante En Polvo Vida Stevia 180 g,,180.0,g,48.2,metro,2024-12-05 16:25:44.405629,EDULCORANTE,180.0,g,48.2
Stevia con Yacón Amaru Superfoods 80un,,80.0,un,48.6,wong,2024-12-05 19:03:33.739370,EDULCORANTE,80.0,un,48.6
Edulcorante en Polvo Stevita 150un,,150.0,un,48.9,wong,2024-12-05 19:03:33.739370,EDULCORANTE,150.0,un,48.9
Edulcorante en Tabletas Sugafor 440un,,440.0,un,50.3,metro,2024-12-05 16:25:44.405629,EDULCORANTE,440.0,un,50.3
Edulcorante en Tabletas Sugafor 440un,,440.0,un,50.4,wong,2024-12-05 19:03:33.739370,EDULCORANTE,440.0,un,50.4
Fruto del Monje Amazonia 450g,,450.0,g,50.6,wong,2024-12-05 19:03:33.739370,EDULCORANTE,450.0,g,50.6
Endulzante en Polvo Vida Stevia Libre de Calorías Caja 200 Unid,,200.0,un,52.3,metro,2024-12-05 16:25:44.405629,EDULCORANTE,200.0,un,52.3
Endulzante en Polvo Vida Stevia Libre de Calorías Caja 200 Unid,,200.0,un,52.5,wong,2024-12-05 19:03:33.739370,EDULCORANTE,200.0,un,52.5
Edulcorante en Tabletas Sugafor 600un,,600.0,un,63.4,wong,2024-12-05 19:03:33.739370,EDULCORANTE,600.0,un,63.4
Edulcorante en Tabletas Sugafor 600un,,600.0,un,63.9,metro,2024-12-05 16:25:44.405629,EDULCORANTE,600.0,un,63.9
Endulzante Golden Lakanto Doypack 454 g,,454.0,g,69.8,wong,2024-12-05 19:03:33.739370,EDULCORANTE,454.0,g,69.8
Endulzante Classic Lakanto 454g,,454.0,g,69.8,wong,2024-12-05 19:03:33.739370,EDULCORANTE,454.0,g,69.8
Edulcorante en Polvo Sugafor 200un,,200.0,un,71.1,metro,2024-12-05 16:25:44.405629,EDULCORANTE,200.0,un,71.1
Stevia Edulcorante - 160 unidades,SPLENDA,160.0,un,74.5,tottus,2024-12-05 12:27:18.014105,EDULCORANTE,160.0,un,74.5
Edulcorante en Polvo Sugafor 200un,,200.0,un,74.9,wong,2024-12-05 19:03:33.739370,EDULCORANTE,200.0,un,74.9
Endulzante Líquido Lakanto Frasco 52 ml,,52.0,ml,76.4,wong,2024-12-05 19:03:33.739370,EDULCORANTE,52.0,ml,76.4
Azucar Rubia Paramonga Bolsa 25 kg,,25.0,kg,107.9,metro,2024-12-05 16:25:44.405629,EDULCORANTE,25.0,kg,107.9
Endulzante Golden Lakanto Doypack 800 g,,800.0,g,112.0,wong,2024-12-05 19:03:33.739370,EDULCORANTE,800.0,g,112.0
Endulzante Classic Lakanto Doypack 800 g,,800.0,g,112.0,wong,2024-12-05 19:03:33.739370,EDULCORANTE,800.0,g,112.0
