description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,brand,CLASIFICACION
CUCHILLO AMARILLO VIVO X 20UN,S/ 4.40,tottus,AVENA A GRANEL,2024-12-05 11:13:39.631305,20.0,un,CUCHILLO AMARILLO VIVO X,4.4,tottus,DARNEL,AVENA A GRANEL
TENEDOR ROJO BISTROT X 20UN,S/ 4.50,tottus,AVENA A GRANEL,2024-12-05 11:13:39.631305,20.0,un,TENEDOR ROJO BISTROT X,4.5,tottus,DARNEL,AVENA A GRANEL
TENEDOR SERIES VERDE VIVO X 20 UN,S/ 4.50,tottus,AVENA A GRANEL,2024-12-05 11:13:39.631305,20.0,un,TENEDOR SERIES VERDE VIVO X,4.5,tottus,DARNEL,AVENA A GRANEL
Maca Avena GRANO DE ORO Hojuelas Precocidas Bolsa 370g,S/ 4.50,vivanda,AVENA A GRANEL,2024-12-05 21:31:07.026198,370.0,g,Maca Avena GRANO DE ORO Hojuelas Precocidas Bolsa,4.5,vivanda,GRANO ORO,AVENA A GRANEL
Kiwicha Avena GRANO DE ORO Hojuelas Precocidas Bolsa 370g,S/ 4.50,vivanda,AVENA A GRANEL,2024-12-05 21:31:07.026198,370.0,g,Kiwicha Avena GRANO DE ORO Hojuelas Precocidas Bolsa,4.5,vivanda,GRANO ORO,AVENA A GRANEL
Quinua Avena GRANO DE ORO Hojuelas Precocidas Bolsa 370g,S/ 4.50,vivanda,AVENA A GRANEL,2024-12-05 21:31:07.026198,370.0,g,Quinua Avena GRANO DE ORO Hojuelas Precocidas Bolsa,4.5,vivanda,GRANO ORO,AVENA A GRANEL
Chía Avena GRANO DE ORO Hojuelas Precocidas Bolsa 370g,S/ 4.50,vivanda,AVENA A GRANEL,2024-12-05 21:31:07.026198,370.0,g,Chía Avena GRANO DE ORO Hojuelas Precocidas Bolsa,4.5,vivanda,GRANO DE ORO,AVENA A GRANEL
TENEDOR BISTROT AMARILLO X20UN,S/ 4.50,tottus,AVENA A GRANEL,2024-12-05 11:13:39.631305,20.0,un,TENEDOR BISTROT AMARILLO X,4.5,tottus,DARNEL,AVENA A GRANEL
Granola Fit con Chips Delisha Fit 55g,S/ 4.50,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,55.0,g,Granola Fit con Chips Delisha Fit,4.5,wong,,AVENA A GRANEL
Avena GRANO DE ORO con Quinua en Bolsa 370gr,S/ 4.80,vega,AVENA A GRANEL,2024-12-05 11:42:03.585811,370.0,g,Avena GRANO DE ORO con Quinua en Bolsa r,4.8,vega,Grano De Oro,AVENA A GRANEL
Avena GRANO DE ORO con Kiwicha en Bolsa 370gr,S/ 4.80,vega,AVENA A GRANEL,2024-12-05 11:42:03.585811,370.0,g,Avena GRANO DE ORO con Kiwicha en Bolsa r,4.8,vega,Grano De Oro,AVENA A GRANEL
Avena GRANO DE ORO con Maca en Bolsa 370gr,S/ 4.80,vega,AVENA A GRANEL,2024-12-05 11:42:03.585811,370.0,g,Avena GRANO DE ORO con Maca en Bolsa r,4.8,vega,Grano De Oro,AVENA A GRANEL
Avena Grano de Oro 500g,S/ 5.40,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,500.0,g,Avena Grano de Oro,5.4,metro,,AVENA A GRANEL
Avena Integral en Hojuelas Grano de Oro 500g,S/ 5.50,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,500.0,g,Avena Integral en Hojuelas Grano de Oro,5.5,metro,,AVENA A GRANEL
Avena Integral en Hojuelas Grano de Oro 500g,S/ 5.50,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,500.0,g,Avena Integral en Hojuelas Grano de Oro,5.5,wong,,AVENA A GRANEL
Salvado de Trigo Salvatrigo Doypack 400 g,S/ 6.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,400.0,g,Salvado de Trigo Salvatrigo Doypack,6.9,metro,,AVENA A GRANEL
Salvado de Trigo Unión Doypack 200 g,S/ 7.30,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,200.0,g,Salvado de Trigo Unión Doypack,7.3,wong,,AVENA A GRANEL
Salvado de Trigo Unión Doypack 200 g,S/ 7.30,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,200.0,g,Salvado de Trigo Unión Doypack,7.3,metro,,AVENA A GRANEL
Pan Pita Integral Granos Andinos Unión Bolsa 10 unid,S/ 7.80,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,10.0,un,Pan Pita Integral Granos Andinos Unión Bolsa,7.8,metro,,AVENA A GRANEL
Galletas de Maíz Horneadas Salmas Granos y Semillas 126g,S/ 8.50,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,126.0,g,Galletas de Maíz Horneadas Salmas Granos y Semillas,8.5,metro,,AVENA A GRANEL
Cereal GRANO DE ORO Salvado de Avena Doypack 300g,S/ 9.40,vivanda,AVENA A GRANEL,2024-12-05 21:31:07.026198,300.0,g,Cereal GRANO DE ORO Salvado de Avena Doypack,9.4,vivanda,GRANO DE ORO,AVENA A GRANEL
Salvado de Avena Grano de Oro Salvavena 300g,S/ 9.40,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,300.0,g,Salvado de Avena Grano de Oro Salvavena,9.4,wong,,AVENA A GRANEL
Salvado de Avena Grano de Oro Salvavena 300g,S/ 9.40,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,300.0,g,Salvado de Avena Grano de Oro Salvavena,9.4,metro,,AVENA A GRANEL
Salvado de Trigo con Harina de Linaza Grano de Oro Salvamix 250g,S/ 9.50,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Salvado de Trigo con Harina de Linaza Grano de Oro Salvamix,9.5,metro,,AVENA A GRANEL
Salvado de Trigo con Harina de Linaza Grano de Oro Salvamix 250g,S/ 9.60,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,250.0,g,Salvado de Trigo con Harina de Linaza Grano de Oro Salvamix,9.6,wong,,AVENA A GRANEL
Salvado De Trigo Tostado y Molido Cosecha Del Paraíso Bolsa 400 g,S/ 9.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,400.0,g,Salvado De Trigo Tostado y Molido Cosecha Del Paraíso Bolsa,9.9,metro,,AVENA A GRANEL
Granola Almendras y Pasas Cuisine & Co 300g,S/ 9.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,300.0,g,Granola Almendras y Pasas Cuisine & Co,9.9,metro,,AVENA A GRANEL
Anís Premium en Grano Bolsa 60 g,S/ 9.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,60.0,g,Anís Premium en Grano Bolsa,9.9,metro,,AVENA A GRANEL
Café Molido Cafetal Selecto 200g,S/ 9.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,200.0,g,Café Molido Cafetal Selecto,9.9,metro,,AVENA A GRANEL
Germen De Trigo Cosecha Paraíso Bolsa 180 g,S/ 10.20,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,180.0,g,Germen De Trigo Cosecha Paraíso Bolsa,10.2,metro,,AVENA A GRANEL
Avena GRANO DE ORO Bolsa 1kg,S/ 10.50,vega,AVENA A GRANEL,2024-12-05 11:42:03.585811,1.0,kg,Avena GRANO DE ORO Bolsa,10.5,vega,Grano De Oro,AVENA A GRANEL
Granola Frutos del Bosque Cuisine & Co 300g,S/ 10.90,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,300.0,g,Granola Frutos del Bosque Cuisine & Co,10.9,wong,,AVENA A GRANEL
Granola Trozos de Chocolate Cuisine & Co 300g,S/ 10.90,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,300.0,g,Granola Trozos de Chocolate Cuisine & Co,10.9,wong,,AVENA A GRANEL
Granola Almendras y Pasas Cuisine & Co 300g,S/ 10.90,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,300.0,g,Granola Almendras y Pasas Cuisine & Co,10.9,wong,,AVENA A GRANEL
Café Molido Altomayo Clásico 200g,S/ 11.60,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,200.0,g,Café Molido Altomayo Clásico,11.6,metro,,AVENA A GRANEL
Té Verde 100 g,S/ 12.26,tottus,AVENA A GRANEL,2024-12-05 11:13:39.631305,100.0,g,Té Verde,12.26,tottus,SCHAGREEN,AVENA A GRANEL
Salvado De Trigo Crocante Cosecha Paraíso Bolsa 400 g,S/ 12.30,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,400.0,g,Salvado De Trigo Crocante Cosecha Paraíso Bolsa,12.3,wong,,AVENA A GRANEL
Salvado De Trigo Crocante Cosecha Paraíso Bolsa 400 g,S/ 12.50,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,400.0,g,Salvado De Trigo Crocante Cosecha Paraíso Bolsa,12.5,metro,,AVENA A GRANEL
Café Molido y Tostado Cuisine & Co 220g,S/ 12.50,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,220.0,g,Café Molido y Tostado Cuisine & Co,12.5,metro,,AVENA A GRANEL
Salvamix Plus Grano de Oro 300g,S/ 12.50,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,300.0,g,Salvamix Plus Grano de Oro,12.5,wong,,AVENA A GRANEL
Café Sello Rojo Contenido 212 g,S/ 12.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,212.0,g,Café Sello Rojo Contenido,12.9,metro,,AVENA A GRANEL
Salvado de Trigo Entero 300g,S/ 13.90,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,300.0,g,Salvado de Trigo Entero,13.9,wong,,AVENA A GRANEL
"Granola Crosoy Pasas, Coco y Almendras 380g",S/ 14.40,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,380.0,g,"Granola Crosoy Pasas, Coco y Almendras",14.4,metro,,AVENA A GRANEL
"Granola Crosoy Pasas, Coco y Almendras 380g",S/ 14.40,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,380.0,g,"Granola Crosoy Pasas, Coco y Almendras",14.4,wong,,AVENA A GRANEL
"Granola Crosoy Manzana, Canela y Pecanas 380g",S/ 14.40,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,380.0,g,"Granola Crosoy Manzana, Canela y Pecanas",14.4,metro,,AVENA A GRANEL
"Granola Crosoy Ajonjolí, Vainilla y Castaña 380g",S/ 14.40,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,380.0,g,"Granola Crosoy Ajonjolí, Vainilla y Castaña",14.4,metro,,AVENA A GRANEL
"Granola Crosoy Ajonjolí, Vainilla y Castaña 380g",S/ 14.40,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,380.0,g,"Granola Crosoy Ajonjolí, Vainilla y Castaña",14.4,wong,,AVENA A GRANEL
"Granola Crosoy Manzana, Canela y Pecanas 380g",S/ 14.40,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,380.0,g,"Granola Crosoy Manzana, Canela y Pecanas",14.4,wong,,AVENA A GRANEL
Granola Trumunch Surtida 8un,S/ 14.50,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,8.0,un,Granola Trumunch Surtida,14.5,wong,,AVENA A GRANEL
Café Tostado y Molido Americano Cafetal Bolsa 140 g,S/ 14.70,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,140.0,g,Café Tostado y Molido Americano Cafetal Bolsa,14.7,metro,,AVENA A GRANEL
Cajonazo Naranja de Jugo Extra 10 Kg,S/ 15,tottus,AVENA A GRANEL,2024-12-05 11:13:39.631305,10.0,kg,Cajonazo Naranja de Jugo Extra,15.0,tottus,GRANEL,AVENA A GRANEL
Salvado de Trigo con Harina de Linaza Salvamix Frasco 750 g,S/ 15.40,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,750.0,g,Salvado de Trigo con Harina de Linaza Salvamix Frasco,15.4,metro,,AVENA A GRANEL
Salvado de Trigo con Harina de Linaza Salvamix Frasco 750 g,S/ 15.40,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,750.0,g,Salvado de Trigo con Harina de Linaza Salvamix Frasco,15.4,wong,,AVENA A GRANEL
Granola con Miel de Abeja Unión Doypack 400g,S/ 15.50,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,400.0,g,Granola con Miel de Abeja Unión Doypack,15.5,wong,,AVENA A GRANEL
Café Tostado y Molido Blend Caffé 250g,S/ 15.50,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Café Tostado y Molido Blend Caffé,15.5,metro,,AVENA A GRANEL
Salvado de Trigo Molido 500g,S/ 15.70,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,500.0,g,Salvado de Trigo Molido,15.7,wong,,AVENA A GRANEL
Granola con Granos Andinos Unión Doypack 280g,S/ 15.90,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,280.0,g,Granola con Granos Andinos Unión Doypack,15.9,wong,,AVENA A GRANEL
Salvado de Avena Salvavena Frasco 800 g,S/ 15.90,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,800.0,g,Salvado de Avena Salvavena Frasco,15.9,wong,,AVENA A GRANEL
Salvado de Avena Salvavena Frasco 800 g,S/ 15.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,800.0,g,Salvado de Avena Salvavena Frasco,15.9,metro,,AVENA A GRANEL
Granola con Miel de Abeja Unión Doypack 400 g,S/ 16.30,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,400.0,g,Granola con Miel de Abeja Unión Doypack,16.3,metro,,AVENA A GRANEL
Avena GRANO DE ORO Hojuelas Gruesa Bolsa 900gr,S/ 16.80,vega,AVENA A GRANEL,2024-12-05 11:42:03.585811,900.0,g,Avena GRANO DE ORO Hojuelas Gruesa Bolsa r,16.8,vega,Grano De Oro,AVENA A GRANEL
Granola con Pasas y Almendras Unión Doypack 400 g,S/ 16.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,400.0,g,Granola con Pasas y Almendras Unión Doypack,16.9,metro,,AVENA A GRANEL
Granola Huella Verde The Skinny Mood 200g,S/ 16.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,200.0,g,Granola Huella Verde The Skinny Mood,16.9,metro,,AVENA A GRANEL
Avena Integral en Hojuelas Grano de Oro 900g,S/ 17.50,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,900.0,g,Avena Integral en Hojuelas Grano de Oro,17.5,metro,,AVENA A GRANEL
Avena Integral en Hojuelas Grano de Oro 900g,S/ 17.50,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,900.0,g,Avena Integral en Hojuelas Grano de Oro,17.5,wong,,AVENA A GRANEL
Café Molido Cuisine & Co Blend Peruano 200g,S/ 17.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,200.0,g,Café Molido Cuisine & Co Blend Peruano,17.9,metro,,AVENA A GRANEL
Café Molido Mountain Villa Rica Extra 220g,S/ 18.00,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,220.0,g,Café Molido Mountain Villa Rica Extra,18.0,metro,,AVENA A GRANEL
Café Molido Aicasa Clasico 250g,S/ 18.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Café Molido Aicasa Clasico,18.9,metro,,AVENA A GRANEL
Granola Dyfferent Sabor Frutos del Bosque 250g,S/ 18.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Granola Dyfferent Sabor Frutos del Bosque,18.9,metro,,AVENA A GRANEL
Granola Dyfferent Sabor Manzana Canela 250g,S/ 18.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Granola Dyfferent Sabor Manzana Canela,18.9,metro,,AVENA A GRANEL
Granola Dyfferent Sabor Coco Plátano 250g,S/ 18.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Granola Dyfferent Sabor Coco Plátano,18.9,metro,,AVENA A GRANEL
Granola Dyfferent Sabor Coco Plátano 250g,S/ 19.60,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,250.0,g,Granola Dyfferent Sabor Coco Plátano,19.6,wong,,AVENA A GRANEL
Granola Dyfferent Sabor Frutos del Bosque 250g,S/ 19.60,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,250.0,g,Granola Dyfferent Sabor Frutos del Bosque,19.6,wong,,AVENA A GRANEL
Granola Dyfferent Sabor Manzana Canela 250g,S/ 19.60,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,250.0,g,Granola Dyfferent Sabor Manzana Canela,19.6,wong,,AVENA A GRANEL
Germen de Trigo Age 250g,S/ 19.70,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,250.0,g,Germen de Trigo Age,19.7,wong,,AVENA A GRANEL
Café Molido Cuisine & Co Rodríguez de Mendoza Amazonas 200g,S/ 19.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,200.0,g,Café Molido Cuisine & Co Rodríguez de Mendoza Amazonas,19.9,metro,,AVENA A GRANEL
Café Molido Altomayo Gourmet 200g,S/ 19.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,200.0,g,Café Molido Altomayo Gourmet,19.9,metro,,AVENA A GRANEL
Café Molido y Tostado Cuisine & Co 500g,S/ 19.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,500.0,g,Café Molido y Tostado Cuisine & Co,19.9,metro,,AVENA A GRANEL
Café Tostado Molido Valenzuela 200g,S/ 20.10,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,200.0,g,Café Tostado Molido Valenzuela,20.1,metro,,AVENA A GRANEL
Café Molido Iyari 250g,S/ 20.50,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Café Molido Iyari,20.5,metro,,AVENA A GRANEL
Granola Berries Wasi Contenido 300 g,S/ 20.60,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,300.0,g,Granola Berries Wasi Contenido,20.6,wong,,AVENA A GRANEL
"Granola Orgánica Pecanas, Pasas y Quinua Wasi Doypack 300 g",S/ 20.60,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,300.0,g,"Granola Orgánica Pecanas, Pasas y Quinua Wasi Doypack",20.6,wong,,AVENA A GRANEL
"Granola Orgánica Castañas, Pasas y Quinua Wasi Doypack 300 g",S/ 20.60,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,300.0,g,"Granola Orgánica Castañas, Pasas y Quinua Wasi Doypack",20.6,wong,,AVENA A GRANEL
Café Molido Cafetal Gourmet Americano 200g,S/ 20.80,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,200.0,g,Café Molido Cafetal Gourmet Americano,20.8,metro,,AVENA A GRANEL
Café Molido Cafetal Gourmet Espresso 200g,S/ 20.80,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,200.0,g,Café Molido Cafetal Gourmet Espresso,20.8,metro,,AVENA A GRANEL
Café Molido Cafetal Selecto 454g,S/ 20.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,454.0,g,Café Molido Cafetal Selecto,20.9,metro,,AVENA A GRANEL
Granola Trumunch Choco Nueces 300g,S/ 22.40,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,300.0,g,Granola Trumunch Choco Nueces,22.4,wong,,AVENA A GRANEL
Café Molido Aicasa Gourmet 250g,S/ 22.50,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Café Molido Aicasa Gourmet,22.5,metro,,AVENA A GRANEL
Café en Grano Iyari 250g,S/ 22.50,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Café en Grano Iyari,22.5,metro,,AVENA A GRANEL
Café Molido Leyenda Vainilla 250g,S/ 23.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Café Molido Leyenda Vainilla,23.9,metro,,AVENA A GRANEL
Café Molido Leyenda Mocca 250g,S/ 23.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Café Molido Leyenda Mocca,23.9,metro,,AVENA A GRANEL
Café Molido Cafetal Americano Chanchamayo 200g,S/ 24.50,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,200.0,g,Café Molido Cafetal Americano Chanchamayo,24.5,metro,,AVENA A GRANEL
Café Molido Altomayo Clásico 450g,S/ 24.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,450.0,g,Café Molido Altomayo Clásico,24.9,metro,,AVENA A GRANEL
Germen De Trigo Cosecha Paraíso Bolsa 500 g,S/ 25.30,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,500.0,g,Germen De Trigo Cosecha Paraíso Bolsa,25.3,metro,,AVENA A GRANEL
Germen De Trigo Cosecha Paraíso Bolsa 500 g,S/ 25.30,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,500.0,g,Germen De Trigo Cosecha Paraíso Bolsa,25.3,wong,,AVENA A GRANEL
Café Sello Rojo Contenido 425 g,S/ 25.30,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,425.0,g,Café Sello Rojo Contenido,25.3,metro,,AVENA A GRANEL
Granola Huella Verde Chocolate Quinoa 400g,S/ 25.90,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,400.0,g,Granola Huella Verde Chocolate Quinoa,25.9,wong,,AVENA A GRANEL
Granola Huella Verde Lúcuma 400g,S/ 25.90,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,400.0,g,Granola Huella Verde Lúcuma,25.9,wong,,AVENA A GRANEL
Granola Huella Verde The Skinny Mood 400g,S/ 25.90,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,400.0,g,Granola Huella Verde The Skinny Mood,25.9,wong,,AVENA A GRANEL
Café en Grano Altomayo Gourmet 250g,S/ 26.40,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Café en Grano Altomayo Gourmet,26.4,metro,,AVENA A GRANEL
Café Molido Zena Gourmet Express Bolsa 250 g,S/ 27.00,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Café Molido Zena Gourmet Express Bolsa,27.0,metro,,AVENA A GRANEL
Café Molido Iyari Orgánico 250g,S/ 27.80,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Café Molido Iyari Orgánico,27.8,metro,,AVENA A GRANEL
Barras de Granola Nature Valley Avena y Chocolate 12un,S/ 28.50,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,12.0,un,Barras de Granola Nature Valley Avena y Chocolate,28.5,metro,,AVENA A GRANEL
Barras de Granola Nature Valley Avena y Miel 12un,S/ 28.50,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,12.0,un,Barras de Granola Nature Valley Avena y Miel,28.5,metro,,AVENA A GRANEL
Barras de Granola Nature Valley Avena y Miel 12un,S/ 28.60,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,12.0,un,Barras de Granola Nature Valley Avena y Miel,28.6,wong,,AVENA A GRANEL
Barras de Granola Nature Valley Crunchy Almendra 12un,S/ 28.60,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,12.0,un,Barras de Granola Nature Valley Crunchy Almendra,28.6,wong,,AVENA A GRANEL
Barras de Granola Nature Valley Crunchy Canela 12un,S/ 28.60,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,12.0,un,Barras de Granola Nature Valley Crunchy Canela,28.6,wong,,AVENA A GRANEL
Barras de Granola Nature Valley Avena y Chocolate 12un,S/ 28.60,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,12.0,un,Barras de Granola Nature Valley Avena y Chocolate,28.6,wong,,AVENA A GRANEL
Café Tostado y Molido Blend Caffé 500g,S/ 29.60,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,500.0,g,Café Tostado y Molido Blend Caffé,29.6,metro,,AVENA A GRANEL
Café Molido Explora Dark 250g,S/ 29.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Café Molido Explora Dark,29.9,metro,,AVENA A GRANEL
Café en Cápsulas Must Descafeinado 16un,S/ 29.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,16.0,un,Café en Cápsulas Must Descafeinado,29.9,metro,,AVENA A GRANEL
Cápsulas de Café Viaggio Colombia 10un,S/ 29.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,10.0,un,Cápsulas de Café Viaggio Colombia,29.9,metro,,AVENA A GRANEL
Cápsulas de Café Viaggio Intenso 10un,S/ 29.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,10.0,un,Cápsulas de Café Viaggio Intenso,29.9,metro,,AVENA A GRANEL
Café en Grano Tostado Medio Villa Rica Exótico Doypack 250 g,S/ 30.50,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Café en Grano Tostado Medio Villa Rica Exótico Doypack,30.5,metro,,AVENA A GRANEL
Café Molido Artidoro Rodríguez Doypack 250 g,S/ 30.50,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Café Molido Artidoro Rodríguez Doypack,30.5,metro,,AVENA A GRANEL
