description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,brand,CLASIFICACION
Arroz Atómico Nevado Forte Golpe Bolsa 125 g,S/ 4.20,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,125.0,g,Arroz Atómico Nevado Forte Golpe Bolsa,4.2,metro,,ARROZ ENVASADO
Arroz Integral BELL'S Bolsa 750g,S/ 4.20,vivanda,ARROZ ENVASADO,2024-12-05 21:27:43.230292,750.0,g,Arroz Integral BELL'S Bolsa,4.2,vivanda,BELL'S,ARROZ ENVASADO
Arroz Superior Valle Norte Primera Cosecha Bolsa 750 g,S/ 4.30,wong,ARROZ ENVASADO,2024-12-05 17:30:42.491945,750.0,g,Arroz Superior Valle Norte Primera Cosecha Bolsa,4.3,wong,,ARROZ ENVASADO
Arroz con Leche Cuisine & Co x 160g,S/ 4.30,wong,ARROZ ENVASADO,2024-12-05 17:30:42.491945,160.0,g,Arroz con Leche Cuisine & Co x,4.3,wong,,ARROZ ENVASADO
Arroz Superior Añejo Faraón Rojo 750g,S/ 4.30,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,750.0,g,Arroz Superior Añejo Faraón Rojo,4.3,metro,,ARROZ ENVASADO
Arroz Superior Costeño 750g,S/ 4.30,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,750.0,g,Arroz Superior Costeño,4.3,metro,,ARROZ ENVASADO
Arroz Extra 750 g,S/ 4.40,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,750.0,g,Arroz Extra,4.4,tottus,PACASMAYO,ARROZ ENVASADO
Pan Petipan 600 g,S/ 4.40,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,600.0,g,Pan Petipan,4.4,tottus,TOTTUS,ARROZ ENVASADO
Arveja Partida Costeño 500 g,S/ 4.40,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,500.0,g,Arveja Partida Costeño,4.4,tottus,COSTENO,ARROZ ENVASADO
Arroz Extra Añejo Campo Norte 750g,S/ 4.40,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,750.0,g,Arroz Extra Añejo Campo Norte,4.4,metro,,ARROZ ENVASADO
Arroz Extra Faraón 750 g,S/ 4.40,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,750.0,g,Arroz Extra Faraón,4.4,tottus,FARAON,ARROZ ENVASADO
Arroz Superior Añejo 750 g,S/ 4.50,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,750.0,g,Arroz Superior Añejo,4.5,tottus,VALLENORTE,ARROZ ENVASADO
Arroz Costeño Añejo Extra 750g,S/ 4.50,wong,ARROZ ENVASADO,2024-12-05 17:30:42.491945,750.0,g,Arroz Costeño Añejo Extra,4.5,wong,,ARROZ ENVASADO
Arroz Añejo Extra COSTEÑO Bolsa 750g,S/ 4.50,vivanda,ARROZ ENVASADO,2024-12-05 21:27:43.230292,750.0,g,Arroz Añejo Extra COSTEÑO Bolsa,4.5,vivanda,COSTENO,ARROZ ENVASADO
Arroz Costeño Añejo Extra 750g,S/ 4.50,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,750.0,g,Arroz Costeño Añejo Extra,4.5,metro,,ARROZ ENVASADO
Arroz Extra Añejo Premium 750 g,S/ 4.52,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,750.0,g,Arroz Extra Añejo Premium,4.52,tottus,TOTTUS,ARROZ ENVASADO
Trigo Mote 500 g,S/ 4.57,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,500.0,g,Trigo Mote,4.57,tottus,TOTTUS,ARROZ ENVASADO
Arroz Extra FARAON Bolsa 750g,S/ 4.60,vivanda,ARROZ ENVASADO,2024-12-05 21:27:43.230292,750.0,g,Arroz Extra FARAON Bolsa,4.6,vivanda,FARAON,ARROZ ENVASADO
Arroz Superior Gran Chalán 750 g,S/ 4.60,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,750.0,g,Arroz Superior Gran Chalán,4.6,tottus,GRAN CHALAN,ARROZ ENVASADO
Arroz Añejo 750 g,S/ 4.60,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,750.0,g,Arroz Añejo,4.6,tottus,PACASMAYO,ARROZ ENVASADO
Arroz Blanco Extra Añejo Faraón Naranja 750g,S/ 4.65,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,750.0,g,Arroz Blanco Extra Añejo Faraón Naranja,4.65,metro,,ARROZ ENVASADO
Arroz Añejo Amarillo FARAÓN G3 Bolsa 1Kg,S/ 4.69,vivanda,ARROZ ENVASADO,2024-12-05 21:27:43.230292,1.0,kg,Arroz Añejo Amarillo FARAÓN G3 Bolsa,4.69,vivanda,FARAON,ARROZ ENVASADO
Arroz Extra COSTEÑO Bolsa 750g,S/ 4.70,vega,ARROZ ENVASADO,2024-12-05 11:36:02.001973,750.0,g,Arroz Extra COSTEÑO Bolsa,4.7,vega,Costeño,ARROZ ENVASADO
Arroz Añejo Superior Valle Norte 750g,S/ 4.70,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,750.0,g,Arroz Añejo Superior Valle Norte,4.7,metro,,ARROZ ENVASADO
Arroz Superior Costeño 750g,S/ 4.70,wong,ARROZ ENVASADO,2024-12-05 17:30:42.491945,750.0,g,Arroz Superior Costeño,4.7,wong,,ARROZ ENVASADO
Arroz Blanco Extra Añejo Faraón Naranja 750g,S/ 4.75,wong,ARROZ ENVASADO,2024-12-05 17:30:42.491945,750.0,g,Arroz Blanco Extra Añejo Faraón Naranja,4.75,wong,,ARROZ ENVASADO
Arroz Añejo Superior Valle Norte 750g,S/ 4.80,wong,ARROZ ENVASADO,2024-12-05 17:30:42.491945,750.0,g,Arroz Añejo Superior Valle Norte,4.8,wong,,ARROZ ENVASADO
Arroz Extra VALLENORTE Gran Reserva Bolsa 750g,S/ 4.80,vivanda,ARROZ ENVASADO,2024-12-05 21:27:43.230292,750.0,g,Arroz Extra VALLENORTE Gran Reserva Bolsa,4.8,vivanda,VALLENORTE,ARROZ ENVASADO
Maíz Pop Corn Costeño 500 g,S/ 4.80,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,500.0,g,Maíz Pop Corn Costeño,4.8,tottus,COSTENO,ARROZ ENVASADO
"Compota Smiley Kids Pera, Zapallito, Espinaca y Arroz 90g",S/ 4.90,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,90.0,g,"Compota Smiley Kids Pera, Zapallito, Espinaca y Arroz",4.9,metro,,ARROZ ENVASADO
Arroz Extra Costeño 750 g,S/ 4.90,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,750.0,g,Arroz Extra Costeño,4.9,tottus,COSTENO,ARROZ ENVASADO
Arroz Extra Costeño 750g,S/ 4.90,wong,ARROZ ENVASADO,2024-12-05 17:30:42.491945,750.0,g,Arroz Extra Costeño,4.9,wong,,ARROZ ENVASADO
Arroz Extra COSTEÑO Bolsa 750g,S/ 4.90,vivanda,ARROZ ENVASADO,2024-12-05 21:27:43.230292,750.0,g,Arroz Extra COSTEÑO Bolsa,4.9,vivanda,COSTENO,ARROZ ENVASADO
"Compota Smiley Kids Pera, Zapallito, Espinaca y Arroz 90g",S/ 4.90,wong,ARROZ ENVASADO,2024-12-05 17:30:42.491945,90.0,g,"Compota Smiley Kids Pera, Zapallito, Espinaca y Arroz",4.9,wong,,ARROZ ENVASADO
Arroz Integral Molino Rojo Bolsa 1 Kg,S/ 4.90,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,1.0,kg,Arroz Integral Molino Rojo Bolsa,4.9,metro,,ARROZ ENVASADO
Arroz con Quinua Negra Fincandina Bolsa 500 g,S/ 4.99,wong,ARROZ ENVASADO,2024-12-05 17:30:42.491945,500.0,g,Arroz con Quinua Negra Fincandina Bolsa,4.99,wong,,ARROZ ENVASADO
Arroz Extra Natural 750 g,S/ 5,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,750.0,g,Arroz Extra Natural,5.0,tottus,GRAN CHALAN,ARROZ ENVASADO
Arroz Extra Gran Chalán 750g,S/ 5.10,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,750.0,g,Arroz Extra Gran Chalán,5.1,metro,,ARROZ ENVASADO
Arroz Integral Extra Bolsa 750 g,S/ 5.15,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,750.0,g,Arroz Integral Extra Bolsa,5.15,metro,,ARROZ ENVASADO
Arroz Integral Costeño 750g,S/ 5.40,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,750.0,g,Arroz Integral Costeño,5.4,metro,,ARROZ ENVASADO
Lunch Arroz Blanco LA FLORENCIA 500g,S/ 5.50,vivanda,ARROZ ENVASADO,2024-12-05 21:27:43.230292,500.0,g,Lunch Arroz Blanco LA FLORENCIA,5.5,vivanda,LA FLORENCIA,ARROZ ENVASADO
Arroz Superior Paisana Bolsa 1 kg,S/ 5.50,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,1.0,kg,Arroz Superior Paisana Bolsa,5.5,metro,,ARROZ ENVASADO
Arroz Extra Tesoro Del Campo Bolsa 750 g,S/ 5.50,wong,ARROZ ENVASADO,2024-12-05 17:30:42.491945,750.0,g,Arroz Extra Tesoro Del Campo Bolsa,5.5,wong,,ARROZ ENVASADO
Arroz Integral 750 g,S/ 5.59,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,750.0,g,Arroz Integral,5.59,tottus,VALLENORTE,ARROZ ENVASADO
Arroz Embolsado Costeño Parbolizado 750 g,S/ 5.60,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,750.0,g,Arroz Embolsado Costeño Parbolizado,5.6,tottus,COSTENO,ARROZ ENVASADO
Arroz Integral Vallenorte 750g,S/ 5.60,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,750.0,g,Arroz Integral Vallenorte,5.6,metro,,ARROZ ENVASADO
Papa Seca 400 g,S/ 5.65,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,400.0,g,Papa Seca,5.65,tottus,TOTTUS,ARROZ ENVASADO
Frijol Panamito 500 g,S/ 5.70,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,500.0,g,Frijol Panamito,5.7,tottus,TOTTUS,ARROZ ENVASADO
Arroz Integral Vallenorte 750g,S/ 5.70,wong,ARROZ ENVASADO,2024-12-05 17:30:42.491945,750.0,g,Arroz Integral Vallenorte,5.7,wong,,ARROZ ENVASADO
Arroz Integral VALLENORTE Bolsa 750g,S/ 5.70,vivanda,ARROZ ENVASADO,2024-12-05 21:27:43.230292,750.0,g,Arroz Integral VALLENORTE Bolsa,5.7,vivanda,VALLENORTE,ARROZ ENVASADO
Lentejas bebé de 500 g,S/ 5.72,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,500.0,g,Lentejas bebé de,5.72,tottus,TOTTUS,ARROZ ENVASADO
Arroz Parbolizado COSTEÑO Bolsa 750g,S/ 5.80,vivanda,ARROZ ENVASADO,2024-12-05 21:27:43.230292,750.0,g,Arroz Parbolizado COSTEÑO Bolsa,5.8,vivanda,COSTENO,ARROZ ENVASADO
Arroz Extra Paisana Bolsa 1 kg,S/ 5.80,wong,ARROZ ENVASADO,2024-12-05 17:30:42.491945,1.0,kg,Arroz Extra Paisana Bolsa,5.8,wong,,ARROZ ENVASADO
Trocitos de Cordero Arroz Adulto 290 gr,S/ 5.90,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,290.0,g,Trocitos de Cordero Arroz Adulto r,5.9,tottus,RICOCAN,ARROZ ENVASADO
Arroz Integral Gran Chalán x 750 g,S/ 5.90,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,750.0,g,Arroz Integral Gran Chalán x,5.9,tottus,GRAN CHALAN,ARROZ ENVASADO
Arroz Superior Paisana Bolsa 1 kg,S/ 5.99,wong,ARROZ ENVASADO,2024-12-05 17:30:42.491945,1.0,kg,Arroz Superior Paisana Bolsa,5.99,wong,,ARROZ ENVASADO
Arroz Integral COSTEÑO Bolsa 750g,S/ 6.00,vivanda,ARROZ ENVASADO,2024-12-05 21:27:43.230292,750.0,g,Arroz Integral COSTEÑO Bolsa,6.0,vivanda,COSTENO,ARROZ ENVASADO
Arroz Integral Costeño 750g,S/ 6.20,wong,ARROZ ENVASADO,2024-12-05 17:30:42.491945,750.0,g,Arroz Integral Costeño,6.2,wong,,ARROZ ENVASADO
Arroz Integral Paisana Bolsa 1 kg,S/ 6.20,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,1.0,kg,Arroz Integral Paisana Bolsa,6.2,metro,,ARROZ ENVASADO
Base de Arroz con Pollo PERÚ- PRIDE Bolsa 35g,S/ 6.49,vivanda,ARROZ ENVASADO,2024-12-05 21:27:43.230292,35.0,g,Base de Arroz con Pollo PERÚ- PRIDE Bolsa,6.49,vivanda,PERU PRIDE,ARROZ ENVASADO
Galletas de Arroz BELL'S Bolsa 150g,S/ 6.50,vivanda,ARROZ ENVASADO,2024-12-05 21:27:43.230292,150.0,g,Galletas de Arroz BELL'S Bolsa,6.5,vivanda,BELL'S,ARROZ ENVASADO
Cereal Bar Chips 8 Unidades 21g,S/ 6.60,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,8.0,un,Cereal Bar Chips ades,6.6,tottus,COSTA,ARROZ ENVASADO
Galletas De Arroz Cuisine & Co Doypack 120 g,S/ 6.80,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,120.0,g,Galletas De Arroz Cuisine & Co Doypack,6.8,metro,,ARROZ ENVASADO
Galletas De Arroz Cuisine & Co Doypack 120 g,S/ 6.80,wong,ARROZ ENVASADO,2024-12-05 17:30:42.491945,120.0,g,Galletas De Arroz Cuisine & Co Doypack,6.8,wong,,ARROZ ENVASADO
Galletas de Arroz Clásicas Costeño 150 gr,S/ 6.90,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,150.0,g,Galletas de Arroz Clásicas Costeño r,6.9,tottus,COSTENO,ARROZ ENVASADO
Galleta de Arroz COSTEÑO Finas Hierbas Doypack 150g,S/ 6.90,vivanda,ARROZ ENVASADO,2024-12-05 21:27:43.230292,150.0,g,Galleta de Arroz COSTEÑO Finas Hierbas Doypack,6.9,vivanda,COSTEÑO,ARROZ ENVASADO
Harina sin Preparar 1 kg,S/ 6.90,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,1.0,kg,Harina sin Preparar,6.9,tottus,TOTTUS,ARROZ ENVASADO
Arroz Carnaroli SCOTTI Funghi Porcin Bolsa 210g,S/ 6.90,vivanda,ARROZ ENVASADO,2024-12-05 21:27:43.230292,210.0,g,Arroz Carnaroli SCOTTI Funghi Porcin Bolsa,6.9,vivanda,SCOTT,ARROZ ENVASADO
Galletas de arroz con tomate intenso costeño de 150 g,S/ 6.90,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,150.0,g,Galletas de arroz con tomate intenso costeño de,6.9,tottus,COSTENO,ARROZ ENVASADO
Galletas de arroz dulce costeño 150 gr,S/ 6.90,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,150.0,g,Galletas de arroz dulce costeño r,6.9,tottus,COSTENO,ARROZ ENVASADO
Galletas de Arroz COSTEÑO Dulce Bolsa 150g,S/ 6.90,vivanda,ARROZ ENVASADO,2024-12-05 21:27:43.230292,150.0,g,Galletas de Arroz COSTEÑO Dulce Bolsa,6.9,vivanda,COSTEÑO,ARROZ ENVASADO
Galletas de Arroz Costeño Finas Hierbas Doypack 150 g,S/ 6.90,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,150.0,g,Galletas de Arroz Costeño Finas Hierbas Doypack,6.9,metro,,ARROZ ENVASADO
Galletas de Arroz Costeño Tomate Intenso Doypack 150 g,S/ 6.90,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,150.0,g,Galletas de Arroz Costeño Tomate Intenso Doypack,6.9,metro,,ARROZ ENVASADO
Galletas de Arroz Costeño Pimienta Doypack 150 gr,S/ 6.90,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,150.0,g,Galletas de Arroz Costeño Pimienta Doypack r,6.9,metro,,ARROZ ENVASADO
Arroz Integral con Quinua Roja Fincandina 500g,S/ 6.99,wong,ARROZ ENVASADO,2024-12-05 17:30:42.491945,500.0,g,Arroz Integral con Quinua Roja Fincandina,6.99,wong,,ARROZ ENVASADO
Arroz Parbolizado Paisana Bolsa 1 kg,S/ 7.00,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,1.0,kg,Arroz Parbolizado Paisana Bolsa,7.0,metro,,ARROZ ENVASADO
Galletas de Arroz Costeño Finas Hierbas Doypack 150 g,S/ 7.10,wong,ARROZ ENVASADO,2024-12-05 17:30:42.491945,150.0,g,Galletas de Arroz Costeño Finas Hierbas Doypack,7.1,wong,,ARROZ ENVASADO
Harina de Trigo Preparada 1 kg,S/ 7.10,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,1.0,kg,Harina de Trigo Preparada,7.1,tottus,TOTTUS,ARROZ ENVASADO
Galletas de Arroz Clásicas Sin Gluten Costeño Doypack 150 g,S/ 7.10,wong,ARROZ ENVASADO,2024-12-05 17:30:42.491945,150.0,g,Galletas de Arroz Clásicas Sin Gluten Costeño Doypack,7.1,wong,,ARROZ ENVASADO
Lenteja Costeño 500 g,S/ 7.30,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,500.0,g,Lenteja Costeño,7.3,tottus,COSTENO,ARROZ ENVASADO
Arroz Integral Paisana Bolsa 1 kg,S/ 7.30,wong,ARROZ ENVASADO,2024-12-05 17:30:42.491945,1.0,kg,Arroz Integral Paisana Bolsa,7.3,wong,,ARROZ ENVASADO
Garbanzo Costeño 500 g,S/ 7.40,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,500.0,g,Garbanzo Costeño,7.4,tottus,COSTENO,ARROZ ENVASADO
Arroz para Cocina Oriental Mizu 1kg,S/ 7.60,wong,ARROZ ENVASADO,2024-12-05 17:30:42.491945,1.0,kg,Arroz para Cocina Oriental Mizu,7.6,wong,,ARROZ ENVASADO
Pallar Costeño 500 g,S/ 7.70,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,500.0,g,Pallar Costeño,7.7,tottus,COSTENO,ARROZ ENVASADO
Arroz con Pollo BELL'S FRESCOS Bandeja 200g,S/ 7.70,vivanda,ARROZ ENVASADO,2024-12-05 21:27:43.230292,200.0,g,Arroz con Pollo BELL'S FRESCOS Bandeja,7.7,vivanda,BELL'S FRESCOS,ARROZ ENVASADO
Arroz Glaseado Tesoro Del Campo Bolsa 1 Kg,S/ 7.80,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,1.0,kg,Arroz Glaseado Tesoro Del Campo Bolsa,7.8,metro,,ARROZ ENVASADO
Trocitos en Salsa Ricocan Adultos Cordero y Arroz 290g,S/ 7.90,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,290.0,g,Trocitos en Salsa Ricocan Adultos Cordero y Arroz,7.9,metro,,ARROZ ENVASADO
Arroz Glaseado Tesoro Del Campo Bolsa 1 Kg,S/ 8.25,wong,ARROZ ENVASADO,2024-12-05 17:30:42.491945,1.0,kg,Arroz Glaseado Tesoro Del Campo Bolsa,8.25,wong,,ARROZ ENVASADO
100 Luces Krea Arroz Colores L5,S/ 8.40,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,100.0,l,uces Krea Arroz Colores L5,8.4,metro,,ARROZ ENVASADO
Arroz Blanco Cuisine & Co 400g,S/ 8.50,wong,ARROZ ENVASADO,2024-12-05 17:30:42.491945,400.0,g,Arroz Blanco Cuisine & Co,8.5,wong,,ARROZ ENVASADO
Base para Arroz con Pollo Provenzal Sobre 58 g,S/ 8.90,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,58.0,g,Base para Arroz con Pollo Provenzal Sobre,8.9,metro,,ARROZ ENVASADO
Linaza Familiar 300 g,S/ 8.90,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,300.0,g,Linaza Familiar,8.9,tottus,NATURANDES,ARROZ ENVASADO
Harina de Arroz COSTEÑO Bolsa 1kg,S/ 8.90,vivanda,ARROZ ENVASADO,2024-12-05 21:27:43.230292,1.0,kg,Harina de Arroz COSTEÑO Bolsa,8.9,vivanda,COSTEÑO,ARROZ ENVASADO
Harina De Arroz Costeño x 1 Kg,S/ 8.90,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,1.0,kg,Harina De Arroz Costeño x,8.9,tottus,COSTENO,ARROZ ENVASADO
Harina de Arroz Costeño 1 g,S/ 8.90,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,1.0,g,Harina de Arroz Costeño,8.9,metro,,ARROZ ENVASADO
Fideos de Arroz Fansi Vermicelli 250g,S/ 8.90,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,250.0,g,Fideos de Arroz Fansi Vermicelli,8.9,metro,,ARROZ ENVASADO
Mezcla para Arroz con Pollo Seco y Aguadito 58 g,S/ 9,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,58.0,g,Mezcla para Arroz con Pollo Seco y Aguadito,9.0,tottus,PROVENZAL,ARROZ ENVASADO
Base para Arroz con Pollo Provenzal Sobre 58 g,S/ 9.20,wong,ARROZ ENVASADO,2024-12-05 17:30:42.491945,58.0,g,Base para Arroz con Pollo Provenzal Sobre,9.2,wong,,ARROZ ENVASADO
Vinagre de Arroz BARCIDDA Botella 500ml,S/ 9.59,vivanda,ARROZ ENVASADO,2024-12-05 21:27:43.230292,500.0,ml,Vinagre de Arroz BARCIDDA Botella,9.59,vivanda,BARCIDDA,ARROZ ENVASADO
Verduras Picadas para Arroz con Pollo Cuisine & Co 200g,S/ 10.30,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,200.0,g,Verduras Picadas para Arroz con Pollo Cuisine & Co,10.3,metro,,ARROZ ENVASADO
Arroz Chaufa con Pollo Cuisine & Co 400g,S/ 10.32,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,400.0,g,Arroz Chaufa con Pollo Cuisine & Co,10.32,metro,,ARROZ ENVASADO
Frijol Canario Costeño 500 g,S/ 10.40,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,500.0,g,Frijol Canario Costeño,10.4,tottus,COSTENO,ARROZ ENVASADO
Fideos de Arroz Sha He Noodle 250g,S/ 10.50,wong,ARROZ ENVASADO,2024-12-05 17:30:42.491945,250.0,g,Fideos de Arroz Sha He Noodle,10.5,wong,,ARROZ ENVASADO
Pan de molde integral 480 g,S/ 10.70,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,480.0,g,Pan de molde integral,10.7,tottus,BIMBO,ARROZ ENVASADO
Harina De Linaza Productos Andinos 500 g,S/ 10.90,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,500.0,g,Harina De Linaza Productos Andinos,10.9,tottus,,ARROZ ENVASADO
Harina de Kiwicha Renacer 200 g,S/ 10.90,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,200.0,g,Harina de Kiwicha Renacer,10.9,tottus,GENERICO,ARROZ ENVASADO
Lunch Picante de Carne con Arroz LA FLORENCIA 450g,S/ 10.90,vivanda,ARROZ ENVASADO,2024-12-05 21:27:43.230292,450.0,g,Lunch Picante de Carne con Arroz LA FLORENCIA,10.9,vivanda,LA FLORENCIA,ARROZ ENVASADO
