description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
BEBIDA FRESH MANZANA BOT X 500ML,S/ 1.60,tottus,MANZANA DELICIA,2024-12-05 11:57:12.566749,500.0,ml,BEBIDA FRESH MANZANA BOT X,1.6,tottus,,FRUGOS DEL VALLE,MANZANA DELICIA
Bebida Frugos Fresh Manzana Botella 500ml,S/ 1.60,wong,MANZANA DELICIA,2024-12-05 18:31:46.026764,500.0,ml,Bebida Frugos Fresh Manzana Botella,1.6,wong,,,MANZANA DELICIA
Agua Mineral SOCOSANI Manzana Botella 500ml,S/ 1.99,vivanda,MANZANA DELICIA,2024-12-05 22:01:01.862486,500.0,ml,Agua Mineral SOCOSANI Manzana Botella,1.99,vivanda,,SOCOSANI,MANZANA DELICIA
Agua Manzana con gas 500 mL,S/ 2,tottus,MANZANA DELICIA,2024-12-05 11:57:12.566749,500.0,ml,Agua Manzana con gas,2.0,tottus,,SOCOSANI,MANZANA DELICIA
Agua Socosani Saborizada Manzana Botella 500 ml,S/ 2.00,wong,MANZANA DELICIA,2024-12-05 18:31:46.026764,500.0,ml,Agua Socosani Saborizada Manzana Botella,2.0,wong,,,MANZANA DELICIA
Bebida Rehidratante ELECTROLIGHT Manzana Botella 475ml,S/ 2.10,vivanda,MANZANA DELICIA,2024-12-05 22:01:01.862486,475.0,ml,Bebida Rehidratante ELECTROLIGHT Manzana Botella,2.1,vivanda,,ELECTROLIGHT,MANZANA DELICIA
Bebida Con Gas San Luis Manzana Botella 625ml,S/ 2.20,wong,MANZANA DELICIA,2024-12-05 18:31:46.026764,625.0,ml,Bebida Con Gas San Luis Manzana Botella,2.2,wong,,,MANZANA DELICIA
BEBIDA CON GAS MANZANA BOT X 625ML,S/ 2.20,tottus,MANZANA DELICIA,2024-12-05 11:57:12.566749,625.0,ml,BEBIDA CON GAS MANZANA BOT X,2.2,tottus,,SAN LUIS,MANZANA DELICIA
Agua con Gas SAN LUIS Sabor a Manzana Botella 625ml,S/ 2.20,vivanda,MANZANA DELICIA,2024-12-05 22:01:01.862486,625.0,ml,Agua con Gas SAN LUIS Sabor a Manzana Botella,2.2,vivanda,,SAN LUIS,MANZANA DELICIA
Suavizante SUAVITEL Frescura de Manzana Doypack 180ml,S/ 2.20,vega,MANZANA DELICIA,2024-12-05 12:34:38.222356,180.0,ml,Suavizante SUAVITEL Frescura de Manzana Doypack,2.2,vega,,Suavitel,MANZANA DELICIA
Bebida Rehidratante Sabor Manzana 500 mL,S/ 2.40,tottus,MANZANA DELICIA,2024-12-05 11:57:12.566749,500.0,ml,Bebida Rehidratante Sabor Manzana,2.4,tottus,,GATORADE,MANZANA DELICIA
Compota de Manzana frasco de 113 g,S/ 2.50,tottus,MANZANA DELICIA,2024-12-05 11:57:12.566749,113.0,g,Compota de Manzana frasco de,2.5,tottus,,TOTTUS,MANZANA DELICIA
COMPOTA DURAZNO Y MANZANA X 90G,S/ 2.50,tottus,MANZANA DELICIA,2024-12-05 11:57:12.566749,90.0,g,COMPOTA DURAZNO Y MANZANA X,2.5,tottus,,TOTTUS,MANZANA DELICIA
