description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Mezcla en Polvo para Helado Diet UNIVERSAL Fresa Caja 50g,S/ 4.99,vivanda,MEZCLA LÁCTEA EVAPORADA,2024-12-05 21:52:58.303741,50.0,g,Mezcla en Polvo para Helado Diet UNIVERSAL Fresa Caja,4.99,vivanda,,UNIVERSAL,MEZCLA LÁCTEA EVAPORADA
Sólido de Caballa CAMPOMAR en Aceite Vegetal L...,S/ 5.20 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,170.0,g,Sólido de Caballa CAMPOMAR en Aceite Vegetal L,5.2,plaza_vea,Lata 170g,,MEZCLA LÁCTEA EVAPORADA
Mezcla Láctea en Polvo Anchor Bolsa 96g,S/ 5.30,metro,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:43:57.356161,96.0,g,Mezcla Láctea en Polvo Anchor Bolsa,5.3,metro,,,MEZCLA LÁCTEA EVAPORADA
Trozos de Atún PRIMOR en Aceite Vegetal Lata 1...,S/ 5.50 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,140.0,g,Trozos de Atún PRIMOR en Aceite Vegetal Lata 1,5.5,plaza_vea,Lata 140g,,MEZCLA LÁCTEA EVAPORADA
Filete de Atún CAMPOMAR en Aceite Vegetal Lata...,S/ 5.60 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,150.0,g,Filete de Atún CAMPOMAR en Aceite Vegetal Lata,5.6,plaza_vea,Lata 150g,,MEZCLA LÁCTEA EVAPORADA
Filete de Atún en Agua CAMPOMAR Lata 150g,S/ 5.60 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,150.0,g,Filete de Atún en Agua CAMPOMAR Lata,5.6,plaza_vea,Lata 150g,,MEZCLA LÁCTEA EVAPORADA
Leche sin Lactosa LAIVE UHT Tetrapack 946ml,S/ 5.70 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,946.0,ml,Leche sin Lactosa LAIVE UHT Tetrapack,5.7,plaza_vea,Tetrapack 946ml,,MEZCLA LÁCTEA EVAPORADA
Lomos de Atún en Aceite Vegetal CAMPOMAR Lata ...,S/ 5.80 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,150.0,g,Lomos de Atún en Aceite Vegetal CAMPOMAR Lata,5.8,plaza_vea,Lata 150g,,MEZCLA LÁCTEA EVAPORADA
Trozos de Atún FLORIDA en Aceite Vegetal Lata ...,S/ 5.80 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,140.0,g,Trozos de Atún FLORIDA en Aceite Vegetal Lata,5.8,plaza_vea,Lata 140g,,MEZCLA LÁCTEA EVAPORADA
Comida para Perros RICOCAN Adultos Paté con Ca...,S/ 5.90 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,330.0,g,Comida para Perros RICOCAN Adultos Paté con Ca,5.9,plaza_vea,Lata 330g,,MEZCLA LÁCTEA EVAPORADA
Filete de Atún FLORIDA en Aceite Girasol Lata ...,S/ 5.90 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,140.0,g,Filete de Atún FLORIDA en Aceite Girasol Lata,5.9,plaza_vea,Lata 140g,,MEZCLA LÁCTEA EVAPORADA
Filete de Atún con Agua y Sal PRIMOR Lata 140g,S/ 5.90 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,140.0,g,Filete de Atún con Agua y Sal PRIMOR Lata,5.9,plaza_vea,Lata 140g,,MEZCLA LÁCTEA EVAPORADA
Alimento Lácteo Probiótico GLORIA Yoguito Sabo...,S/ 5.90 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,6.0,un,Alimento Lácteo Probiótico GLORIA Yoguito Sabo,5.9,plaza_vea,Paquete 6un,,MEZCLA LÁCTEA EVAPORADA
Leche en Polvo Gloria Bolsa 96g,S/ 5.90,wong,MEZCLA LÁCTEA EVAPORADA,2024-12-05 18:16:10.714092,96.0,g,Leche en Polvo Gloria Bolsa,5.9,wong,,,MEZCLA LÁCTEA EVAPORADA
Filete de Atún en Aceite Vegetal FANNY Lata 14...,S/ 5.90 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,140.0,g,Filete de Atún en Aceite Vegetal FANNY Lata 14,5.9,plaza_vea,Lata 140g,,MEZCLA LÁCTEA EVAPORADA
Comida para Perros RICOCAN Adultos Paté con Co...,S/ 5.90 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,330.0,g,Comida para Perros RICOCAN Adultos Paté con Co,5.9,plaza_vea,Lata 330g,,MEZCLA LÁCTEA EVAPORADA
Filete de Atún FLORIDA en Agua 110kcal Lata 15...,S/ 5.90 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,150.0,g,Filete de Atún FLORIDA en Agua 110kcal Lata 15,5.9,plaza_vea,Lata 150g,,MEZCLA LÁCTEA EVAPORADA
