description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado
Agua Mineral sin gas Bidón Descartable 7 L,CIELO,7.0,l,6.9,tottus,2024-12-05 12:47:39.528126,AGUA DE MESA SIN GAS,7.0,l,6.9
Agua Mineral sin gas Pack 6 Unidades 625 mL,CIELO,6.0,un,6.9,tottus,2024-12-05 12:47:39.528126,AGUA DE MESA SIN GAS,6.0,un,6.9
Agua de Mesa sin Gas Benedictino Bidón 7 Lt,,7.0,l,7.1,metro,2024-12-05 16:52:35.360295,AGUA DE MESA SIN GAS,7.0,l,7.1
Agua de Mesa Sin Gas San Luis Bidón 7L,,7.0,l,7.5,wong,2024-12-05 19:29:58.296715,AGUA DE MESA SIN GAS,7.0,l,7.5
Agua de Mesa SAN LUIS Sin Gas Bidón 7L,,7.0,l,7.5,plaza_vea,2024-12-05 16:04:58.739600,AGUA DE MESA SIN GAS,7.0,l,7.5
Six Pack Agua sin gas de 750 mL,SAN LUIS,750.0,ml,8.5,tottus,2024-12-05 12:47:39.528126,AGUA DE MESA SIN GAS,750.0,ml,8.5
Agua Mineral Sin Gas 7 L,SAN MATEO,7.0,l,8.9,tottus,2024-12-05 12:47:39.528126,AGUA DE MESA SIN GAS,7.0,l,8.9
Sixpack Agua de Mesa Cuisine & Co Botella 2.5L,,2.5,l,10.9,wong,2024-12-05 19:29:58.296715,AGUA DE MESA SIN GAS,2.5,l,10.9
Sixpack Agua de Mesa Sin Gas San Luis Botella 1L,,1.0,l,11.0,wong,2024-12-05 19:29:58.296715,AGUA DE MESA SIN GAS,1.0,l,11.0
Agua sin gas Pack 6 Unidades 600 mL,SAN MATEO,6.0,un,11.2,tottus,2024-12-05 12:47:39.528126,AGUA DE MESA SIN GAS,6.0,un,11.2
Agua de Mesa SAN CARLOS sin Gas Botella 500ml ...,,20.0,un,12.9,plaza_vea,2024-12-05 16:04:58.739600,AGUA DE MESA SIN GAS,20.0,un,12.9
Sin gas 20 unidades de 500 mL,SAN CARLOS,20.0,un,12.9,tottus,2024-12-05 12:47:39.528126,AGUA DE MESA SIN GAS,20.0,un,12.9
Agua de Mesa SAN CARLOS sin Gas Botella 500ml Paquete 20un,SAN CARLOS,500.0,ml,14.2,vivanda,2024-12-05 22:34:10.516057,AGUA DE MESA SIN GAS,500.0,ml,14.2
Pack de Agua Sin Gas 6 Unidades 2.5 L,SAN LUIS,6.0,un,14.9,tottus,2024-12-05 12:47:39.528126,AGUA DE MESA SIN GAS,6.0,un,14.9
Sixpack Agua de Mesa Sin Gas San Luis Botella 2.5L,,2.5,l,14.9,wong,2024-12-05 19:29:58.296715,AGUA DE MESA SIN GAS,2.5,l,14.9
Pack x15 Agua de Mesa Sin Gas San Luis Botella 750ml,,750.0,ml,17.9,wong,2024-12-05 19:29:58.296715,AGUA DE MESA SIN GAS,750.0,ml,17.9
Pack de Agua sin Gas de 15 unidades,SAN LUIS,15.0,un,17.9,tottus,2024-12-05 12:47:39.528126,AGUA DE MESA SIN GAS,15.0,un,17.9
Pack x15 Agua de Mesa Sin Gas San Luis Botella 750ml,,750.0,ml,17.9,metro,2024-12-05 16:52:35.360295,AGUA DE MESA SIN GAS,750.0,ml,17.9
Agua mineral sin gas en bidón de 20 L,SAN CARLOS,20.0,l,19.2,tottus,2024-12-05 12:47:39.528126,AGUA DE MESA SIN GAS,20.0,l,19.2
Agua de Mesa SAN CARLOS Sin Gas Caja 20L,,20.0,l,19.2,plaza_vea,2024-12-05 16:04:58.739600,AGUA DE MESA SIN GAS,20.0,l,19.2
Agua de Mesa SAN CARLOS sin Gas Caja 20L,SAN CARLOS,20.0,l,23.6,vivanda,2024-12-05 22:34:10.516057,AGUA DE MESA SIN GAS,20.0,l,23.6
Agua Mineral sin gas Bidón 20 L,CIELO,20.0,l,23.9,tottus,2024-12-05 12:47:39.528126,AGUA DE MESA SIN GAS,20.0,l,23.9
Agua Mineral sin gas 20 L,SAN LUIS,20.0,l,24.5,tottus,2024-12-05 12:47:39.528126,AGUA DE MESA SIN GAS,20.0,l,24.5
Agua de Mesa Sin Gas San Luis Caja 20L,,20.0,l,24.5,metro,2024-12-05 16:52:35.360295,AGUA DE MESA SIN GAS,20.0,l,24.5
Twopack Agua de Mesa Sin Gas San Luis Caja 20L,,20.0,l,45.9,metro,2024-12-05 16:52:35.360295,AGUA DE MESA SIN GAS,20.0,l,45.9
2X Agua Sin Gas Bidon 20L,SAN LUIS,20.0,l,51.0,tottus,2024-12-05 12:47:39.528126,AGUA DE MESA SIN GAS,20.0,l,51.0
