description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Anís KARIÑO Sobre 5g,S/ 0.70,vega,AJÍ PIMIENTO,2024-12-05 12:48:10.051449,5.0,g,Anís KARIÑO Sobre,0.7,vega,,Kariño,AJÍ PIMIENTO
Pimienta Negra VEGA Molida Sobre 85g,S/ 0.90,vega,AJÍ PIMIENTO,2024-12-05 12:48:10.051449,85.0,g,Pimienta Negra VEGA Molida Sobre,0.9,vega,,Vega,AJÍ PIMIENTO
Pimienta SIBARITA Sobre 10g,S/ 1.39 un,plaza_vea,AJÍ PIMIENTO,2024-12-05 15:29:11.782801,10.0,g,Pimienta SIBARITA Sobre,1.39,plaza_vea,Sobre 10g,,AJÍ PIMIENTO
Pimentón BELL'S Molido Sobre 15Gr,S/ 1.59 un,plaza_vea,AJÍ PIMIENTO,2024-12-05 15:29:11.782801,15.0,g,Pimentón BELL'S Molido Sobre r,1.59,plaza_vea,Sobre 15g,,AJÍ PIMIENTO
Ají Panca BELL'S Molido Sobre 15g,S/ 1.59,vivanda,AJÍ PIMIENTO,2024-12-05 22:09:56.288253,15.0,g,Ají Panca BELL'S Molido Sobre,1.59,vivanda,,BELL'S,AJÍ PIMIENTO
Ají Amarillo BELL'S Molido Sobre 10g,S/ 1.59,vivanda,AJÍ PIMIENTO,2024-12-05 22:09:56.288253,10.0,g,Ají Amarillo BELL'S Molido Sobre,1.59,vivanda,,BELL'S,AJÍ PIMIENTO
Ají panca BELL'S Molido Sobre 15Gr,S/ 1.59 un,plaza_vea,AJÍ PIMIENTO,2024-12-05 15:29:11.782801,15.0,g,Ají panca BELL'S Molido Sobre r,1.59,plaza_vea,Sobre 15g,,AJÍ PIMIENTO
Sazonador SIBARITA Ajos Sobre 24g,S/ 1.79 un,plaza_vea,AJÍ PIMIENTO,2024-12-05 15:29:11.782801,24.0,g,Sazonador SIBARITA Ajos Sobre,1.79,plaza_vea,Sobre 24g,,AJÍ PIMIENTO
Anís Atado,S/ 1.99 un,plaza_vea,AJÍ PIMIENTO,2024-12-05 15:29:11.782801,1.0,un,Anís Atado,1.99,plaza_vea,Paquete 1un,,AJÍ PIMIENTO
Sazonador Ají Panca BELL'S Paquete 6un,S/ 2.09,vivanda,AJÍ PIMIENTO,2024-12-05 22:09:56.288253,6.0,un,Sazonador Ají Panca BELL'S Paquete,2.09,vivanda,,BELL'S,AJÍ PIMIENTO
Ají Panca Molido 20 g,S/ 2.10,tottus,AJÍ PIMIENTO,2024-12-05 12:10:44.334666,20.0,g,Ají Panca Molido,2.1,tottus,,TOTTUS,AJÍ PIMIENTO
Ají Amarillo Molido RICASA Doypack 100g,S/ 2.20 un,plaza_vea,AJÍ PIMIENTO,2024-12-05 15:29:11.782801,100.0,g,Ají Amarillo Molido RICASA Doypack,2.2,plaza_vea,Doypack 100g,,AJÍ PIMIENTO
Ají Panca Molido RICASA Doypack 100g,S/ 2.20 un,plaza_vea,AJÍ PIMIENTO,2024-12-05 15:29:11.782801,100.0,g,Ají Panca Molido RICASA Doypack,2.2,plaza_vea,Doypack 100g,,AJÍ PIMIENTO
Ají Especial Panquita 100 g,S/ 2.40,tottus,AJÍ PIMIENTO,2024-12-05 12:10:44.334666,100.0,g,Ají Especial Panquita,2.4,tottus,,SIBARITA,AJÍ PIMIENTO
