description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Galletas Saladas FIELD Cream Cracker Paquete 7...,,5.0,g,1.4,plaza_vea,2024-12-05 14:35:08.977138,GALLETAS SALADAS,5.0,g,1.4,GALLETAS SALADAS
Galleta Mini RITZ Bolsa 50gr,Ritz,50.0,g,1.5,vega,2024-12-05 11:49:16.899897,GALLETAS SALADAS,50.0,g,1.5,GALLETAS SALADAS
Galletas Saladas Ritz Mini 50g,,50.0,g,1.5,metro,2024-12-05 15:16:02.393367,GALLETAS SALADAS,50.0,g,1.5,GALLETAS SALADAS
Galletas Saladas RITZ sabor Original Paquete 5...,,52.5,g,1.5,plaza_vea,2024-12-05 14:35:08.977138,GALLETAS SALADAS,52.5,g,1.5,GALLETAS SALADAS
Galletas Saladas RITZ Mini Original Bolsa 50g,,50.0,g,1.5,plaza_vea,2024-12-05 14:35:08.977138,GALLETAS SALADAS,50.0,g,1.5,GALLETAS SALADAS
Galletas FIELD Cream Crakers Bolsa 73.5gr,Cream Cracker,73.5,g,1.6,vega,2024-12-05 11:49:16.899897,GALLETAS SALADAS,73.5,g,1.6,GALLETAS SALADAS
Galleta SAN JORGE Soda Familiar 75gr,San Jorge,75.0,g,1.6,vega,2024-12-05 11:49:16.899897,GALLETAS SALADAS,75.0,g,1.6,GALLETAS SALADAS
Galleta Crackelet de Jamón Ahumado de 47 g,COSTA,47.0,g,1.6,tottus,2024-12-05 11:19:34.689466,GALLETAS SALADAS,47.0,g,1.6,GALLETAS SALADAS
Galletas Saladas Ritz Mini 50g,,50.0,g,1.7,wong,2024-12-05 17:44:05.556753,GALLETAS SALADAS,50.0,g,1.7,GALLETAS SALADAS
Galletas Saladas Ritz Original 52.5g,,52.5,g,1.9,metro,2024-12-05 15:16:02.393367,GALLETAS SALADAS,52.5,g,1.9,GALLETAS SALADAS
Galletas Saladas Ritz 70g,,70.0,g,2.0,metro,2024-12-05 15:16:02.393367,GALLETAS SALADAS,70.0,g,2.0,GALLETAS SALADAS
Pack x6 Galletas Saladas Horneadas Cuisine & Co Gustits 21g,,6.0,g,2.9,wong,2024-12-05 17:44:05.556753,GALLETAS SALADAS,6.0,g,2.9,GALLETAS SALADAS
Pack x6 Galletas Saladas Horneadas Cuisine & Co Gustits 21g,,6.0,g,2.9,metro,2024-12-05 15:16:02.393367,GALLETAS SALADAS,6.0,g,2.9,GALLETAS SALADAS
Galletas RITZ Taco 52.5g x 2u,Ritz,52.5,g,3.0,vega,2024-12-05 11:49:16.899897,GALLETAS SALADAS,52.5,g,3.0,GALLETAS SALADAS
Cancha Chulpi Salada Cuisine & Co Bolsa 100 g,,100.0,g,3.12,wong,2024-12-05 17:44:05.556753,GALLETAS SALADAS,100.0,g,3.12,GALLETAS SALADAS
Galleta SODA V Soda Victoria Paquete 6un,Costa,6.0,un,3.5,vega,2024-12-05 11:49:16.899897,GALLETAS SALADAS,6.0,un,3.5,GALLETAS SALADAS
Galletas Saladas FIELD Soda Paquete 6un,,6.0,un,3.5,plaza_vea,2024-12-05 14:35:08.977138,GALLETAS SALADAS,6.0,un,3.5,GALLETAS SALADAS
Galleta SAN JORGE Soda Gourmet 250gr,San Jorge,250.0,g,3.7,vega,2024-12-05 11:49:16.899897,GALLETAS SALADAS,250.0,g,3.7,GALLETAS SALADAS
Sixpack Galletas Saladas Ritz Sabor Original 22.4g,,22.4,g,3.8,wong,2024-12-05 17:44:05.556753,GALLETAS SALADAS,22.4,g,3.8,GALLETAS SALADAS
Cancha Chulpi Salada Cuisine & Co Bolsa 100 g,,100.0,g,3.9,metro,2024-12-05 15:16:02.393367,GALLETAS SALADAS,100.0,g,3.9,GALLETAS SALADAS
Galletas Saladas Jamón Ahumado Crackelet Costa Bolsa 150 gr,,150.0,g,3.9,metro,2024-12-05 15:16:02.393367,GALLETAS SALADAS,150.0,g,3.9,GALLETAS SALADAS
Galletas Saladas RITZ Bolsa 20g Paquete 6un,NABISCO RITZ,20.0,g,4.0,vivanda,2024-12-05 21:35:23.014531,GALLETAS SALADAS,20.0,g,4.0,GALLETAS SALADAS
Galletas Saladas Jamón Ahumado Crackelet Costa Bolsa 150 gr,,150.0,g,4.1,wong,2024-12-05 17:44:05.556753,GALLETAS SALADAS,150.0,g,4.1,GALLETAS SALADAS
Galletas COSTA Gretel Manjar Paquete 6u 32g,Costa,32.0,g,4.3,vega,2024-12-05 11:49:16.899897,GALLETAS SALADAS,32.0,g,4.3,GALLETAS SALADAS
Galletas COSTA Agua Line Paquete 6u 42g,Costa,42.0,g,4.4,vega,2024-12-05 11:49:16.899897,GALLETAS SALADAS,42.0,g,4.4,GALLETAS SALADAS
Galletas Saladas CLUB SOCIAL sabor Original Pa...,,144.0,g,4.5,plaza_vea,2024-12-05 14:35:08.977138,GALLETAS SALADAS,144.0,g,4.5,GALLETAS SALADAS
Galletas Saladas CLUB SOCIAL Integrales Paquet...,,144.0,g,4.5,plaza_vea,2024-12-05 14:35:08.977138,GALLETAS SALADAS,144.0,g,4.5,GALLETAS SALADAS
Galleta RITZ Regular Paquete 6u 20gr,Ritz,20.0,g,4.5,vega,2024-12-05 11:49:16.899897,GALLETAS SALADAS,20.0,g,4.5,GALLETAS SALADAS
Sixpack Galletas Saladas Club Social Integral 24g,,24.0,g,4.6,metro,2024-12-05 15:16:02.393367,GALLETAS SALADAS,24.0,g,4.6,GALLETAS SALADAS
Sixpack Galletas Saladas Club Social Original 24g,,24.0,g,4.6,metro,2024-12-05 15:16:02.393367,GALLETAS SALADAS,24.0,g,4.6,GALLETAS SALADAS
Sixpack Galletas Saladas Club Social Original 24g,,24.0,g,4.6,wong,2024-12-05 17:44:05.556753,GALLETAS SALADAS,24.0,g,4.6,GALLETAS SALADAS
Galleta CLUB SOCIAL 24g Paquete 6un,Club Social,24.0,g,4.7,vega,2024-12-05 11:49:16.899897,GALLETAS SALADAS,24.0,g,4.7,GALLETAS SALADAS
Galletas Saladas RITZ sabor Queso Paquete 6un,,6.0,un,4.79,plaza_vea,2024-12-05 14:35:08.977138,GALLETAS SALADAS,6.0,un,4.79,GALLETAS SALADAS
Galletas Saladas DORÉ Paquete 6un,,6.0,un,4.9,plaza_vea,2024-12-05 14:35:08.977138,GALLETAS SALADAS,6.0,un,4.9,GALLETAS SALADAS
Galletas Saladas DORÉ Paquete 6un,DORE,6.0,un,4.9,vivanda,2024-12-05 21:35:23.014531,GALLETAS SALADAS,6.0,un,4.9,GALLETAS SALADAS
