description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado
Chocolate Relleno con Jalea de Piña Britt 170g,,170.0,g,32.3,wong,2024-12-05 18:41:50.640007,PIÑA,170.0,g,32.3
Helado Veggie Mango & Piña Lift Pote 390 g,,390.0,g,33.5,wong,2024-12-05 18:41:50.640007,PIÑA,390.0,g,33.5
Piña Deshidratada Sufrut 200g,,200.0,g,33.5,wong,2024-12-05 18:41:50.640007,PIÑA,200.0,g,33.5
Mermelada de Piña Diet Crema & Nata frasco 330 g,,330.0,g,34.9,wong,2024-12-05 18:41:50.640007,PIÑA,330.0,g,34.9
Enrollado de Cerdo con Jamón y Piña Alamesa x kg,,1.0,kg,38.9,wong,2024-12-05 18:41:50.640007,PIÑA,1.0,kg,38.9
Agua de Piña Light Golden 485ml,,485.0,ml,45.9,metro,2024-12-05 16:05:11.408424,PIÑA,485.0,ml,45.9
"King Kong de Manjarblanco, Piña y Maní Caja 900 g",,900.0,g,48.2,wong,2024-12-05 18:41:50.640007,PIÑA,900.0,g,48.2
Torta Tres Leches de Piña Colada Cuisine & Co 10 Porciones,,10.0,un,49.9,wong,2024-12-05 18:41:50.640007,PIÑA,10.0,un,49.9
Vodka SKYY Sabor a Piña Botella 750ml,SKYY,750.0,ml,64.9,vivanda,2024-12-05 22:06:05.286350,PIÑA,750.0,ml,64.9
Piña Deshidratada en Trozos Golden x kg,,1.0,kg,118.0,wong,2024-12-05 18:41:50.640007,PIÑA,1.0,kg,118.0
Piña Deshidratada Golden x kg,,1.0,kg,219.5,wong,2024-12-05 18:41:50.640007,PIÑA,1.0,kg,219.5
