description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado
Tortillas de maíz DORITOS Dinamita Limón Bolsa 35g,Doritos,35.0,g,2.5,vega,2024-12-05 13:22:56.237974,BOCADITOS DE MAÍZ Y QUESO,35.0,g,2.5
Tortillas de maíz DORITOS Dinamita Bolsa 35g,Doritos,35.0,g,2.5,vega,2024-12-05 13:22:56.237974,BOCADITOS DE MAÍZ Y QUESO,35.0,g,2.5
Tortillas de maiz VEGA Picante Bolsa 150g,Vega,150.0,g,3.9,vega,2024-12-05 13:22:56.237974,BOCADITOS DE MAÍZ Y QUESO,150.0,g,3.9
Tortillas de maiz VEGA Natural Bolsa 150g,Vega,150.0,g,3.9,vega,2024-12-05 13:22:56.237974,BOCADITOS DE MAÍZ Y QUESO,150.0,g,3.9
Tortillas de Maíz DORITOS Queso Atrevido Bolsa 90g,Doritos,90.0,g,4.2,vega,2024-12-05 13:22:56.237974,BOCADITOS DE MAÍZ Y QUESO,90.0,g,4.2
CHEETOS Sabot a Queso Horneados Bolsa 90 gr,Cheetos,90.0,g,4.2,vega,2024-12-05 13:22:56.237974,BOCADITOS DE MAÍZ Y QUESO,90.0,g,4.2
Piqueos CHEETOS Queso Picante Bolsa 180g,Cheetos,180.0,g,4.2,vega,2024-12-05 13:22:56.237974,BOCADITOS DE MAÍZ Y QUESO,180.0,g,4.2
Pop Corn ACT II con Extra Mantequilla Sobre 85g,Act II,85.0,g,4.6,vega,2024-12-05 13:22:56.237974,BOCADITOS DE MAÍZ Y QUESO,85.0,g,4.6
Pop Corn ACT II Sabor Natural Sobre 80g,Act II,80.0,g,4.6,vega,2024-12-05 13:22:56.237974,BOCADITOS DE MAÍZ Y QUESO,80.0,g,4.6
Pop Corn ACT II con Mantequilla Sobre 80g,Act II,80.0,g,4.6,vega,2024-12-05 13:22:56.237974,BOCADITOS DE MAÍZ Y QUESO,80.0,g,4.6
Maíz Pop Corn COSTEÑO Bolsa 500g,Costeño,500.0,g,4.9,vega,2024-12-05 13:22:56.237974,BOCADITOS DE MAÍZ Y QUESO,500.0,g,4.9
Galleta RITZ Sabor a Queso 30g Paquete 6u,Ritz,30.0,g,5.2,vega,2024-12-05 13:22:56.237974,BOCADITOS DE MAÍZ Y QUESO,30.0,g,5.2
Maíz Pop Corn VALLENORTE Bolsa 500gr,VALLENORTE,500.0,g,5.3,vega,2024-12-05 13:22:56.237974,BOCADITOS DE MAÍZ Y QUESO,500.0,g,5.3
CHIZITOS Fiesta Queso Bolsa 190 gr,Chizito,190.0,g,6.5,vega,2024-12-05 13:22:56.237974,BOCADITOS DE MAÍZ Y QUESO,190.0,g,6.5
Mix Tropical INKA CHIPS Camote Yuca Plátano Bolsa 125gr,INKA CHIPS,125.0,g,7.8,vega,2024-12-05 13:22:56.237974,BOCADITOS DE MAÍZ Y QUESO,125.0,g,7.8
Harina de Maíz PAN Precocida Bolsa 1kg,P.A.N.,1.0,kg,8.5,vega,2024-12-05 13:22:56.237974,BOCADITOS DE MAÍZ Y QUESO,1.0,kg,8.5
Papas PRINGLES Queso Lata 109g,Pringles,109.0,g,8.9,vega,2024-12-05 13:22:56.237974,BOCADITOS DE MAÍZ Y QUESO,109.0,g,8.9
Piqueo VILLA NATURA Cocktail de Nueces Bolsa 250g,Villa Natura,250.0,g,14.0,vega,2024-12-05 13:22:56.237974,BOCADITOS DE MAÍZ Y QUESO,250.0,g,14.0
Shampoo HEAD & SHOULDERS Fuerza de Raíz Frasco 650ml,Head & Shoulders,650.0,ml,33.5,vega,2024-12-05 13:22:56.237974,BOCADITOS DE MAÍZ Y QUESO,650.0,ml,33.5
