description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Fideos Tornillo BELL'S SELECCIÓN Bolsa 250g,,250.0,g,1.1,plaza_vea,2024-12-05 14:37:54.036277,FIDEOS SECOS DE PASTA LARGA,250.0,g,1.1,FIDEOS SECOS DE PASTA LARGA
Fideos Canuto BELL'S SELECCIÓN Bolsa 250g,,250.0,g,1.1,plaza_vea,2024-12-05 14:37:54.036277,FIDEOS SECOS DE PASTA LARGA,250.0,g,1.1,FIDEOS SECOS DE PASTA LARGA
Fideos Rigattone BELL'S Bolsa 250g,,250.0,g,1.3,plaza_vea,2024-12-05 14:37:54.036277,FIDEOS SECOS DE PASTA LARGA,250.0,g,1.3,FIDEOS SECOS DE PASTA LARGA
Fideos Canuto Rayado BELL'S Empaque 250g,,250.0,g,1.3,plaza_vea,2024-12-05 14:37:54.036277,FIDEOS SECOS DE PASTA LARGA,250.0,g,1.3,FIDEOS SECOS DE PASTA LARGA
Pasta de Tomate BELL'S Doypack 120g,,120.0,g,1.5,plaza_vea,2024-12-05 14:37:54.036277,FIDEOS SECOS DE PASTA LARGA,120.0,g,1.5,FIDEOS SECOS DE PASTA LARGA
Fideos Cuisine &Co Cabello de Ángel 250g,,250.0,g,1.6,metro,2024-12-05 15:20:50.651971,FIDEOS SECOS DE PASTA LARGA,250.0,g,1.6,FIDEOS SECOS DE PASTA LARGA
Fideos Cuisine &Co Canuto 250g,,250.0,g,1.6,metro,2024-12-05 15:20:50.651971,FIDEOS SECOS DE PASTA LARGA,250.0,g,1.6,FIDEOS SECOS DE PASTA LARGA
Fideos Cuisine &Co Corbata 250g,,250.0,g,1.6,metro,2024-12-05 15:20:50.651971,FIDEOS SECOS DE PASTA LARGA,250.0,g,1.6,FIDEOS SECOS DE PASTA LARGA
Fideos Aritos SAN JORGE Bolsa 250g,,250.0,g,1.7,plaza_vea,2024-12-05 14:37:54.036277,FIDEOS SECOS DE PASTA LARGA,250.0,g,1.7,FIDEOS SECOS DE PASTA LARGA
Pasta de Tomate Cuisine & Co Doypack 100 g,,100.0,g,1.7,metro,2024-12-05 15:20:50.651971,FIDEOS SECOS DE PASTA LARGA,100.0,g,1.7,FIDEOS SECOS DE PASTA LARGA
Fideos NICOLINI Codo Chico Bolsa 235g,,235.0,g,1.8,plaza_vea,2024-12-05 14:37:54.036277,FIDEOS SECOS DE PASTA LARGA,235.0,g,1.8,FIDEOS SECOS DE PASTA LARGA
Fideos NICOLINI Codo Rayado Bolsa 225g,NICOLINI,225.0,g,1.8,vivanda,2024-12-05 21:36:44.248672,FIDEOS SECOS DE PASTA LARGA,225.0,g,1.8,FIDEOS SECOS DE PASTA LARGA
Fideos NICOLINI Tornillo Bolsa 225g,,225.0,g,1.8,plaza_vea,2024-12-05 14:37:54.036277,FIDEOS SECOS DE PASTA LARGA,225.0,g,1.8,FIDEOS SECOS DE PASTA LARGA
