description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Sémola de Trigo Duro BELL'S Bolsa 180g,S/ 1.09 un,plaza_vea,TRIGO MORÓN,2024-12-05 14:25:49.860654,180.0,g,Sémola de Trigo Duro BELL'S Bolsa,1.09,plaza_vea,Bolsa 180g,,TRIGO MORÓN
Sémola de Trigo Duro BELL'S Bolsa 180g,S/ 1.09,vivanda,TRIGO MORÓN,2024-12-05 21:28:55.449689,180.0,g,Sémola de Trigo Duro BELL'S Bolsa,1.09,vivanda,,BELL'S,TRIGO MORÓN
PASTA TRIGO CODO CHICO BOLSA X 235G,S/ 2,tottus,TRIGO MORÓN,2024-12-05 11:09:35.268378,235.0,g,PASTA TRIGO CODO CHICO BOLSA X,2.0,tottus,,DON VITTORIO,TRIGO MORÓN
PASTA TRIGO CORBATA GRANDE BOL X225G,S/ 2,tottus,TRIGO MORÓN,2024-12-05 11:09:35.268378,225.0,g,PASTA TRIGO CORBATA GRANDE BOL X,2.0,tottus,,DON VITTORIO,TRIGO MORÓN
PASTA TRIGO CARACOL CHICO BOL X 235G,S/ 2,tottus,TRIGO MORÓN,2024-12-05 11:09:35.268378,235.0,g,PASTA TRIGO CARACOL CHICO BOL X,2.0,tottus,,DON VITTORIO,TRIGO MORÓN
Piqueo BELL'S Chicharrón de Trigo Salado Bolsa...,S/ 2.20 un,plaza_vea,TRIGO MORÓN,2024-12-05 14:25:49.860654,50.0,g,Piqueo BELL'S Chicharrón de Trigo Salado Bolsa,2.2,plaza_vea,Bolsa 50g,,TRIGO MORÓN
Pasta Precocida Trigo Ramen Camaron 85g,S/ 2.30,tottus,TRIGO MORÓN,2024-12-05 11:09:35.268378,85.0,g,Pasta Precocida Trigo Ramen Camaron,2.3,tottus,,NISSIN,TRIGO MORÓN
Pasta Precocida Trigo Ramen Verdura 85g,S/ 2.30,tottus,TRIGO MORÓN,2024-12-05 11:09:35.268378,85.0,g,Pasta Precocida Trigo Ramen Verdura,2.3,tottus,,NISSIN,TRIGO MORÓN
Pasta Trigo Letras Pastina Bolsa x 235 g,S/ 2.30,tottus,TRIGO MORÓN,2024-12-05 11:09:35.268378,235.0,g,Pasta Trigo Letras Pastina Bolsa x,2.3,tottus,,MOLITALIA,TRIGO MORÓN
"Snack de Papa, Maíz y Trigo PIQUEO SNAX Bolsa ...",S/ 2.50 un,plaza_vea,TRIGO MORÓN,2024-12-05 14:25:49.860654,55.0,g,"Snack de Papa, Maíz y Trigo PIQUEO SNAX Bolsa",2.5,plaza_vea,Bolsa 55g,,TRIGO MORÓN
Trigo mote VEGA Bolsa 400g,S/ 2.60,vega,TRIGO MORÓN,2024-12-05 11:37:47.772885,400.0,g,Trigo mote VEGA Bolsa,2.6,vega,,Vega,TRIGO MORÓN
"Snack de Papa, Maíz y Trigo PIQUEO SNAX Bolsa 55g",S/ 2.70,vivanda,TRIGO MORÓN,2024-12-05 21:28:55.449689,55.0,g,"Snack de Papa, Maíz y Trigo PIQUEO SNAX Bolsa",2.7,vivanda,,FRITO LAY,TRIGO MORÓN
