description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Bebida Frutaris Sabor Frutas Cítricas Botella 500ml,S/ 1.20,wong,BEBIDA DE FRUTA ENVASADA,2024-12-05 19:35:38.667884,500.0,ml,Bebida Frutaris Sabor Frutas Cítricas Botella,1.2,wong,,,BEBIDA DE FRUTA ENVASADA
Bebida Instantánea en Polvo ZUKO Naranja Sobre...,S/ 1.20 un,plaza_vea,BEBIDA DE FRUTA ENVASADA,2024-12-05 16:09:25.843499,15.0,g,Bebida Instantánea en Polvo ZUKO Naranja Sobre,1.2,plaza_vea,Sobre 15g,,BEBIDA DE FRUTA ENVASADA
Bebida Instantánea en Polvo ZUKO Sabores de mi...,S/ 1.20 un,plaza_vea,BEBIDA DE FRUTA ENVASADA,2024-12-05 16:09:25.843499,15.0,g,Bebida Instantánea en Polvo ZUKO Sabores de mi,1.2,plaza_vea,Sobre 15g,,BEBIDA DE FRUTA ENVASADA
Bebida Frutaris Sabor Frutas Cítricas Botella 500ml,S/ 1.20,metro,BEBIDA DE FRUTA ENVASADA,2024-12-05 16:57:57.789427,500.0,ml,Bebida Frutaris Sabor Frutas Cítricas Botella,1.2,metro,,,BEBIDA DE FRUTA ENVASADA
Bebida de Té Verde Sabor Limón Leaf Tea Botella 400 ml,S/ 1.70,metro,BEBIDA DE FRUTA ENVASADA,2024-12-05 16:57:57.789427,400.0,ml,Bebida de Té Verde Sabor Limón Leaf Tea Botella,1.7,metro,,,BEBIDA DE FRUTA ENVASADA
"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella 500 ml",S/ 1.70,metro,BEBIDA DE FRUTA ENVASADA,2024-12-05 16:57:57.789427,500.0,ml,"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella",1.7,metro,,,BEBIDA DE FRUTA ENVASADA
Bebida UHT Sabor Chocolate Choco Vigor Bolsa 250ml,S/ 1.80,metro,BEBIDA DE FRUTA ENVASADA,2024-12-05 16:57:57.789427,250.0,ml,Bebida UHT Sabor Chocolate Choco Vigor Bolsa,1.8,metro,,,BEBIDA DE FRUTA ENVASADA
Bebida FRUTARIS sabor Frutas Cítricas Botella 500ml,S/ 1.80,vivanda,BEBIDA DE FRUTA ENVASADA,2024-12-05 22:36:31.821749,500.0,ml,Bebida FRUTARIS sabor Frutas Cítricas Botella,1.8,vivanda,,FRUTARIS,BEBIDA DE FRUTA ENVASADA
Bebida H20H Limoneto Botella 500 ml,S/ 1.80,metro,BEBIDA DE FRUTA ENVASADA,2024-12-05 16:57:57.789427,500.0,ml,Bebida H20H Limoneto Botella,1.8,metro,,,BEBIDA DE FRUTA ENVASADA
Bebida Láctea Laive Yopi Shake Sabor Fresa 180g,S/ 1.99,metro,BEBIDA DE FRUTA ENVASADA,2024-12-05 16:57:57.789427,180.0,g,Bebida Láctea Laive Yopi Shake Sabor Fresa,1.99,metro,,,BEBIDA DE FRUTA ENVASADA
